step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.757,0.075,0.99,2.914,0.00,1,18,27.00,7.56,+0.000,0.315,0.029,+0.000,0.315,0.029,0,12.793,10.54,0.000
40,6.120,0.699,12.30,2.085,3.52,3,18,27.00,7.63,+0.125,0.628,0.002,+0.125,0.628,0.002,0,8.411,10.57,0.000
60,12.295,1.738,4.69,2.899,-14.93,3,18,27.00,6.42,-0.532,0.198,0.069,-0.532,0.198,0.069,0,3.116,10.58,0.000
80,18.534,0.468,-17.17,3.875,-6.32,3,18,27.00,7.37,-0.225,0.334,0.035,-0.225,0.334,0.035,0,0.179,10.61,0.000
99,25.076,-1.550,-12.98,3.745,12.42,5,18,27.00,6.68,+0.442,0.432,0.000,+0.478,0.446,0.000,1,-0.491,66.94,0.034
100,25.448,-1.600,-11.74,3.802,12.78,5,18,27.00,6.63,+0.455,0.429,0.000,+0.448,0.434,0.000,1,-0.465,49.64,0.057
101,25.827,-1.641,-10.40,3.861,13.42,5,18,27.00,6.55,+0.478,0.422,0.000,+0.465,0.444,0.000,1,-0.445,47.68,0.100
102,26.212,-1.675,-9.05,3.914,14.52,5,18,27.00,6.41,+0.517,0.400,0.000,+0.552,0.324,0.000,1,-0.441,48.18,0.293
103,26.602,-1.698,-7.66,3.945,14.81,5,18,27.00,6.38,+0.527,0.384,0.000,+0.425,0.281,0.000,1,-0.469,48.06,0.866
104,26.996,-1.711,-6.15,3.970,15.55,5,18,27.00,6.29,+0.554,0.372,0.000,+0.653,0.118,0.000,1,-0.499,47.60,1.109
105,27.390,-1.715,-4.72,3.940,16.03,5,18,27.00,6.23,+0.571,0.364,0.000,-0.850,0.600,0.000,1,-0.256,47.76,1.588
106,27.781,-1.707,-2.89,3.935,17.56,5,18,27.00,6.06,+0.626,0.360,0.000,+0.057,0.099,0.000,1,-0.431,57.31,2.982
107,28.168,-1.707,-2.69,3.898,18.09,5,18,27.00,6.00,+0.644,0.356,0.000,+0.273,0.103,0.000,1,-0.517,48.90,4.537
108,28.551,-1.717,-2.64,3.831,23.83,5,18,27.00,5.41,+0.849,0.364,0.000,+0.803,0.185,0.000,1,-0.469,47.66,4.409
109,28.929,-1.722,-2.06,3.758,28.07,5,18,27.00,5.03,+1.000,0.386,0.000,+0.553,0.009,0.000,1,-0.373,47.96,7.627
110,29.297,-1.714,-0.73,3.649,28.07,5,18,27.00,5.03,+1.000,0.413,0.000,+0.281,0.710,0.000,1,-0.515,48.74,8.366
111,29.653,-1.695,0.56,3.592,28.07,5,18,27.00,5.03,+1.000,0.448,0.000,+0.874,0.000,0.398,1,0.861,48.16,21.419
112,29.998,-1.669,1.25,3.354,28.07,5,18,27.00,5.04,+1.000,0.488,0.000,+0.812,0.000,0.202,1,-0.486,47.68,9.263
113,30.316,-1.629,2.37,3.083,28.07,5,18,27.00,5.05,+1.000,0.541,0.000,+0.853,0.000,0.617,1,0.697,47.84,23.610
114,30.600,-1.584,3.78,2.677,28.07,5,18,27.00,5.07,+1.000,0.602,0.000,+0.929,0.475,0.000,1,-0.513,48.56,7.984
115,30.845,-1.533,5.20,2.416,28.07,5,18,27.00,5.08,+1.000,0.674,0.000,+0.971,0.000,0.710,1,0.674,48.20,26.836
116,31.058,-1.477,6.59,1.964,28.07,5,18,27.00,5.10,+1.000,0.766,0.000,+0.347,0.447,0.000,1,-0.430,47.52,7.753
117,31.246,-1.433,7.02,1.895,28.07,5,18,27.00,5.10,+1.000,0.843,0.000,+0.918,0.222,0.000,1,-0.494,47.52,7.860
118,31.427,-1.395,7.52,1.790,28.07,5,18,27.00,5.10,+1.000,0.895,0.000,+0.911,0.000,0.364,1,0.522,48.14,30.653
119,31.580,-1.356,8.31,1.432,28.07,5,18,27.00,5.10,+1.000,0.930,0.000,+0.600,0.811,0.000,1,-0.488,48.40,6.161
120,31.712,-1.319,8.92,1.373,28.07,5,18,27.00,5.10,+1.000,0.955,0.000,+0.241,0.012,0.000,1,-0.264,48.64,11.696
121,31.842,-1.285,9.27,1.391,28.07,5,18,27.00,5.10,+1.000,0.970,0.000,+0.961,0.000,0.070,1,-0.352,47.45,14.514
122,31.975,-1.257,9.38,1.296,28.07,5,18,27.00,5.10,+1.000,0.980,0.000,-0.021,0.235,0.000,1,-0.442,48.37,8.631
