time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,14.039899
0.102000,0.055424,0.000000,1.677833,-0.000097,-0.000766,-0.000022,0.000360,0.000000,0.000000,0.000000,0,0,14.040468
0.204000,0.055295,0.000001,1.522611,0.000524,-0.000025,0.000053,0.000377,0.000000,0.103052,0.000000,0,0,14.040597
0.306000,0.055219,0.000009,1.263977,0.000583,0.000250,0.000514,0.000426,0.000000,0.188209,0.000000,0,0,14.040673
0.408000,0.055175,0.000031,0.902700,0.000453,0.000238,0.002192,0.000456,0.000000,0.280706,0.000000,0,0,14.040715
0.510000,0.057649,-0.000011,0.535704,0.021466,0.062523,0.001771,0.012225,0.000000,0.383624,0.000000,0,0,14.038246
0.612000,0.058335,-0.000161,0.544705,-0.066903,-0.104834,-0.006512,0.005550,0.000000,0.507569,0.000000,0,0,14.037568
0.714000,0.048876,-0.000598,0.650604,-0.052003,-0.071929,-0.006741,0.006748,0.000000,0.622907,0.000000,0,0,14.047037
0.816000,0.043723,-0.001219,0.660312,-0.008525,0.000655,-0.012030,0.015692,0.000000,0.750969,0.000000,0,0,14.052213
0.918000,0.055791,-0.003386,0.622577,0.255606,0.256313,-0.014242,0.022222,0.000000,0.831984,0.000000,0,0,14.040260
1.020000,0.093900,-0.002184,0.618389,0.484077,0.478702,0.018422,0.016719,0.000000,0.891800,0.000000,0,0,14.002136
1.122000,0.158379,0.002311,0.642347,0.785431,0.776700,0.035843,0.018650,0.000000,0.914076,0.000000,0,0,13.937517
1.224000,0.253041,0.008429,0.672431,1.087373,1.079164,0.056751,0.015356,0.000000,0.897858,0.000000,0,0,13.842672
1.326000,0.377686,0.017147,0.702506,1.379425,1.374139,0.074563,0.011938,0.000000,0.848575,0.000000,0,0,13.717757
1.428000,0.532053,0.026586,0.725758,1.650005,1.649841,0.063129,0.002587,0.000000,0.784046,0.000000,0,0,13.563118
1.530000,0.712442,0.034713,0.736711,1.888138,1.891191,0.052396,0.013378,0.000000,0.694504,0.000000,0,0,13.382546
1.632000,0.918871,0.042127,0.737001,2.149181,2.151189,0.038140,0.024997,0.000000,0.603874,0.000000,0,0,13.175996
1.734000,1.151858,0.049127,0.734155,2.409549,2.408276,0.028959,0.023180,0.000000,0.492346,0.000000,0,0,12.942936
1.836000,1.409864,0.056779,0.733920,2.636956,2.642325,0.032700,0.027308,0.000000,0.385502,0.000000,0,0,12.684855
1.938000,1.691472,0.066863,0.735621,2.857102,2.865903,0.049494,0.017146,0.000000,0.308749,0.013290,0,0,12.403085
2.040000,1.992191,0.079191,0.738304,3.005154,3.012332,0.058662,0.009447,0.000000,0.249123,0.040963,0,0,12.102120
2.142000,2.302704,0.091101,0.737462,3.059624,3.064766,0.024944,0.011538,0.000000,0.208146,0.076568,0,0,11.791392
2.244000,2.614118,0.098562,0.732797,3.017927,3.024451,-0.026489,0.012796,0.000000,0.182043,0.112556,0,0,11.479979
2.346000,2.916680,0.101823,0.731456,2.909412,2.908522,-0.054708,0.005968,0.000000,0.162476,0.151251,0,0,11.177616
2.448000,3.207158,0.105321,0.718041,2.810574,2.772830,-0.020094,-0.011681,0.000000,0.145770,0.196934,0,0,10.887321
2.550000,3.478656,0.112878,0.678244,2.523134,2.508196,0.035148,-0.012221,0.068182,0.132856,0.243465,0,0,10.615785
2.652000,3.717489,0.125459,0.675355,2.138688,2.189561,0.078301,0.039929,0.250000,0.123547,0.269805,0,0,10.376621
2.754000,3.922969,0.141466,0.698251,1.841590,1.858598,0.105437,0.074460,0.431818,0.115672,0.273317,0,0,10.170597
2.856000,4.096298,0.159830,0.717250,1.567934,1.563651,0.128045,0.093654,0.636364,0.108045,0.258945,0,0,9.996572
2.958000,4.241694,0.181747,0.721579,1.313621,1.310188,0.165920,0.109627,0.840909,0.101367,0.231883,0,0,9.850286
3.060000,4.360798,0.207480,0.717717,1.052388,1.053184,0.211673,0.134248,0.963019,0.096027,0.200885,0,0,9.730103
3.162000,4.454802,0.235591,0.713123,0.834133,0.834550,0.210682,0.128352,0.887184,0.090539,0.160912,0,0,9.634925
3.264000,4.529827,0.259664,0.709425,0.673860,0.671305,0.146764,0.090626,0.865525,0.086034,0.122372,0,0,9.558927
3.366000,4.589462,0.278849,0.706170,0.522559,0.520384,0.132722,0.083532,0.838329,0.000000,0.078599,0,0,9.498544
3.468000,4.634696,0.294047,0.704139,0.395812,0.395170,0.089856,0.054436,0.831821,0.144911,0.053029,0,0,9.452731
3.570000,4.667349,0.304218,0.703984,0.274540,0.273375,0.050838,0.036808,0.785181,0.236987,0.034060,0,0,9.419701
3.672000,4.690201,0.311440,0.701671,0.184912,0.185355,0.045255,0.034568,0.796570,0.339215,0.022979,0,0,9.396586
3.774000,4.705201,0.316630,0.700299,0.127245,0.125405,0.009090,0.009092,0.806664,0.469713,0.014760,0,0,9.381397
3.876000,4.715271,0.320068,0.700195,0.124303,0.121517,0.023132,0.011235,0.779921,0.595248,0.009958,0,0,9.371204
3.978000,4.732837,0.326015,0.700396,0.279018,0.270559,0.053294,0.037902,0.776331,0.734530,0.006396,0,0,9.353426
4.080000,4.773646,0.341799,0.702463,0.579251,0.570063,0.133745,0.079998,0.735090,0.820894,0.004315,0,0,9.312063
4.182000,4.849378,0.370005,0.706887,0.976069,0.962906,0.215039,0.133003,0.755240,0.834557,0.000000,0,0,9.235384
4.284000,4.963064,0.412889,0.713838,1.315476,1.313548,0.283205,0.157393,0.965180,0.778413,0.000000,0,0,9.120368
4.386000,5.107199,0.472243,0.719056,1.656877,1.652187,0.398013,0.250516,0.823599,0.876293,0.000000,0,0,8.974613
4.488000,5.282164,0.548738,0.724147,1.975679,1.974853,0.440450,0.286525,0.893305,0.875535,0.000000,0,0,8.797961
4.590000,5.483354,0.640691,0.728713,2.229823,2.236830,0.480647,0.354501,0.320438,0.978398,0.000520,0,0,8.595382
4.692000,5.708041,0.744902,0.731251,2.518465,2.523837,0.411528,0.255040,0.224656,0.985425,0.000351,0,0,8.370013
4.794000,5.959389,0.853229,0.734895,2.774003,2.775444,0.316840,0.180709,0.192526,0.983056,0.000000,0,0,8.119025
4.896000,6.232922,0.964991,0.738905,2.970076,2.975237,0.241716,0.119849,0.004790,0.993684,0.000152,0,0,7.847092
4.998000,6.526917,1.076073,0.742070,3.163473,3.167217,0.130903,0.076789,-0.150973,0.988245,0.000098,0,0,7.556036
5.100000,6.840264,1.186119,0.743739,3.333502,3.335045,0.041378,0.025716,-0.332791,0.970199,0.000066,0,0,7.247066
5.202000,7.171405,1.292424,0.743128,3.471213,3.472934,-0.060610,-0.061875,-0.537337,0.950316,0.000042,0,0,6.921718
