step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.344,0.058,1.32,2.100,0.00,0,18,10.00,5.63,+0.000,0.619,0.000,+0.000,0.619,0.000,0,inf,7.87,0.000
40,7.089,0.080,-1.00,2.569,-0.90,3,18,10.00,5.62,-0.032,0.172,0.167,-0.032,0.172,0.167,0,20.486,7.95,0.000
60,11.986,0.022,-0.29,3.393,0.22,4,18,10.00,5.61,+0.008,0.316,0.088,+0.008,0.316,0.088,0,13.100,7.99,0.000
80,17.986,0.479,7.84,3.009,7.70,5,18,10.00,5.39,+0.274,0.476,0.003,+0.274,0.476,0.003,0,6.532,7.93,0.000
100,25.158,2.250,13.99,3.418,-3.86,5,18,10.00,5.61,-0.138,0.192,0.130,-0.138,0.192,0.130,0,0.383,7.83,0.000
102,25.805,2.390,13.34,3.272,-7.06,5,18,10.00,5.45,-0.252,0.173,0.099,-0.481,0.077,0.000,1,-0.225,49.76,0.140
103,26.123,2.451,12.86,3.262,-6.98,5,18,10.00,5.45,-0.249,0.165,0.082,-0.421,0.094,0.000,1,-0.499,47.42,0.192
104,26.440,2.502,12.13,3.218,-7.55,5,18,10.00,5.40,-0.269,0.157,0.065,-0.534,0.117,0.000,1,-0.424,47.72,0.127
105,26.755,2.545,11.31,3.175,-5.11,5,18,10.00,5.60,-0.182,0.152,0.042,-0.591,0.122,0.000,1,-0.422,47.93,0.276
106,27.066,2.579,10.31,3.124,-2.65,5,18,10.00,5.61,-0.095,0.154,0.028,-0.464,0.162,0.000,1,-0.483,48.81,0.513
107,27.374,2.602,9.20,3.073,-2.00,5,18,10.00,5.61,-0.071,0.166,0.019,-0.315,0.002,0.000,1,-0.487,48.30,0.792
108,27.678,2.621,8.19,3.041,-0.30,5,18,10.00,5.61,-0.011,0.202,0.013,-0.363,0.000,0.167,1,-0.256,48.08,3.373
109,27.972,2.638,7.39,2.882,-1.07,5,18,10.00,5.62,-0.038,0.250,0.008,-0.328,0.311,0.000,1,-0.462,48.16,3.291
110,28.252,2.652,6.62,2.771,1.12,5,18,10.00,5.62,+0.040,0.302,0.005,-0.553,0.098,0.000,1,-0.474,48.83,2.602
111,28.525,2.663,5.84,2.734,2.65,5,18,10.00,5.62,+0.094,0.360,0.004,-0.610,0.000,0.064,1,-0.507,48.19,3.460
112,28.792,2.667,4.87,2.628,4.70,5,18,10.00,5.62,+0.167,0.422,0.002,-0.069,0.000,0.034,1,-0.482,47.86,3.716
113,29.050,2.662,3.78,2.549,9.17,5,18,10.00,5.26,+0.327,0.495,0.002,-0.669,0.818,0.000,1,-0.067,48.02,6.735
114,29.301,2.659,3.18,2.507,11.61,5,18,10.00,5.01,+0.413,0.562,0.001,-0.274,0.106,0.000,1,-0.539,48.36,17.291
115,29.551,2.651,2.15,2.569,13.44,5,18,10.00,4.82,+0.479,0.627,0.001,+0.747,0.000,0.276,1,-0.439,48.37,9.958
116,29.803,2.642,1.22,2.494,13.29,5,18,10.00,4.84,+0.473,0.681,0.000,+1.000,0.000,0.500,1,0.808,47.89,25.167
117,30.043,2.636,0.77,2.310,14.76,5,18,10.00,4.69,+0.526,0.733,0.000,+1.000,0.000,0.500,1,0.698,47.90,26.218
118,30.261,2.633,0.53,2.094,16.08,5,18,10.00,4.56,+0.573,0.781,0.000,+0.763,0.000,0.605,1,0.623,48.23,27.444
119,30.456,2.632,0.46,1.857,15.54,5,18,10.00,4.62,+0.554,0.839,0.000,+0.843,0.000,0.340,1,0.569,48.52,28.851
120,30.627,2.630,0.45,1.607,16.43,5,18,10.00,4.53,+0.585,0.892,0.000,+0.876,0.000,0.218,1,0.530,48.02,30.350
121,30.773,2.629,0.48,1.356,17.67,5,18,10.00,4.42,+0.630,0.931,0.000,+0.808,0.000,0.304,1,0.496,47.80,31.814
122,30.896,2.628,0.54,1.116,14.94,5,18,10.00,4.68,+0.532,0.954,0.000,+1.000,0.000,0.500,1,0.463,48.39,33.175
