time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.1012,0.0109,-0.0112,-0.0479,-0.0499,0.0004,0.0000,0.1018,0.0109,3.0533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.158,631328.6230
0.0240,0.0341,-0.0227,-0.0027,-0.0017,-0.0016,-0.0008,0.0000,0.0410,-0.0227,3.0533,-0.0120,0.0360,8.0000,-0.0227,0.0144,0.0000,1.860,4402712.8550
0.0360,0.0798,-0.0386,-0.0070,-0.0397,0.1168,-0.0024,0.0000,0.0887,-0.0386,3.0533,-0.0240,0.0671,8.0000,-0.0455,0.0268,0.0000,1.548,30122285.1479
0.0480,-0.0224,-0.0242,-0.0005,0.0287,-0.0072,0.0121,0.0000,0.0330,-0.0242,3.0533,-0.0120,0.0852,4.1218,-0.0227,0.0341,0.0000,1.216,3349579.6107
0.0600,0.0115,0.0368,0.0082,0.0071,-0.0551,-0.0072,0.0000,0.0386,0.0368,3.0533,-0.0240,0.1212,8.0000,-0.0455,0.0485,0.0000,1.094,64220.9698
0.0720,0.1146,0.0425,-0.0077,0.0213,-0.0370,0.0027,0.0000,0.1223,0.0425,3.0533,-0.0120,0.1572,8.0000,-0.0227,0.0629,0.0000,1.335,654066.6812
0.0840,-0.0460,-0.0790,0.0039,0.0329,-0.0225,-0.0001,0.0000,0.0914,-0.0790,3.0533,-0.0000,0.1932,8.0000,-0.0000,0.0773,0.0000,1.150,604318.8620
0.0960,0.0529,0.0208,-0.0023,-0.1193,-0.0388,-0.0071,0.0000,0.0568,0.0208,3.0533,-0.0101,0.2292,8.0000,-0.0190,0.0917,0.0000,1.151,589650.3087
0.1080,-0.0086,-0.1014,0.0035,0.0653,0.0033,0.0013,0.0000,0.1018,-0.1014,3.0533,0.0019,0.2652,8.0000,0.0037,0.1061,0.0000,1.351,580548.7156
0.1200,0.0664,-0.0237,-0.0068,-0.0273,-0.0260,-0.0005,0.0000,0.0705,-0.0237,3.0533,-0.0101,0.3012,8.0000,-0.0190,0.1205,0.0000,1.233,604851.7697
0.1320,0.0529,-0.0026,0.0014,0.0230,-0.0582,0.0040,0.0000,0.0530,-0.0026,3.0533,0.0019,0.3372,8.0000,0.0037,0.1349,0.0000,1.194,598534.9712
