step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.863,0.055,0.79,3.027,0.00,2,18,27.00,7.55,+0.000,0.979,0.000,+0.000,0.979,0.000,0,8.147,12.04,0.000
40,9.632,0.026,-0.53,4.211,0.56,2,18,27.00,7.45,+0.020,0.330,0.008,+0.020,0.330,0.008,0,1.514,11.83,0.000
44,11.291,0.011,-0.75,4.193,0.84,2,18,23.05,7.08,+0.030,0.344,0.002,+0.053,0.377,0.000,1,0.313,66.11,0.018
45,11.706,0.007,-0.63,4.213,0.38,2,18,23.57,7.08,+0.014,0.346,0.001,+0.112,0.329,0.000,1,0.027,46.95,0.007
46,12.125,0.007,-0.42,4.232,-0.32,2,18,23.57,7.08,-0.012,0.350,0.001,+0.295,0.380,0.000,1,-0.571,48.12,0.076
47,12.545,0.013,-0.07,4.244,1.27,2,18,23.14,7.05,+0.045,0.368,0.000,+0.223,0.349,0.000,1,-0.173,47.16,0.003
48,12.965,0.030,0.65,4.245,-1.30,2,18,23.14,7.05,-0.046,0.384,0.000,+0.365,0.410,0.000,1,-0.503,46.78,0.122
49,13.384,0.055,1.41,4.224,-1.29,2,18,22.75,7.14,-0.046,0.398,0.000,+0.303,0.413,0.000,1,-0.375,47.73,0.029
50,13.801,0.094,2.38,4.217,-2.58,2,18,21.60,7.03,-0.092,0.411,0.000,+0.489,0.379,0.000,1,-0.063,47.76,0.056
51,14.217,0.142,3.40,4.218,-3.39,3,18,21.60,7.03,-0.121,0.425,0.000,+0.302,0.301,0.000,1,-0.493,47.57,0.086
52,14.631,0.199,4.63,4.209,-4.87,3,18,17.57,7.14,-0.173,0.445,0.000,+0.285,0.369,0.000,1,-0.322,47.27,0.073
53,15.043,0.260,5.66,4.193,-7.56,4,18,17.57,6.92,-0.269,0.463,0.000,+0.494,0.295,0.000,1,-0.614,47.24,0.306
54,15.453,0.329,6.66,4.164,-7.11,4,18,16.34,7.03,-0.253,0.483,0.000,+0.287,0.453,0.000,1,-0.578,48.20,0.159
