step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
13,0.266,0.014,0.58,0.943,0.00,3,18,10.00,5.63,+0.000,0.981,0.000,-0.003,0.982,0.000,1,10.679,48.10,0.000
14,0.368,0.022,0.64,1.105,0.00,3,18,10.00,5.63,+0.000,0.987,0.000,-0.002,0.989,0.000,1,10.320,48.84,0.000
15,0.486,0.030,0.76,1.278,0.00,3,18,10.00,5.63,+0.000,0.992,0.000,+0.003,0.994,0.000,1,9.803,47.48,0.000
16,0.622,0.038,0.96,1.456,0.00,3,18,10.00,5.63,+0.000,0.995,0.000,-0.002,0.998,0.000,1,10.089,47.52,0.000
17,0.774,0.045,1.18,1.624,0.00,3,18,10.00,5.63,+0.000,0.996,0.000,-0.001,0.999,0.000,1,9.458,47.53,0.000
18,0.944,0.052,1.37,1.784,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,+0.000,0.999,0.000,1,9.170,47.90,0.000
19,1.128,0.061,1.52,1.941,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,+0.002,0.996,0.000,1,8.371,47.42,0.000
20,1.328,0.070,1.65,2.097,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,+0.006,0.995,0.000,1,8.299,47.54,0.000
21,1.543,0.080,1.74,2.228,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,-0.016,0.996,0.000,1,7.990,47.14,0.000
22,1.771,0.090,1.83,2.373,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,-0.025,0.978,0.000,1,7.333,48.20,0.000
23,2.012,0.099,1.95,2.514,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,+0.002,0.981,0.000,1,7.011,47.59,0.000
24,2.268,0.109,2.07,2.659,0.00,3,18,10.00,5.62,+0.000,0.995,0.000,-0.015,0.950,0.000,1,6.655,47.05,0.001
25,2.539,0.120,2.18,2.807,0.00,3,18,10.00,5.62,+0.000,0.979,0.000,+0.016,0.883,0.000,1,6.007,47.59,0.016
26,2.824,0.132,2.29,2.955,0.00,3,18,10.00,5.61,+0.000,0.948,0.000,+0.016,0.916,0.000,1,5.975,48.44,0.008
27,3.124,0.145,2.40,3.115,0.00,3,18,10.00,5.61,+0.000,0.906,0.000,-0.056,0.924,0.000,1,5.626,48.16,0.017
28,3.436,0.159,2.47,3.261,-1.28,3,18,10.00,5.61,-0.045,0.851,0.000,-0.039,0.861,0.000,1,5.473,48.32,0.010
