time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0560,0.0069,-0.0031,-0.0707,0.0776,-0.0002,0.0000,0.0564,0.0069,3.0533,-0.0999,0.2998,2.0181,-0.1893,0.1199,0.0000,1.953,280240.9339
0.0240,0.0454,0.0699,-0.0064,-0.0736,0.0391,0.0019,0.0000,0.0833,0.0699,3.0533,-0.1119,0.3358,5.0000,-0.2120,0.1343,0.0000,1.116,6206.6960
0.0360,0.0972,-0.1926,0.0039,-0.0069,0.0351,0.0089,0.0000,0.2157,-0.1926,3.0533,-0.0999,0.3718,5.0000,-0.1893,0.1487,0.0000,1.283,145714.9923
0.0480,0.1000,0.0155,0.0025,-0.0432,0.0261,0.0340,0.0000,0.1012,0.0155,3.0533,-0.1119,0.4078,5.0000,-0.2120,0.1631,0.0000,1.119,162774.5306
0.0600,0.1093,-0.0223,0.0048,0.0472,0.0332,0.0042,0.0000,0.1115,-0.0223,3.0533,-0.1239,0.4438,5.0000,-0.2347,0.1775,0.0000,1.106,159357.4797
0.0720,0.0179,0.0520,0.0125,0.0240,0.0546,-0.0050,0.0000,0.0550,0.0520,3.0533,-0.1359,0.4798,5.0000,-0.2575,0.1919,0.0000,1.070,165092.6989
0.0840,0.0914,-0.0015,-0.0043,-0.0065,-0.0596,-0.0066,0.0000,0.0914,-0.0015,3.0533,-0.1479,0.5158,5.0000,-0.2802,0.2063,0.0000,1.069,161085.4210
0.0960,0.1187,0.0098,-0.0094,-0.0261,0.0667,-0.0069,0.0000,0.1191,0.0098,3.0533,-0.1572,0.5518,5.0000,-0.2977,0.2207,0.0000,1.088,157572.4920
0.1080,0.0171,0.0363,0.0033,0.0569,-0.0983,-0.0017,0.0000,0.0401,0.0363,3.0533,-0.1638,0.5878,5.0000,-0.3102,0.2351,0.0000,1.058,157143.0266
0.1200,0.0222,-0.0086,0.0029,0.1245,-0.0424,-0.0075,0.0000,0.0238,-0.0086,3.0533,-0.1710,0.6238,5.0000,-0.3239,0.2495,0.0000,1.021,149603.9481
0.1320,0.0649,0.0273,0.0129,-0.0619,-0.0428,-0.0012,0.0000,0.0704,0.0273,3.0533,-0.1830,0.6598,5.0000,-0.3466,0.2639,0.0000,1.056,155798.8035
0.1440,0.0325,-0.1057,-0.0023,-0.0222,0.0518,0.0009,0.0000,0.1106,-0.1057,3.0533,-0.1950,0.6958,5.0000,-0.3693,0.2783,0.0000,1.009,157962.5406
