time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,-0.0028,-0.0449,0.0031,-0.0042,-0.0741,0.0009,0.0000,0.0450,-0.0449,5.0000,0.0413,0.3000,5.0000,0.0783,0.1200,0.0000,0.934,172305.2455
0.0240,0.0479,-0.0627,0.0027,-0.0369,0.0425,-0.0029,0.0000,0.0789,-0.0627,5.0000,0.0443,0.3360,5.0000,0.0839,0.1344,0.0000,0.715,182201.7675
0.0360,0.0245,0.0240,0.0048,-0.0375,0.0815,-0.0182,0.0000,0.0343,0.0240,5.0000,0.0323,0.3720,5.0000,0.0612,0.1488,0.0000,0.758,181405.1690
0.0480,0.0567,-0.0003,-0.0086,0.0561,0.0037,-0.0008,0.0000,0.0567,-0.0003,5.0000,0.0443,0.4080,5.0000,0.0839,0.1632,0.0000,0.815,171577.9483
0.0600,0.0766,-0.0158,0.0050,0.0281,-0.0567,0.0059,0.0000,0.0782,-0.0158,5.0000,0.0406,0.4440,5.0000,0.0768,0.1776,0.0000,0.810,171032.7336
0.0720,0.0746,-0.0565,-0.0063,-0.0116,-0.0050,0.0049,0.0000,0.0936,-0.0565,5.0000,0.0408,0.4800,5.0000,0.0773,0.1920,0.0000,0.779,171552.4356
0.0840,-0.0060,-0.0121,-0.0090,-0.0107,-0.0296,-0.0016,0.0000,0.0136,-0.0121,5.0000,0.0528,0.5160,5.0000,0.1000,0.2064,0.0000,0.823,175351.9273
0.0960,0.1182,-0.0193,-0.0041,0.0727,-0.0306,-0.0028,0.0000,0.1197,-0.0193,5.0000,0.0408,0.5520,5.0000,0.0773,0.2208,0.0000,0.796,160057.4964
0.1080,0.0898,-0.0458,-0.0047,0.0780,0.0836,0.0045,0.0000,0.1008,-0.0458,5.0000,0.0528,0.5880,5.0000,0.1000,0.2352,0.0000,0.831,159223.0904
0.1200,0.0745,-0.0467,-0.0012,0.0328,-0.0744,0.0026,0.0000,0.0879,-0.0467,5.0000,0.0408,0.6240,5.0000,0.0773,0.2496,0.0000,0.771,162862.1516
0.1320,-0.0305,0.0272,-0.0051,0.0429,0.0151,-0.0018,0.0000,0.0409,0.0272,5.0000,0.0528,0.6600,5.0000,0.1000,0.2640,0.0000,0.794,165890.4414
0.1440,0.0284,0.0925,0.0012,0.0213,-0.0206,-0.0008,0.0000,0.0967,0.0925,5.0000,0.0422,0.6960,5.0000,0.0799,0.2784,0.0000,0.779,162934.2050
0.1560,0.1563,-0.0577,0.0000,0.0931,0.0505,-0.0040,0.2500,0.1100,-0.0577,5.0000,0.0462,0.7320,5.0000,0.0876,0.2928,0.0000,0.728,147692.6646
0.1680,0.0170,0.0266,-0.0007,-0.0450,-0.0143,0.0036,0.0000,0.0315,0.0266,5.0000,0.0468,0.7680,5.0000,0.0887,0.3072,0.0000,0.749,177331.9297
0.1800,0.0955,-0.0376,-0.0024,0.0980,0.0102,0.0037,0.0000,0.1027,-0.0376,5.0000,0.0389,0.8040,5.0000,0.0738,0.3216,0.0000,0.728,147725.5856
0.1920,0.0546,-0.0398,0.0056,-0.0043,0.0697,0.0032,0.0000,0.0676,-0.0398,5.0000,0.0509,0.8400,5.0000,0.0965,0.3360,0.0000,0.768,157037.7686
0.2040,0.0511,0.0680,0.0070,-0.0346,-0.0338,0.0014,0.0000,0.0851,0.0680,5.0000,0.0389,0.8760,5.0000,0.0738,0.3504,0.0000,0.816,155609.8015
0.2160,0.0659,-0.0149,-0.0043,0.0377,0.0487,-0.0080,0.0000,0.0675,-0.0149,5.0000,0.0509,0.9120,5.0000,0.0965,0.3648,0.0000,0.770,150515.7573
0.2280,0.0519,0.0559,0.0129,-0.0100,0.0413,0.0055,0.0000,0.0763,0.0559,5.0000,0.0389,0.9480,5.0000,0.0738,0.3792,0.0000,0.727,153460.8308
0.2400,0.0282,0.0932,-0.0021,-0.0441,0.0350,0.0041,0.0000,0.0973,0.0932,5.0000,0.0342,0.9840,5.0000,0.0648,0.3936,0.0000,0.704,153473.6969
0.2520,0.1345,0.0289,-0.0049,-0.0202,-0.1299,0.0005,0.2500,0.1191,0.0289,5.0000,0.0462,1.0200,5.0000,0.0876,0.4080,0.0000,0.761,145462.5685
0.2640,-0.0011,0.0470,-0.0019,0.0303,-0.1320,-0.0009,0.0000,0.0470,0.0470,5.0000,0.0342,1.0560,5.0000,0.0648,0.4224,0.0000,0.807,163246.3452
0.2760,0.1468,0.0370,0.0016,-0.0218,0.0184,-0.0052,0.2500,0.1096,0.0370,5.0000,0.0451,1.0920,5.0000,0.0854,0.4368,0.0000,0.823,142588.1044
0.2880,0.0497,-0.0662,0.0030,-0.0176,0.0445,0.0011,0.0000,0.0828,-0.0662,5.0000,0.0423,1.1280,5.0000,0.0802,0.4512,0.0000,0.815,160727.9252
0.3000,-0.0062,0.0002,-0.0034,0.0291,-0.0085,0.0030,0.0000,0.0062,0.0002,5.0000,0.0362,1.1640,5.0000,0.0686,0.4656,0.0000,0.752,145407.2580
0.3120,0.0454,0.0004,0.0044,0.0584,-0.0263,0.0062,0.0000,0.0454,0.0004,5.0000,0.0482,1.2000,5.0000,0.0913,0.4800,0.0000,0.778,138969.6330
0.3240,0.0144,0.0193,0.0014,-0.0403,-0.0680,0.0030,0.0000,0.0241,0.0193,5.0000,0.0362,1.2360,5.0000,0.0686,0.4944,0.0000,0.756,144873.6280
0.3360,-0.0237,0.0476,-0.0079,-0.0197,0.0548,-0.0085,0.0000,0.0532,0.0476,5.0000,0.0482,1.2720,5.0000,0.0913,0.5088,0.0000,0.756,146558.3176
0.3480,0.0479,-0.0730,0.0098,0.0280,0.0693,0.0043,0.0000,0.0873,-0.0730,5.0000,0.0472,1.3080,5.0000,0.0894,0.5232,0.0000,0.700,138955.8497
0.3600,0.0841,0.0310,0.0030,0.0322,-0.0094,0.0018,0.0000,0.0897,0.0310,5.0000,0.0370,1.3440,5.0000,0.0701,0.5376,0.0000,0.791,135104.9273
0.3720,0.0032,0.0370,-0.0004,0.0238,-0.0047,0.0030,0.0000,0.0372,0.0370,5.0000,0.0490,1.3800,5.0000,0.0929,0.5520,0.0000,0.841,139285.8569
0.3840,0.0953,0.0335,-0.0029,0.0055,0.0032,-0.0009,0.0000,0.1010,0.0335,5.0000,0.0406,1.4160,5.0000,0.0768,0.5664,0.0000,0.817,135344.9886
0.3960,-0.0109,0.0426,0.0001,0.0051,0.0295,-0.0037,0.0000,0.0440,0.0426,5.0000,0.0416,1.4520,5.0000,0.0788,0.5808,0.0000,0.726,140127.0592
0.4080,0.0516,-0.0947,0.0021,0.0909,0.0483,0.0002,0.0000,0.1078,-0.0947,5.0000,0.0500,1.4880,5.0000,0.0947,0.5952,0.0000,0.695,128542.8628
0.4200,0.0919,-0.0283,-0.0051,0.0853,0.0018,0.0002,0.0000,0.0962,-0.0283,5.0000,0.0380,1.5240,5.0000,0.0719,0.6096,0.0000,0.750,125334.4027
0.4320,0.0699,0.1409,0.0020,-0.0576,-0.0195,0.0002,0.0000,0.1573,0.1409,5.0000,0.0500,1.5600,5.0000,0.0947,0.6240,0.0000,0.794,132340.0441
0.4440,-0.0777,0.0028,-0.0026,0.0572,-0.0005,-0.0039,0.0000,0.0778,0.0028,5.0000,0.0380,1.5960,5.0000,0.0719,0.6384,0.0000,0.787,135493.2571
0.4560,0.0866,0.0011,-0.0063,0.0129,0.0114,0.0056,0.0000,0.0866,0.0011,5.0000,0.0456,1.6320,5.0000,0.0863,0.6528,0.0000,0.712,129513.2135
0.4680,0.1246,-0.1872,-0.0012,0.0248,0.0566,0.0025,0.0000,0.2249,-0.1872,5.0000,0.0560,1.6680,5.0000,0.1061,0.6672,0.0000,0.758,125746.3560
0.4800,-0.0506,-0.0280,-0.0007,0.0696,-0.0677,-0.0041,0.0000,0.0578,-0.0280,5.0000,0.0440,1.7040,5.0000,0.0834,0.6816,0.0000,0.778,129662.1515
0.4920,0.0930,-0.0719,-0.0079,0.0691,-0.0148,0.0076,0.0000,0.1175,-0.0719,5.0000,0.0560,1.7400,5.0000,0.1061,0.6960,0.0000,0.843,122591.0200
0.5040,0.0532,0.0532,-0.0048,0.2495,0.0255,0.0036,0.0000,0.0752,0.0532,5.0000,0.0485,1.7760,5.0000,0.0919,0.7104,0.0000,0.714,110224.0707
0.5160,0.1678,-0.0399,0.0068,0.1015,0.0344,0.0061,0.2500,0.0914,-0.0399,5.0000,0.0490,1.8120,5.0000,0.0928,0.7248,0.0000,0.760,114972.6874
0.5280,-0.0188,0.1296,0.0041,0.1619,-0.0304,-0.0248,0.0000,0.1310,0.1296,5.0000,0.0370,1.8480,5.0000,0.0701,0.7392,0.0000,0.696,131838.4022
0.5400,-0.0467,0.0343,-0.0097,0.0941,-0.0217,-0.0087,0.0000,0.0579,0.0343,5.0000,0.0490,1.8840,5.0000,0.0928,0.7536,0.0000,0.761,124465.1165
