step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.844,0.050,0.86,3.010,0.00,1,18,27.00,7.55,+0.000,0.466,0.007,+0.000,0.466,0.007,0,14.008,7.73,0.000
40,7.496,0.052,-0.45,2.230,-0.14,3,18,27.00,7.62,-0.005,0.242,0.016,-0.005,0.242,0.016,0,11.085,10.47,0.000
60,13.427,0.045,-0.10,3.153,2.34,3,18,27.00,7.54,+0.083,0.229,0.103,+0.083,0.229,0.103,0,4.183,10.46,0.000
71,16.604,0.283,4.67,2.965,3.31,3,18,27.00,7.56,+0.118,0.446,0.003,+0.076,0.454,0.000,1,0.338,77.00,0.000
72,16.900,0.321,5.18,3.072,2.43,3,18,27.00,7.55,+0.087,0.460,0.002,+0.074,0.459,0.000,1,0.370,47.27,0.000
73,17.207,0.359,5.43,3.183,6.68,3,18,27.00,7.39,+0.238,0.475,0.001,+0.102,0.473,0.000,1,0.000,47.37,0.000
74,17.526,0.397,5.70,3.300,10.07,3,18,27.00,7.00,+0.359,0.470,0.001,-0.212,0.555,0.000,1,-0.430,47.66,0.238
75,17.856,0.437,6.01,3.418,11.86,3,18,27.00,6.77,+0.423,0.455,0.000,-0.276,0.331,0.000,1,-0.019,47.62,0.373
76,18.199,0.472,5.77,3.524,11.25,3,18,27.00,6.84,+0.401,0.420,0.000,-0.232,0.134,0.000,1,0.035,47.64,0.350
77,18.550,0.496,5.33,3.573,14.10,3,18,27.00,6.48,+0.502,0.396,0.000,-0.293,0.371,0.000,1,-0.009,47.19,0.280
78,18.904,0.513,4.77,3.586,17.93,3,18,27.00,6.03,+0.639,0.381,0.000,-0.450,0.456,0.000,1,0.053,47.43,0.365
79,19.261,0.521,4.10,3.630,23.03,3,18,27.00,5.50,+0.820,0.370,0.000,-0.170,0.060,0.000,1,-0.337,47.13,0.509
80,19.624,0.522,3.12,3.673,28.07,4,18,27.00,5.03,+1.000,0.359,0.009,-0.290,0.391,0.000,1,-0.403,48.11,0.632
81,19.987,0.521,2.30,3.656,28.07,5,18,27.00,5.03,+1.000,0.347,0.015,-0.483,0.431,0.000,1,-0.422,47.64,0.654
82,20.348,0.510,1.42,3.646,28.07,5,18,27.00,5.03,+1.000,0.334,0.019,-0.289,0.377,0.000,1,-0.218,47.83,0.574
83,20.713,0.489,0.29,3.707,28.07,5,18,27.00,5.03,+1.000,0.320,0.021,-0.154,0.350,0.000,1,-0.422,47.43,0.356
84,21.082,0.465,-0.51,3.764,28.07,5,18,27.00,5.03,+1.000,0.305,0.023,+0.812,0.302,0.000,1,-0.251,46.99,0.006
85,21.456,0.441,-1.19,3.776,28.07,5,18,27.00,5.03,+1.000,0.291,0.027,+0.907,0.297,0.000,1,-0.232,47.25,0.004
86,21.828,0.433,-0.94,3.721,28.07,5,18,27.00,5.03,+1.000,0.278,0.031,+0.915,0.250,0.000,1,-0.240,47.62,0.016
87,22.195,0.445,0.09,3.667,27.44,5,18,27.00,5.09,+0.977,0.265,0.031,+0.819,0.241,0.000,1,-0.359,47.58,0.022
88,22.554,0.479,1.54,3.609,24.68,5,18,27.00,5.34,+0.879,0.257,0.021,+0.776,0.305,0.000,1,-0.371,47.38,0.028
89,22.906,0.534,3.16,3.562,26.20,5,18,27.00,5.20,+0.933,0.260,0.014,+0.593,0.298,0.000,1,-0.439,47.32,0.052
90,23.254,0.605,4.83,3.568,24.93,5,18,27.00,5.32,+0.888,0.268,0.009,+0.696,0.280,0.000,1,-0.430,47.72,0.050
91,23.601,0.688,6.41,3.576,26.22,5,18,27.00,5.20,+0.934,0.281,0.006,+0.530,0.315,0.000,1,-0.469,47.45,0.090
92,23.946,0.782,8.11,3.587,27.23,5,18,27.00,5.11,+0.970,0.298,0.004,+0.384,0.364,0.000,1,-0.489,47.39,0.111
93,24.292,0.878,9.54,3.606,26.21,5,18,27.00,5.20,+0.933,0.331,0.003,+0.915,0.351,0.000,1,-0.495,47.35,0.087
94,24.638,0.973,10.78,3.588,24.46,5,18,27.00,5.36,+0.871,0.357,0.002,+0.853,0.348,0.000,1,-0.480,47.16,0.063
95,24.978,1.083,12.66,3.586,20.85,5,18,27.00,5.72,+0.743,0.378,0.001,+0.736,0.387,0.000,1,-0.476,47.30,0.041
96,25.314,1.208,14.76,3.604,18.16,5,18,27.00,6.01,+0.647,0.400,0.001,+0.655,0.402,0.000,1,-0.423,47.38,0.019
97,25.647,1.347,16.82,3.635,13.58,5,18,27.00,6.54,+0.484,0.419,0.000,+0.475,0.416,0.000,1,-0.321,47.15,0.005
98,25.979,1.498,18.65,3.700,8.66,5,18,27.00,7.14,+0.308,0.434,0.000,+0.312,0.433,0.000,1,-0.167,47.35,0.000
100,26.658,1.804,20.66,3.804,-2.19,5,18,27.00,7.49,-0.078,0.448,0.000,-0.072,0.448,0.000,1,0.104,49.34,0.000
101,27.007,1.951,21.03,3.845,-7.29,5,18,27.00,7.28,-0.260,0.448,0.000,-0.268,0.432,0.000,1,0.229,47.19,0.001
102,27.363,2.093,21.12,3.879,-11.70,5,18,27.00,6.76,-0.417,0.444,0.000,-0.353,0.579,0.000,1,-0.394,47.89,0.372
103,27.725,2.226,20.78,3.910,-15.45,5,18,27.00,6.30,-0.550,0.438,0.000,+0.183,0.383,0.000,1,-0.154,47.48,1.212
104,28.093,2.351,20.10,3.934,-18.12,5,18,27.00,6.00,-0.645,0.430,0.000,+0.154,0.427,0.000,1,-0.162,47.09,0.290
105,28.462,2.485,20.20,3.991,-22.62,5,18,27.00,5.52,-0.806,0.422,0.000,+0.354,0.452,0.000,1,-0.032,47.65,0.556
106,28.832,2.626,20.60,4.027,-27.72,5,18,27.00,5.05,-0.988,0.400,0.000,+0.567,0.339,0.000,1,0.193,47.99,0.814
107,29.200,2.780,21.28,4.035,-28.07,5,18,27.00,5.02,-1.000,0.383,0.000,+0.237,0.411,0.000,1,-0.415,47.87,0.490
108,29.562,2.952,22.21,4.057,-27.44,5,18,27.00,5.07,-0.977,0.371,0.000,+0.131,0.515,0.000,1,-0.331,47.21,0.476
109,29.925,3.131,22.85,4.094,-28.07,5,18,27.00,5.01,-1.000,0.364,0.000,-0.753,0.359,0.000,1,-0.293,47.07,0.023
110,30.289,3.310,23.42,4.102,-26.16,5,18,27.00,5.18,-0.932,0.359,0.000,-0.566,0.404,0.000,1,-0.330,47.80,0.017
111,30.659,3.474,23.03,4.063,-24.88,5,18,27.00,5.30,-0.886,0.356,0.000,-0.620,0.424,0.000,1,-0.463,47.63,0.101
112,31.033,3.617,22.35,4.030,-28.07,5,18,27.00,5.02,-1.000,0.354,0.000,-0.574,0.341,0.000,1,-0.454,46.96,0.067
113,31.413,3.743,21.37,4.026,-27.44,5,18,27.00,5.07,-0.977,0.353,0.000,-0.486,0.259,0.000,1,-0.491,47.44,0.104
114,31.798,3.853,20.19,4.044,-27.44,5,18,27.00,5.07,-0.977,0.352,0.000,-0.252,0.394,0.000,1,-0.479,47.75,0.201
115,32.187,3.956,18.99,4.075,-28.07,5,18,27.00,5.01,-1.000,0.351,0.000,+0.045,0.476,0.000,1,-0.487,47.55,0.454
116,32.580,4.059,18.17,4.119,-27.44,5,18,27.00,5.07,-0.977,0.351,0.000,-0.160,0.399,0.000,1,-0.475,47.52,0.160
117,32.973,4.169,17.58,4.112,-28.07,5,18,27.00,5.01,-1.000,0.350,0.000,-0.025,0.331,0.000,1,-0.500,47.30,0.308
