time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0086,0.0137,-0.0019,-0.0196,0.0296,-0.0006,0.0000,0.0162,0.0137,2.9251,0.1000,0.3000,5.0000,0.1894,0.1200,0.0000,1.070,501376.6068
0.0240,0.0244,0.0556,0.0012,-0.0557,-0.0526,-0.0049,0.0000,0.0607,0.0556,2.9251,0.1011,0.3360,5.0000,0.1914,0.1344,0.0000,0.986,534159.4232
0.0360,0.1377,-0.0634,0.0060,0.0411,-0.0070,-0.0221,0.2500,0.1290,-0.0634,2.7489,0.1131,0.3720,5.0000,0.2141,0.1488,0.0000,0.816,497118.3139
0.0480,0.0264,-0.0427,0.0065,-0.0621,0.0405,-0.0226,0.0000,0.0502,-0.0427,2.9251,0.1208,0.4080,5.0000,0.2287,0.1632,0.0000,0.791,568910.0619
0.0600,-0.0264,-0.0198,0.0001,0.0369,-0.0351,-0.0066,0.0000,0.0330,-0.0198,2.9251,0.1328,0.4440,5.0000,0.2515,0.1776,0.0000,0.865,514530.4130
0.0720,0.1362,0.0235,-0.0101,0.0214,-0.0125,-0.0012,0.2500,0.1162,0.0235,2.7489,0.1448,0.4800,5.0000,0.2742,0.1920,0.0000,0.881,483997.3432
0.0840,0.1018,-0.0068,-0.0005,0.0805,0.0254,0.0009,0.0000,0.1020,-0.0068,2.9251,0.1568,0.5160,5.0000,0.2969,0.2064,0.0000,0.906,512335.2378
0.0960,0.0378,0.0229,0.0118,0.0723,0.1067,-0.0048,0.0000,0.0442,0.0229,2.9251,0.1688,0.5520,5.0000,0.3197,0.2208,0.0000,1.015,478372.3540
0.1080,0.0572,-0.0956,-0.0006,0.0834,0.0708,-0.0101,0.0000,0.1114,-0.0956,2.9251,0.1783,0.5880,5.0000,0.3377,0.2352,0.0000,0.753,468412.9608
0.1200,0.1319,-0.0669,-0.0015,-0.0504,-0.0024,-0.0044,0.2500,0.1357,-0.0669,2.7489,0.1903,0.6240,5.0000,0.3604,0.2496,0.0000,0.812,472377.4585
0.1320,0.0644,-0.1723,0.0025,0.0179,0.0058,-0.0046,0.0000,0.1840,-0.1723,2.9251,0.2023,0.6600,5.0000,0.3832,0.2640,0.0000,0.804,521950.0702
0.1440,0.0164,0.0016,-0.0010,0.0482,0.0428,-0.0033,0.0000,0.0164,0.0016,2.9251,0.2143,0.6960,5.0000,0.4059,0.2784,0.0000,0.750,466867.0792
0.1560,0.1383,0.0077,0.0005,-0.0058,0.0907,-0.0130,0.2500,0.1120,0.0077,2.7489,0.2263,0.7320,5.0000,0.4286,0.2928,0.0000,0.818,453683.4811
0.1680,0.1194,0.0484,-0.0014,-0.0034,0.0204,-0.0030,0.0000,0.1288,0.0484,2.9251,0.2383,0.7680,5.0000,0.4514,0.3072,0.0000,0.829,497110.1273
0.1800,0.0028,-0.0585,0.0012,-0.0019,0.0333,0.0008,0.0000,0.0585,-0.0585,2.9251,0.2503,0.8040,5.0000,0.4741,0.3216,0.0000,0.862,470754.1225
0.1920,0.1356,-0.0617,0.0004,0.0013,0.0197,-0.0083,0.2500,0.1300,-0.0617,2.7489,0.2623,0.8400,5.0000,0.4968,0.3360,0.0000,0.794,443643.5518
0.2040,0.0349,-0.0728,-0.0040,-0.0080,0.0898,-0.0086,0.0000,0.0808,-0.0728,2.9251,0.2586,0.8760,5.0000,0.4898,0.3504,0.0000,0.902,498723.3608
0.2160,0.1554,0.0208,0.0051,-0.0304,-0.0017,-0.0081,0.2500,0.0968,0.0208,2.7489,0.2706,0.9120,5.0000,0.5125,0.3648,0.0000,0.778,429305.7100
0.2280,0.0468,-0.0147,-0.0040,-0.0531,-0.1057,-0.0031,0.0000,0.0491,-0.0147,2.9251,0.2826,0.9480,5.0000,0.5352,0.3792,0.0000,0.817,491020.0530
0.2400,0.0855,0.0211,0.0008,-0.0086,-0.0417,-0.0022,0.0000,0.0881,0.0211,2.9251,0.2706,0.9840,5.0000,0.5125,0.3936,0.0000,0.770,433872.4494
0.2520,0.0359,0.0340,-0.0030,0.0639,0.0760,-0.0041,0.0000,0.0494,0.0340,2.9251,0.2826,1.0200,5.0000,0.5352,0.4080,0.0000,0.792,420774.9822
0.2640,0.0397,0.0045,0.0009,0.0022,0.0235,-0.0015,0.0000,0.0399,0.0045,2.9251,0.2816,1.0560,5.0000,0.5334,0.4224,0.0000,0.844,433990.0094
0.2760,0.0941,-0.0556,0.0009,-0.0419,-0.0511,-0.0025,0.0000,0.1093,-0.0556,2.9251,0.2911,1.0920,5.0000,0.5513,0.4368,0.0000,0.848,423152.4561
0.2880,-0.0018,-0.0535,-0.0018,-0.0298,0.0272,-0.0045,0.0000,0.0535,-0.0535,2.9251,0.3031,1.1280,5.0000,0.5740,0.4512,0.0000,0.852,434990.4335
0.3000,0.0913,-0.0234,-0.0057,0.0901,0.0351,-0.0097,0.0000,0.0942,-0.0234,2.9251,0.2953,1.1640,5.0000,0.5592,0.4656,0.0000,0.823,394604.6925
0.3120,0.0929,0.0457,0.0069,0.0472,0.0373,-0.0021,0.0000,0.1035,0.0457,2.9251,0.3073,1.2000,5.0000,0.5819,0.4800,0.0000,0.796,400051.6999
0.3240,0.1298,0.0061,-0.0013,-0.0234,0.0083,-0.0026,0.2500,0.1203,0.0061,2.7489,0.3026,1.2360,5.0000,0.5730,0.4944,0.0000,0.840,403271.5380
0.3360,0.0802,0.0000,-0.0021,-0.0418,0.0130,-0.0032,0.0000,0.0802,0.0000,2.9251,0.3063,1.2720,5.0000,0.5801,0.5088,0.0000,0.753,448414.6282
0.3480,0.0523,0.0584,-0.0004,-0.0841,0.0038,-0.0019,0.0000,0.0784,0.0584,2.9251,0.3183,1.3080,5.0000,0.6028,0.5232,0.0000,0.820,407193.9140
0.3600,0.0248,-0.0432,-0.0076,-0.0157,0.0758,-0.0044,0.0000,0.0498,-0.0432,2.9251,0.3067,1.3440,5.0000,0.5809,0.5376,0.0000,0.893,410266.5653
0.3720,0.0677,0.0211,-0.0052,0.0110,-0.0579,0.0005,0.0000,0.0709,0.0211,2.9251,0.3187,1.3800,5.0000,0.6037,0.5520,0.0000,0.854,397228.0222
0.3840,0.0624,0.0305,0.0023,0.0581,0.0379,-0.0011,0.0000,0.0695,0.0305,2.9251,0.3281,1.4160,5.0000,0.6213,0.5664,0.0000,0.826,384391.1869
0.3960,0.0237,0.1084,-0.0020,-0.0379,-0.0442,0.0010,0.0000,0.1109,0.1084,2.9251,0.3161,1.4520,5.0000,0.5986,0.5808,0.0000,0.814,397824.3278
0.4080,0.0495,0.0184,-0.0071,0.1026,0.0725,-0.0054,0.0000,0.0529,0.0184,2.9251,0.3281,1.4880,5.0000,0.6213,0.5952,0.0000,0.809,368712.6762
0.4200,0.0329,0.0318,-0.0001,-0.0719,0.0160,0.0036,0.0000,0.0457,0.0318,2.9251,0.3161,1.5240,5.0000,0.5986,0.6096,0.0000,0.798,395120.3649
0.4320,0.0708,-0.0977,-0.0025,0.0582,0.0377,0.0067,0.0000,0.1206,-0.0977,2.9251,0.3281,1.5600,5.0000,0.6213,0.6240,0.0000,0.758,373887.4476
0.4440,-0.0128,0.0063,-0.0097,0.0369,-0.0189,0.0071,0.0000,0.0143,0.0063,2.9251,0.3401,1.5960,5.0000,0.6440,0.6384,0.0000,0.768,387569.4262
0.4560,0.0743,-0.0015,-0.0009,-0.0655,0.0274,0.0059,0.0000,0.0744,-0.0015,2.9251,0.3281,1.6320,5.0000,0.6213,0.6528,0.0000,0.831,377794.4628
0.4680,0.0545,0.0054,0.0068,0.0860,-0.0019,0.0078,0.0000,0.0548,0.0054,2.9251,0.3401,1.6680,5.0000,0.6440,0.6672,0.0000,0.836,360466.2384
0.4800,-0.0081,0.0615,-0.0053,0.1103,0.0380,0.0017,0.0000,0.0620,0.0615,2.9251,0.3281,1.7040,5.0000,0.6213,0.6816,0.0000,0.885,362734.3802
0.4920,0.0360,-0.0172,0.0028,0.0558,0.1001,0.0018,0.0000,0.0399,-0.0172,2.9251,0.3341,1.7400,5.0000,0.6327,0.6960,0.0000,0.807,367002.3349
0.5040,0.1403,0.0237,-0.0074,0.1416,-0.0241,-0.0002,0.2500,0.1122,0.0237,2.7489,0.3461,1.7760,5.0000,0.6555,0.7104,0.0000,0.815,329067.6804
0.5160,0.0810,0.0313,-0.0026,0.1071,-0.0212,-0.0117,0.0000,0.0868,0.0313,2.9251,0.3341,1.8120,5.0000,0.6327,0.7248,0.0000,0.790,382610.1618
0.5280,0.1199,0.0459,-0.0070,0.0898,-0.0384,0.0097,0.0000,0.1284,0.0459,2.9251,0.3461,1.8480,5.0000,0.6555,0.7392,0.0000,0.775,340732.3957
0.5400,0.1349,-0.0080,0.0029,0.0089,-0.0281,-0.0045,0.2500,0.1154,-0.0080,2.7489,0.3530,1.8840,5.0000,0.6686,0.7536,0.0000,0.764,355846.0912
0.5520,0.0911,-0.0325,-0.0017,0.1442,-0.0130,-0.0050,0.0000,0.0967,-0.0325,2.9251,0.3410,1.9200,5.0000,0.6459,0.7680,0.0000,0.788,365720.3406
0.5640,0.1662,0.0001,-0.0011,0.0597,0.0007,-0.0004,0.2500,0.0838,0.0001,2.7489,0.3530,1.9560,5.0000,0.6686,0.7824,0.0000,0.873,334332.0775
0.5760,0.0735,0.0112,-0.0050,0.0457,0.0527,-0.0017,0.0000,0.0744,0.0112,2.9251,0.3410,1.9920,5.0000,0.6459,0.7968,0.0000,0.866,389964.0042
0.5880,0.0455,-0.0934,0.0006,0.0963,0.0512,0.0005,0.0000,0.1039,-0.0934,2.9251,0.3530,2.0280,5.0000,0.6686,0.8112,0.0000,0.877,344273.2779
0.6000,0.0693,-0.0122,-0.0027,-0.0226,0.0862,-0.0065,0.0000,0.0704,-0.0122,2.9251,0.3650,2.0640,5.0000,0.6914,0.8256,0.0000,0.832,360312.7744
0.6120,0.0623,-0.0579,0.0075,0.0722,0.0125,-0.0114,0.0000,0.0850,-0.0579,2.9251,0.3530,2.1000,5.0000,0.6686,0.8400,0.0000,0.832,342643.0238
0.6240,0.0586,-0.0065,-0.0014,0.0538,-0.1639,-0.0047,0.0000,0.0590,-0.0065,2.9251,0.3650,2.1360,5.0000,0.6914,0.8544,0.0000,0.815,346909.0678
0.6360,0.0743,0.0319,0.0011,0.0022,0.0314,-0.0068,0.0000,0.0809,0.0319,2.9251,0.3638,2.1720,5.0000,0.6889,0.8688,0.0000,0.842,355909.8852
0.6480,0.0533,0.0289,0.0063,-0.0047,-0.0811,-0.0184,0.0000,0.0606,0.0289,2.9251,0.3584,2.2080,5.0000,0.6787,0.8832,0.0000,0.765,358241.5918
0.6600,0.0319,0.0189,-0.0034,0.0657,-0.0246,-0.0248,0.0000,0.0370,0.0189,2.9251,0.3704,2.2430,5.0000,0.7014,0.8972,0.0000,0.868,344095.8469
0.6720,0.0342,0.0334,-0.0117,0.0403,0.0680,-0.0262,0.0000,0.0478,0.0334,2.9251,0.3584,2.2739,5.0000,0.6787,0.9096,0.0000,0.881,349863.7714
0.6840,0.0553,-0.0898,-0.0011,0.0271,-0.0489,-0.0284,0.0000,0.1054,-0.0898,2.9251,0.3704,2.3010,5.0000,0.7014,0.9204,0.0000,0.843,351660.4100
0.6960,0.1439,-0.0268,0.0003,0.0721,-0.0361,-0.0307,0.2500,0.1094,-0.0268,2.7489,0.3775,2.3249,5.0000,0.7150,0.9300,0.0000,0.923,327672.8053
0.7080,0.1441,0.0802,0.0055,0.1187,0.0588,-0.0313,0.2500,0.1328,0.0802,2.7489,0.3655,2.3459,5.0000,0.6922,0.9384,0.0000,0.818,349743.4859
0.7200,0.0928,-0.0884,-0.0053,0.1394,-0.0661,-0.0231,0.0000,0.1282,-0.0884,2.9251,0.3775,2.3644,5.0000,0.7150,0.9458,0.0000,0.827,355075.7100
0.7320,0.0290,-0.0374,-0.0114,0.1408,-0.0566,-0.0279,0.0000,0.0474,-0.0374,2.9251,0.3713,2.3807,5.0000,0.7033,0.9523,0.0000,0.798,328272.4208
0.7440,0.1320,-0.0122,-0.0056,0.1112,-0.0114,-0.0322,0.2500,0.1186,-0.0122,2.7489,0.3833,2.3950,5.0000,0.7260,0.9580,0.0000,0.767,319068.1970
0.7560,0.1012,-0.0339,-0.0049,0.0578,0.0545,-0.0304,0.0000,0.1068,-0.0339,2.9251,0.3953,2.4076,5.0000,0.7487,0.9630,0.0000,0.799,371819.3161
0.7680,0.0585,0.0424,0.0012,0.1367,0.0001,-0.0256,0.0000,0.0723,0.0424,2.9251,0.3833,2.4187,5.0000,0.7260,0.9675,0.0000,0.804,322640.5610
0.7800,0.0420,0.0389,-0.0064,0.0430,-0.0631,-0.0128,0.0000,0.0572,0.0389,2.9251,0.3953,2.4284,5.0000,0.7487,0.9714,0.0000,0.794,346511.8973
0.7920,-0.0071,-0.1052,-0.0096,0.1590,-0.0915,-0.0119,0.0000,0.1054,-0.1052,2.9251,0.4010,2.4370,5.0000,0.7594,0.9748,0.0000,0.806,329579.2880
0.8040,0.0583,-0.0690,-0.0098,0.1505,-0.0557,-0.0089,0.0000,0.0903,-0.0690,2.9251,0.3968,2.4446,5.0000,0.7515,0.9778,0.0000,0.751,320516.4983
0.8160,0.1513,0.0330,-0.0080,0.0838,-0.1134,-0.0062,0.2500,0.1040,0.0330,2.7489,0.4088,2.4512,5.0000,0.7743,0.9805,0.0000,0.909,320172.9656
0.8280,0.0872,-0.0422,-0.0061,0.0688,-0.0856,0.0074,0.0000,0.0968,-0.0422,2.9251,0.4008,2.4571,5.0000,0.7590,0.9828,0.0000,0.813,372441.9710
0.8400,0.1358,0.0612,-0.0130,0.1519,-0.1589,0.0188,0.2500,0.1295,0.0612,2.7489,0.4097,2.4622,5.0000,0.7760,0.9849,0.0000,0.800,308340.0421
0.8520,0.1665,-0.0246,-0.0076,0.1254,-0.0421,0.0200,0.2500,0.0870,-0.0246,2.7489,0.4217,2.4668,5.0000,0.7987,0.9867,0.0000,0.832,345840.3157
0.8640,0.1278,-0.0223,0.0033,0.1008,-0.0581,0.0209,0.2500,0.1242,-0.0223,2.7489,0.4097,2.4708,5.0000,0.7760,0.9883,0.0000,0.826,356848.8484
0.8760,0.1111,-0.0099,-0.0068,0.2232,0.0376,0.0207,0.0000,0.1115,-0.0099,2.9251,0.4217,2.4743,5.0000,0.7987,0.9897,0.0000,0.811,331841.4533
0.8880,0.1111,-0.0626,-0.0072,0.1101,-0.1561,0.0300,0.0000,0.1275,-0.0626,2.9251,0.4097,2.4774,5.0000,0.7760,0.9909,0.0000,0.793,322719.6482
0.9000,0.0428,0.0198,-0.0045,0.1108,-0.1102,0.0415,0.0000,0.0472,0.0198,2.9251,0.4182,2.4801,5.0000,0.7921,0.9920,0.0000,0.778,330180.8145
0.9120,0.1157,-0.0283,-0.0026,0.1809,-0.0143,0.0586,0.0000,0.1191,-0.0283,2.9251,0.4281,2.4825,5.0000,0.8109,0.9930,0.0000,0.785,305182.1970
0.9240,0.1448,-0.1148,-0.0021,0.2092,-0.0773,0.0703,0.2500,0.1557,-0.1148,2.7489,0.4161,2.4846,5.0000,0.7881,0.9938,0.0000,0.832,295537.9510
0.9360,0.0530,-0.0252,-0.0075,0.2619,-0.0521,0.0716,0.0000,0.0587,-0.0252,2.9251,0.4281,2.4864,5.0000,0.8109,0.9946,0.0000,0.844,331772.2834
0.9480,0.1595,0.0025,-0.0089,0.3863,-0.0452,0.0704,0.2500,0.0905,0.0025,2.7489,0.4161,2.4880,5.0000,0.7881,0.9952,0.0000,0.847,257748.5378
0.9600,0.0850,0.0227,0.0034,0.2641,-0.0055,0.0729,0.0000,0.0880,0.0227,2.9251,0.4281,2.4895,5.0000,0.8109,0.9958,0.0000,0.815,326617.4208
0.9720,0.1300,0.0053,0.0090,0.3158,-0.0023,0.0551,0.2500,0.1201,0.0053,2.7489,0.4161,2.4907,5.0000,0.7881,0.9963,0.0000,0.831,275592.4811
0.9840,0.1395,0.0046,0.0060,0.4190,-0.0309,0.0601,0.2500,0.1106,0.0046,2.7489,0.4100,2.4919,5.0000,0.7766,0.9967,0.0000,0.738,286764.8766
0.9960,0.1793,0.0098,0.0081,0.3332,0.0221,0.0619,0.2500,0.0714,0.0098,2.7489,0.4220,2.4928,5.0000,0.7993,0.9971,0.0000,0.844,297366.6394
1.0080,0.1463,0.0415,0.0072,0.4342,0.0360,0.0615,0.2500,0.1117,0.0415,2.7489,0.4100,2.4937,5.0000,0.7766,0.9975,0.0000,0.868,281470.4957
1.0200,0.1270,0.0163,0.0060,0.5097,0.0531,0.0669,0.2500,0.1240,0.0163,2.7489,0.4216,2.4944,5.0000,0.7985,0.9978,0.0000,0.795,270128.2787
1.0320,0.1213,0.0421,0.0006,0.5308,0.1245,0.0722,0.0000,0.1284,0.0421,2.9251,0.4096,2.4951,5.0000,0.7758,0.9980,0.0000,0.809,266467.9759
1.0440,0.2255,0.0631,0.0084,0.5282,0.1808,0.0781,0.2500,0.0676,0.0631,2.7489,0.3976,2.4957,5.0000,0.7530,0.9983,0.0000,0.778,221866.4676
1.0560,0.1064,0.0299,0.0050,0.4990,0.1356,0.0900,0.0000,0.1106,0.0299,2.9251,0.4096,2.4962,5.0000,0.7758,0.9985,0.0000,0.826,273129.4933
1.0680,0.1731,0.0259,0.0121,0.5358,0.0967,0.0839,0.2500,0.0811,0.0259,2.7489,0.3976,2.4967,5.0000,0.7530,0.9987,0.0000,0.803,227484.5839
1.0800,0.1380,-0.0101,0.0155,0.5419,0.1457,0.0852,0.2500,0.1124,-0.0101,2.7489,0.4027,2.4971,5.0000,0.7627,0.9988,0.0000,0.761,262438.0424
1.0920,0.2104,0.0222,0.0091,0.6281,0.2646,0.0879,0.2500,0.0454,0.0222,2.7489,0.3907,2.4974,5.0000,0.7400,0.9990,0.0000,0.836,235989.4621
1.1040,0.1093,0.0968,0.0181,0.7131,0.1958,0.0885,0.0000,0.1460,0.0968,2.9251,0.3787,2.4977,5.0000,0.7173,0.9991,0.0000,0.806,231414.4326
1.1160,0.2335,0.0079,0.0104,0.6694,0.2747,0.1060,0.2500,0.0183,0.0079,2.7489,0.3907,2.4980,5.0000,0.7400,0.9992,0.0000,0.796,196901.7139
1.1280,0.2082,0.0918,0.0057,0.7921,0.2465,0.0971,0.2500,0.1009,0.0918,2.7489,0.3787,2.4982,5.0000,0.7173,0.9993,0.0000,0.809,206512.6889
1.1400,0.1292,0.0641,0.0114,0.6732,0.1831,0.1053,0.2500,0.1368,0.0641,2.7489,0.3811,2.4985,5.0000,0.7218,0.9994,0.0000,0.787,237970.8568
1.1520,0.1740,0.0844,0.0163,0.7513,0.2030,0.0994,0.2500,0.1136,0.0844,2.7489,0.3691,2.4986,5.0000,0.6991,0.9995,0.0000,0.770,217983.6110
1.1640,0.2187,0.0497,0.0238,0.7192,0.3044,0.1093,0.2500,0.0587,0.0497,2.7489,0.3571,2.4988,5.0000,0.6763,0.9995,0.0000,0.787,217147.8154
1.1760,0.2035,-0.0160,0.0111,0.7788,0.2940,0.1147,0.2500,0.0491,-0.0160,2.7489,0.3691,2.4989,5.0000,0.6991,0.9996,0.0000,0.945,209668.8295
1.1880,0.2798,0.0454,0.0245,0.8652,0.1921,0.1085,0.2500,0.0543,0.0454,2.7489,0.3571,2.4991,5.0000,0.6763,0.9996,0.0000,0.771,187288.1320
1.2000,0.1795,0.0265,0.0174,0.7585,0.2153,0.1193,0.2500,0.0753,0.0265,2.7489,0.3542,2.4992,5.0000,0.6709,0.9997,0.0000,0.742,216697.5750
1.2120,0.2571,0.0283,0.0213,0.7984,0.0505,0.1199,0.2500,0.0292,0.0283,2.7489,0.3591,2.4993,5.0000,0.6801,0.9997,0.0000,0.777,200308.4937
1.2240,0.3150,0.0451,0.0235,0.8355,0.1695,0.1158,0.2500,0.0792,0.0451,2.7489,0.3471,2.4994,5.0000,0.6573,0.9997,0.0000,0.849,187810.7155
1.2360,0.2895,0.0101,0.0169,0.8871,0.2121,0.1198,0.2500,0.0408,0.0101,2.7489,0.3375,2.4994,5.0000,0.6391,0.9998,0.0000,0.744,183047.7754
1.2480,0.3669,0.0096,0.0210,0.8455,0.2760,0.1259,0.2500,0.1173,0.0096,2.7489,0.3270,2.4995,5.0000,0.6193,0.9998,0.0000,0.786,180401.7692
1.2600,0.3974,-0.0486,0.0302,1.0180,0.1528,0.1285,0.5000,0.1135,-0.0486,2.5605,0.3150,2.4996,5.0000,0.5966,0.9998,0.0000,0.777,150283.4089
