step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.954,0.048,0.79,1.669,0.00,1,18,10.00,5.63,+0.000,0.452,0.000,+0.000,0.452,0.000,0,14.190,10.28,0.000
40,4.798,0.296,5.86,1.032,20.98,2,18,10.00,4.14,+0.747,0.156,0.039,+0.747,0.156,0.039,0,13.195,12.91,0.000
60,8.687,1.392,15.03,3.201,-7.57,3,18,10.00,5.40,-0.270,0.277,0.254,-0.270,0.277,0.254,0,5.725,10.32,0.000
80,11.719,1.819,7.53,0.636,-18.80,3,18,10.00,4.32,-0.670,0.547,0.015,-0.670,0.547,0.015,0,4.833,10.26,0.000
82,11.880,1.817,6.71,1.002,-25.18,3,18,10.00,3.82,-0.897,0.723,0.007,-0.890,0.718,0.000,1,3.977,62.98,0.000
83,11.990,1.814,6.04,1.186,-21.99,3,18,10.00,4.06,-0.783,0.783,0.005,-0.796,0.771,0.000,1,3.563,51.11,0.000
84,12.118,1.806,5.25,1.373,-27.09,3,18,10.00,3.69,-0.965,0.842,0.003,-0.909,0.808,0.000,1,3.211,48.26,0.001
85,12.265,1.795,4.42,1.553,-23.50,3,18,10.00,3.94,-0.837,0.856,0.002,-0.848,0.841,0.000,1,2.918,49.51,0.001
86,12.429,1.780,3.45,1.735,-18.40,3,18,10.00,4.35,-0.655,0.825,0.001,-0.647,0.814,0.000,1,2.466,51.81,0.001
87,12.611,1.760,2.35,1.909,-13.30,3,18,10.00,4.84,-0.474,0.774,0.001,-0.453,0.770,0.000,1,1.252,51.01,0.000
91,13.492,1.674,-1.13,2.512,3.93,3,18,10.00,5.62,+0.140,0.470,0.012,+0.504,0.471,0.000,1,0.429,74.54,0.075
92,13.747,1.660,-1.41,2.646,4.57,3,18,10.00,5.62,+0.163,0.451,0.020,+0.277,0.379,0.000,1,-0.442,62.84,0.039
93,14.016,1.653,-1.31,2.799,-4.36,3,18,10.00,5.62,-0.155,0.375,0.076,-0.196,0.300,0.000,1,0.011,59.61,0.002
94,14.299,1.648,-1.17,2.928,-8.19,3,18,10.00,5.35,-0.292,0.347,0.106,-0.284,0.239,0.000,1,-0.052,68.71,0.001
95,14.595,1.639,-1.26,3.047,-11.38,3,18,10.00,5.03,-0.405,0.327,0.134,-0.409,0.193,0.000,1,-0.025,50.74,0.000
97,15.214,1.605,-1.87,3.178,-13.40,3,18,10.00,4.82,-0.477,0.286,0.210,-0.485,0.080,0.000,1,-0.150,50.33,0.002
100,16.149,1.501,-4.28,2.991,-19.14,3,18,10.00,4.28,-0.682,0.243,0.311,-0.682,0.243,0.311,0,0.485,10.55,0.000
