step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.520,0.039,1.13,2.859,0.00,3,18,26.00,7.10,+0.000,0.342,0.037,+0.000,0.342,0.037,0,6.052,7.53,0.000
40,6.803,0.859,14.50,2.922,2.13,3,18,26.00,7.10,+0.076,0.668,0.003,+0.097,0.665,0.000,1,-0.195,53.83,0.000
41,7.090,0.947,15.07,3.148,-0.69,3,18,26.00,7.09,-0.025,0.697,0.002,-0.023,0.694,0.000,1,-0.233,75.34,0.001
42,7.399,1.040,15.54,3.363,-1.17,3,18,26.00,7.08,-0.042,0.701,0.002,-0.044,0.699,0.000,1,-0.169,81.16,0.000
43,7.729,1.136,15.84,3.556,-3.77,3,18,26.00,7.06,-0.134,0.698,0.001,-0.134,0.697,0.000,1,-0.155,94.31,0.000
44,8.076,1.235,15.99,3.721,-4.44,3,18,26.00,7.05,-0.158,0.677,0.001,-0.162,0.679,0.000,1,-0.180,98.59,0.001
45,8.438,1.333,15.91,3.855,-7.93,3,18,26.00,6.79,-0.282,0.617,0.000,-0.282,0.616,0.000,1,-0.158,110.59,0.000
47,9.199,1.522,14.99,4.042,-12.27,3,18,26.00,6.31,-0.437,0.538,0.000,-0.430,0.536,0.000,1,-0.187,124.88,0.001
48,9.595,1.604,14.08,4.128,-14.21,3,18,26.00,6.10,-0.506,0.474,0.000,+1.000,0.473,0.000,1,-0.184,63.89,0.681
49,10.002,1.678,13.01,4.219,-15.01,3,18,26.00,6.01,-0.535,0.431,0.000,+1.000,0.457,0.000,1,-0.292,230.31,0.714
50,10.412,1.762,13.06,4.239,-19.67,3,18,26.00,5.53,-0.701,0.389,0.011,+1.000,0.374,0.000,1,-0.424,71.72,0.898
51,10.817,1.869,13.73,4.225,-22.86,3,18,26.00,5.23,-0.814,0.375,0.017,+1.000,0.345,0.000,1,-0.388,206.45,1.009
52,11.216,1.998,14.81,4.218,-26.25,3,18,26.00,4.94,-0.935,0.354,0.026,+1.000,0.324,0.000,1,-0.403,84.94,1.149
53,11.608,2.147,16.31,4.224,-27.16,3,18,26.00,4.86,-0.968,0.334,0.030,+1.000,0.299,0.000,1,-0.386,81.30,1.182
54,11.994,2.316,18.18,4.232,-28.07,4,18,26.00,4.79,-1.000,0.309,0.030,+1.000,0.277,0.000,1,-0.346,71.44,1.213
55,12.372,2.503,20.29,4.239,-28.07,4,18,26.00,4.79,-1.000,0.302,0.024,+1.000,0.277,0.000,1,-0.292,70.50,1.206
56,12.742,2.710,22.50,4.226,-28.07,4,18,26.00,4.79,-1.000,0.297,0.015,+1.000,0.281,0.000,1,-0.235,67.88,1.202
57,13.100,2.933,24.89,4.214,-28.07,4,18,26.00,4.79,-1.000,0.298,0.010,-1.000,0.287,0.000,1,-0.222,58.00,0.002
58,13.452,3.168,27.43,4.246,-28.07,4,18,26.00,4.79,-1.000,0.334,0.005,-1.000,0.328,0.000,1,-0.170,70.37,0.001
59,13.806,3.394,28.44,4.213,-28.07,4,18,26.00,4.79,-1.000,0.350,0.004,-1.000,0.345,0.000,1,-0.200,84.28,0.001
60,14.164,3.602,28.63,4.160,-28.07,4,18,26.00,4.79,-1.000,0.382,0.003,-1.000,0.379,0.000,1,-0.204,72.35,0.001
61,14.529,3.791,28.26,4.134,-28.07,4,18,26.00,4.79,-1.000,0.414,0.002,-0.999,0.412,0.000,1,-0.205,91.67,0.001
62,14.901,3.962,27.31,4.123,-28.07,4,18,26.00,4.79,-1.000,0.460,0.001,-1.000,0.458,0.000,1,-0.198,95.52,0.001
63,15.280,4.116,25.81,4.114,-28.07,4,18,26.00,4.79,-1.000,0.475,0.001,-1.000,0.473,0.000,1,-0.139,97.01,0.000
65,16.058,4.372,21.77,4.130,-28.07,4,18,26.00,4.79,-1.000,0.511,0.000,-1.000,1.000,0.000,1,0.117,72.28,0.430
66,16.460,4.470,19.66,4.191,-25.52,4,18,26.00,5.00,-0.909,0.525,0.000,-0.910,1.000,0.000,1,0.301,61.38,0.407
67,16.872,4.548,17.54,4.212,-28.07,4,18,26.00,4.79,-1.000,0.540,0.000,-1.000,1.000,0.000,1,0.390,58.19,0.382
68,17.290,4.611,15.30,4.222,-27.44,5,18,26.00,4.84,-0.977,0.549,0.000,-0.978,1.000,0.000,1,0.123,58.33,0.367
69,17.711,4.657,12.84,4.239,-27.44,5,18,26.00,4.84,-0.977,0.559,0.000,-0.974,1.000,0.000,1,-0.131,69.20,0.350
70,18.135,4.687,10.16,4.265,-27.44,5,18,26.00,4.84,-0.977,0.579,0.000,-0.978,1.000,0.000,1,-0.130,96.05,0.319
71,18.560,4.702,7.36,4.282,-26.80,5,18,26.00,4.89,-0.955,0.613,0.000,-0.955,1.000,0.000,1,-0.159,98.90,0.270
72,18.988,4.699,4.48,4.293,-28.07,5,18,26.00,4.79,-1.000,0.652,0.000,-0.994,1.000,0.000,1,-0.178,122.37,0.219
73,19.415,4.677,1.59,4.296,-26.16,5,18,26.00,4.94,-0.932,0.696,0.000,+1.000,1.000,0.000,1,-0.160,91.38,1.287
74,19.842,4.640,-1.71,4.353,-28.07,5,18,26.00,4.79,-1.000,0.742,0.000,+0.481,0.504,0.000,1,-0.504,377.42,0.961
75,20.272,4.606,-3.55,4.360,-22.76,5,18,26.00,5.24,-0.811,0.795,0.000,+0.425,0.591,0.000,1,-0.500,298.01,0.618
76,20.703,4.581,-4.27,4.361,-24.18,5,18,26.00,5.11,-0.861,0.838,0.000,+1.000,1.000,0.000,1,-0.413,202.96,1.124
77,21.135,4.566,-4.32,4.345,-28.07,5,18,26.00,4.79,-1.000,0.899,0.000,+1.000,0.907,0.000,1,-0.464,119.86,1.258
78,21.565,4.566,-3.38,4.325,-28.07,5,18,26.00,4.79,-1.000,0.933,0.000,+1.000,1.000,0.000,1,-0.414,185.18,1.243
79,21.994,4.584,-1.79,4.318,-28.07,5,18,26.00,4.79,-1.000,0.948,0.000,+1.000,1.000,0.000,1,-0.368,105.19,1.225
80,22.421,4.619,0.29,4.324,-28.07,5,18,26.00,4.79,-1.000,0.966,0.000,+1.000,1.000,0.000,1,-0.311,44.75,1.212
81,22.848,4.676,2.57,4.340,-28.07,5,18,26.00,4.79,-1.000,0.978,0.000,+1.000,1.000,0.000,1,-0.248,34.92,1.205
82,23.274,4.759,4.81,4.358,-28.07,5,18,26.00,4.79,-1.000,0.987,0.000,-1.000,1.000,0.000,1,-0.192,55.00,0.001
83,23.699,4.860,7.08,4.392,-28.07,5,18,26.00,4.79,-1.000,0.991,0.000,-1.000,1.000,0.000,1,-0.075,69.79,0.000
84,24.126,4.955,7.85,4.375,-28.07,5,18,26.00,4.79,-1.000,0.994,0.000,-1.000,1.000,0.000,1,0.078,62.33,0.000
85,24.550,5.029,7.85,4.314,-28.07,5,18,26.00,4.79,-1.000,0.996,0.000,-1.000,1.000,0.000,1,0.271,58.81,0.000
86,24.972,5.080,7.43,4.291,-28.07,5,18,26.00,4.79,-1.000,0.997,0.000,-1.000,1.000,0.000,1,0.495,58.54,0.000
87,25.396,5.112,6.52,4.281,-28.07,5,18,26.00,4.79,-1.000,0.998,0.000,-1.000,1.000,0.000,1,0.743,59.05,0.000
88,25.819,5.125,5.06,4.264,-28.07,5,18,26.00,4.79,-1.000,0.999,0.000,-1.000,1.000,0.000,1,0.661,59.76,0.000
96,29.190,4.542,-12.54,4.357,-26.21,5,18,26.00,4.94,-0.934,1.000,0.000,-0.949,1.000,0.000,1,0.406,72.65,0.000
97,29.598,4.395,-15.28,4.355,-19.25,5,18,26.00,5.57,-0.686,1.000,0.000,-0.674,1.000,0.000,1,0.465,73.21,0.000
99,30.399,4.056,-20.61,4.407,-15.97,5,18,26.00,5.90,-0.569,1.000,0.000,-0.571,1.000,0.000,1,0.701,113.02,0.000
100,30.794,3.866,-22.87,4.432,-13.91,5,18,26.00,6.12,-0.496,1.000,0.000,+1.000,1.000,0.000,1,0.271,54.50,0.673
101,31.188,3.666,-25.24,4.480,-11.93,5,18,26.00,6.33,-0.425,1.000,0.000,-0.429,1.000,0.000,1,-0.152,133.40,0.001
102,31.585,3.473,-26.18,4.472,-8.69,5,18,26.00,6.68,-0.310,1.000,0.000,+1.000,1.000,0.000,1,-0.272,64.59,0.516
