step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
15,0.410,0.025,0.97,1.091,0.00,3,18,10.00,5.63,+0.000,0.991,0.000,-0.001,0.993,0.000,1,10.287,47.43,0.000
16,0.526,0.032,1.12,1.264,0.00,3,18,10.00,5.63,+0.000,0.995,0.000,+0.000,0.999,0.000,1,9.983,47.33,0.000
17,0.660,0.038,1.26,1.430,0.00,3,18,10.00,5.63,+0.000,0.996,0.000,-0.001,0.999,0.000,1,9.761,47.17,0.000
18,0.808,0.042,1.39,1.567,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,+0.000,1.000,0.000,1,9.481,47.78,0.000
19,0.971,0.047,1.48,1.710,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,+0.000,1.000,0.000,1,9.274,47.38,0.000
20,1.147,0.053,1.55,1.855,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,+0.015,0.995,0.000,1,8.863,47.37,0.000
21,1.338,0.060,1.63,2.002,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,+0.007,0.997,0.000,1,8.449,47.33,0.000
22,1.544,0.068,1.71,2.146,0.00,3,18,10.00,5.63,+0.000,1.000,0.000,-0.010,0.994,0.000,1,8.015,47.20,0.000
23,1.763,0.076,1.79,2.271,0.00,3,18,10.00,5.63,+0.000,1.000,0.000,+0.018,0.989,0.000,1,7.697,47.19,0.000
24,1.995,0.085,1.85,2.409,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,-0.014,0.989,0.000,1,7.111,47.00,0.000
25,2.240,0.095,1.97,2.548,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,-0.030,0.971,0.000,1,6.694,47.43,0.000
26,2.498,0.104,2.11,2.685,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,+0.002,0.909,0.000,1,6.202,47.49,0.014
27,2.772,0.114,2.22,2.828,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,-0.004,0.942,0.000,1,6.084,47.25,0.006
28,3.059,0.126,2.33,2.992,0.00,3,18,10.00,5.61,+0.000,1.000,0.000,-0.161,0.899,0.000,1,5.219,47.16,0.103
29,3.360,0.138,2.41,3.135,0.00,3,18,10.00,5.61,+0.000,1.000,0.000,-0.050,0.942,0.000,1,5.648,47.13,0.004
30,3.671,0.150,2.30,3.155,-4.47,3,18,10.00,5.61,-0.159,0.995,0.000,-0.194,0.955,0.000,1,5.279,46.84,0.003
31,3.991,0.160,2.17,3.258,-7.71,3,18,10.00,5.39,-0.275,0.984,0.000,-0.508,0.839,0.000,1,5.318,46.99,0.032
32,4.322,0.168,1.95,3.414,-9.42,3,18,10.00,5.22,-0.336,0.967,0.000,-0.198,0.759,0.000,1,4.933,46.98,0.057
33,4.666,0.169,1.41,3.548,-9.16,3,18,10.00,5.25,-0.326,0.945,0.000,-0.588,0.813,0.000,1,4.800,47.28,0.147
34,5.022,0.167,1.02,3.648,-7.68,3,18,10.00,5.39,-0.273,0.914,0.000,-0.236,0.824,0.000,1,4.199,46.96,0.013
35,5.389,0.154,0.39,3.758,-5.93,3,18,10.00,5.54,-0.211,0.873,0.000,-0.196,0.853,0.000,1,3.799,47.25,0.011
36,5.768,0.136,-0.14,3.900,-3.19,3,18,10.00,5.60,-0.114,0.815,0.000,-0.017,0.810,0.000,1,3.352,47.32,0.026
37,6.160,0.117,-0.62,4.024,-2.74,3,18,10.00,5.60,-0.098,0.754,0.000,-0.068,0.732,0.000,1,2.527,47.27,0.000
38,6.564,0.102,-0.98,4.124,-0.94,3,18,10.00,5.60,-0.033,0.686,0.000,-0.099,0.676,0.000,1,2.309,47.17,0.001
39,6.977,0.087,-1.34,4.211,2.05,3,18,10.00,5.60,+0.073,0.613,0.000,+0.135,0.599,0.000,1,1.521,47.32,0.000
40,7.397,0.072,-1.62,4.276,2.14,3,18,10.00,5.59,+0.076,0.522,0.000,+0.071,0.524,0.000,1,1.689,46.91,0.001
41,7.822,0.060,-1.61,4.317,1.48,3,18,10.00,5.59,+0.053,0.464,0.000,+0.055,0.460,0.000,1,1.551,47.04,0.000
42,8.253,0.052,-1.50,4.376,0.93,3,18,10.00,5.59,+0.033,0.422,0.009,+0.039,0.411,0.000,1,0.858,47.35,0.000
43,8.687,0.044,-1.34,4.417,1.44,3,18,10.00,5.59,+0.051,0.390,0.022,+0.043,0.369,0.000,1,0.840,47.42,0.000
44,9.125,0.037,-1.18,4.432,1.38,3,18,10.00,5.59,+0.049,0.360,0.035,+0.059,0.325,0.000,1,0.568,47.49,0.000
56,14.330,0.046,1.02,4.334,6.14,4,18,10.00,5.51,+0.219,0.328,0.004,+0.016,0.291,0.000,1,0.228,47.73,0.013
57,14.760,0.067,1.44,4.358,6.20,4,18,10.00,5.51,+0.221,0.363,0.003,+0.117,0.358,0.000,1,0.192,47.17,0.000
58,15.192,0.087,1.66,4.371,9.18,4,18,10.00,5.24,+0.327,0.397,0.002,-0.125,0.368,0.000,1,0.196,47.48,0.169
59,15.625,0.107,1.98,4.396,10.74,4,18,10.00,5.08,+0.383,0.428,0.001,-0.249,0.380,0.000,1,0.308,47.14,0.376
60,16.060,0.122,1.98,4.406,13.58,4,18,10.00,4.79,+0.484,0.461,0.001,-0.227,0.398,0.000,1,0.296,47.10,0.494
61,16.498,0.129,1.66,4.434,15.63,4,18,10.00,4.59,+0.557,0.488,0.000,-0.326,0.302,0.000,1,0.296,47.13,0.793
62,16.938,0.130,1.21,4.444,20.74,4,18,10.00,4.14,+0.739,0.514,0.000,-0.266,0.493,0.000,1,0.256,47.47,1.059
63,17.379,0.123,0.56,4.463,24.56,5,18,10.00,3.86,+0.875,0.537,0.000,-0.388,0.220,0.000,1,0.291,47.74,2.792
64,17.822,0.111,-0.14,4.484,27.75,5,18,10.00,3.64,+0.989,0.562,0.000,+0.899,0.274,0.000,1,0.102,47.09,4.272
65,18.266,0.090,-1.16,4.494,27.44,5,18,10.00,3.66,+0.977,0.586,0.000,+0.894,0.540,0.000,1,-0.125,46.98,3.356
66,18.710,0.073,-1.27,4.481,27.44,5,18,10.00,3.66,+0.977,0.608,0.000,+0.485,0.193,0.000,1,-0.231,47.70,3.705
