time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,13.904415
0.102000,0.055424,0.000002,1.677833,-0.000076,-0.000747,0.000071,0.000376,0.000000,0.099856,0.000000,0,0,13.904981
0.204000,0.055295,0.000010,1.522611,0.000488,-0.000059,0.000422,0.000375,0.000000,0.172202,0.000000,0,0,13.905108
0.306000,0.055218,0.000029,1.263977,0.000589,0.000246,0.001636,0.000426,0.000000,0.253652,0.000000,0,0,13.905182
0.408000,0.055175,0.000074,0.902700,0.000426,0.000171,0.005138,0.000455,0.000000,0.326324,0.000000,0,0,13.905221
0.510000,0.058469,-0.000238,0.564440,0.027933,0.076780,-0.005402,0.004836,0.000000,0.377884,0.000000,0,0,13.901982
0.612000,0.059646,-0.000076,0.637395,-0.025058,-0.072291,0.000814,0.001691,0.000000,0.427547,0.000000,0,0,13.900795
0.714000,0.053254,0.000352,0.740872,-0.016759,-0.048725,0.004377,-0.000952,0.000000,0.500383,0.000000,0,0,13.907097
0.816000,0.048823,0.000880,0.746019,-0.049066,-0.040957,-0.001190,0.019374,0.000000,0.584634,0.000000,0,0,13.911440
0.918000,0.051874,0.000199,0.693314,0.050584,0.091503,0.014307,0.030784,0.000000,0.676314,0.000000,0,0,13.908486
1.020000,0.069866,0.002242,0.661708,0.252015,0.242351,0.029587,-0.028552,0.000000,0.749643,0.000000,0,0,13.890379
1.122000,0.108280,0.007011,0.684373,0.515604,0.496325,0.052172,0.007106,0.000000,0.786278,0.000000,0,0,13.851671
1.224000,0.166656,0.014186,0.718324,0.642579,0.644356,0.069746,0.014378,0.000000,0.800238,0.000000,0,0,13.792858
1.326000,0.241036,0.022336,0.741493,0.821506,0.818482,0.073515,0.018975,0.000000,0.790593,0.000000,0,0,13.718034
1.428000,0.333218,0.029833,0.759778,0.996063,0.994825,0.066630,0.018452,0.000000,0.755121,0.000000,0,0,13.625596
1.530000,0.442942,0.036063,0.772673,1.158341,1.160693,0.045623,0.016966,0.000000,0.701718,0.000000,0,0,13.515874
1.632000,0.569895,0.040831,0.779287,1.322605,1.327239,0.026760,0.016285,0.000000,0.621119,0.000000,0,0,13.389206
1.734000,0.713317,0.044682,0.780808,1.478741,1.478380,0.015211,0.009806,0.000000,0.536515,0.000000,0,0,13.246291
1.836000,0.870850,0.047246,0.781017,1.606320,1.606330,0.001100,0.011756,0.000000,0.431830,0.000000,0,0,13.089519
1.938000,1.041637,0.049663,0.780789,1.735100,1.737502,0.003590,0.013013,0.000000,0.365027,0.014817,0,0,12.919619
2.040000,1.225798,0.053405,0.779780,1.867530,1.868540,0.013372,0.010739,0.000000,0.311401,0.042776,0,0,12.736303
2.142000,1.422252,0.058301,0.779205,1.978382,1.979241,0.019025,0.015803,0.000000,0.276611,0.073617,0,0,12.540667
2.244000,1.629404,0.063909,0.779440,2.079244,2.079838,0.018784,0.017139,0.000000,0.247129,0.110496,0,0,12.334349
2.346000,1.846287,0.070088,0.779772,2.171276,2.170588,0.017557,0.021085,0.000000,0.226780,0.142328,0,0,12.118329
2.448000,2.073313,0.076859,0.780431,2.274856,2.272017,0.016468,0.027490,0.000000,0.208367,0.175221,0,0,11.892202
2.550000,2.308961,0.083986,0.779479,2.337633,2.341323,0.009231,0.024731,0.000000,0.194789,0.200636,0,0,11.657508
2.652000,2.549023,0.091199,0.777946,2.336014,2.342130,0.004758,0.013421,0.000000,0.181721,0.223758,0,0,11.418463
2.754000,2.782586,0.097866,0.778142,2.231528,2.234934,-0.005708,0.011504,0.000000,0.171540,0.238295,0,0,11.185973
