step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
14,0.316,0.015,0.95,0.947,0.00,1,18,10.00,5.63,+0.000,0.987,0.000,-0.011,0.987,0.000,1,10.222,65.16,0.000
15,0.417,0.023,1.07,1.110,0.00,1,18,10.00,5.63,+0.000,0.991,0.000,-0.020,1.000,0.000,1,10.106,47.18,0.000
16,0.536,0.030,1.23,1.286,0.00,1,18,10.00,5.63,+0.000,0.995,0.000,-0.020,1.000,0.000,1,9.660,43.47,0.000
17,0.672,0.036,1.37,1.459,0.00,2,18,10.00,5.63,+0.000,0.996,0.000,-0.023,1.000,0.000,1,9.421,43.58,0.000
18,0.824,0.041,1.48,1.607,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.030,1.000,0.000,1,9.051,44.20,0.000
19,0.991,0.047,1.54,1.750,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.033,1.000,0.000,1,8.801,43.90,0.001
20,1.171,0.052,1.57,1.897,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,-0.037,1.000,0.000,1,8.436,43.61,0.001
21,1.367,0.058,1.60,2.044,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,-0.039,1.000,0.000,1,8.126,43.66,0.001
22,1.576,0.065,1.63,2.185,0.00,2,18,10.00,5.63,+0.000,1.000,0.000,-0.039,1.000,0.000,1,7.762,45.28,0.001
23,1.799,0.071,1.65,2.316,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,-0.039,1.000,0.000,1,7.418,43.93,0.001
24,2.035,0.079,1.66,2.446,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,-0.026,1.000,0.000,1,7.083,54.49,0.000
25,2.284,0.086,1.69,2.583,0.00,2,18,10.00,5.62,+0.000,0.998,0.000,-0.004,1.000,0.000,1,6.736,68.44,0.000
26,2.546,0.093,1.76,2.722,0.00,2,18,10.00,5.62,+0.000,0.978,0.000,-0.016,1.000,0.000,1,6.356,72.40,0.001
27,2.822,0.100,1.86,2.856,0.00,2,18,10.00,5.62,+0.000,0.951,0.000,-0.020,1.000,0.000,1,5.962,73.00,0.005
28,3.113,0.109,1.94,3.028,0.00,2,18,10.00,5.61,+0.000,0.899,0.000,-0.015,1.000,0.000,1,5.516,73.37,0.019
29,3.417,0.119,1.98,3.175,0.00,2,18,10.00,5.61,+0.000,0.869,0.000,-0.020,1.000,0.000,1,5.071,74.03,0.031
30,3.732,0.129,1.99,3.174,0.00,2,18,10.00,5.61,+0.000,0.796,0.000,-0.051,1.000,0.000,1,4.763,51.66,0.076
31,4.056,0.141,1.98,3.326,-6.32,2,18,10.00,5.51,-0.225,0.638,0.000,-0.197,0.638,0.000,1,4.548,65.09,0.000
32,4.394,0.152,1.92,3.492,-6.58,2,18,10.00,5.49,-0.234,0.546,0.000,-0.211,0.545,0.000,1,4.271,59.77,0.000
33,4.746,0.161,1.73,3.623,-6.76,2,18,10.00,5.47,-0.241,0.477,0.011,-0.169,0.471,0.000,1,3.748,56.94,0.002
40,7.428,0.186,0.73,3.895,1.80,2,18,10.00,5.60,+0.064,0.275,0.144,+0.064,0.275,0.144,0,1.957,8.70,0.000
53,11.533,0.886,14.34,2.713,28.07,2,18,10.00,3.63,+1.000,0.349,0.023,+1.000,1.000,0.000,1,1.928,148.57,5.343
54,11.782,1.003,16.29,2.769,28.07,2,18,10.00,3.63,+1.000,0.371,0.021,+1.000,1.000,0.000,1,1.061,112.17,1.403
55,12.035,1.133,18.43,2.922,28.07,2,18,10.00,3.63,+1.000,0.485,0.013,+1.000,1.000,0.000,1,1.127,114.00,0.915
56,12.300,1.277,20.77,3.090,28.07,2,18,10.00,3.63,+1.000,0.574,0.008,+1.000,1.000,0.000,1,1.169,114.59,0.621
57,12.575,1.436,23.21,3.246,28.07,2,18,10.00,3.63,+1.000,0.650,0.006,+1.000,1.000,0.000,1,1.187,114.07,0.477
58,12.857,1.612,25.77,3.402,28.04,2,18,10.00,3.63,+0.999,0.729,0.004,+1.000,1.000,0.000,1,1.206,127.40,0.439
59,13.144,1.805,28.44,3.536,25.10,2,18,10.00,3.82,+0.894,0.806,0.002,+1.000,1.000,0.000,1,1.173,132.76,0.207
60,13.433,2.016,31.19,3.646,20.13,2,18,10.00,4.20,+0.717,0.859,0.001,+1.000,0.859,0.000,1,1.133,110.79,0.029
61,13.722,2.244,33.96,3.745,15.96,2,18,10.00,4.56,+0.568,0.897,0.001,+1.000,0.896,0.000,1,1.122,88.46,0.056
