step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.998,0.032,1.21,3.332,0.00,0,18,26.00,7.08,+0.000,0.446,0.014,+0.000,0.446,0.014,0,inf,7.71,0.000
40,8.511,0.029,-0.40,2.733,1.17,3,18,26.00,7.11,+0.042,0.171,0.029,+0.042,0.171,0.029,0,18.267,10.50,0.000
60,15.120,0.104,2.23,3.622,6.41,5,18,26.00,6.94,+0.228,0.232,0.132,+0.228,0.232,0.132,0,10.232,10.49,0.000
80,21.631,1.357,13.82,3.887,2.30,5,18,26.00,7.05,+0.082,0.381,0.001,+0.082,0.381,0.001,0,1.864,10.49,0.000
85,23.577,1.872,14.44,4.161,-1.86,5,18,26.00,7.03,-0.066,0.307,0.075,-0.066,0.225,0.000,1,0.499,66.98,0.005
86,23.979,1.972,14.33,4.204,-3.60,5,18,26.00,7.03,-0.128,0.292,0.089,-0.018,0.237,0.000,1,-0.010,48.40,0.124
87,24.385,2.071,14.21,4.230,-5.37,5,18,26.00,7.00,-0.191,0.279,0.099,-0.302,0.213,0.000,1,-0.371,47.26,0.149
88,24.793,2.169,14.05,4.240,-4.62,5,18,26.00,7.03,-0.165,0.264,0.108,-0.635,0.126,0.000,1,-0.192,47.74,0.205
89,25.203,2.258,13.46,4.217,-5.71,5,18,26.00,6.97,-0.203,0.252,0.113,-0.542,0.155,0.000,1,-0.317,47.13,0.500
90,25.612,2.329,12.42,4.168,-3.70,5,18,26.00,7.03,-0.132,0.240,0.115,+0.850,0.600,0.000,1,-0.248,47.45,0.617
91,26.021,2.387,11.09,4.183,-1.10,5,18,26.00,7.03,-0.039,0.229,0.115,+0.045,0.000,0.177,1,-0.497,47.68,3.375
92,26.427,2.450,10.75,4.104,-3.26,5,18,26.00,7.03,-0.116,0.217,0.113,-0.043,0.091,0.000,1,-0.463,47.31,3.056
93,26.825,2.520,10.53,4.056,-7.23,5,18,26.00,6.85,-0.257,0.206,0.111,-0.438,0.000,0.248,1,-0.469,47.17,2.367
94,27.213,2.588,10.27,3.862,-7.85,5,18,26.00,6.80,-0.280,0.197,0.107,-0.779,0.000,0.112,1,-0.203,47.38,4.036
95,27.582,2.641,9.50,3.658,-8.05,5,18,26.00,6.79,-0.287,0.187,0.100,-0.423,0.105,0.000,1,-0.414,47.20,3.012
96,27.934,2.674,8.31,3.496,-3.59,5,18,26.00,7.07,-0.128,0.177,0.086,-0.282,0.340,0.000,1,-0.508,47.47,4.599
97,28.275,2.696,7.37,3.425,-3.88,5,18,26.00,7.07,-0.138,0.170,0.065,-0.634,0.000,0.039,1,-0.202,47.42,5.756
98,28.613,2.712,6.53,3.367,-1.85,5,18,26.00,7.07,-0.066,0.170,0.043,-0.240,0.000,0.194,1,-0.364,47.58,7.221
99,28.939,2.719,5.41,3.173,1.98,5,18,26.00,7.09,+0.071,0.196,0.029,-0.058,0.000,0.074,1,-0.339,47.48,7.934
100,29.247,2.728,4.74,3.020,3.34,5,18,26.00,7.09,+0.119,0.254,0.018,+0.387,0.000,0.075,1,-0.437,47.45,9.278
101,29.538,2.740,4.49,2.861,0.10,5,18,26.00,7.10,+0.004,0.326,0.012,-0.145,0.000,0.584,1,-0.509,48.79,11.155
102,29.805,2.761,4.70,2.486,-0.28,5,18,26.00,7.13,-0.010,0.411,0.008,-0.763,0.000,0.145,1,-0.445,47.43,8.838
