step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.739,0.045,0.77,2.920,0.00,0,18,27.00,7.56,+0.000,0.429,0.017,+0.000,0.429,0.017,0,inf,7.44,0.000
40,7.030,0.028,-0.68,2.002,-0.53,3,18,27.00,7.64,-0.019,0.264,0.016,-0.019,0.264,0.016,0,21.270,10.47,0.000
60,12.760,-0.011,-0.33,3.107,1.29,4,18,27.00,7.55,+0.046,0.229,0.120,+0.046,0.229,0.120,0,14.266,10.28,0.000
80,18.463,0.520,8.39,3.516,6.84,5,18,27.00,7.35,+0.244,0.352,0.051,+0.244,0.352,0.051,0,6.793,10.35,0.000
100,23.340,1.829,15.54,1.467,-0.60,5,18,27.00,7.64,-0.021,0.182,0.028,-0.021,0.182,0.028,0,6.326,10.36,0.000
