step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
13,0.268,0.015,0.31,0.971,0.00,1,18,10.00,5.63,+0.000,0.979,0.000,-0.002,0.980,0.000,1,16.590,46.87,0.000
14,0.373,0.022,0.36,1.146,0.00,1,18,10.00,5.63,+0.000,0.986,0.000,-0.001,0.988,0.000,1,16.569,47.62,0.000
15,0.495,0.030,0.47,1.313,0.00,1,18,10.00,5.63,+0.000,0.991,0.000,+0.005,0.992,0.000,1,15.594,45.79,0.000
16,0.634,0.036,0.64,1.492,0.00,1,18,10.00,5.63,+0.000,0.994,0.000,-0.002,0.998,0.000,1,15.896,46.16,0.000
17,0.791,0.043,0.84,1.656,0.00,1,18,10.00,5.63,+0.000,0.996,0.000,-0.001,0.999,0.000,1,16.068,46.26,0.000
18,0.963,0.049,1.00,1.814,0.00,1,18,10.00,5.63,+0.000,0.997,0.000,+0.001,0.999,0.000,1,14.882,46.47,0.000
19,1.151,0.056,1.12,1.965,0.00,1,18,10.00,5.63,+0.000,0.998,0.000,+0.009,0.997,0.000,1,14.387,46.34,0.000
20,1.353,0.063,1.23,2.105,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,+0.003,0.997,0.000,1,13.994,46.20,0.000
21,1.569,0.071,1.35,2.257,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,-0.013,0.998,0.000,1,13.738,46.19,0.000
22,1.799,0.080,1.48,2.398,0.00,1,18,10.00,5.62,+0.000,0.999,0.000,-0.012,0.979,0.000,1,13.226,46.52,0.000
23,2.043,0.088,1.60,2.533,0.00,1,18,10.00,5.62,+0.000,0.989,0.000,+0.007,0.992,0.000,1,13.020,46.49,0.000
24,2.301,0.096,1.72,2.679,0.00,1,18,10.00,5.62,+0.000,0.967,0.000,+0.005,0.956,0.000,1,12.257,46.12,0.000
25,2.573,0.105,1.86,2.819,0.00,1,18,10.00,5.62,+0.000,0.941,0.000,-0.004,0.899,0.000,1,12.212,46.26,0.006
26,2.859,0.116,1.97,2.965,0.00,1,18,10.00,5.61,+0.000,0.911,0.000,+0.033,0.930,0.000,1,11.722,47.24,0.002
27,3.160,0.128,2.07,3.138,0.00,1,18,10.00,5.61,+0.000,0.877,0.000,-0.022,0.842,0.000,1,11.599,46.40,0.001
28,3.474,0.141,2.18,3.273,-1.91,1,18,10.00,5.61,-0.068,0.834,0.000,-0.053,0.823,0.000,1,11.050,46.23,0.014
29,3.797,0.155,2.21,3.266,-7.02,1,18,10.00,5.45,-0.250,0.792,0.000,-0.255,0.794,0.000,1,11.026,46.24,0.001
30,4.131,0.167,2.08,3.422,-10.85,1,18,10.00,5.08,-0.386,0.750,0.000,-0.505,0.692,0.000,1,11.434,46.27,0.002
31,4.476,0.175,1.69,3.558,-9.42,2,18,10.00,5.22,-0.336,0.706,0.000,-0.333,0.675,0.000,1,10.559,46.66,0.002
32,4.833,0.174,1.08,3.665,-8.83,2,18,10.00,5.28,-0.315,0.655,0.000,-0.325,0.647,0.000,1,9.924,46.59,0.001
33,5.201,0.165,0.64,3.767,-7.15,2,18,10.00,5.43,-0.255,0.610,0.000,-0.244,0.596,0.000,1,9.725,46.59,0.001
34,5.580,0.149,0.15,3.891,-5.82,3,18,10.00,5.54,-0.207,0.563,0.000,-0.208,0.568,0.000,1,9.009,49.35,0.000
35,5.971,0.130,-0.35,4.009,-4.89,3,18,10.00,5.60,-0.174,0.510,0.000,-0.177,0.502,0.000,1,8.807,47.57,0.000
36,6.373,0.109,-0.91,4.107,-1.62,3,18,10.00,5.60,-0.058,0.452,0.000,-0.058,0.451,0.000,1,7.297,47.20,0.000
37,6.783,0.087,-1.44,4.176,1.13,3,18,10.00,5.60,+0.040,0.417,0.007,+0.031,0.417,0.000,1,6.700,47.12,0.000
38,7.200,0.068,-1.75,4.252,1.07,3,18,10.00,5.59,+0.038,0.388,0.021,+0.040,0.360,0.000,1,7.088,47.22,0.000
40,8.048,0.038,-1.91,4.300,3.22,4,18,10.00,5.59,+0.115,0.341,0.057,+0.115,0.341,0.057,0,5.600,7.66,0.000
57,14.827,0.005,0.66,3.852,8.58,5,18,26.00,6.93,+0.306,0.366,0.003,+0.289,0.356,0.000,1,-0.000,77.45,0.000
58,15.210,0.021,1.22,3.904,9.74,5,18,26.00,6.79,+0.347,0.402,0.002,+0.360,0.407,0.000,1,0.092,48.32,0.001
59,15.598,0.045,1.86,3.959,10.22,5,18,26.00,6.63,+0.364,0.443,0.001,+0.364,0.433,0.000,1,-0.140,47.40,0.001
60,15.993,0.078,2.58,4.022,11.98,5,18,26.00,6.43,+0.427,0.477,0.001,+0.434,0.479,0.000,1,0.155,47.20,0.000
61,16.393,0.120,3.39,4.093,11.20,5,18,26.00,6.43,+0.399,0.499,0.001,+0.486,0.502,0.000,1,-0.167,47.12,0.004
62,16.798,0.170,4.37,4.148,12.23,5,18,26.00,6.33,+0.435,0.515,0.000,+0.543,0.515,0.000,1,-0.171,47.42,0.006
63,17.208,0.230,5.51,4.188,11.97,5,18,26.00,6.35,+0.427,0.526,0.000,+0.478,0.525,0.000,1,-0.163,47.35,0.002
64,17.620,0.301,6.77,4.231,9.50,5,18,26.00,6.63,+0.338,0.534,0.000,+0.661,0.588,0.000,1,-0.293,47.25,0.046
65,18.034,0.382,8.09,4.260,10.16,5,18,26.00,6.56,+0.362,0.541,0.000,+0.780,0.489,0.000,1,-0.350,47.34,0.053
66,18.447,0.476,9.58,4.277,9.43,5,18,26.00,6.65,+0.336,0.550,0.000,+0.587,0.564,0.000,1,-0.452,47.87,0.035
67,18.859,0.583,11.20,4.293,5.60,5,18,26.00,7.03,+0.199,0.560,0.000,+0.911,0.382,0.000,1,-0.499,47.67,0.185
68,19.270,0.701,12.76,4.299,2.39,5,18,26.00,7.07,+0.085,0.568,0.000,+0.947,0.413,0.000,1,-0.420,47.58,0.273
69,19.677,0.832,14.50,4.296,-2.35,5,18,26.00,7.10,-0.084,0.572,0.000,+0.929,0.326,0.000,1,-0.460,47.52,0.384
70,20.078,0.978,16.39,4.296,-4.23,5,18,26.00,7.10,-0.151,0.574,0.000,+0.890,0.458,0.000,1,-0.455,48.10,0.429
71,20.475,1.137,18.39,4.299,-9.33,5,18,26.00,6.73,-0.332,0.575,0.000,+0.811,0.635,0.000,1,-0.462,47.57,0.571
