slip_front_mean,slip_front_std,slip_front_max,slip_rear_mean,slip_rear_std,slip_rear_max,yaw_accel_std,az_std,sideslip_ratio_mean,yaw_rate_mean,ax_std,ay_std,speed_mean,steering_std,terrain_label
11.73405412514905,41.511206068886345,363.27934557648865,7.3466981030754805,15.609162699845346,98.25262141969272,0.4380550076713399,15.148717617162278,0.12150386315599833,0.030011101866916225,2.7128246876448427,1.5313586136181319,0.9980464519201013,0.041834885188329715,clay
7.335124254482222,39.31498293697861,363.27934557648865,0.7925849823600295,1.4530313255756477,8.517493484563406,0.37841746776032004,13.2271351793556,0.09452968521905111,0.019202060022885388,2.3339169964592505,1.443914210388882,1.559128964020149,0.026767197237616804,clay
2.125439272086034,1.0250101982937736,4.835453332721432,0.3918420201509356,0.4184037394639331,1.3596192684379065,0.2539797503620031,2.9446415344506445,0.05262582230973742,0.0163192815523955,1.2971981542168263,1.0517567665025653,1.997434344509218,0.02410561709277679,clay
1.428687207577397,0.6473060129358316,3.3698155857458727,0.1476241419409538,0.13746461280599923,0.7635616041940988,0.20282074462094088,1.1670303706700853,0.02548688394773877,0.021044720103328036,1.1743551154348824,1.1309913061719243,2.4259330566086637,0.041810481105376704,clay
0.9461066442224235,0.46853161785796277,1.841319607335253,0.11594769944217687,0.07427784560012578,0.4059887780931272,0.21198048959827887,1.8889328272560688,0.01773396132081975,0.0256774104469777,1.2390262326343426,1.3278532811384336,2.808077833136874,0.04953766447359981,clay
0.6066227280827585,0.3394717027607802,1.304847597819811,0.10947740663064917,0.07555876636331524,0.4059887780931272,0.20702432440996701,2.1865472342970413,0.01623856394652416,0.026806718651878295,1.211919675765096,1.3136990396095964,3.160265758738814,0.04758559411273899,clay
0.37568163786125125,0.23033895799344473,0.8734283493750606,0.09329125389299317,0.0836499829544413,0.4059887780931272,0.22365854668551025,2.2486859280145497,0.013932510182643883,0.02279899881700237,1.210607201126777,1.2400561593469082,3.496809068912383,0.030622924757134417,clay
0.21069227588175343,0.1285532822977796,0.5278665388616169,0.07786472337400889,0.08902828349781763,0.4059887780931272,0.23291381509706086,2.2024762931249446,0.011882356916184304,0.01856658624635984,1.247765322186376,1.1502510579937202,3.796736634074076,0.03722285012838704,clay
0.1327817405373592,0.08304589534478632,0.4129869498055285,0.041700548753665474,0.03500228672393814,0.12747920718187633,0.2515761852253214,0.9801088532913735,0.010711536388257576,0.02354003606722303,1.3510022858523179,1.022423272715381,4.063561916378073,0.05664585034367786,clay
0.08160088066975403,0.050674364072013665,0.2009680435493093,0.022937702993127217,0.009686916994200488,0.07397542869577858,0.26163586234797026,0.47065514308678313,0.011544155865364496,0.03689887938248909,1.3526619855413062,1.0276667429525157,4.266728476930188,0.059664367383355565,clay
0.05028438789056121,0.026571988884349394,0.18636917572564077,0.0196284606973625,0.006173689729709009,0.04085585006713202,0.2618227493813346,0.40771679770866837,0.01673514638765748,0.05648106856626463,1.3590778658131384,1.017287279930182,4.398359386573542,0.0587283875127614,clay
0.03949490407137681,0.023985107802188616,0.18636917572564077,0.017946265308921995,0.005845402828755363,0.04085585006713202,0.2667967873990059,0.40139497829941284,0.021208198794839227,0.08174024863467008,1.2632004392478924,1.1485285575601372,4.483175083520186,0.04782293513474307,clay
0.03094164972702214,0.00977343018429898,0.08554411905092596,0.01769844076615594,0.004919176168307242,0.03258573057590296,0.25304911538724717,0.31953518699066924,0.026932936043036156,0.09889974074211126,1.0875426888930844,1.1563438571816929,4.53183678366626,0.031235136308055272,clay
0.030121150748950387,0.007553283584768563,0.053931890476664315,0.017289216467029786,0.004638014726490093,0.03162058606350804,0.23320860442079128,0.2655952623400965,0.029677228939775244,0.11040813507934584,1.064506391392284,1.2998590490295414,4.565373959321865,0.016076149321395512,clay
0.030987797925436215,0.00778454346280458,0.05995655648720423,0.018216055482951438,0.004886320488487157,0.032705306434801365,0.2457451957864288,0.23377941627450688,0.029027295613673485,0.11440452980670954,1.0890065271484,1.3380194215144616,4.582017226666988,0.03543090266262921,clay
0.032807211905723485,0.008155943341257393,0.05995655648720423,0.019599740328152836,0.005092668697926313,0.03295781271290661,0.27433377614727716,0.20260780326769015,0.026006890539380486,0.10012880621496001,1.1012722227362,1.1386481088656262,4.593704057119141,0.05279639044476117,clay
0.03328109034659724,0.008183948584127637,0.05995655648720423,0.022028967383048187,0.005748639979676687,0.03404294352057683,0.2720418559242261,0.18391046670427436,0.02046929414648982,0.07986385401062723,1.1629018689575983,1.1975455060375755,4.59694134551781,0.06614993926831299,clay
0.03224003399355493,0.008885353674952662,0.05995655648720423,0.024753322480091978,0.0072870954602337916,0.047114909512326456,0.27741305174803726,0.1527859923330835,0.016196570721179852,0.05561891686614168,1.2138078062796651,1.1618324583046276,4.599957987522749,0.0701816183100524,clay
0.029018661723295338,0.009624821219297254,0.05373130886339287,0.02611738033165334,0.0072455503851624695,0.047114909512326456,0.2401452061225277,0.13261994118835385,0.012801005817291386,0.03654982386315209,1.210008317169993,1.1793406041588954,4.605358417956858,0.06641720016781143,clay
0.024955934717624313,0.009328856969811297,0.04849866551463569,0.02736320725898232,0.00737642423738929,0.047114909512326456,0.2339746507545904,0.1278576506692024,0.01241639299889986,0.03565153428537195,1.1491806770321216,1.2079104447409188,4.612488526213236,0.06413858785799957,clay
0.021675364331450325,0.007517148601381726,0.04840681530033351,0.027349156242730994,0.007819708469976313,0.047114909512326456,0.22599422529827612,0.13849788732900128,0.014730900917460996,0.046366983457510225,1.2574238170629528,1.0814895709092023,4.623076657558581,0.05356825522604271,clay
0.019802786753920016,0.008558871478571808,0.07600171439510456,0.025760573767848422,0.007068505982796293,0.03913571985556928,0.19776444552659644,0.14106121114911704,0.019381005140961798,0.06602663719448816,1.2040133402498667,1.1157708750990845,4.619555460886976,0.04197900328520133,clay
0.02024273669593162,0.009897022863072102,0.07600171439510456,0.024385196810747356,0.006894297961182548,0.03913571985556928,0.21352256608275416,0.13898306699139867,0.02307718572536998,0.08193828441637661,1.2839178031960123,1.1221783841410862,4.613014298649636,0.024581056740632688,clay
0.020703243381796802,0.011179714457212511,0.07600171439510456,0.02133372711086883,0.007047150052894723,0.03913571985556928,0.22437372553621523,0.14713573163935248,0.024935352255364855,0.09034416086391388,1.2851223040193787,1.0733165787807375,4.601618175188382,0.017994696839261172,clay
0.020349484982360038,0.011484120285403236,0.07600171439510456,0.018588119450857584,0.006122556192838978,0.032547562451516535,0.24205956052617617,0.157301175525899,0.025581188512244838,0.09202517894382438,1.260797819018281,1.1234108819658981,4.5874292863200825,0.023913033500129067,clay
0.020303854949472393,0.010075453779209395,0.05850810846718209,0.0162669988952499,0.004943112005291823,0.030147450716698044,0.23629568390336345,0.15420560494387464,0.024452497186684248,0.08477288329106092,1.3095294925688905,1.0777525978866551,4.582438429175926,0.03226468285563895,clay
0.01985813430791134,0.009644712762406804,0.05850810846718209,0.014813959840478777,0.0038198854196614183,0.02470441241457766,0.2455134854277054,0.16440979733662994,0.021382684574330024,0.07513677815257748,1.2268439533339808,1.2206608484710968,4.5724407338698505,0.034588209900576115,clay
