step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.103,0.055,0.69,1.896,0.00,1,18,10.00,5.63,+0.000,0.386,0.001,+0.000,0.386,0.001,0,13.959,10.57,0.000
40,4.999,0.345,6.95,1.014,15.56,2,18,10.00,4.62,+0.554,0.276,0.019,+0.554,0.276,0.019,0,12.356,10.58,0.000
60,9.266,1.518,14.02,3.177,-9.54,3,18,10.00,5.21,-0.340,0.253,0.192,-0.340,0.253,0.192,0,4.958,10.54,0.000
79,14.001,1.665,-1.38,2.537,-16.82,3,18,10.00,4.49,-0.599,0.506,0.002,-0.608,0.508,0.000,1,0.824,71.09,0.000
80,14.257,1.633,-2.32,2.669,-15.60,3,18,10.00,4.61,-0.556,0.524,0.001,-0.555,0.519,0.000,1,0.307,46.81,0.000
82,14.809,1.549,-4.43,2.950,-17.51,3,18,10.00,4.43,-0.624,0.517,0.001,-0.616,0.512,0.000,1,0.522,47.74,0.001
83,15.105,1.495,-5.54,3.093,-17.27,3,18,10.00,4.45,-0.615,0.498,0.000,-0.606,0.489,0.000,1,0.761,46.72,0.000
84,15.414,1.432,-6.75,3.245,-16.05,3,18,10.00,4.56,-0.572,0.463,0.000,-0.560,0.464,0.000,1,0.553,46.59,0.001
85,15.735,1.361,-8.06,3.364,-13.44,3,18,10.00,4.81,-0.479,0.426,0.000,-0.476,0.425,0.000,1,0.261,48.50,0.000
86,16.066,1.281,-9.38,3.485,-15.85,3,18,10.00,4.58,-0.564,0.400,0.000,-0.558,0.396,0.000,1,0.395,47.36,0.000
87,16.406,1.193,-10.67,3.591,-14.12,3,18,10.00,4.74,-0.503,0.380,0.011,-0.495,0.369,0.000,1,0.325,46.92,0.000
100,20.954,-0.448,-20.47,3.478,0.83,5,18,10.00,5.61,+0.029,0.198,0.117,+0.029,0.198,0.117,0,0.087,7.70,0.000
116,25.793,-1.683,-11.14,3.211,12.50,5,18,10.00,4.91,+0.445,0.362,0.001,+0.605,0.358,0.000,1,-0.459,66.10,0.046
117,26.114,-1.715,-10.07,3.282,13.21,5,18,10.00,4.84,+0.471,0.378,0.000,+0.545,0.367,0.000,1,-0.454,47.18,0.063
118,26.444,-1.740,-8.78,3.372,13.58,5,18,10.00,4.80,+0.484,0.393,0.000,+0.560,0.362,0.000,1,-0.497,48.25,0.066
119,26.783,-1.759,-7.39,3.464,15.32,5,18,10.00,4.63,+0.546,0.399,0.000,+0.346,0.181,0.000,1,-0.377,46.94,0.289
120,27.132,-1.773,-6.01,3.554,14.61,5,18,10.00,4.69,+0.520,0.400,0.000,+0.534,0.361,0.000,1,-0.439,47.18,0.539
121,27.487,-1.783,-4.81,3.600,14.97,5,18,10.00,4.66,+0.533,0.396,0.000,+0.593,0.320,0.000,1,-0.497,47.03,0.781
122,27.847,-1.783,-3.45,3.654,16.21,5,18,10.00,4.54,+0.577,0.392,0.000,+0.386,0.179,0.000,1,-0.382,49.25,1.965
