time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,31.999950
0.102000,0.055424,0.000004,1.677833,-0.000102,-0.000770,0.000120,0.000347,0.000000,0.140683,0.000000,0,0,32.000516
0.204000,0.055295,0.000016,1.522611,0.000524,-0.000030,0.000702,0.000369,0.000000,0.243307,0.000000,0,0,32.000643
0.306000,0.055218,0.000051,1.263977,0.000582,0.000218,0.002925,0.000419,0.000000,0.365422,0.000000,0,0,32.000716
0.408000,0.055172,0.000135,0.902700,0.000370,0.000004,0.009402,0.000447,0.000000,0.498519,0.000000,0,0,32.000752
0.510000,0.059254,-0.000448,0.564139,0.049720,0.096863,-0.009758,0.008941,0.000000,0.592559,0.000000,0,0,31.996759
0.612000,0.063125,-0.000254,0.638083,0.007152,-0.039627,0.000900,0.013764,0.000000,0.672577,0.000000,0,0,31.992891
0.714000,0.060427,0.000600,0.743572,0.022426,-0.014123,0.008843,0.012733,0.000000,0.733764,0.000000,0,0,31.995478
0.816000,0.060293,0.001241,0.747502,0.034917,0.032977,0.002388,0.024572,0.000000,0.795935,0.000000,0,0,31.995540
0.918000,0.074301,-0.000224,0.703167,0.188136,0.236049,-0.021356,0.004573,0.000000,0.843886,0.000000,0,0,31.981780
1.020000,0.111055,0.000001,0.675194,0.481341,0.483057,0.008281,0.015730,0.000000,0.883679,0.000000,0,0,31.945225
1.122000,0.173610,0.002324,0.701611,0.733281,0.717372,0.031066,0.023003,0.000000,0.903387,0.000000,0,0,31.882797
1.224000,0.254901,0.008228,0.739446,0.876218,0.875250,0.056342,0.016414,0.000000,0.905368,0.000000,0,0,31.801352
1.326000,0.352287,0.015935,0.765269,1.031385,1.034165,0.058831,0.011956,0.000000,0.889353,0.000000,0,0,31.703712
1.428000,0.466728,0.023271,0.777505,1.213140,1.212903,0.050467,0.020521,0.000000,0.853103,0.000000,0,0,31.589163
1.530000,0.600085,0.029861,0.781112,1.399529,1.397822,0.034777,0.029722,0.000000,0.808388,0.000000,0,0,31.455899
1.632000,0.751778,0.035381,0.780297,1.566733,1.567430,0.013454,0.024762,0.000000,0.748105,0.000000,0,0,31.304535
1.734000,0.919258,0.040041,0.778889,1.710400,1.713176,0.006143,0.018352,0.000000,0.688762,0.000000,0,0,31.137583
1.836000,1.101777,0.045402,0.777457,1.858907,1.860232,0.010897,0.012086,0.000000,0.619008,0.000000,0,0,30.955614
1.938000,1.299162,0.051662,0.776997,2.004480,2.005446,0.015238,0.011104,0.000000,0.553477,0.000000,0,0,30.758780
2.040000,1.510900,0.058605,0.777251,2.144304,2.144351,0.017032,0.015473,0.000000,0.480692,0.000000,0,0,30.547617
2.142000,1.737232,0.066747,0.778708,2.289848,2.290223,0.021192,0.017020,0.000000,0.436768,0.006577,0,0,30.321826
2.244000,1.977824,0.075814,0.781076,2.418996,2.422925,0.019892,0.013069,0.000000,0.398200,0.023551,0,0,30.081773
2.346000,2.231395,0.085407,0.781654,2.548746,2.548489,0.016739,0.018251,0.000000,0.370375,0.042155,0,0,29.828778
2.448000,2.497656,0.094827,0.781152,2.680000,2.673901,0.003934,0.024216,0.000000,0.344114,0.065206,0,0,29.563209
2.550000,2.776725,0.104728,0.780671,2.795643,2.798027,0.003089,0.024444,0.000000,0.323992,0.086630,0,0,29.284879
2.652000,3.068930,0.116315,0.778754,2.942489,2.935269,0.015151,0.018889,0.000000,0.303992,0.111108,0,0,28.993322
2.754000,3.373406,0.129770,0.760021,3.067878,3.010120,0.022912,0.014315,0.000000,0.287993,0.132839,0,0,28.689375
2.856000,3.681614,0.143396,0.738017,2.967429,3.010875,0.008501,0.011672,-0.159091,0.271545,0.156554,0,0,28.381720
2.958000,3.988958,0.153717,0.754488,2.980656,3.016473,-0.057405,-0.026968,-0.340909,0.258040,0.175749,0,0,28.075334
3.060000,4.293962,0.156861,0.775845,2.969074,2.960649,-0.099382,-0.089447,-0.314728,0.243888,0.193894,0,0,27.772160
3.162000,4.593309,0.153476,0.780909,2.913891,2.903898,-0.130312,-0.088492,-0.220217,0.232103,0.205415,0,0,27.475434
3.264000,4.886306,0.146058,0.773417,2.831474,2.833487,-0.138807,-0.088585,-0.218642,0.219628,0.213306,0,0,27.185560
3.366000,5.170476,0.135528,0.768329,2.727374,2.733219,-0.135711,-0.068040,-0.192104,0.209166,0.215331,0,0,26.904899
3.468000,5.442814,0.123063,0.768603,2.611804,2.612908,-0.128118,-0.055382,-0.140186,0.198035,0.211372,0,0,26.636291
3.570000,5.703204,0.111601,0.770498,2.496274,2.495984,-0.093075,-0.054485,-0.148415,0.188666,0.202393,0,0,26.379482
3.672000,5.951766,0.100850,0.771636,2.382194,2.382594,-0.088275,-0.044654,-0.100474,0.178675,0.186950,0,0,26.134377
3.774000,6.189648,0.090834,0.770003,2.283990,2.283091,-0.052546,-0.018387,-0.074096,0.170250,0.169643,0,0,25.899829
3.876000,6.416700,0.083314,0.769979,2.174623,2.174655,-0.042950,-0.039182,-0.104629,0.161255,0.147243,0,0,25.675746
3.978000,6.633717,0.076054,0.772269,2.084421,2.087157,-0.029181,-0.032633,-0.100043,0.153664,0.125243,0,0,25.461624
4.080000,6.842213,0.070136,0.772616,2.007150,2.005931,-0.005466,-0.017111,-0.021460,0.145554,0.099301,0,0,25.255810
4.182000,7.043214,0.065682,0.771784,1.949058,1.944927,0.000588,0.003716,-0.024013,0.139593,0.074160,0,0,25.057266
4.284000,7.239244,0.060697,0.769873,1.904222,1.902941,-0.006987,0.016391,0.035132,0.148400,0.047632,0,0,24.863755
4.386000,7.431331,0.055894,0.767884,1.864104,1.866723,-0.006453,0.010826,0.054373,0.171580,0.032136,0,0,24.674162
4.488000,7.620256,0.052033,0.767819,1.841896,1.843315,0.010847,0.001752,0.018675,0.232442,0.020641,0,0,24.487604
4.590000,7.807215,0.048892,0.768209,1.833306,1.832898,0.011594,0.001877,0.034288,0.295229,0.013926,0,0,24.302926
4.692000,7.995498,0.046943,0.768663,1.864370,1.862926,0.016530,0.024053,-0.014503,0.366019,0.008945,0,0,24.116802
4.794000,8.189328,0.044942,0.769700,1.944618,1.941821,0.005554,0.000096,-0.015464,0.414335,0.006035,0,0,23.925226
4.896000,8.393713,0.041415,0.770266,2.072374,2.068649,-0.002981,0.002203,-0.033685,0.450405,0.003876,0,0,23.723457
4.998000,8.613341,0.037419,0.770930,2.237620,2.235420,-0.000098,-0.014956,-0.003436,0.464833,0.002615,0,0,23.506719
5.100000,8.850912,0.033213,0.770829,2.422725,2.421527,0.001565,0.011194,0.004963,0.460923,0.001680,0,0,23.272312
5.202000,9.108353,0.029600,0.770958,2.625573,2.622623,0.005954,-0.002118,0.048764,0.434327,0.001133,0,0,23.018228
5.304000,9.386059,0.027034,0.770449,2.819603,2.816879,0.023342,0.010684,0.008020,0.404062,0.001841,0,0,22.744020
5.406000,9.683494,0.025534,0.769892,3.000336,3.001538,0.023850,0.002658,0.061801,0.382607,0.015073,0,0,22.450230
