time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,31.999950
0.102000,0.055424,0.000003,1.677833,-0.000086,-0.000756,0.000113,0.000352,0.000000,0.133699,0.000000,0,0,32.000516
0.204000,0.055295,0.000014,1.522611,0.000524,-0.000029,0.000630,0.000377,0.000000,0.216924,0.000000,0,0,32.000643
0.306000,0.055218,0.000044,1.263977,0.000580,0.000224,0.002508,0.000420,0.000000,0.312209,0.000000,0,0,32.000716
0.408000,0.055173,0.000113,0.902700,0.000391,0.000074,0.007811,0.000451,0.000000,0.425161,0.000000,0,0,32.000754
0.510000,0.058988,-0.000313,0.564459,0.041494,0.089081,-0.006582,0.008908,0.000000,0.518902,0.000000,0,0,31.997009
0.612000,0.061652,-0.000075,0.638348,-0.008980,-0.054987,-0.001969,0.009689,0.000000,0.585627,0.000000,0,0,31.994335
0.714000,0.057200,0.000414,0.742648,0.002629,-0.032836,0.004953,0.007974,0.000000,0.653360,0.000000,0,0,31.998706
0.816000,0.054747,0.000546,0.745084,0.001868,0.003734,-0.002228,0.028093,0.000000,0.708741,0.000000,0,0,32.001130
0.918000,0.066458,-0.000502,0.699062,0.181085,0.228223,-0.007859,-0.006918,0.000000,0.762983,0.000000,0,0,31.989606
1.020000,0.104902,-0.001657,0.673299,0.494058,0.490989,-0.035903,-0.008180,0.000000,0.798402,0.000000,0,0,31.951525
1.122000,0.166794,-0.001530,0.701380,0.723264,0.707625,0.020084,0.021030,0.000000,0.821583,0.000000,0,0,31.889998
1.224000,0.247168,0.002815,0.737539,0.867310,0.868462,0.045245,0.012877,0.000000,0.825781,0.000000,0,0,31.809637
1.326000,0.344118,0.009378,0.762145,1.043059,1.037733,0.058224,0.008691,0.000000,0.811797,0.000000,0,0,31.712557
1.428000,0.459335,0.016010,0.776978,1.221608,1.220534,0.046202,0.019027,0.000000,0.783516,0.000000,0,0,31.597316
1.530000,0.592889,0.021748,0.782114,1.390472,1.394920,0.034235,0.027542,0.000000,0.737652,0.000000,0,0,31.463953
1.632000,0.744153,0.026529,0.779108,1.560025,1.564052,0.017108,0.025401,0.000000,0.688084,0.000000,0,0,31.313100
1.734000,0.911821,0.030612,0.775413,1.716661,1.717581,0.008258,0.018775,0.000000,0.625814,0.000000,0,0,31.146029
1.836000,1.094901,0.034417,0.776369,1.868012,1.866139,0.001798,0.015973,0.000000,0.567062,0.000000,0,0,30.963683
1.938000,1.292671,0.038832,0.779024,2.006696,2.008557,0.011533,0.013471,0.000000,0.493215,0.000000,0,0,30.766681
2.040000,1.505038,0.044454,0.779354,2.152858,2.153471,0.012835,0.011705,0.000000,0.446327,0.002399,0,0,30.555048
2.142000,1.731923,0.050875,0.778994,2.288423,2.289504,0.011913,0.013977,0.000000,0.406484,0.017556,0,0,30.328912
2.244000,1.972259,0.058130,0.779001,2.414765,2.418613,0.016988,0.013467,0.000000,0.377817,0.035298,0,0,30.089331
2.346000,2.225766,0.066618,0.780621,2.550737,2.550559,0.025316,0.018528,0.000000,0.350829,0.057852,0,0,29.836537
2.448000,2.492307,0.076183,0.782547,2.670821,2.671620,0.024630,0.018323,0.000000,0.330195,0.079050,0,0,29.570686
2.550000,2.769965,0.085991,0.781893,2.770149,2.772017,0.012417,0.023320,0.000000,0.309724,0.103530,0,0,29.293781
2.652000,3.058716,0.095399,0.778875,2.911147,2.896949,0.002571,0.022906,0.000000,0.293370,0.125159,0,0,29.005923
2.754000,3.359345,0.105823,0.759385,3.023905,2.968987,0.010080,0.017827,0.000000,0.276576,0.149220,0,0,28.706171
2.856000,3.662656,0.116784,0.736544,2.900422,2.947535,-0.001429,0.014580,-0.181818,0.262798,0.169830,0,0,28.403711
2.958000,3.962192,0.124147,0.755506,2.886165,2.923248,-0.066668,-0.034215,-0.290571,0.248367,0.189827,0,0,28.105454
3.060000,4.257063,0.124836,0.776372,2.868182,2.857285,-0.106654,-0.096847,-0.274460,0.236356,0.203066,0,0,27.812665
3.162000,4.544814,0.119125,0.779756,2.793147,2.780394,-0.133445,-0.070501,-0.252322,0.223645,0.212139,0,0,27.527770
3.264000,4.824308,0.109963,0.773767,2.694508,2.695389,-0.138722,-0.088041,-0.238332,0.212987,0.214889,0,0,27.251553
3.366000,5.094559,0.099669,0.767683,2.598171,2.602473,-0.090689,-0.063625,-0.167250,0.201650,0.212232,0,0,26.984714
3.468000,5.353964,0.090732,0.765777,2.482451,2.483893,-0.089501,-0.069359,-0.135169,0.192108,0.205276,0,0,26.728527
3.570000,5.601188,0.081336,0.767587,2.366775,2.365630,-0.088209,-0.050832,-0.093220,0.183036,0.194262,0,0,26.484539
3.672000,5.836570,0.071466,0.771120,2.254214,2.252559,-0.065595,-0.017494,-0.082601,0.173354,0.177732,0,0,26.252414
3.774000,6.061268,0.063067,0.770789,2.154312,2.156562,-0.051600,-0.029206,-0.068299,0.165187,0.159933,0,0,26.030743
3.876000,6.276175,0.055830,0.769484,2.058471,2.059047,-0.031382,-0.014275,-0.043798,0.156465,0.137559,0,0,25.818674
3.978000,6.481303,0.049685,0.770758,1.967727,1.969443,-0.027263,-0.015857,0.009182,0.148207,0.113757,0,0,25.616195
4.080000,6.678406,0.044185,0.771390,1.897429,1.900330,-0.005829,0.021164,-0.027735,0.141235,0.091843,0,0,25.421621
4.182000,6.868566,0.040418,0.770965,1.838907,1.837872,0.000615,-0.011851,0.028661,0.138122,0.063095,0,0,25.233727
4.284000,7.053448,0.037382,0.769048,1.796958,1.794104,0.015451,0.031113,0.031081,0.150794,0.042568,0,0,25.050992
4.386000,7.234584,0.035798,0.766426,1.758722,1.757233,0.008179,0.013143,0.046651,0.186020,0.027341,0,0,24.871797
4.488000,7.412700,0.034410,0.765794,1.736337,1.738499,0.012434,-0.005851,0.018192,0.243132,0.018447,0,0,24.695591
4.590000,7.589432,0.032968,0.767253,1.734115,1.734826,0.019144,0.023244,-0.020132,0.315439,0.011848,0,0,24.520789
4.692000,7.768005,0.032369,0.768168,1.777462,1.774786,0.019908,0.004428,-0.051438,0.373506,0.007994,0,0,24.344072
4.794000,7.953303,0.031240,0.768563,1.871468,1.867840,0.026269,0.003276,0.005255,0.420906,0.005134,0,0,24.160797
4.896000,8.150814,0.030605,0.768653,2.009814,2.004748,0.019244,0.005021,-0.003930,0.447128,0.003464,0,0,23.965393
4.998000,8.364442,0.029478,0.768486,2.187433,2.184647,0.017392,0.014953,0.010714,0.457821,0.002225,0,0,23.754143
5.100000,8.597269,0.028440,0.769097,2.372770,2.370942,0.029948,0.019982,-0.033130,0.450163,0.001501,0,0,23.523926
5.202000,8.849320,0.027975,0.769623,2.566846,2.565926,0.020745,0.006869,-0.020282,0.416190,0.000964,0,0,23.274657
5.304000,9.121676,0.027143,0.770614,2.760617,2.761114,0.019316,-0.004092,-0.030062,0.394360,0.003124,0,0,23.005417
5.406000,9.412968,0.025982,0.770992,2.944899,2.944460,0.011967,-0.007133,-0.025062,0.373106,0.019288,0,0,22.717575
5.508000,9.722174,0.023982,0.771004,3.103539,3.104348,0.015065,-0.007830,-0.002655,0.355297,0.039337,0,0,22.412237
5.610000,10.045751,0.022342,0.770605,3.231624,3.232688,0.019381,-0.008837,-0.005335,0.336365,0.065954,0,0,22.092743
5.712000,10.381225,0.020161,0.769857,3.335028,3.336143,0.009962,0.005226,-0.032831,0.320437,0.091111,0,0,21.761694
5.814000,10.724666,0.017198,0.769801,3.387117,3.388024,-0.003340,-0.007021,-0.000607,0.303456,0.119203,0,0,21.423028
5.916000,11.071181,0.013416,0.769941,3.398796,3.401275,0.001996,-0.023598,0.017866,0.289141,0.142301,0,0,21.081603
6.018000,11.417036,0.010259,0.770911,3.370349,3.374069,0.021108,0.009403,0.028487,0.273860,0.164094,0,0,20.740878
6.120000,11.758503,0.008742,0.771358,3.316772,3.320359,0.018255,0.015350,0.012654,0.260965,0.178783,0,0,20.404365
