step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.320,0.054,0.83,2.497,0.00,3,18,27.00,7.60,+0.000,0.371,0.030,+0.000,0.371,0.030,0,7.427,7.92,0.000
40,4.585,0.287,5.89,0.565,23.79,3,18,27.00,5.49,+0.848,0.432,0.019,+0.848,0.432,0.019,0,7.417,7.93,0.000
60,8.661,1.443,17.67,1.619,9.09,3,18,27.00,7.21,+0.324,0.211,0.316,+0.324,0.211,0.316,0,3.948,8.15,0.000
71,9.737,1.727,15.82,1.117,-13.33,3,18,27.00,6.67,-0.475,0.636,0.012,-0.477,0.458,0.000,1,-0.178,121.81,3.832
72,9.858,1.747,15.25,1.361,-14.61,3,18,27.00,6.51,-0.520,0.656,0.011,+1.000,1.000,0.000,1,2.458,155.06,10.658
73,10.002,1.768,14.37,1.592,-14.61,3,18,27.00,6.51,-0.520,0.701,0.007,+1.000,1.000,0.000,1,0.890,66.96,0.862
74,10.166,1.804,14.25,1.825,-9.51,3,18,27.00,7.16,-0.339,0.705,0.005,+1.000,1.000,0.000,1,0.542,41.75,0.699
75,10.351,1.866,14.94,2.098,-3.76,3,18,27.00,7.63,-0.134,0.695,0.003,+1.000,1.000,0.000,1,0.224,38.37,0.556
76,10.556,1.951,16.19,2.360,-6.32,3,18,27.00,7.49,-0.225,0.688,0.002,+1.000,1.000,0.000,1,0.016,38.13,0.628
77,10.781,2.060,17.79,2.619,-4.25,3,18,27.00,7.59,-0.152,0.680,0.001,+1.000,1.000,0.000,1,0.022,37.91,0.584
78,11.023,2.193,19.67,2.857,-4.89,3,18,27.00,7.57,-0.174,0.706,0.001,+1.000,1.000,0.000,1,0.116,36.62,0.570
79,11.280,2.349,21.75,3.111,-5.53,3,18,27.00,7.50,-0.197,0.729,0.000,+1.000,1.000,0.000,1,0.237,36.74,0.563
80,11.550,2.530,24.04,3.338,-3.62,3,18,27.00,7.53,-0.129,0.737,0.000,+1.000,1.000,0.000,1,0.289,35.91,0.507
85,13.033,3.557,29.86,3.652,-24.03,4,18,27.00,5.40,-0.856,0.499,0.000,+1.000,1.000,0.000,1,0.333,34.97,1.485
99,18.202,5.396,16.42,4.179,1.49,5,18,27.00,7.46,+0.053,0.897,0.000,+1.000,1.000,0.000,1,1.181,39.96,0.288
100,18.603,5.506,16.08,4.184,5.96,5,18,27.00,7.38,+0.212,0.935,0.000,+0.212,1.000,0.000,1,1.306,57.32,0.008
101,18.997,5.629,16.64,4.173,3.40,5,18,27.00,7.46,+0.121,0.958,0.000,+0.121,1.000,0.000,1,1.503,57.91,0.003
102,19.389,5.762,17.22,4.195,0.21,5,18,27.00,7.46,+0.008,0.973,0.000,+0.007,1.000,0.000,1,1.622,57.45,0.001
103,19.781,5.899,17.60,4.213,-4.80,5,18,27.00,7.45,-0.171,0.982,0.000,-0.172,1.000,0.000,1,1.673,57.87,0.001
104,20.177,6.035,17.70,4.237,-7.04,5,18,27.00,7.27,-0.251,0.988,0.000,-0.264,1.000,0.000,1,1.726,46.42,0.000
105,20.577,6.162,17.47,4.248,-8.13,5,18,27.00,7.16,-0.289,0.992,0.000,-0.288,1.000,0.000,1,1.761,35.12,0.000
106,20.982,6.276,17.02,4.255,-13.87,5,18,27.00,6.47,-0.494,0.995,0.000,-0.494,1.000,0.000,1,1.722,55.71,0.000
107,21.390,6.379,16.32,4.241,-18.97,5,18,27.00,5.89,-0.676,0.997,0.000,-0.676,1.000,0.000,1,1.693,57.44,0.000
108,21.802,6.470,15.24,4.253,-22.76,5,18,27.00,5.50,-0.811,0.998,0.000,-0.812,1.000,0.000,1,1.630,79.75,0.000
109,22.217,6.542,13.85,4.236,-23.40,5,18,27.00,5.43,-0.833,0.998,0.000,-0.834,1.000,0.000,1,1.647,86.56,0.000
110,22.634,6.596,12.19,4.198,-24.67,5,18,27.00,5.32,-0.879,0.999,0.000,-0.879,1.000,0.000,1,1.630,75.37,0.000
120,26.750,6.354,-6.12,4.145,-15.82,5,18,27.00,6.25,-0.563,1.000,0.000,-0.564,1.000,0.000,0,1.518,56.74,0.000
