time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,16.793971
0.102000,0.055424,0.000003,1.677833,-0.000087,-0.000757,0.000101,0.000347,0.000000,0.140153,0.000000,0,0,16.794537
0.204000,0.055295,0.000014,1.522611,0.000515,-0.000037,0.000646,0.000371,0.000000,0.242615,0.000000,0,0,16.794664
0.306000,0.055218,0.000048,1.263977,0.000582,0.000221,0.002779,0.000419,0.000000,0.368015,0.000000,0,0,16.794737
0.408000,0.055172,0.000131,0.902700,0.000376,0.000016,0.009172,0.000447,0.000000,0.508246,0.000000,0,0,16.794773
0.510000,0.058631,-0.000618,0.536164,0.051508,0.092482,-0.013886,0.007713,0.000000,0.657952,0.000000,0,0,16.791420
0.612000,0.062854,-0.000282,0.544181,-0.019714,-0.057131,0.015201,0.006576,0.000000,0.779764,0.000000,0,0,16.787186
0.714000,0.060020,0.002342,0.648580,0.033142,0.007487,0.030301,-0.010634,0.000000,0.851412,0.000000,0,0,16.789709
0.816000,0.065447,0.004806,0.661413,0.134571,0.131316,-0.008180,0.018745,0.000000,0.904563,0.000000,0,0,16.784041
0.918000,0.096253,0.003736,0.637534,0.463748,0.474778,0.013124,0.018164,0.000000,0.935611,0.000000,0,0,16.753547
1.020000,0.164734,0.003532,0.639562,0.845772,0.842366,0.008140,0.000039,0.000000,0.958643,0.000000,0,0,16.685520
1.122000,0.268192,0.006958,0.668326,1.177135,1.170829,0.037560,0.019689,0.000000,0.972098,0.000000,0,0,16.582332
1.224000,0.401989,0.012949,0.701012,1.458970,1.454224,0.055250,0.007488,0.000000,0.982079,0.000000,0,0,16.448715
1.326000,0.563898,0.020372,0.726321,1.724026,1.723422,0.063196,0.011611,0.000000,0.987909,0.000000,0,0,16.287008
1.428000,0.752937,0.028284,0.740023,1.974622,1.977886,0.061813,0.016569,0.000000,0.992234,0.000000,0,0,16.098300
1.530000,0.967684,0.035449,0.741006,2.218685,2.224548,0.046403,0.018178,0.000000,0.994760,0.000000,0,0,15.884153
1.632000,1.207607,0.041506,0.734788,2.468565,2.474573,0.037804,0.019898,0.000000,0.996635,0.000000,0,0,15.645146
1.734000,1.473655,0.048125,0.730485,2.731727,2.732009,0.037411,0.016801,0.000000,0.997729,0.000000,0,0,15.380158
1.836000,1.764755,0.055834,0.734247,2.961820,2.962296,0.040451,0.019349,0.000000,0.989779,0.000000,0,0,15.090201
1.938000,2.077690,0.065049,0.740687,3.163049,3.169443,0.049622,0.018466,0.000000,0.960147,0.000000,0,0,14.778430
2.040000,2.411202,0.075851,0.742557,3.364844,3.363562,0.051832,0.023775,0.000000,0.908560,0.000000,0,0,14.446092
2.142000,2.763137,0.087103,0.739998,3.529046,3.526303,0.037075,0.023194,0.000000,0.851809,0.000000,0,0,14.095472
2.244000,3.131623,0.098106,0.731126,3.722921,3.698198,0.033783,0.002566,0.000000,0.780339,0.000000,0,0,13.728532
2.346000,3.511978,0.108200,0.695259,3.752496,3.716514,-0.010004,0.015248,0.045455,0.713664,0.000000,0,0,13.350021
2.448000,3.891463,0.117351,0.692410,3.699670,3.750566,0.005145,0.030221,0.043606,0.645258,0.000000,0,0,12.972595
2.550000,4.279308,0.127198,0.715705,3.838099,3.858713,-0.032844,0.020062,-0.138212,0.594794,0.000000,0,0,12.586902
2.652000,4.677891,0.132745,0.731121,3.969035,3.953019,-0.080119,-0.052717,-0.198876,0.544755,0.000000,0,0,12.191286
2.754000,5.084980,0.132878,0.730268,4.023502,4.014982,-0.084264,-0.055174,-0.098434,0.504557,0.000000,0,0,11.788187
2.856000,5.497479,0.131306,0.726430,4.058678,4.065386,-0.086416,-0.061055,-0.067694,0.451069,0.000000,0,0,11.380222
2.958000,5.914823,0.128207,0.725918,4.108462,4.111848,-0.063372,-0.032218,-0.050423,0.418189,0.000000,0,0,10.967977
3.060000,6.335974,0.125478,0.728043,4.142378,4.145508,-0.055026,-0.046608,-0.096303,0.393797,0.000000,0,0,10.552243
3.162000,6.760324,0.120523,0.727662,4.162693,4.165652,-0.059973,-0.066250,-0.067868,0.379549,0.000000,0,0,10.134076
3.264000,7.185747,0.113804,0.727080,4.175993,4.174134,-0.068405,-0.045486,-0.113344,0.368979,0.000000,0,0,9.715582
3.366000,7.611760,0.101434,0.723449,4.175186,4.173507,-0.103823,-0.047223,-0.111562,0.362805,0.000000,0,0,9.298003
3.468000,8.036865,0.085415,0.724188,4.162403,4.166528,-0.094698,-0.053992,0.015069,0.358224,0.000000,0,0,8.882632
3.570000,8.462062,0.071116,0.730899,4.174586,4.182230,-0.047237,-0.008880,-0.036142,0.355549,0.000000,0,0,8.467623
