step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.832,0.047,0.53,2.007,0.00,1,18,27.00,7.64,+0.000,0.479,0.001,+0.000,0.479,0.001,0,14.452,7.78,0.000
40,4.940,0.353,7.31,1.295,16.87,2,18,27.00,6.24,+0.601,0.227,0.026,+0.601,0.227,0.026,0,13.092,7.83,0.000
60,9.509,1.517,12.68,2.864,-4.67,3,18,27.00,7.57,-0.166,0.245,0.134,-0.166,0.245,0.134,0,5.957,7.94,0.000
80,14.821,1.581,-4.62,3.425,-16.56,3,18,27.00,6.20,-0.590,0.403,0.000,-0.590,0.403,0.000,0,0.960,7.84,0.000
100,21.381,-0.607,-20.09,3.555,2.63,5,18,27.00,7.51,+0.094,0.403,0.001,+0.094,0.403,0.001,0,0.114,7.87,0.000
110,25.065,-1.539,-12.52,3.992,12.47,5,18,27.00,6.66,+0.444,0.351,0.000,+0.453,0.341,0.000,1,-0.496,50.84,0.053
111,25.459,-1.589,-11.24,3.991,12.16,5,18,27.00,6.70,+0.433,0.351,0.000,+0.484,0.347,0.000,1,-0.446,49.24,0.087
112,25.854,-1.628,-9.86,3.988,12.65,5,18,27.00,6.64,+0.451,0.351,0.000,+0.340,0.391,0.000,1,-0.483,48.32,0.158
113,26.249,-1.658,-8.50,4.001,12.60,5,18,27.00,6.64,+0.449,0.350,0.000,+0.551,0.285,0.000,1,-0.496,48.54,0.258
114,26.647,-1.682,-7.31,4.002,15.12,5,18,27.00,6.34,+0.539,0.360,0.000,+0.337,0.027,0.000,1,-0.457,49.67,0.916
115,27.044,-1.698,-5.98,3.991,14.09,5,18,27.00,6.46,+0.502,0.379,0.000,-0.850,0.600,0.000,1,0.166,49.15,1.521
116,27.439,-1.712,-4.78,3.966,16.70,5,18,27.00,6.15,+0.595,0.396,0.000,-0.723,0.541,0.000,1,-0.131,49.00,0.578
117,27.828,-1.738,-4.96,3.932,21.17,5,18,27.00,5.67,+0.754,0.416,0.000,-0.662,0.472,0.000,1,-0.231,48.49,0.699
118,28.213,-1.783,-5.75,3.889,26.28,5,18,27.00,5.18,+0.936,0.437,0.000,-0.507,0.314,0.000,1,-0.352,50.02,0.985
119,28.593,-1.845,-6.85,3.884,28.07,5,18,27.00,5.02,+1.000,0.460,0.000,-0.589,0.445,0.000,1,-0.176,48.56,1.201
120,28.971,-1.923,-7.96,3.908,28.07,5,18,27.00,5.02,+1.000,0.484,0.000,-0.690,0.457,0.000,1,-0.038,58.14,1.405
121,29.350,-2.016,-9.30,3.940,28.07,5,18,27.00,5.02,+1.000,0.512,0.000,-0.718,0.493,0.000,1,0.058,47.93,1.645
122,29.728,-2.125,-10.96,3.966,28.07,5,18,27.00,5.02,+1.000,0.536,0.000,-0.860,0.516,0.000,1,0.135,48.95,1.907
