step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.843,0.055,0.78,3.012,0.00,2,18,27.00,7.55,+0.000,0.986,0.000,+0.000,0.986,0.000,0,8.160,7.59,0.000
40,9.580,0.014,-0.66,4.120,-0.34,2,18,27.00,7.46,-0.012,0.302,0.008,-0.012,0.302,0.008,0,1.841,7.66,0.000
44,11.203,0.000,-0.72,4.108,-0.85,2,18,26.00,7.11,-0.030,0.341,0.002,+0.352,0.411,0.000,1,0.082,47.44,0.005
45,11.611,-0.006,-0.62,4.133,0.22,2,18,26.00,7.13,+0.008,0.365,0.001,+0.073,0.372,0.000,1,0.089,46.81,0.008
46,12.022,-0.002,-0.13,4.166,1.12,2,18,26.00,7.12,+0.040,0.384,0.001,+0.075,0.339,0.000,1,0.148,46.82,0.014
47,12.435,0.005,0.13,4.168,-0.32,2,18,26.00,7.09,-0.011,0.401,0.000,+0.293,0.486,0.000,1,-0.343,46.61,0.017
48,12.847,0.018,0.41,4.166,0.55,2,18,26.00,7.05,+0.019,0.419,0.000,+0.282,0.366,0.000,1,-0.392,46.71,0.052
49,13.259,0.041,1.17,4.170,-0.18,2,18,26.00,7.04,-0.006,0.436,0.000,+0.320,0.421,0.000,1,-0.319,46.78,0.021
50,13.672,0.074,2.04,4.167,-2.09,2,18,26.00,7.04,-0.074,0.454,0.000,+0.313,0.323,0.000,1,-0.385,47.46,0.072
51,14.084,0.117,2.97,4.181,-4.04,3,18,26.00,7.10,-0.144,0.471,0.000,+0.305,0.324,0.000,1,-0.255,47.08,0.150
52,14.496,0.168,3.99,4.185,-3.16,3,18,26.00,7.10,-0.113,0.489,0.000,+0.304,0.430,0.000,1,-0.123,47.09,0.058
53,14.907,0.225,5.05,4.190,-4.58,4,18,26.00,7.18,-0.163,0.505,0.000,+0.617,0.438,0.000,1,-0.060,47.23,0.240
54,15.318,0.288,6.00,4.176,-6.94,4,18,26.00,7.02,-0.247,0.521,0.000,+0.291,0.457,0.000,1,-0.585,47.33,0.162
55,15.724,0.366,7.38,4.160,-6.81,4,18,26.00,7.09,-0.243,0.537,0.000,+0.320,0.515,0.000,1,-0.321,47.16,0.112
56,16.127,0.451,8.50,4.154,-10.89,4,18,26.00,6.67,-0.388,0.558,0.000,+0.491,0.489,0.000,1,-0.463,47.13,0.238
57,16.528,0.545,9.64,4.141,-10.47,4,18,26.00,6.72,-0.373,0.578,0.000,+0.583,0.520,0.000,1,-0.327,47.23,0.263
58,16.926,0.650,11.07,4.135,-15.04,4,18,26.00,6.20,-0.536,0.599,0.000,+0.624,0.564,0.000,1,-0.222,47.32,0.420
59,17.319,0.768,12.72,4.118,-18.12,4,18,26.00,5.86,-0.645,0.621,0.000,+0.667,0.442,0.000,1,-0.163,46.98,0.584
60,17.705,0.902,14.51,4.101,-22.61,4,18,26.00,5.40,-0.806,0.647,0.000,+0.327,0.524,0.000,1,-0.386,46.93,0.427
61,18.086,1.047,16.28,4.112,-26.90,4,18,26.00,5.01,-0.958,0.672,0.000,+0.014,0.425,0.000,1,-0.334,46.99,0.454
62,18.467,1.196,17.50,4.122,-27.99,4,18,26.00,4.92,-0.997,0.696,0.000,-0.297,0.645,0.000,1,-0.328,46.82,0.180
63,18.849,1.340,18.02,4.107,-26.67,4,18,26.00,5.03,-0.950,0.717,0.000,-0.500,0.706,0.000,1,-0.518,46.97,0.112
64,19.232,1.470,17.91,4.072,-23.48,5,18,26.00,5.33,-0.836,0.740,0.000,-0.369,0.732,0.000,1,-0.541,47.37,0.102
65,19.618,1.583,17.27,4.051,-23.11,5,18,26.00,5.36,-0.823,0.762,0.000,-0.318,0.730,0.000,1,-0.397,47.01,0.089
66,20.007,1.683,16.46,4.067,-22.08,5,18,26.00,5.46,-0.786,0.786,0.000,-0.378,0.790,0.000,1,-0.529,46.87,0.144
67,20.400,1.774,15.61,4.096,-19.65,5,18,26.00,5.70,-0.700,0.810,0.000,-0.404,0.815,0.000,1,-0.536,47.06,0.098
68,20.799,1.856,14.63,4.132,-18.10,5,18,26.00,5.86,-0.645,0.833,0.000,-0.185,0.795,0.000,1,-0.571,47.25,0.194
69,21.204,1.932,13.60,4.178,-15.88,5,18,26.00,6.10,-0.565,0.849,0.000,+0.007,0.864,0.000,1,-0.574,47.38,0.208
70,21.612,2.009,12.98,4.210,-14.56,5,18,26.00,6.25,-0.519,0.859,0.000,+0.114,0.816,0.000,1,-0.614,47.50,0.234
71,22.021,2.097,12.90,4.214,-13.98,5,18,26.00,6.31,-0.498,0.862,0.000,+0.196,0.898,0.000,1,-0.629,47.34,0.213
72,22.426,2.195,13.16,4.217,-13.97,5,18,26.00,6.31,-0.498,0.861,0.000,+0.270,0.757,0.000,1,-0.602,47.68,0.292
73,22.830,2.305,13.64,4.228,-17.25,5,18,26.00,5.93,-0.614,0.861,0.000,+0.168,0.704,0.000,1,-0.655,52.43,0.403
74,23.233,2.423,14.32,4.250,-20.21,5,18,26.00,5.62,-0.720,0.861,0.000,-0.627,0.855,0.000,1,-0.591,53.71,0.203
75,23.636,2.544,14.89,4.249,-22.50,5,18,26.00,5.38,-0.801,0.860,0.000,-0.662,0.808,0.000,1,-0.566,55.21,0.153
76,24.041,2.651,14.48,4.219,-20.79,5,18,26.00,5.55,-0.740,0.858,0.000,-0.646,0.829,0.000,1,-0.563,59.35,0.112
77,24.449,2.739,13.60,4.189,-23.10,5,18,26.00,5.32,-0.823,0.859,0.000,-0.706,0.740,0.000,1,-0.583,57.30,0.125
78,24.858,2.806,12.52,4.166,-21.11,5,18,26.00,5.51,-0.752,0.866,0.000,-0.824,0.734,0.000,1,-0.532,57.79,0.139
79,25.268,2.855,11.20,4.156,-16.66,5,18,26.00,5.96,-0.594,0.880,0.000,-0.514,0.899,0.000,1,-0.405,67.86,0.018
80,25.681,2.885,9.50,4.175,-13.52,5,18,26.00,6.32,-0.482,0.900,0.000,-0.478,0.916,0.000,1,-0.231,47.33,0.006
81,26.097,2.906,7.87,4.196,-11.74,5,18,26.00,6.51,-0.418,0.924,0.000,-0.400,0.923,0.000,1,0.023,48.07,0.001
82,26.515,2.918,6.37,4.203,-7.94,5,18,26.00,6.94,-0.283,0.946,0.000,-0.372,0.952,0.000,1,0.288,47.48,0.001
83,26.934,2.926,5.01,4.224,-5.99,5,18,26.00,7.12,-0.213,0.964,0.000,-0.271,0.914,0.000,1,0.619,47.40,0.015
84,27.354,2.931,3.82,4.231,-1.78,5,18,26.00,7.19,-0.064,0.977,0.000,-0.067,0.980,0.000,1,0.968,47.34,0.000
85,27.773,2.934,2.91,4.240,-2.30,5,18,26.00,7.19,-0.082,0.985,0.000,-0.032,0.972,0.000,1,1.310,47.35,0.000
86,28.194,2.941,2.54,4.250,-1.23,5,18,26.00,7.20,-0.044,0.990,0.000,-0.030,0.981,0.000,1,1.688,47.20,0.000
87,28.614,2.951,2.35,4.254,-2.75,5,18,26.00,7.20,-0.098,0.993,0.000,-0.048,0.976,0.000,1,2.060,46.84,0.000
88,29.035,2.965,2.21,4.246,-3.26,5,18,26.00,7.20,-0.116,0.996,0.000,-0.102,0.973,0.000,1,2.454,47.22,0.001
89,29.456,2.981,2.03,4.262,-3.11,5,18,26.00,7.20,-0.111,0.997,0.000,-0.022,0.977,0.000,1,2.856,47.47,0.001
90,29.877,2.994,1.82,4.264,-2.92,5,18,26.00,7.20,-0.104,0.998,0.000,-0.078,0.983,0.000,1,2.360,47.03,0.000
91,30.299,3.005,1.72,4.274,-2.57,5,18,26.00,7.20,-0.092,0.999,0.000,-0.114,0.979,0.000,1,2.816,47.12,0.001
92,30.723,3.011,1.46,4.290,-2.95,5,18,26.00,7.19,-0.105,0.999,0.000,-0.012,0.976,0.000,1,2.096,46.95,0.000
93,31.148,3.015,1.21,4.291,-1.51,5,18,26.00,7.19,-0.054,0.999,0.000,-0.039,0.989,0.000,1,1.838,47.23,0.000
94,31.573,3.021,1.12,4.295,-0.53,5,18,26.00,7.18,-0.019,1.000,0.000,+0.030,0.984,0.000,1,1.969,47.31,0.000
95,31.999,3.028,1.06,4.309,-2.80,5,18,26.00,7.18,-0.100,1.000,0.000,-0.123,0.978,0.000,1,0.783,47.35,0.001
96,32.426,3.034,1.06,4.327,-4.90,5,18,26.00,7.18,-0.175,1.000,0.000,-0.164,0.947,0.000,1,0.438,47.08,0.002
97,32.854,3.034,0.74,4.324,-1.17,5,18,26.00,7.17,-0.042,1.000,0.000,-0.041,0.979,0.000,1,-0.065,47.23,0.000
