step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.471,0.065,0.72,2.669,0.00,1,18,27.00,7.58,+0.000,0.349,0.032,+0.000,0.349,0.032,0,13.694,7.81,0.000
40,5.847,0.612,11.18,2.448,10.30,3,18,27.00,7.03,+0.367,0.793,0.003,+0.367,0.793,0.003,0,8.724,7.68,0.000
51,9.416,1.614,14.39,3.975,-11.70,5,18,20.31,6.41,-0.417,0.638,0.000,-0.420,0.640,0.000,1,2.515,48.97,0.000
52,9.804,1.692,13.58,4.017,-10.58,5,18,21.24,6.51,-0.377,0.635,0.000,-0.348,0.628,0.000,1,2.205,47.53,0.001
53,10.200,1.759,12.59,4.065,-13.82,5,18,21.24,6.15,-0.492,0.639,0.000,-0.689,0.575,0.000,1,1.492,47.19,0.040
54,10.600,1.818,11.59,4.076,-18.71,5,18,22.15,5.70,-0.666,0.650,0.000,-0.746,0.644,0.000,1,1.127,47.53,0.002
55,11.004,1.860,10.14,4.073,-17.52,5,18,22.15,5.83,-0.624,0.669,0.000,-0.700,0.668,0.000,1,0.761,47.46,0.005
56,11.408,1.885,8.38,4.060,-16.70,5,18,22.53,5.85,-0.595,0.698,0.000,-0.627,0.689,0.000,1,0.866,47.04,0.002
57,11.812,1.892,6.57,4.061,-14.92,5,18,21.05,6.07,-0.531,0.732,0.000,-0.653,0.665,0.000,1,-0.113,46.87,0.012
58,12.218,1.887,4.80,4.076,-14.89,5,18,21.05,6.07,-0.530,0.774,0.000,-0.783,0.696,0.000,1,-0.291,47.87,0.089
59,12.623,1.868,2.87,4.056,-14.45,5,18,20.18,6.17,-0.515,0.819,0.000,-0.791,0.781,0.000,1,-0.246,47.61,0.078
60,13.026,1.833,0.69,4.045,-12.36,5,18,20.18,6.41,-0.440,0.876,0.000,-0.885,0.480,0.000,1,-0.433,47.37,0.302
61,13.424,1.782,-1.49,4.000,-11.17,5,18,20.35,6.57,-0.398,0.917,0.000,-0.942,0.751,0.000,1,-0.495,47.16,0.139
62,13.816,1.711,-3.80,3.975,-7.62,5,18,20.89,6.99,-0.271,0.944,0.000,-0.613,0.791,0.000,1,-0.242,48.15,0.266
