step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.875,0.062,0.95,3.023,0.00,3,18,27.00,7.55,+0.000,0.984,0.000,+0.000,0.984,0.000,0,5.668,10.65,0.000
40,9.647,0.076,-1.41,4.204,-0.15,3,18,27.00,7.46,-0.005,0.352,0.000,-0.005,0.352,0.000,0,0.725,10.57,0.000
45,11.729,0.021,-1.36,4.207,3.90,3,18,27.00,7.46,+0.139,0.384,0.000,+0.098,0.377,0.000,1,0.925,115.97,0.001
56,16.347,0.203,4.20,4.238,6.41,4,18,27.00,7.33,+0.228,0.526,0.000,+0.227,0.525,0.000,1,-0.023,94.32,0.000
58,17.179,0.325,5.82,4.230,7.68,5,18,27.00,7.21,+0.274,0.558,0.000,+0.271,0.557,0.000,1,-0.150,82.71,0.001
59,17.593,0.395,6.75,4.234,7.41,5,18,27.00,7.24,+0.264,0.568,0.000,+0.269,0.559,0.000,1,-0.186,92.91,0.001
60,18.005,0.468,7.70,4.224,6.16,5,18,27.00,7.36,+0.219,0.587,0.000,+0.221,0.579,0.000,1,-0.202,97.29,0.002
61,18.417,0.546,8.57,4.231,5.87,5,18,27.00,7.38,+0.209,0.616,0.000,+0.209,0.614,0.000,1,-0.214,93.82,0.002
62,18.828,0.629,9.34,4.235,5.65,5,18,27.00,7.40,+0.201,0.634,0.000,+0.200,0.632,0.000,1,-0.225,94.40,0.002
63,19.238,0.716,10.06,4.238,6.52,5,18,27.00,7.32,+0.232,0.644,0.000,+0.242,1.000,0.000,1,-0.173,86.06,0.229
64,19.648,0.809,10.76,4.239,6.97,5,18,27.00,7.28,+0.248,0.668,0.000,+0.252,1.000,0.000,1,-0.056,73.87,0.199
65,20.057,0.909,11.56,4.245,7.05,5,18,27.00,7.27,+0.251,0.681,0.000,+0.248,1.000,0.000,1,-0.243,70.21,0.183
66,20.464,1.015,12.39,4.254,6.29,5,18,27.00,7.34,+0.224,0.691,0.000,+0.219,0.688,0.000,1,-0.305,123.03,0.001
67,20.871,1.129,13.22,4.262,2.96,5,18,27.00,7.45,+0.105,0.699,0.000,-0.484,0.621,0.000,1,-0.498,289.82,0.130
68,21.277,1.246,13.97,4.259,2.33,5,18,27.00,7.45,+0.083,0.708,0.000,-0.652,1.000,0.000,1,-0.351,149.29,0.710
69,21.683,1.349,13.70,4.208,3.35,5,18,27.00,7.46,+0.119,0.716,0.000,-0.613,1.000,0.000,1,-0.500,419.05,0.632
70,22.089,1.433,12.81,4.158,2.15,5,18,27.00,7.46,+0.077,0.725,0.000,-0.669,1.000,0.000,1,-0.502,305.35,0.591
71,22.494,1.498,11.67,4.125,6.80,5,18,27.00,7.31,+0.242,0.742,0.000,-0.892,1.000,0.000,1,-0.500,229.40,0.983
72,22.901,1.545,10.33,4.113,11.67,5,18,27.00,6.75,+0.416,0.764,0.000,-1.000,1.000,0.000,1,-0.503,212.45,1.640
73,23.308,1.572,8.59,4.102,15.94,5,18,27.00,6.24,+0.568,0.790,0.000,-0.982,0.578,0.000,1,-0.502,209.79,1.088
74,23.715,1.578,6.48,4.077,23.60,5,18,27.00,5.42,+0.840,0.834,0.000,-0.773,0.666,0.000,1,-0.500,288.32,1.638
75,24.120,1.563,4.22,4.049,26.79,5,18,27.00,5.13,+0.954,0.852,0.000,-0.841,0.557,0.000,1,-0.503,209.26,1.775
76,24.524,1.531,2.04,4.044,27.44,5,18,27.00,5.07,+0.977,0.884,0.000,-0.857,0.592,0.000,1,-0.504,198.42,1.892
77,24.925,1.483,-0.22,4.029,22.33,5,18,27.00,5.55,+0.795,0.918,0.000,-0.639,0.715,0.000,1,-0.501,263.76,1.067
78,25.323,1.420,-2.57,4.037,21.06,5,18,27.00,5.68,+0.750,0.946,0.000,-0.595,0.830,0.000,1,-0.498,293.97,0.679
79,25.720,1.347,-4.67,4.059,17.87,5,18,27.00,6.02,+0.636,0.966,0.000,-0.568,0.899,0.000,1,-0.500,252.43,0.495
80,26.117,1.263,-6.62,4.073,16.59,5,18,27.00,6.16,+0.591,0.978,0.000,-0.458,0.900,0.000,1,-0.500,239.81,0.400
81,26.512,1.170,-8.40,4.099,21.69,5,18,27.00,5.61,+0.773,0.985,0.000,-0.385,1.000,0.000,1,-0.496,182.63,0.442
82,26.908,1.070,-9.95,4.117,27.04,5,18,27.00,5.10,+0.963,0.992,0.000,-0.228,0.908,0.000,1,-0.501,190.05,0.489
83,27.305,0.969,-11.14,4.155,26.80,5,18,27.00,5.12,+0.955,0.994,0.000,-0.619,0.962,0.000,1,-0.502,196.68,0.813
84,27.706,0.868,-11.85,4.155,23.81,5,18,27.00,5.40,+0.848,0.996,0.000,-0.318,1.000,0.000,1,-0.502,142.26,0.464
85,28.102,0.756,-13.13,4.154,23.09,5,18,27.00,5.47,+0.822,0.997,0.000,+0.841,1.000,0.000,1,-0.500,97.62,0.045
86,28.497,0.640,-14.39,4.173,22.78,5,18,27.00,5.50,+0.811,0.999,0.000,+0.807,1.000,0.000,1,-0.468,62.61,0.035
87,28.893,0.532,-14.54,4.137,21.75,5,18,27.00,5.60,+0.775,0.999,0.000,+0.770,1.000,0.000,1,-0.465,56.18,0.032
88,29.291,0.442,-13.78,4.108,24.92,5,18,27.00,5.30,+0.888,0.999,0.000,+0.884,1.000,0.000,1,-0.465,66.86,0.022
89,29.690,0.370,-12.55,4.080,23.82,5,18,27.00,5.40,+0.849,1.000,0.000,+0.847,1.000,0.000,1,-0.416,49.79,0.011
95,32.148,0.304,-2.57,4.176,13.33,5,18,27.00,6.54,+0.475,1.000,0.000,+0.474,1.000,0.000,1,0.258,55.45,0.000
96,32.564,0.327,-0.96,4.191,11.67,5,18,27.00,6.75,+0.416,1.000,0.000,+0.407,1.000,0.000,1,0.231,55.25,0.000
98,33.394,0.401,2.01,4.210,10.26,5,18,27.00,6.91,+0.365,1.000,0.000,+0.361,1.000,0.000,1,-0.135,82.65,0.000
99,33.810,0.452,3.32,4.222,10.10,5,18,27.00,6.93,+0.360,1.000,0.000,+0.358,1.000,0.000,1,-0.133,73.53,0.000
100,34.224,0.509,4.63,4.222,10.48,5,18,27.00,6.89,+0.373,1.000,0.000,+0.372,1.000,0.000,1,-0.147,82.29,0.000
101,34.638,0.573,5.90,4.216,10.43,5,18,27.00,6.89,+0.371,1.000,0.000,+0.354,1.000,0.000,1,-0.229,106.37,0.002
102,35.050,0.646,7.13,4.218,10.89,5,18,27.00,6.84,+0.388,1.000,0.000,+0.320,1.000,0.000,1,-0.349,106.59,0.019
103,35.460,0.728,8.33,4.221,10.90,5,18,27.00,6.84,+0.388,1.000,0.000,-0.404,0.887,0.000,1,-0.482,203.05,0.288
