experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv
safety_filter_sweep,none_blind,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45,ok,0,30.822526216506958,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45/20260516_021251_710212_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45/collision_log.csv,,667,0.15407399742194658,0.520267,0.10472331399999998,2.44842,3.72522,0.489684,5.032518740629685,5.4234,16.214529348976164,17.16018,0.648117,1,1,-1.3989999999999998,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0000_none_blind_clay_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,dob_cbf_blind,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0001_dob_cbf_blind_clay_sinusoidal_v5_b0_s45,ok,0,10.447825908660889,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0001_dob_cbf_blind_clay_sinusoidal_v5_b0_s45/20260516_021302_130431_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0001_dob_cbf_blind_clay_sinusoidal_v5_b0_s45/collision_log.csv,,667,0.8623685839036045,2.865768,0.540744404,2.4623714,3.6088549999999997,0.49247428,5.131559220389805,5.67,16.120796702700734,16.953171,4.041368,0,1,0.5593000000000004,42.0,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0001_dob_cbf_blind_clay_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,mppi_blind,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0002_mppi_blind_clay_sinusoidal_v5_b0_s45,ok,0,10.449915409088135,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0002_mppi_blind_clay_sinusoidal_v5_b0_s45/20260516_021312_590375_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0002_mppi_blind_clay_sinusoidal_v5_b0_s45/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0002_mppi_blind_clay_sinusoidal_v5_b0_s45/mppi_shield_log.csv,586,0.4642582380091447,1.760338,0.24985123150357996,2.1408849642004775,3.76178,0.42817699284009547,6.606706484641638,9.367499999999998,15.031334953744897,16.18702,3.174538,0,1,0.4246000000000003,33.3,0.46230000000000004,0.09216666666666666,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0002_mppi_blind_clay_sinusoidal_v5_b0_s45/sim_diag.csv
safety_filter_sweep,nmpc_blind,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,45,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0003_nmpc_blind_clay_sinusoidal_v5_b0_s45,ok,0,11.453036069869995,8.0,0.89,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0003_nmpc_blind_clay_sinusoidal_v5_b0_s45/20260516_021323_071132_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0003_nmpc_blind_clay_sinusoidal_v5_b0_s45/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0003_nmpc_blind_clay_sinusoidal_v5_b0_s45/nmpc_shield_log.csv,498,0.6192400939266139,3.107904,0.2581263202416919,2.2549610271903315,3.8026,0.4509922054380663,5.816244979919678,10.941799999999997,16.847810924333707,17.692648,4.015904,0,1,0.08400000000000007,39.5,0.8057941176470589,0.22832352941176468,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/safety_filter_sweep_20260516_021229/raw/0003_nmpc_blind_clay_sinusoidal_v5_b0_s45/sim_diag.csv
