step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.858,0.054,0.78,3.024,0.00,2,18,27.00,7.55,+0.000,0.915,0.000,+0.000,0.915,0.000,0,5.953,10.49,0.000
40,8.292,0.054,-0.42,1.934,6.26,2,18,27.00,7.53,+0.223,0.185,0.210,+0.223,0.185,0.210,0,6.424,10.58,0.000
60,11.419,0.180,1.64,1.687,-12.97,2,18,27.00,6.72,-0.462,0.263,0.262,-0.462,0.263,0.262,0,3.680,10.83,0.000
80,13.121,-0.020,-4.35,1.742,-26.80,2,18,27.00,5.21,-0.955,0.796,0.003,-0.955,0.796,0.003,0,1.985,10.54,0.000
82,13.504,-0.122,-6.69,2.198,-23.61,2,18,27.00,5.50,-0.841,0.873,0.001,-0.837,0.871,0.000,1,1.756,82.43,0.000
83,13.728,-0.191,-8.14,2.446,-24.88,2,18,27.00,5.37,-0.886,0.881,0.001,-0.864,0.879,0.000,1,1.754,73.40,0.000
84,13.972,-0.270,-9.74,2.646,-27.22,2,18,27.00,5.15,-0.969,0.909,0.001,-0.925,1.000,0.000,1,1.752,50.48,0.016
85,14.232,-0.363,-11.47,2.843,-18.55,2,18,27.00,6.00,-0.661,0.943,0.000,-0.708,1.000,0.000,1,1.641,43.30,0.007
86,14.507,-0.469,-13.39,3.046,-16.26,2,18,27.00,6.26,-0.579,0.950,0.000,-0.580,1.000,0.000,1,1.596,54.15,0.005
87,14.800,-0.587,-15.19,3.256,-11.15,2,18,27.00,6.87,-0.397,0.943,0.000,-0.398,1.000,0.000,1,1.511,56.84,0.006
100,19.575,-1.890,-9.28,3.976,28.07,3,18,27.00,5.02,+1.000,0.433,0.000,+1.000,0.433,0.000,0,1.300,8.65,0.000
103,20.760,-1.822,-1.21,3.942,27.44,5,18,27.00,5.08,+0.977,0.524,0.000,+1.000,0.523,0.000,1,1.601,76.68,0.000
105,21.539,-1.685,4.64,3.952,28.07,5,18,27.00,5.02,+1.000,0.611,0.000,+1.000,1.000,0.000,1,1.497,50.97,0.272
106,21.922,-1.586,7.59,3.951,28.07,5,18,27.00,5.02,+1.000,0.676,0.000,+1.000,1.000,0.000,1,0.693,69.12,0.189
107,22.299,-1.467,10.52,3.948,28.07,5,18,27.00,5.02,+1.000,0.696,0.000,+1.000,1.000,0.000,1,0.109,49.97,0.166
108,22.670,-1.328,13.46,3.964,25.52,5,18,27.00,5.25,+0.909,0.722,0.000,+0.915,1.000,0.000,1,-0.141,88.62,0.139
109,23.035,-1.172,16.41,3.983,25.52,5,18,27.00,5.24,+0.909,0.721,0.000,+0.823,0.731,0.000,1,-0.405,137.50,0.041
110,23.395,-0.999,19.28,4.007,28.07,5,18,27.00,5.02,+1.000,0.704,0.000,-0.116,0.607,0.000,1,-0.485,343.48,0.776
111,23.749,-0.812,21.99,4.038,28.07,5,18,27.00,5.02,+1.000,0.700,0.000,-0.267,1.000,0.000,1,-0.264,181.92,4.207
112,24.107,-0.629,23.32,4.046,28.07,5,18,27.00,5.02,+1.000,0.727,0.000,-0.681,0.700,0.000,1,-0.465,350.19,5.402
113,24.467,-0.457,23.70,4.011,28.07,5,18,27.00,5.02,+1.000,0.759,0.000,-0.540,0.700,0.000,1,-0.464,293.58,6.487
114,24.831,-0.303,23.26,3.977,28.07,5,18,27.00,5.02,+1.000,0.789,0.000,-0.753,0.756,0.000,1,-0.501,405.16,8.044
115,25.200,-0.165,22.49,3.965,28.07,5,18,27.00,5.02,+1.000,0.818,0.000,-0.791,0.689,0.000,1,-0.497,382.44,9.793
116,25.573,-0.044,21.26,3.949,28.07,5,18,27.00,5.02,+1.000,0.848,0.000,-0.947,0.499,0.000,1,-0.489,584.46,11.991
117,25.951,0.061,19.70,3.931,28.07,5,18,27.00,5.02,+1.000,0.891,0.000,-0.956,0.235,0.000,1,-0.500,395.11,14.517
118,26.332,0.146,17.74,3.914,28.07,5,18,27.00,5.02,+1.000,0.929,0.000,-0.980,0.032,0.000,1,-0.500,241.85,17.258
119,26.715,0.212,15.62,3.895,28.07,5,18,27.00,5.02,+1.000,0.953,0.000,-0.169,1.000,0.000,1,-0.500,436.20,17.809
120,27.098,0.255,13.33,3.860,28.07,5,18,27.00,5.02,+1.000,0.971,0.000,-0.864,0.000,0.042,1,-0.501,300.90,22.611
121,27.483,0.296,11.93,3.853,28.07,5,18,27.00,5.02,+1.000,0.981,0.000,-0.870,0.000,0.185,1,-0.500,386.19,26.202
122,27.857,0.321,10.06,3.616,22.33,5,18,27.00,5.57,+0.795,0.989,0.000,-0.909,0.000,0.484,1,-0.502,255.24,29.810
