step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.367,0.058,0.79,2.575,0.00,2,18,27.00,7.59,+0.000,0.352,0.040,+0.000,0.352,0.040,0,10.716,10.49,0.000
40,5.531,0.527,10.27,2.238,8.84,2,18,27.00,7.22,+0.315,0.713,0.003,+0.315,0.713,0.003,0,7.054,10.48,0.000
55,10.522,1.798,11.74,4.073,-16.30,2,18,26.00,5.95,-0.580,0.541,0.000,-0.638,0.550,0.000,1,-0.386,77.67,0.033
56,10.924,1.844,10.49,4.070,-17.03,2,18,26.00,5.88,-0.607,0.551,0.000,-0.584,0.539,0.000,1,-0.465,50.61,0.040
57,11.329,1.874,8.93,4.085,-19.40,2,18,26.00,5.68,-0.691,0.587,0.000,-0.595,0.574,0.000,1,-0.413,46.47,0.039
58,11.735,1.891,7.30,4.080,-18.33,2,18,26.00,5.69,-0.653,0.619,0.000,-0.530,0.629,0.000,1,-0.482,47.07,0.069
59,12.142,1.896,5.64,4.092,-17.22,2,18,26.00,5.81,-0.613,0.659,0.000,-0.490,0.688,0.000,1,-0.357,46.52,0.038
60,12.550,1.890,4.04,4.108,-16.49,2,18,26.00,5.88,-0.587,0.709,0.000,-0.338,0.677,0.000,1,0.515,46.64,0.056
61,12.959,1.876,2.53,4.132,-17.98,2,18,26.00,5.74,-0.640,0.757,0.000,-0.337,0.724,0.000,1,0.020,47.20,0.155
62,13.369,1.859,1.34,4.133,-19.41,2,18,26.00,5.59,-0.691,0.807,0.000,-0.523,0.655,0.000,1,-0.386,47.16,0.088
63,13.779,1.835,0.19,4.127,-20.53,3,18,26.00,5.49,-0.731,0.856,0.000,-0.544,0.491,0.000,1,-0.357,47.32,0.149
64,14.186,1.800,-1.33,4.103,-20.68,3,18,26.00,5.47,-0.736,0.907,0.000,-0.828,0.263,0.000,1,-0.425,47.09,0.988
