step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.015,0.053,0.86,1.739,0.00,0,18,10.00,5.63,+0.000,0.390,0.001,+0.000,0.390,0.001,0,inf,10.34,0.000
40,4.691,0.288,5.53,0.892,20.90,2,18,10.00,4.14,+0.744,0.194,0.031,+0.744,0.194,0.031,0,23.623,10.35,0.000
60,8.548,1.342,14.43,3.259,-7.68,3,18,10.00,5.39,-0.273,0.272,0.182,-0.273,0.272,0.182,0,15.691,10.38,0.000
80,13.418,1.716,0.77,2.287,-12.33,5,18,10.00,4.94,-0.439,0.478,0.003,-0.439,0.478,0.003,0,10.982,10.32,0.000
82,13.900,1.674,-0.98,2.575,-15.72,5,18,10.00,4.59,-0.560,0.508,0.001,-0.569,0.509,0.000,1,10.273,63.93,0.000
83,14.161,1.646,-1.94,2.721,-16.12,5,18,10.00,4.56,-0.574,0.500,0.001,-0.574,0.495,0.000,1,10.233,49.35,0.000
84,14.437,1.611,-2.97,2.867,-15.28,5,18,10.00,4.63,-0.544,0.479,0.001,-0.548,0.475,0.000,1,9.994,47.63,0.000
85,14.726,1.569,-4.03,3.009,-15.31,5,18,10.00,4.63,-0.545,0.438,0.000,-0.548,0.437,0.000,1,9.571,47.76,0.000
86,15.028,1.519,-5.09,3.143,-16.96,5,18,10.00,4.47,-0.604,0.409,0.000,-0.595,0.407,0.000,1,9.218,47.56,0.000
87,15.342,1.462,-6.20,3.287,-15.28,5,18,10.00,4.63,-0.544,0.387,0.010,-0.546,0.376,0.000,1,9.341,46.84,0.000
88,15.669,1.396,-7.43,3.410,-17.43,5,18,10.00,4.43,-0.621,0.365,0.031,-0.619,0.333,0.000,1,8.888,46.71,0.000
89,16.005,1.322,-8.68,3.515,-17.54,5,18,10.00,4.42,-0.625,0.347,0.056,-0.617,0.287,0.000,1,8.799,47.59,0.000
100,19.474,0.101,-20.46,2.719,-2.21,5,18,10.00,5.62,-0.079,0.200,0.279,-0.079,0.200,0.279,0,8.007,7.75,0.000
