variant,n_runs,n_ok,collisions_mean,collisions_std,near_misses_mean,near_misses_std,min_clearance_m_mean,min_clearance_m_std,intervention_rate_pct_mean,intervention_rate_pct_std,mean_abs_dsteer_mean,mean_abs_dsteer_std,mean_abs_dthrottle_mean,mean_abs_dthrottle_std,rt_factor_mean,rt_factor_std,rms_cte_m_mean,rms_cte_m_std
none_blind,4,4,1.5,0.5773502691896257,1.5,0.5773502691896257,-1.3775999999999997,0.5472045138702715,,,,,,,1.0,0.0,0.20062180356429066,0.1546691396857442
dob_cbf_blind,4,4,0.0,0.0,0.75,0.9574271077563381,0.91555075,0.37182194919197104,36.75,12.425377257854187,,,,,1.0,0.0,2.8268310919074766,0.6457570316249208
mppi_blind,4,4,0.0,0.0,1.5,0.5773502691896257,0.05790000000000006,0.03665414937857193,57.125,22.70717581147716,0.23761754232362753,0.10410106293329249,0.11732565528488528,0.06314339169060167,1.0,0.0,1.2981842106020705,0.8691298713388237
nmpc_blind,4,4,0.25,0.5,1.25,0.9574271077563381,0.91062025,1.7828883300346052,58.075,20.93328688954508,0.5461905615089255,0.05916053984089232,0.10277839508944162,0.07092352199745147,0.7625,0.15649813630413192,3.145936302338194,2.0360767354574043
