step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.853,0.053,0.76,3.025,0.00,1,18,27.00,7.55,+0.000,0.979,0.000,+0.000,0.979,0.000,0,11.461,7.59,0.000
40,9.617,0.025,-0.46,4.228,-1.52,5,18,27.00,7.45,-0.054,0.351,0.000,-0.054,0.351,0.000,0,4.722,7.65,0.000
49,13.389,0.013,0.11,4.271,4.16,5,18,21.98,7.03,+0.148,0.434,0.000,+0.163,0.436,0.000,1,0.762,48.24,0.002
50,13.811,0.026,0.54,4.261,2.27,5,18,22.19,7.22,+0.081,0.447,0.000,+0.012,0.451,0.000,1,0.111,47.00,0.007
51,14.233,0.043,0.95,4.261,4.42,5,18,22.19,7.22,+0.157,0.460,0.000,+0.356,0.421,0.000,1,-0.358,47.56,0.005
52,14.654,0.059,1.13,4.243,6.73,5,18,22.92,6.99,+0.240,0.472,0.000,+0.251,0.469,0.000,1,0.029,47.15,0.000
53,15.075,0.086,1.81,4.251,5.98,5,18,22.92,7.06,+0.213,0.484,0.000,+0.366,0.455,0.000,1,-0.080,46.91,0.013
54,15.495,0.121,2.64,4.257,7.31,5,18,22.27,6.85,+0.260,0.497,0.000,+0.521,0.507,0.000,1,-0.308,47.81,0.003
55,15.913,0.164,3.71,4.233,5.06,5,18,22.27,7.05,+0.180,0.512,0.000,+0.577,0.410,0.000,1,-0.408,47.45,0.018
56,16.328,0.223,5.04,4.206,3.89,5,18,19.65,7.13,+0.139,0.530,0.000,+0.596,0.463,0.000,1,0.101,47.15,0.103
57,16.738,0.299,6.50,4.183,3.39,5,18,17.34,7.21,+0.121,0.550,0.000,+0.473,0.514,0.000,1,-0.016,47.50,0.042
58,17.142,0.390,8.12,4.168,-0.04,5,18,17.34,7.21,-0.001,0.572,0.000,+0.797,0.598,0.000,1,0.075,48.25,0.149
59,17.544,0.494,9.62,4.156,-1.73,5,18,17.23,7.25,-0.062,0.598,0.000,+0.574,0.481,0.000,1,0.072,47.63,0.174
60,17.940,0.612,11.48,4.146,-4.59,5,18,17.23,7.25,-0.164,0.629,0.000,+0.488,0.450,0.000,1,-0.265,47.17,0.093
61,18.331,0.740,13.25,4.132,-9.45,5,18,18.24,6.84,-0.337,0.657,0.000,+0.714,0.741,0.000,1,-0.014,46.91,0.322
62,18.718,0.878,14.91,4.110,-13.83,5,18,18.24,6.33,-0.493,0.684,0.000,+0.813,0.532,0.000,1,-0.038,47.73,0.430
63,19.097,1.030,16.86,4.089,-17.12,5,18,19.60,5.96,-0.610,0.708,0.000,+0.388,0.453,0.000,1,-0.241,47.55,0.832
64,19.469,1.194,18.93,4.109,-22.07,5,18,19.60,5.45,-0.786,0.731,0.000,+0.396,0.706,0.000,1,-0.336,46.92,0.455
65,19.841,1.364,20.46,4.118,-27.81,5,18,20.98,4.93,-0.991,0.752,0.000,+0.504,0.428,0.000,1,-0.150,46.76,1.292
66,20.209,1.542,21.91,4.114,-27.44,5,18,20.98,4.96,-0.977,0.767,0.000,+0.013,0.519,0.000,1,-0.311,47.62,0.424
67,20.572,1.729,23.41,4.119,-27.44,5,18,22.06,4.96,-0.977,0.781,0.000,-0.497,0.831,0.000,1,-0.477,47.40,0.254
68,20.938,1.910,24.15,4.118,-27.44,5,18,22.06,4.96,-0.977,0.796,0.000,-0.529,0.895,0.000,1,-0.443,47.40,0.404
69,21.307,2.078,23.91,4.072,-26.16,5,18,22.94,5.07,-0.932,0.811,0.000,-0.285,0.548,0.000,1,-0.438,47.21,0.378
70,21.679,2.230,23.12,4.055,-27.82,5,18,22.94,4.93,-0.991,0.829,0.000,+0.302,0.873,0.000,1,-0.484,47.23,0.604
71,22.055,2.372,22.34,4.072,-28.07,5,18,23.50,4.91,-1.000,0.848,0.000,+0.326,0.734,0.000,1,-0.498,47.10,0.805
72,22.432,2.521,22.49,4.115,-28.07,5,18,23.50,4.91,-1.000,0.871,0.000,-0.564,0.675,0.000,1,-0.483,46.77,1.584
73,22.807,2.682,23.16,4.146,-28.07,5,18,23.24,4.90,-1.000,0.889,0.000,-0.839,0.816,0.000,1,-0.507,46.63,1.637
74,23.185,2.840,22.73,4.131,-28.07,5,18,23.24,4.90,-1.000,0.904,0.000,-0.620,0.820,0.000,1,-0.491,47.36,1.228
75,23.567,2.982,21.48,4.110,-28.07,5,18,22.60,4.90,-1.000,0.918,0.000,-0.805,0.841,0.000,1,-0.495,47.36,0.846
76,23.955,3.105,20.28,4.091,-28.05,5,18,22.60,4.90,-0.999,0.932,0.000,-0.884,0.640,0.000,1,-0.495,46.92,0.891
77,24.348,3.207,18.88,4.078,-28.07,5,18,22.34,4.89,-1.000,0.951,0.000,-0.663,0.713,0.000,1,-0.485,46.90,1.141
78,24.745,3.290,17.15,4.079,-27.94,5,18,22.26,4.90,-0.995,0.968,0.000,-0.462,0.601,0.000,1,-0.428,58.83,1.612
79,25.147,3.361,15.43,4.113,-28.07,5,18,22.26,4.89,-1.000,0.979,0.000,-0.363,0.794,0.000,1,-0.471,49.68,0.955
