step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
14,0.307,0.014,0.89,0.929,0.00,1,18,10.00,5.63,+0.000,0.987,0.000,-0.028,0.917,0.000,1,10.428,49.97,0.009
15,0.406,0.022,1.03,1.082,0.00,1,18,10.00,5.63,+0.000,0.991,0.000,-0.011,1.000,0.000,1,10.000,43.39,0.000
16,0.522,0.030,1.18,1.264,0.00,1,18,10.00,5.63,+0.000,0.994,0.000,-0.028,1.000,0.000,1,9.829,42.96,0.000
17,0.656,0.036,1.32,1.437,0.00,2,18,10.00,5.63,+0.000,0.996,0.000,-0.026,1.000,0.000,1,9.383,43.04,0.000
18,0.805,0.041,1.43,1.577,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.026,1.000,0.000,1,9.168,43.93,0.000
19,0.969,0.045,1.49,1.722,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.033,1.000,0.000,1,8.804,43.64,0.001
20,1.147,0.051,1.52,1.867,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,-0.036,1.000,0.000,1,8.530,42.98,0.001
21,1.339,0.056,1.54,2.008,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,-0.039,1.000,0.000,1,8.164,43.18,0.001
22,1.545,0.063,1.57,2.151,0.00,2,18,10.00,5.63,+0.000,1.000,0.000,-0.040,1.000,0.000,1,7.841,44.65,0.001
23,1.765,0.069,1.59,2.285,0.00,2,18,10.00,5.63,+0.000,1.000,0.000,-0.039,1.000,0.000,1,7.479,43.15,0.001
24,1.998,0.076,1.60,2.418,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,-0.043,1.000,0.000,1,7.132,42.94,0.001
25,2.244,0.082,1.62,2.553,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,-0.062,1.000,0.000,1,6.785,42.92,0.001
26,2.504,0.089,1.67,2.698,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,-0.008,1.000,0.000,1,6.422,66.25,0.000
27,2.778,0.094,1.70,2.836,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,-0.020,1.000,0.000,1,6.027,70.87,0.000
28,3.066,0.101,1.76,2.994,0.00,2,18,10.00,5.61,+0.000,1.000,0.000,-0.020,1.000,0.000,1,5.595,71.13,0.000
29,3.368,0.109,1.78,3.148,0.00,2,18,10.00,5.61,+0.000,1.000,0.000,-0.021,1.000,0.000,1,5.150,72.32,0.000
30,3.681,0.118,1.78,3.152,-2.55,2,18,10.00,5.61,-0.091,1.000,0.000,-0.114,1.000,0.000,1,4.856,50.66,0.000
31,4.002,0.126,1.74,3.276,-5.65,2,18,10.00,5.56,-0.201,0.997,0.000,-0.194,1.000,0.000,1,4.514,67.77,0.000
32,4.336,0.133,1.61,3.456,-7.77,2,18,10.00,5.38,-0.277,0.985,0.000,-0.229,1.000,0.000,1,4.371,49.68,0.001
33,4.685,0.137,1.35,3.609,-7.26,2,18,10.00,5.43,-0.259,0.957,0.000,-0.210,1.000,0.000,1,3.784,44.11,0.004
34,5.048,0.138,1.03,3.722,-7.16,2,18,10.00,5.43,-0.255,0.918,0.000,-0.231,1.000,0.000,1,3.320,54.44,0.012
35,5.423,0.136,0.65,3.841,-6.13,2,18,10.00,5.52,-0.218,0.866,0.000,-0.199,1.000,0.000,1,2.826,57.14,0.032
36,5.810,0.128,0.25,3.959,-3.10,2,18,10.00,5.60,-0.110,0.805,0.000,-0.108,1.000,0.000,1,2.284,56.89,0.068
37,6.207,0.117,-0.07,4.072,-2.79,2,18,10.00,5.60,-0.099,0.729,0.000,-0.097,1.000,0.000,1,1.859,56.74,0.132
38,6.616,0.105,-0.33,4.174,-1.93,2,18,10.00,5.60,-0.069,0.658,0.000,-0.074,0.657,0.000,1,1.501,65.96,0.000
39,7.034,0.092,-0.61,4.254,-0.65,2,18,10.00,5.59,-0.023,0.587,0.000,-0.054,0.587,0.000,1,1.109,67.11,0.001
40,7.458,0.081,-0.90,4.322,-2.05,2,18,10.00,5.59,-0.073,0.511,0.000,-0.071,0.511,0.000,1,0.801,67.13,0.000
41,7.888,0.069,-1.11,4.352,-0.03,2,18,10.00,5.59,-0.001,0.457,0.000,-0.023,0.457,0.000,1,0.457,69.04,0.000
42,8.321,0.057,-1.27,4.393,-0.01,2,18,10.00,5.59,-0.000,0.413,0.009,-0.031,0.402,0.000,1,0.169,56.93,0.000
43,8.758,0.043,-1.37,4.435,0.48,2,18,10.00,5.59,+0.017,0.382,0.021,-0.018,0.362,0.000,1,-0.078,52.38,0.001
44,9.197,0.029,-1.47,4.455,0.63,2,18,10.00,5.59,+0.022,0.355,0.032,-0.014,0.324,0.000,1,-0.237,52.15,0.001
45,9.639,0.013,-1.52,4.476,2.34,2,18,10.00,5.59,+0.083,0.334,0.041,+0.056,0.287,0.000,1,-0.238,53.84,0.001
46,10.084,-0.002,-1.54,4.501,2.80,2,18,10.00,5.59,+0.100,0.315,0.047,+0.090,0.263,0.000,1,-0.263,68.24,0.002
47,10.530,-0.013,-1.42,4.509,2.59,2,18,10.00,5.59,+0.092,0.299,0.051,+0.102,0.248,0.000,1,-0.219,80.75,0.001
48,10.976,-0.018,-1.27,4.507,1.40,2,18,10.00,5.59,+0.050,0.295,0.051,+0.043,0.209,0.000,1,-0.240,51.49,0.004
49,11.423,-0.019,-1.04,4.516,0.61,2,18,10.00,5.59,+0.022,0.267,0.049,+0.020,0.219,0.000,1,-0.228,74.34,0.001
50,11.869,-0.021,-0.83,4.508,2.93,2,18,10.00,5.59,+0.104,0.259,0.045,+0.104,0.213,0.000,1,-0.173,105.59,0.000
51,12.314,-0.024,-0.59,4.490,2.28,2,18,10.00,5.59,+0.081,0.251,0.041,+0.056,0.210,0.000,1,-0.269,74.78,0.003
52,12.759,-0.026,-0.29,4.481,3.20,2,18,10.00,5.59,+0.114,0.240,0.027,+0.128,0.207,0.000,1,-0.240,94.82,0.002
53,13.202,-0.026,-0.03,4.460,4.35,2,18,10.00,5.59,+0.155,0.230,0.018,+0.143,0.210,0.000,1,-0.249,97.49,0.002
54,13.642,-0.020,0.30,4.436,6.64,2,18,10.00,5.47,+0.237,0.222,0.012,+0.227,0.209,0.000,1,-0.319,107.09,0.006
55,14.080,-0.008,0.63,4.411,5.94,2,18,10.00,5.53,+0.212,0.244,0.007,+0.182,0.216,0.000,1,-0.431,97.65,0.024
56,14.515,0.012,1.13,4.386,7.28,2,18,10.00,5.42,+0.259,0.272,0.005,-0.486,0.261,0.000,1,-0.502,258.73,0.224
57,14.949,0.034,1.64,4.372,7.32,2,18,10.00,5.41,+0.261,0.306,0.003,-0.663,0.327,0.000,1,-0.501,194.81,0.308
58,15.380,0.049,1.53,4.352,7.74,2,18,10.00,5.37,+0.276,0.343,0.002,-0.805,0.309,0.000,1,-0.501,126.26,0.404
