time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,-0.0016,-0.0371,-0.0004,0.0022,0.0162,-0.0002,0.0000,0.0372,-0.0371,5.0000,0.0342,0.3000,5.0000,0.0648,0.1200,0.0000,1.101,344009.9916
0.0240,-0.0229,0.0487,0.0050,0.0168,-0.0603,-0.0208,0.0000,0.0538,0.0487,5.0000,0.0352,0.3360,5.0000,0.0666,0.1344,0.0000,0.723,369828.5910
0.0360,-0.0041,0.0292,-0.0046,-0.0473,-0.0473,-0.0075,0.0000,0.0295,0.0292,5.0000,0.0282,0.3720,5.0000,0.0535,0.1488,0.0000,0.701,366368.5483
0.0480,-0.0413,0.0037,-0.0003,-0.0121,0.0019,0.0187,0.0000,0.0415,0.0037,5.0000,0.0402,0.4080,5.0000,0.0762,0.1632,0.0000,0.779,364823.9936
0.0600,0.0654,-0.0082,0.0054,0.0118,0.0125,-0.0070,0.0000,0.0659,-0.0082,5.0000,0.0282,0.4440,5.0000,0.0535,0.1776,0.0000,0.810,345820.7344
0.0720,0.0054,-0.0016,-0.0063,-0.0044,0.0035,0.0051,0.0000,0.0056,-0.0016,5.0000,0.0399,0.4800,5.0000,0.0756,0.1920,0.0000,0.824,350590.5404
0.0840,0.1032,0.0249,-0.0010,0.0938,-0.0286,-0.0095,0.0000,0.1062,0.0249,5.0000,0.0519,0.5160,5.0000,0.0983,0.2064,0.0000,1.007,319351.2693
0.0960,0.1441,0.0359,0.0011,0.0243,-0.0351,-0.0101,0.2500,0.1118,0.0359,5.0000,0.0399,0.5520,5.0000,0.0756,0.2208,0.0000,0.845,325754.1215
0.1080,0.0164,-0.0432,-0.0042,-0.0387,-0.1023,0.0002,0.0000,0.0462,-0.0432,5.0000,0.0519,0.5880,5.0000,0.0983,0.2352,0.0000,0.890,375288.6419
0.1200,0.0022,0.0387,0.0005,-0.0614,0.0281,0.0021,0.0000,0.0388,0.0387,5.0000,0.0399,0.6240,5.0000,0.0756,0.2496,0.0000,0.873,338086.6197
0.1320,0.0595,-0.0477,-0.0002,-0.0333,-0.0136,0.0056,0.0000,0.0763,-0.0477,5.0000,0.0519,0.6600,5.0000,0.0983,0.2640,0.0000,1.035,327251.8693
0.1440,0.1660,0.0187,-0.0056,0.0373,-0.0457,0.0037,0.2500,0.0861,0.0187,5.0000,0.0399,0.6960,5.0000,0.0756,0.2784,0.0000,0.786,287951.4757
0.1560,0.1064,0.0241,0.0006,-0.0043,-0.0510,-0.0133,0.0000,0.1091,0.0241,5.0000,0.0519,0.7320,5.0000,0.0983,0.2928,0.0000,0.813,322989.1544
0.1680,0.0895,-0.0124,0.0063,0.0317,0.0274,0.0045,0.0000,0.0903,-0.0124,5.0000,0.0639,0.7680,5.0000,0.1210,0.3072,0.0000,0.902,296329.1738
0.1800,0.0293,0.0117,0.0048,-0.0535,0.0209,-0.0045,0.0000,0.0315,0.0117,5.0000,0.0519,0.8040,5.0000,0.0983,0.3216,0.0000,0.877,315476.7572
0.1920,0.0631,-0.0293,0.0015,-0.0576,0.0489,-0.0035,0.0000,0.0695,-0.0293,5.0000,0.0639,0.8400,5.0000,0.1210,0.3360,0.0000,0.869,321154.1334
0.2040,0.1189,-0.0039,-0.0069,-0.0363,0.0597,-0.0046,0.0000,0.1190,-0.0039,5.0000,0.0519,0.8760,5.0000,0.0983,0.3504,0.0000,0.894,297863.7444
0.2160,0.0822,0.0530,-0.0056,-0.0501,-0.0167,-0.0052,0.0000,0.0978,0.0530,5.0000,0.0639,0.9120,5.0000,0.1210,0.3648,0.0000,0.852,291762.6628
0.2280,0.1224,-0.0097,-0.0051,0.0341,-0.0203,0.0017,0.0000,0.1228,-0.0097,5.0000,0.0519,0.9480,5.0000,0.0983,0.3792,0.0000,0.840,279110.8583
0.2400,0.0889,-0.0466,0.0059,0.0230,0.0508,0.0044,0.0000,0.1003,-0.0466,5.0000,0.0633,0.9840,5.0000,0.1200,0.3936,0.0000,0.899,284574.7081
0.2520,0.0973,-0.0208,0.0033,-0.0114,0.0313,-0.0009,0.0000,0.0995,-0.0208,5.0000,0.0753,1.0200,5.0000,0.1427,0.4080,0.0000,0.826,289990.5584
0.2640,0.0665,0.0011,-0.0074,0.0031,-0.0187,-0.0169,0.0000,0.0665,0.0011,5.0000,0.0633,1.0560,5.0000,0.1200,0.4224,0.0000,0.809,294330.2096
0.2760,0.0946,0.0039,-0.0037,-0.0152,-0.0201,-0.0187,0.0000,0.0947,0.0039,5.0000,0.0753,1.0920,5.0000,0.1427,0.4368,0.0000,0.901,291016.3181
0.2880,0.0787,-0.0647,0.0061,0.0493,0.0099,0.0042,0.0000,0.1019,-0.0647,5.0000,0.0633,1.1280,5.0000,0.1200,0.4512,0.0000,0.829,282142.3741
0.3000,0.0247,0.0515,-0.0080,0.0221,0.0051,0.0077,0.0000,0.0571,0.0515,5.0000,0.0753,1.1640,5.0000,0.1427,0.4656,0.0000,0.841,292050.7235
0.3120,0.0181,-0.0616,0.0036,0.0669,-0.0078,-0.0008,0.0000,0.0642,-0.0616,5.0000,0.0633,1.2000,5.0000,0.1200,0.4800,0.0000,0.758,275749.2500
0.3240,0.1368,0.0023,0.0001,0.0190,0.0534,0.0036,0.2500,0.1133,0.0023,5.0000,0.0753,1.2360,5.0000,0.1427,0.4944,0.0000,0.817,267476.5295
0.3360,0.1021,-0.0323,-0.0035,0.0120,0.0491,0.0008,0.0000,0.1071,-0.0323,5.0000,0.0633,1.2720,5.0000,0.1200,0.5088,0.0000,0.834,298828.6690
0.3480,-0.0557,-0.0539,-0.0020,0.0315,0.0182,-0.0088,0.0000,0.0776,-0.0539,5.0000,0.0753,1.3080,5.0000,0.1427,0.5232,0.0000,0.797,283728.2110
0.3600,0.0215,0.0112,-0.0010,0.1233,0.0343,0.0033,0.0000,0.0242,0.0112,5.0000,0.0753,1.3440,5.0000,0.1426,0.5376,0.0000,0.875,259884.2945
0.3720,0.1098,-0.1805,0.0045,0.0159,-0.0048,0.0052,0.0000,0.2113,-0.1805,5.0000,0.0717,1.3800,5.0000,0.1358,0.5520,0.0000,0.783,268348.2834
0.3840,0.0846,-0.0612,-0.0002,-0.0341,0.0245,0.0029,0.0000,0.1044,-0.0612,5.0000,0.0837,1.4160,5.0000,0.1586,0.5664,0.0000,0.845,272215.1889
0.3960,0.0420,-0.0101,0.0040,-0.0453,0.0471,-0.0025,0.0000,0.0432,-0.0101,5.0000,0.0717,1.4520,5.0000,0.1358,0.5808,0.0000,0.791,275068.5843
0.4080,0.0511,0.0401,-0.0074,0.0532,-0.0744,-0.0000,0.0000,0.0649,0.0401,5.0000,0.0837,1.4880,5.0000,0.1586,0.5952,0.0000,0.837,263983.3817
0.4200,0.0795,-0.0816,-0.0030,0.0888,-0.0304,-0.0035,0.0000,0.1139,-0.0816,5.0000,0.0721,1.5240,5.0000,0.1366,0.6096,0.0000,0.722,253150.0314
0.4320,0.0539,-0.0276,0.0034,0.1419,-0.0022,0.0120,0.0000,0.0605,-0.0276,5.0000,0.0817,1.5600,5.0000,0.1546,0.6240,0.0000,0.785,245205.8755
0.4440,0.0452,-0.0156,0.0014,0.0979,-0.0515,0.0071,0.0000,0.0478,-0.0156,5.0000,0.0894,1.5960,5.0000,0.1692,0.6384,0.0000,0.836,251703.3996
0.4560,0.0418,-0.0038,-0.0093,0.0787,-0.0343,-0.0011,0.0000,0.0420,-0.0038,5.0000,0.0774,1.6320,5.0000,0.1465,0.6528,0.0000,0.776,253444.4787
0.4680,0.0124,-0.0161,-0.0001,0.1691,0.0641,0.0120,0.0000,0.0203,-0.0161,5.0000,0.0894,1.6680,5.0000,0.1692,0.6672,0.0000,0.814,240901.9146
0.4800,0.0428,-0.0225,-0.0027,0.1419,0.0787,-0.0034,0.0000,0.0483,-0.0225,5.0000,0.0799,1.7040,5.0000,0.1514,0.6816,0.0000,0.844,240908.4278
0.4920,0.1097,-0.0124,0.0007,0.1825,-0.0224,-0.0016,0.0000,0.1104,-0.0124,5.0000,0.0715,1.7400,5.0000,0.1355,0.6960,0.0000,0.801,226360.0051
0.5040,0.0435,0.0148,-0.0063,0.1159,-0.0081,0.0120,0.0000,0.0460,0.0148,5.0000,0.0835,1.7760,5.0000,0.1582,0.7104,0.0000,0.801,240773.6817
0.5160,0.0844,0.0395,0.0041,0.0421,0.0975,-0.0090,0.0000,0.0932,0.0395,5.0000,0.0715,1.8120,5.0000,0.1355,0.7248,0.0000,0.816,247906.4845
0.5280,0.1030,0.0048,-0.0080,0.0488,-0.0317,0.0069,0.0000,0.1032,0.0048,5.0000,0.0797,1.8480,5.0000,0.1510,0.7392,0.0000,0.751,244136.4755
0.5400,0.1411,0.0967,-0.0045,0.0121,0.0212,-0.0025,0.2500,0.1457,0.0967,5.0000,0.0738,1.8840,5.0000,0.1398,0.7536,0.0000,0.794,245133.2259
0.5520,0.0249,-0.1654,0.0057,-0.0147,-0.0279,0.0005,0.0000,0.1673,-0.1654,5.0000,0.0689,1.9200,5.0000,0.1306,0.7680,0.0000,0.744,283565.6593
0.5640,0.0876,0.0031,-0.0007,-0.0314,-0.0310,0.0017,0.0000,0.0876,0.0031,5.0000,0.0809,1.9560,5.0000,0.1533,0.7824,0.0000,0.858,247086.2739
