step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
13,0.268,0.016,0.28,0.978,0.00,1,18,10.00,5.63,+0.000,0.979,0.000,-0.009,0.979,0.000,1,10.298,54.69,0.000
14,0.373,0.023,0.32,1.150,0.00,1,18,10.00,5.63,+0.000,0.986,0.000,-0.009,1.000,0.000,1,9.939,46.56,0.000
15,0.496,0.031,0.42,1.317,0.00,1,18,10.00,5.63,+0.000,0.991,0.000,-0.020,1.000,0.000,1,9.774,43.61,0.000
16,0.635,0.037,0.60,1.497,0.00,2,18,10.00,5.63,+0.000,0.994,0.000,-0.019,1.000,0.000,1,9.332,43.48,0.000
17,0.793,0.043,0.78,1.664,0.00,2,18,10.00,5.63,+0.000,0.996,0.000,-0.022,1.000,0.000,1,9.110,43.81,0.000
18,0.965,0.048,0.91,1.816,0.00,2,18,10.00,5.63,+0.000,0.997,0.000,-0.016,1.000,0.000,1,8.725,55.95,0.000
19,1.152,0.053,1.01,1.954,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.030,1.000,0.000,1,8.412,45.86,0.000
20,1.353,0.059,1.10,2.100,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,-0.032,1.000,0.000,1,8.071,53.28,0.001
21,1.568,0.065,1.16,2.244,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,-0.032,1.000,0.000,1,7.719,43.44,0.000
22,1.798,0.072,1.23,2.385,0.00,2,18,10.00,5.62,+0.000,0.999,0.000,-0.032,1.000,0.000,1,7.354,44.49,0.000
23,2.041,0.078,1.30,2.528,0.00,2,18,10.00,5.62,+0.000,0.992,0.000,-0.042,1.000,0.000,1,6.996,43.81,0.001
24,2.298,0.085,1.39,2.669,0.00,2,18,10.00,5.62,+0.000,0.973,0.000,-0.025,1.000,0.000,1,6.639,54.25,0.002
25,2.569,0.091,1.47,2.810,0.00,2,18,10.00,5.62,+0.000,0.949,0.000,-0.016,1.000,0.000,1,6.254,67.80,0.005
26,2.855,0.097,1.52,2.960,0.00,2,18,10.00,5.61,+0.000,0.919,0.000,-0.018,1.000,0.000,1,5.837,71.44,0.012
27,3.155,0.105,1.57,3.124,0.00,2,18,10.00,5.61,+0.000,0.894,0.000,-0.018,1.000,0.000,1,5.388,72.96,0.021
28,3.468,0.113,1.62,3.254,0.00,2,18,10.00,5.61,+0.000,0.858,0.000,-0.018,1.000,0.000,1,4.955,73.94,0.037
29,3.790,0.122,1.62,3.255,-4.05,2,18,10.00,5.61,-0.144,0.819,0.000,-0.145,1.000,0.000,1,4.676,50.55,0.059
30,4.123,0.131,1.57,3.424,-6.94,2,18,10.00,5.46,-0.247,0.762,0.000,-0.219,1.000,0.000,1,4.451,43.94,0.102
31,4.470,0.137,1.37,3.590,-6.45,2,18,10.00,5.50,-0.230,0.718,0.000,-0.213,1.000,0.000,1,3.882,54.26,0.143
35,5.985,0.122,0.02,4.040,-3.27,2,18,10.00,5.60,-0.117,0.534,0.000,-0.093,0.532,0.000,1,2.154,62.31,0.000
36,6.391,0.109,-0.26,4.137,-2.57,2,18,10.00,5.60,-0.092,0.471,0.000,-0.086,0.471,0.000,1,1.754,64.59,0.000
37,6.804,0.095,-0.53,4.200,-2.57,2,18,10.00,5.60,-0.091,0.410,0.014,-0.077,0.397,0.000,1,1.389,58.64,0.000
38,7.223,0.081,-0.83,4.271,-0.65,2,18,10.00,5.59,-0.023,0.380,0.032,-0.043,0.350,0.000,1,1.061,54.12,0.001
40,8.075,0.054,-1.26,4.301,0.82,2,18,10.00,5.59,+0.029,0.326,0.078,+0.029,0.326,0.078,0,0.501,7.88,0.000
43,9.341,0.020,-1.13,4.207,1.84,2,18,10.00,5.60,+0.066,0.279,0.114,-0.022,0.162,0.000,1,-0.258,52.89,0.003
44,9.758,0.012,-0.98,4.223,1.36,2,18,10.00,5.60,+0.048,0.263,0.118,-0.028,0.142,0.000,1,-0.367,52.43,0.004
45,10.176,0.002,-0.97,4.215,0.52,2,18,10.00,5.60,+0.019,0.249,0.118,+0.004,0.132,0.000,1,-0.169,84.01,0.000
46,10.591,-0.009,-0.99,4.178,2.05,2,18,10.00,5.60,+0.073,0.241,0.117,+0.070,0.124,0.000,1,-0.205,83.34,0.001
47,11.003,-0.018,-0.99,4.146,2.65,2,18,10.00,5.60,+0.094,0.234,0.115,+0.094,0.119,0.000,1,-0.209,83.41,0.001
48,11.412,-0.023,-0.87,4.103,2.25,2,18,10.00,5.60,+0.080,0.218,0.106,+0.076,0.112,0.000,1,-0.216,84.25,0.001
49,11.815,-0.024,-0.67,4.042,2.01,2,18,10.00,5.60,+0.072,0.212,0.100,+0.071,0.111,0.000,1,-0.135,106.85,0.000
50,12.210,-0.025,-0.45,3.963,2.99,2,18,10.00,5.60,+0.107,0.196,0.081,+0.091,0.115,0.000,1,-0.242,85.55,0.002
51,12.599,-0.025,-0.23,3.897,1.35,2,18,10.00,5.60,+0.048,0.191,0.071,+0.047,0.119,0.000,1,-0.157,107.83,0.000
52,12.982,-0.022,-0.03,3.838,0.99,2,18,10.00,5.60,+0.035,0.184,0.047,+0.020,0.137,0.000,1,-0.239,84.09,0.002
53,13.360,-0.019,0.09,3.789,4.48,2,18,10.00,5.60,+0.159,0.181,0.031,+0.157,0.149,0.000,1,-0.214,104.44,0.001
54,13.733,-0.016,0.19,3.746,6.53,2,18,10.00,5.49,+0.232,0.225,0.016,+0.233,0.211,0.000,1,-0.245,99.02,0.002
55,14.101,-0.007,0.50,3.699,7.11,2,18,10.00,5.44,+0.253,0.248,0.013,+0.219,0.221,0.000,1,-0.312,109.81,0.008
56,14.464,0.007,0.98,3.664,5.79,2,18,10.00,5.55,+0.206,0.296,0.008,+0.191,0.268,0.000,1,-0.385,98.84,0.017
