time,u,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
2.003999999999965,1.9473204034275373,-1349.0580435784345,-431.0024122044202,0.16022224825394296,0.006472798713938705,0.06980708269852656,0.053695724320845406,-1009.6442012053275,-339.4138423731072,-254.247071767347,-176.7553404370732,5402.223899889368,4372.204822868472,8187.240317435378,5738.797807758606,0.15633800324459343,3.8874687569805326,0.029445275206644757,0.201059133617008,0.0,1092.5438579747242,971.6192251890537,1506.0897368395115,1418.0906285448887,1839.04701017331,1916.9625042378284
2.0159999999999654,2.00556479929214,-1709.4627101153758,-336.4906726453144,0.1699656108475638,0.002031789651860126,0.06391224614284975,0.054649028207404964,-1331.93220748322,-377.53050263215573,-166.1843235640082,-170.30634908130622,6725.979762680006,4866.579411310141,6946.163963349734,5526.020430781922,0.1322841465979843,3.9010005816379083,0.04170824588200604,0.18274387751384807,-0.2658783381407594,1406.0171646935091,788.3810064756485,2060.8719259796594,1136.4957971348138,2531.122504149256,1538.1903252273219
2.027999999999966,2.0627110579855494,-1469.8291329172412,-85.46357389441229,-0.006414620061643075,0.1438044499268715,0.04639799860017356,0.01620024556408128,-1054.375357194472,-415.45377572276925,181.2639031860937,-266.727477080506,5911.408221262444,5294.48004430879,8145.78959257077,5786.396974966159,0.1398797981449833,3.900983188220823,0.05659435007967733,0.17187734366472276,-0.26219038520883414,406.5221938928052,504.92379891878386,680.2274204780153,769.7574269718694,838.1474207358676,1100.9378486421417
2.0399999999999663,2.142502759416235,-1487.0979620294365,-286.83252220968905,-0.020885535548294178,-0.011101922657028026,0.060708602862835116,0.06137983616835141,-1113.8456160027688,-373.2523460266677,-55.71228373808994,-231.12023847159912,6140.338983819159,4663.6590868398,8261.485387935627,5672.6328156224,0.14883468641516723,3.7646325121342934,0.02720231076325209,0.17686364648330666,-0.24694142835995442,50.14565809369503,946.9318260646387,53.14599049669414,1375.1593590219134,127.28370853197436,1860.5722048553348
2.0519999999999667,2.085870642643557,-1797.4831625160207,-29.99035993080284,0.1658548840161037,-0.006251884951764301,0.05363270044398425,0.044585599344760876,-1284.4868029639545,-512.9963595520662,96.44334559125127,-126.43370552205411,6518.916918556494,6409.2609685852585,5736.689997012665,5650.85431618921,0.1353060648360535,3.775074219507784,0.04932961551681736,0.13571783828186712,-0.24082450735846614,1394.8969510841348,589.1514389229117,2039.8834229806344,832.1194976089603,2512.7646150346145,1146.8242852968463
2.063999999999967,2.049148711984849,-1804.460525274129,-5.9416235267076445,-0.020821985403082575,-0.019796821518974328,0.04417095771841823,0.014019810520415565,-1378.5893167983322,-425.8712084757967,256.1795228147152,-262.12114634142284,7565.610509191769,5325.749496342496,7832.530423990284,5861.637024857853,0.14850988191088862,3.7064767173841777,0.055955260913146766,0.13951951289751038,-0.18953887556084184,7.290336963159518,453.9672537326641,-6.596253251285873,691.5602582883026,52.56668186978726,996.9959113020109
2.0759999999999676,2.0748072830986524,-1508.2315378549388,-705.8685590488221,-0.03107102156877115,-0.023566536350123,0.0681838905690114,0.0490298032342018,-1086.0433205358977,-422.18821731904103,-561.2390078896666,-144.6295511591556,6005.788757898906,5249.893658540911,9022.409626434886,5115.831124433473,0.1574155144234547,3.626332449276541,0.016713512750587262,0.1449555686557776,-0.16555535803473226,-8.884451454441432,1048.221761381947,-37.743194373872484,1501.4029670204623,-2.5880619274294645,2040.1093879468458
2.087999999999968,2.0630584185468948,-1804.1460348195856,23.825292451063277,0.16158994009173688,-0.022601578023165737,0.05799523170952103,0.0339295980553859,-1343.4535361572982,-460.69249866228733,99.15635592882371,-75.33106347776044,6960.405719133542,5694.329880066489,7082.668783969131,5056.380534850712,0.15010566527475425,3.644458430406279,0.03311541508790447,0.11955142222014546,-0.21138748833379864,1353.567193638644,642.4565789106549,1974.2288558051084,918.0480227896496,2446.3189029322207,1277.2288596037802
2.0999999999999686,2.2213899943733306,-1583.6541148736387,10.349840783403934,-0.02839224027872184,-0.03828058324408983,0.04379628971885505,0.0505455304187289,-1166.7089939345599,-416.94512093907895,128.61042231675344,-118.26058153334951,6442.920059225596,5221.7928582610775,8206.479726563404,4661.515730418014,0.1339208414979005,3.5569366307570887,0.04916081291737845,0.13400175427906813,-0.19091872282729136,-53.08301468979357,656.80131578333,-109.03680420974263,953.203284983947,-83.0406643477192,1322.5953050970206
2.111999999999969,2.098361441281589,-1485.9376638341512,-721.9096318474743,-0.039572449912778834,-0.04199281479420781,0.013265239925869423,0.04611371631421855,-1057.1894086072803,-428.748255226871,-529.8323535522454,-192.0772782952289,5889.872891445239,5244.977617747971,7800.172589498341,6876.383377863802,0.16417908377942259,3.4872933733347242,0.012193125534484438,0.14780457005210917,-0.15425835884481578,-101.22988132094969,420.32814431764035,-185.00818585584915,647.423901556902,-181.5575210905012,910.3200666504036
