time,u,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
2.003999999999965,2.02089492307931,-1793.4144108781059,-39.84532003727486,0.1669599812692809,0.013332255499752574,0.057081851366081765,0.0644567739937553,7314.1964875393105,4906.4794154942565,6713.919561401217,5701.185159930392,0.13107464079604564,3.9294300852053747,0.04423281480223098,0.20961180999461654,0.0,1498.724862767942,766.8774670211801,2176.141371451897,1113.3589261330173,2680.318586075035,1491.5139127350287
2.0159999999999654,2.090405372055647,-1621.9824140640958,10.145013153703616,-0.0010370655686515805,0.15062234712565367,0.05216890841378511,0.01705337495852345,6571.90973307246,5250.655579504155,7977.536088167663,5274.151383018265,0.1301799679359086,3.901052749612596,0.05210366398734784,0.19357346361794373,-0.2802193210324845,437.4461200108109,546.7888041063319,729.6179116496045,824.0896233430941,911.1954369991981,1164.716764131047
2.027999999999966,2.140013161148678,-1449.4747054550464,-840.5013894270999,-0.013533654720344953,-0.001112988389428676,0.07051019753125976,0.06763509655542284,6107.151533536508,4433.4769959229,8802.404479529148,6660.911231985037,0.14132277888509667,3.727819450405425,0.028334887997811403,0.20591440695559982,-0.21157209573137792,104.00936296558433,1199.2632205772557,127.4089924217974,1762.3977761723959,210.84738738584326,2361.6692534094927
2.0399999999999663,2.0240899607362848,-1877.0290208928204,-122.92444834068792,0.1639225874442722,0.0030576930634432235,0.061412145062138206,0.05043644348949119,7642.098843449863,6329.0656660324175,6684.255293637078,5722.111895224714,0.14830674374168695,3.7793499084164885,0.041686308384201225,0.16698218165170026,-0.2366740673663088,1589.986201333853,739.9459829274842,2383.0356454946714,1063.2020423920662,2947.2187063975293,1448.3946830292462
2.0519999999999667,2.10814272775834,-1796.4266255905322,-26.41990238516118,-0.007393707210959262,-0.008868556848163692,0.04632437397689545,0.009055337371615346,7238.238360156007,5189.468194225955,7504.234703605296,5329.984774278514,0.1304807040062883,3.711720800237365,0.060024498441323314,0.15261884774359247,-0.23620874217297547,137.47155544998355,412.88108832582606,187.74017997343924,630.534404270159,307.29255270130375,909.6939198139215
2.063999999999967,2.0580866775156075,-1507.7917848118998,-90.00225738603163,-0.02391205644625491,-0.014199279743845812,0.06506792688590077,0.05162927822102426,5880.1759790473225,5273.8153094888285,8743.351673242716,5087.899180194884,0.1485004889401529,3.621358289474794,0.02333426639392133,0.15809503842803208,-0.19940697054414824,51.9574544172969,976.1710455426189,57.24825754615415,1405.9708192341545,120.28237757782142,1914.7769868244893
2.0759999999999676,2.2475641188481914,-1732.0878535975257,-384.8922221690084,0.1631162956491842,-0.011570075371810025,0.06649034503800695,0.04364217403642349,6953.480295547062,4980.053628822097,6660.729896990573,5832.920276369191,0.14064664101561372,3.585899502534193,0.03139473028842756,0.1366151000618965,-0.2138431921816404,1352.5822386149243,758.3821080002624,1967.4767168551293,1081.5537108448773,2424.7366207692025,1476.834038676713
2.087999999999968,2.184084922673475,-1694.8932844171031,66.0164673394535,-0.01988772796395109,-0.02875214446572195,0.04135641135229628,0.050013700658363434,6988.255075647364,5196.872338184171,7278.845706036989,5611.805095181051,0.14125170621135183,3.581861911796526,0.05786858682727776,0.12907418767678708,-0.1917054064906791,6.033419344861272,619.3264877882202,-20.24666661830622,900.8933353413759,35.20790677155446,1249.2492361663044
2.0999999999999686,2.1059287083033733,-1481.4397679839594,-575.633007146954,-0.0329284930663824,-0.03170784712022648,0.0067316201312147775,0.047833799364386184,5697.134879536571,5251.992517735988,9092.952758191344,6695.377598041545,0.15551206066948492,3.482729564512132,0.010725431417858167,0.14119617793570724,-0.16576087360870084,-37.13899028633682,372.4852828243436,-85.46425361091258,584.7925861754054,-59.30521602793539,809.9490755389672
2.111999999999969,2.1932545827985908,-1733.2593778008218,1.8517092978928815,0.162007881540888,-0.033261729194406876,0.060012316602858426,0.04400298270199969,6915.4830621973515,4842.697601166886,7024.714841860635,6306.493448346096,0.15436798590945616,3.4702498904114116,0.02627850288954153,0.12936436487577122,-0.17444319534859046,1268.757088461684,767.9016571521934,1827.9363205282118,1105.0991123423655,2260.557458611128,1521.2721631643076
2.1239999999999695,2.1965696184084456,-2086.5689074473457,183.04395594041924,-0.037125804921819015,-0.03759124508322412,0.0403446834919597,0.04480685049502751,8402.012500364386,5819.516037366601,7919.419642860727,5448.5839801415,0.13928915791987334,3.435257402408651,0.054212753891976356,0.12395059455987698,-0.14343953643975738,-233.388310829254,612.5786604043819,-366.44345688732625,897.8326167827545,-426.2160061477202,1255.7670512184764
2.13599999999997,2.2044729960251543,-1495.952179421053,-13.215618393171411,-0.03769983346747249,0.12823726303838687,0.00458297108211136,0.04548836151435315,5633.661785641705,5218.631385716565,9150.601774883757,6746.584345211785,0.15163351912381448,3.3846175849052957,0.009031158770970644,0.13698347310596992,-0.13044934181807824,180.68840139244907,334.4306456762385,332.71886294305057,532.0686582116178,383.18624824172434,738.4161970120007
2.1479999999999704,2.2026147308962067,-1678.2782658594078,-100.8595557857335,0.15863532281579754,-0.04343741688433643,0.05895797128433503,0.03653046491781369,6938.114519616179,4378.097300531276,7157.585936338957,7008.9687789709815,0.16825029004415332,3.352495295887634,0.031198914465088323,0.12418992014408851,-0.12065016901932397,1190.4423162204314,743.9925218316569,1703.7841466496018,1085.378820418584,2109.2342016149787,1508.0909437586147
2.159999999999971,2.2743671400960594,-1596.6606956557616,360.15640961149853,-0.03895331927851228,-0.046914893023642344,0.034164579916450534,0.04681556316692051,5668.846339190531,6510.8271027031105,8494.823061737174,3581.594842480595,0.1285845293889277,3.337148431265427,0.04805908849023473,0.12380035632222673,-0.13589750490639912,-77.45407614835091,497.99846544591446,-152.12159052560492,732.1035023182258,-145.28486726834007,1028.1846127422689
2.1719999999999713,2.1942198790376044,-1535.9570110615457,-117.42346900173246,-0.046483565428653645,0.12577052859823162,-0.0007405787845911613,0.05039433299268793,5844.314777272456,5341.81238708083,9360.39832274715,6825.644229876134,0.15573132517780822,3.273505176745324,0.016614748409713304,0.1484987965522661,-0.08908832727820222,120.13565620691486,289.93851175349033,243.7212547306001,480.4691118418094,260.0693484959959,654.4606270401595
2.1839999999999717,2.2454630988642372,-1604.2823227685255,-269.93920599639324,0.15499290573801133,-0.06062485721283329,0.05488759875283874,0.030343215925985233,6495.784765488243,4415.920871142081,7769.064504685852,5505.867553294276,0.15846597588900932,3.1978980127767547,0.03268150414458027,0.12266248258751468,-0.0725176956709729,1066.0345510925636,668.7003718196453,1482.595573220199,972.4324673927141,1839.3979186730746,1356.2242131911642
2.195999999999972,2.2538516844281724,-1832.2936777635778,102.39959081810244,-0.051120904479764674,-0.06597536104146129,0.03975598045872972,0.04631826943974034,6716.32165148937,6331.042698657964,6585.105955147534,5369.673453160002,0.13251717231223797,3.1876074103061667,0.03674736980628881,0.13574378625004996,-0.0864762117915321,-285.9785844606139,542.4831340048313,-476.14734325799753,777.674064821608,-567.5952920922265,1078.8183862164294
2.2079999999999727,2.203049379348796,-1396.882318410153,-315.64408739235273,-0.06051305884925128,0.116264939254537,0.00015252747567374137,0.04744571216220397,5321.9422546375845,5919.866709815345,8902.018411437854,6834.248543584156,0.1565394445174816,3.1163430219584236,0.03134192881810007,0.14785112058526903,-0.06729858805036315,90.6478344043345,277.02554509440085,215.982579081347,465.0021172583429,216.5746416229922,647.9131418082187
2.219999999999973,2.1753774673413755,-1549.4604838940659,-42.150443835732176,-0.060658401333210675,-0.08598032586676918,0.04233234542624801,0.04014042395387642,6369.003364019731,4911.205974666677,7570.904016615255,5840.322503634284,0.17253958484176718,3.012106720213403,0.03171159851288464,0.13484029414170656,-0.03714971925727754,-392.28229197468687,605.7038808838556,-642.0595742256519,885.1002553479582,-778.1379157651756,1237.2912265536525
2.2319999999999736,2.27935872281711,-1424.282605032164,112.03230338228255,-0.06693939061884,-0.07479198975169143,0.03223290447209391,0.04195943010419456,5644.819497802457,5084.938783816567,6363.860710814336,5458.571144980933,0.15872387781503436,3.0045963416875363,0.04382931592106564,0.1292632693560645,-0.043740329895049876,-355.9297159593889,452.8126820374913,-575.7637343054979,654.8582347193704,-698.2635731299343,918.1903352385082
2.243999999999974,2.3226166672989037,-1546.7811290010734,-104.78885948752185,0.1373372690188475,0.11387042819128347,-0.007563811120428403,0.051168801964160494,6113.745665436096,5920.839173750528,8351.71249543067,6767.3389552453455,0.17762022349793352,2.925798178523886,0.0333858694262528,0.15358397828496634,-0.043100244621631124,1244.4264572559412,217.482204040008,1842.6389577695381,382.1894013836208,2216.2546775323453,527.7146584705698
2.2559999999999745,2.3901520959504645,-1608.9699905059247,85.64815429021465,-0.06983380776270698,-0.08782281867344333,0.036135291191649675,0.029071304800611382,6684.345470490491,6114.959668926698,6101.106821918778,6362.966773251014,0.18448372006695718,2.8499638652641477,0.045223890621344465,0.11701721463982098,-0.0002449644677636845,-472.44821724482244,422.84980374293605,-790.4747162836248,620.5169387631145,-960.5644159552488,882.9921746593751
2.267999999999975,2.4135361015367494,-1453.5371368040805,139.68776063846065,-0.07610822669432847,-0.079698533676709,-0.017808237990073267,0.043608650716592645,5087.96317229126,7186.9312450155185,6959.0730508325305,4510.356585173196,0.170514993130375,2.8141967379031936,0.056900691268993546,0.12598355983401605,0.0023323342889628863,-355.80172755759565,8.967008853799143,-614.1616265530176,53.92249286557035,-721.5671742475445,94.57601160751017
2.2799999999999754,2.375812985088941,-1599.0396823117453,-305.30955190360146,0.13133218280419795,0.097147054699213,0.04345093416886769,0.046989937641588736,6158.5580851290715,6910.319899147097,6630.528352627378,6154.555800715309,0.19900279464266163,2.7027521134115524,0.038664070908586014,0.15677342139489986,0.027483705042321536,1211.962167865158,604.8854486340867,1798.8851777786545,881.5558361237869,2153.93050640918,1212.2144421915464
2.291999999999976,2.3941788992671618,-1542.867190105485,78.86701506441469,-0.08616052065780859,-0.09422389593387706,0.027533207079876516,0.033395169865552514,6270.451809137837,5430.249953907758,6480.083095085086,5785.933738518585,0.18074013687330415,2.654076149663922,0.0683532511009493,0.12620333776264536,0.016826712361372835,-580.3976409005924,372.4990727995811,-940.5548877807739,557.7098457373581,-1162.5649653890728,792.9154002931537
2.3039999999999763,2.460208694110439,-1318.828387604853,8.11697835949343,-0.09107269580578566,-0.08825219763353893,0.02076791913205271,0.045662921546258936,5317.509572961592,5161.756699798697,7171.548440010979,4947.892101086696,0.1777891791708983,2.6033950656430624,0.08745083791719137,0.12950852613509836,0.012889462590823679,-511.02083498759976,362.71366073048273,-818.8583353651711,545.4693683916573,-1003.7384615243291,766.2684591064917
