time,u,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
2.003999999999965,2.9399468538318847,-2424.122209930678,-397.84307898041334,0.12608634885412953,0.09457691833221155,0.05085696153006676,0.041006014930497776,-1350.2050721097876,-1073.9171378208905,-174.16028541272783,-223.6827935676855,6204.664144910652,5767.89983210442,9574.30690507355,6868.338857371012,0.19303473708497068,0.41806792769000706,0.06660199751027286,0.1835474727025876,0.0,1109.0568414923737,889.7880623955351,1711.0148366932526,1333.9514039165456,2034.9011508677497,1830.1698034309725
2.0159999999999654,3.038817785490479,-1986.5557141523484,-95.95002457338842,-0.06111406294016396,-0.06422383552820558,0.03510007160386446,0.0347810476759673,-1215.7543315497344,-770.801382602614,72.07296332585713,-168.02298789924555,5836.05131670092,4362.612420821507,7524.311335315947,6561.501977965358,0.1748525366726418,0.4129749187376205,0.0927064333786008,0.1649605987102389,-0.23018139545124694,-682.9193470164321,485.5275499404088,-930.7169640009378,753.3987372588438,-963.8521319148648,1041.8644056765443
2.027999999999966,3.152726946961611,-2269.444065726717,-149.0351415045169,-0.06957562844872714,0.10108473633743055,-0.0075963932349659745,0.011431569241427766,-1343.7854639540449,-925.6586017726721,96.73854035748398,-245.7736818620009,6385.29615849943,5057.512236457462,9413.233190857807,6171.017568901632,0.17276298031427423,0.4231864337141829,0.09284518760599476,0.17784346786800329,-0.2451841414537701,-177.16036264156338,-125.81021851367173,-146.9398276026941,-83.45463247892677,-162.63237265091925,-59.148589589287894
2.0399999999999663,3.120483646803208,-2302.0881219861385,-98.01700267025385,-0.0746880518260914,-0.07579706135456929,0.030557744135024715,0.03677835381985595,-1494.9999476545445,-807.0881743315939,147.15731346902368,-245.17431613927752,6871.639874886632,4789.408193347496,7018.541742553583,7356.419868853652,0.17655066151343984,0.38672143993738134,0.09511812763567215,0.16330797720319037,-0.22265297410873572,-914.5088256347001,468.7571517755344,-1290.5112847412101,735.4467438800476,-1396.9039486390868,1018.3090146809027
2.0519999999999667,3.172851532596241,-2002.078528046768,-67.8989088978496,-0.07772691465055809,0.09093118624987892,-0.01205642265508106,0.013887741550569545,-1213.4376242612686,-788.6409037854993,160.3036303521019,-228.20253924995149,5596.325010713764,4844.589637201219,9316.358508936592,5604.801552769178,0.167075198489684,0.3843450070712168,0.10677164976714716,0.17539710522651467,-0.1964606939175897,-191.28673423485031,-168.33325146992115,-168.7288692670209,-147.86646186556936,-194.20350551052218,-147.65868689930204
2.063999999999967,3.092264676640716,-1967.0080720707106,-94.97392659172453,-0.0788911189864661,-0.08171594934966608,0.03029651486056483,0.03745571134154909,-1220.2720427183044,-746.7360293524063,18.31065345313315,-113.28458004485768,5750.6284259480835,4231.524893194479,7023.7435463569445,7015.269434920538,0.14885214019488235,0.38506517556487485,0.0988008452774842,0.16930009588377148,-0.24632591232534112,-843.5802565384257,454.8644165447532,-1149.2450963528674,712.83653111545,-1238.0688602368052,982.9577219675076
2.0759999999999676,3.133106261573868,-2205.103318013804,80.33268332606514,-0.08435854850693947,-0.08782815557514638,0.025736222800063914,0.04098539431208486,-1347.6268879544352,-857.4764300593685,273.9540796946346,-193.62139636856944,6264.832415232301,4601.546823748207,8610.295157434262,4374.4266184258995,0.1510756004873163,0.37624008309988183,0.11013480194052667,0.1754149025806752,-0.1959144364445636,-961.0739630090281,377.83995198353193,-1337.504510890282,600.168124480409,-1484.8464459361905,834.192357643467
2.087999999999968,3.145071949646091,-2725.851333168557,-98.23146914441699,-0.08685865069998415,-0.08989556161522798,0.03578419200922366,0.03718633392390566,-1743.535112801579,-982.3162203669781,136.41990945875045,-234.65137860316744,7996.625283076161,5266.0039008370995,6991.7894727102475,5850.2406528633355,0.14517675995831575,0.37631657950421604,0.0857949009155917,0.18481475131335004,-0.18404527456370348,-1239.0899560075468,458.93619297116317,-1774.1162603390574,702.0420953191124,-2044.6481071810347,955.9836283982684
2.0999999999999686,3.2469667602821586,-2273.1135702948786,-46.14823145634196,-0.08342156270080146,-0.09471889363249891,0.024388881973261403,0.04055352346837815,-1265.5227873582653,-1007.5907829366132,133.28145272165182,-179.42968417799378,5828.391863915247,5656.936706140849,8313.045387893873,4384.74503751688,0.12374877537649692,0.37260693003948003,0.10934238588077345,0.18533974551586552,-0.14347379882070596,-1016.5999112944678,350.80166480798084,-1433.3627238171007,561.2321315545023,-1623.0493089904148,776.240274319074
2.111999999999969,3.217978338658425,-2490.3804072948355,-223.05032585561332,-0.08881336888601314,-0.1006988040507897,0.03228715687443969,0.0416844420259237,-1545.0706488022865,-945.309758492549,67.32508807950713,-290.37541393512043,6174.018963160504,4791.517808279793,6865.666594106461,6289.83344301528,0.13725859563741816,0.36060670499152614,0.0891432308485411,0.19980854493475123,-0.11932269445467253,-1034.9760555110258,461.5450915812968,-1441.8946370637996,714.332846007323,-1653.6151030809406,964.4146238184887
