true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
clay,factored_v1_resnet_h32_b2_sim,2.003999999999965,2.621447119146454,-0.1507152219677079,-0.09450012446423373,-0.7030774723849526,-1964.117191827409,318.6636078595837,-0.06501755403741555,-0.06293643042734919,0.04419050754275481,0.058930875295647445,-1013.9081272576377,-950.2090645697713,664.9996919091159,-346.3360840495322,5086.798684335028,4644.645773220394,7858.748739414236,6527.379307013138,0.1716865540864926,0.3028512520940574,0.062213996056196416,0.1724738625939842,0.0,-659.3545461133585,764.4518046861951,-859.0348739870615,1142.4933703611548,-995.4265671034325,1549.7035947161598
clay,factored_v1_resnet_h32_b2_sim,2.0159999999999654,2.7559912942083953,-0.24836004912767148,-0.0981474746578064,-0.749750264830561,-2393.480682825276,295.16052369275417,-0.06957618971773105,-0.07156560767517622,0.04953984895281642,0.04862866856193941,-1491.4662619826395,-902.0144208426361,543.2570155598479,-248.0964918670937,6982.539255608203,5051.168787701724,6704.477290446617,5633.908440227751,0.17427700543800978,0.29120671134627146,0.06485545867269984,0.14300075315390595,-0.25763109951550767,-951.091703510284,639.6274261026427,-1319.87918138632,927.4465575789966,-1434.5249359184152,1257.8529140671292
clay,factored_v1_resnet_h32_b2_sim,2.027999999999966,2.7410504158488793,-0.10790432824652345,-0.10919822839879569,-0.33385908955275256,-1674.8244356333844,270.9263395948806,-0.0742202669648301,-0.07540074417603544,0.048820073254217784,0.02083322053274035,-868.0095316521864,-806.8149039811979,583.2021161597592,-312.2757765648786,5020.665751155674,4509.27470620303,7793.951259183067,6037.95673664812,0.16981452541599237,0.2988267365232776,0.05904947107907319,0.16286428259135724,-0.21999408537306947,-780.5880787452918,541.6510430512576,-1037.3012682992378,819.0707487634364,-1114.6687653059714,1146.866896176158
clay,factored_v1_resnet_h32_b2_sim,2.0399999999999663,2.706853382101988,-0.10187845019912814,-0.11560905737261776,-0.6646348659719581,-2237.058324433424,67.12964975021782,0.11246446568501163,-0.08013375206775471,0.05226157133772018,0.051553339039422066,-1297.3217347411262,-939.7365896922976,357.2944279782774,-290.16477822805956,6120.637095202082,5097.8952982561905,7602.218647796149,7232.233687878618,0.1666820905684986,0.29267047274008623,0.06032925474823742,0.14193791073147263,-0.22074280785647304,245.92518844007373,829.039912419228,400.1470305124726,1232.351670376599,634.2246407313152,1683.980348223208
clay,factored_v1_resnet_h32_b2_sim,2.0519999999999667,2.7897809611880553,-0.12089943161882782,-0.12112462996243616,-0.6117078355025848,-1955.3660820362102,46.243620826946426,0.11372500708638349,-0.09253582429210339,0.05051115927894409,0.05395046792904252,-1302.7942737159829,-652.5718083202272,336.02756617639255,-289.7839453494461,6061.770341047312,4389.199198989581,7411.936036596022,6063.6264469936405,0.16120826232953792,0.28722170804643304,0.06992178930901444,0.13795870752673875,-0.2627664943005164,254.77128702648514,749.1804794546462,427.8626252833085,1098.8916489807445,670.0527417565914,1489.9081797920428
clay,factored_v1_resnet_h32_b2_sim,2.063999999999967,2.8669579833076617,-0.23744427802687434,-0.12149537996582871,-0.27095771554662024,-2044.498522990957,-87.69954382678691,0.1060875894876604,0.0774455822093949,0.0572333394434738,0.04820448573668797,-1139.3046048138358,-905.1939181771212,204.95678626001978,-292.6563300868067,5829.074311150482,5005.108810762097,7948.878074524538,8000.442963726775,0.1722435064930898,0.2913141805613721,0.057083392424103326,0.12754310181843012,-0.24914820679504845,866.0812604939258,936.8113459304504,1314.3189120133113,1397.8181269966726,1637.908288897831,1917.6897931138365
clay,factored_v1_resnet_h32_b2_sim,2.0759999999999676,2.842655431955166,-0.1866056270000212,-0.13010001169931665,-0.47137953706784236,-2175.1735699506958,343.1314672268776,-0.09668272493968653,-0.1057070873837526,0.05414889154815086,0.04256688935650866,-1438.140694572253,-737.0328753784428,556.2138069398026,-213.082339712925,7257.316704270793,4594.100636779349,6508.959817927119,6293.476701095213,0.17679297545219844,0.28603858405821814,0.06575479524211841,0.09938180242520381,-0.16468709664863787,-1229.7148765148017,674.5723615587535,-1732.7047957502573,972.6387875339597,-2006.9227313791844,1330.3082605980776
clay,factored_v1_resnet_h32_b2_sim,2.087999999999968,2.9028667543861806,-0.04360539133049621,-0.14269134823516832,-0.4833948187482087,-1822.3219080365056,207.05078480045637,-0.09850086041548291,0.07073948473621315,0.055301297265534816,0.04932548928226952,-1113.1922309953359,-709.1296770411699,537.5558548572496,-330.5050700567933,5828.360506261565,4698.539273275353,8269.361036530965,6837.316698653195,0.16514953633633217,0.28801575527075424,0.050164610960177186,0.12397563817378475,-0.16325345748576045,-376.4281086146425,897.9478732642267,-463.461814376637,1323.4040422328112,-542.3342125109452,1808.5820739624064
clay,factored_v1_resnet_h32_b2_sim,2.0999999999999686,2.9114060543212976,-0.10917279461208695,-0.14396630405131716,-0.7319497786635518,-2002.1359407007556,158.43822705345468,-0.10359873898642116,-0.11292545512653097,0.056880505788687585,0.04549472072324676,-1257.4456882885302,-744.6902524122254,401.1075278777311,-242.66930082427643,6093.932671143684,4820.889398069738,8044.755724659326,6768.852572021583,0.1481915022946462,0.30426261837738633,0.059101512314228215,0.1031814201343272,-0.1912329923814887,-1192.3461486381818,864.7170593150336,-1666.2710481257668,1270.9480959454822,-1912.2520208844949,1741.8641008272748
clay,factored_v1_resnet_h32_b2_sim,2.111999999999969,2.951638656725081,-0.17775945653851769,-0.1513563640985163,-0.5761561812159892,-1941.651865162075,49.23423483886603,-0.1094355672491107,-0.1168670375931895,0.059413411201514076,0.05167176988740154,-1251.9683782161553,-689.6834869459195,443.779479735588,-394.54524489672195,6019.4727824450365,4778.963554755868,8312.404003531956,6792.838330332864,0.14631581729600374,0.3188441170384325,0.04211852357699864,0.11698207047816586,-0.16772278609804814,-1210.5212145464438,969.6753512601917,-1696.990754227077,1418.9686352338754,-1959.052532408321,1930.2558437796265
