time,u,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
2.003999999999965,3.2017664109602633,-2156.6229376263186,19.703570226247223,-0.04352600519210922,-0.049160440411341655,0.041510157677013534,0.007417001819946068,7106.142497979869,3731.1549859592637,6023.615671837817,5533.735603524339,0.15057727065325474,0.34569582678215827,0.11779686725429968,0.1783818983161624,0.0,-556.7058413718905,265.16274278059655,-713.6407445947837,422.89274407431617,-827.6548762673126,594.4642864748262
2.0159999999999654,3.1445295104878705,-2159.6831228374913,99.52306480733614,-0.04823588554256979,-0.046786887490972796,0.04237294457229121,0.045537692247479514,5782.892585082096,4691.935725472873,8247.03788840159,7554.321086342989,0.1428167498190552,0.36016748127355647,0.1221868081872993,0.1662228593215399,-0.4248386957834301,-614.4544382891104,691.0520854536451,-813.9887473793833,1079.3923851772486,-774.4922996894111,1471.1633360065944
2.027999999999966,3.239966814205561,-2271.888478803212,-20.332691659422153,-0.055986122342226226,-0.06221357208724557,0.04886267115261968,0.0506911920419774,6400.76934265292,5036.061829188308,6097.437770959024,5495.016167144397,0.17455349246278504,0.3187208525922579,0.10093878095770173,0.17179513690503817,-0.16899741055216863,-736.3235066842462,575.8469751627201,-1005.4921774866234,845.9360391642592,-1076.9262234716987,1113.6645305269722
2.0399999999999663,3.2010996951530637,-2550.916845573767,65.32216842816962,0.12293559555180526,-0.06458751559345141,0.04815826645144497,0.04639504229409661,6648.796263268941,5888.432912998636,7296.53755381054,7532.508074654901,0.18687595407974913,0.3256400218175242,0.09660652690497193,0.15897577182021003,-0.07738007382443395,405.22186057718176,715.1005436102876,637.089135163308,1089.560286547066,870.6201882613151,1473.079487981237
2.0519999999999667,3.227969342074902,-2094.764067096382,-112.82863636579073,-0.06627670194482385,-0.07175634094119601,0.04852029248954973,0.052250113674966334,6529.889918108931,4710.282432648623,6916.28384768916,5473.13488496412,0.1614780121420067,0.29970830143247296,0.09760422257844513,0.15924382187342875,-0.19443695468805425,-849.7956643047834,633.5765105548087,-1158.1133058308787,935.6366357763713,-1265.859220475203,1242.451706437594
2.063999999999967,3.2944200854952506,-2254.910928640011,-45.29945242909615,-0.07353651541336881,-0.07706725303335923,0.04793297212871796,0.046722743767716894,6304.989574030241,4991.958139903532,8597.21550960326,7483.2900977001955,0.1567699132558647,0.2947512551601355,0.09902906755994102,0.1524003254200319,-0.3697201402338885,-940.1937255503248,808.2214747168971,-1295.658639789601,1239.1929276977405,-1354.6204624600932,1688.3937841146249
2.0759999999999676,3.3284881611182273,-2146.8265212882206,-48.6831825924453,-0.07235860608737923,-0.08608041810916771,0.05157351640801555,0.04194642983027146,7031.937253746048,4566.754822867041,6987.600996738341,5328.794401871108,0.1645519074523718,0.2839882693293504,0.09299803501677503,0.1352685641052692,-0.22360903671193944,-984.1968515451532,609.4012543459432,-1356.158513831321,896.2876223076555,-1494.0340287428526,1201.7553808663888
2.087999999999968,3.3394653530771925,-2178.4607759125456,-81.58095286819756,-0.08314365517516088,-0.08696206283125309,0.05310453754885567,0.046878957272733245,6519.227692780885,4845.9601135488365,8818.040183451545,6908.498170150668,0.17340192278208785,0.2702085080526003,0.08252131366236364,0.14593268750407062,-0.09250712560671227,-1002.9214495001647,877.5372471864116,-1382.3180055225494,1321.4839346059737,-1590.0885083426556,1794.9540057868303
2.0999999999999686,3.368400504476427,-2065.880028022058,-55.599881750905595,-0.083390652472915,-0.09618408232759534,0.04959040599213562,0.04300300772328892,5783.191834718792,5144.067073845707,6341.729859181798,5745.8617198659595,0.17353693236871495,0.2726150981492453,0.08478372795221431,0.1319405898132315,-0.12091444158322348,-999.7151425530567,587.2964147098257,-1379.7840775683107,856.4919553039499,-1561.8305416927903,1147.4323392463298
2.111999999999969,3.352076864812161,-2013.5737110911853,-106.40700502359728,0.11286652217632018,0.08458254286553613,0.04795066259659189,0.045056809383348925,5946.402807170882,4689.26904613828,7910.171947756098,7479.719044115642,0.17045228318056785,0.27149983112835824,0.08580433083085257,0.13618284305970707,-0.24685885283832096,935.4080387396932,763.262383485996,1413.9718277427303,1157.867763428259,1731.1630190004662,1576.676679011538
