time,u,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
2.13599999999997,2.8872617988985785,-1974.2385366144676,-114.47432140638625,-0.12185267649552016,-0.13084096815436147,0.04488071022271019,0.04589095556666486,6549.323212723732,3974.834133300661,8036.511944336292,5063.791647920308,-1367.6291021252734,717.7423547717042,-1767.5390565397624,994.5279379932084,-2333.118755849392,1374.6685674793787
2.1479999999999704,2.8767409092437632,-2215.0564335803665,-324.11983950147874,-0.1233009111863312,-0.12968595398919996,0.03652372956836872,0.04440438994257998,6609.587962462306,4653.271272966643,7548.926388794984,6503.481581949678,-1485.599686900105,683.8758764019638,-1948.0793722518818,961.6233022744691,-2568.862860242313,1339.5224479880321
2.159999999999971,2.865320532379409,-2105.6785212066407,-460.949993848085,-0.13226303321167357,-0.13716457225181888,0.042294855778486226,0.03934814313684921,6499.59795591199,4896.027619263263,8618.313402126822,5556.691259476638,-1574.625401226335,730.9474629051688,-2085.067218875023,1024.5016199531206,-2740.1448085279044,1422.2339647505946
2.1719999999999713,2.957453798061551,-2184.3443057346185,-42.15161802946062,-0.13477884215952024,0.06870232472486013,0.039262976221695015,0.04323955331291531,7016.478049312683,4231.612133606048,7047.861501677947,7079.845863440923,-682.5402444746063,706.124450043503,-965.4261886087946,994.4090405746531,-1255.2337521770332,1381.290281922811
2.1839999999999717,2.959823968965958,-2016.420265237658,185.88180998763067,-0.13723645678807073,-0.15055487751651708,0.03961267623787132,0.03031393297894802,6104.176529260702,4714.395181219196,7784.48425612643,6001.204790519866,-1548.144418317096,599.586450389256,-2044.652096024298,845.7267658172475,-2672.766583916017,1186.0046013943936
2.195999999999972,2.8387989644539546,-2045.0481567549975,-291.50669768702716,0.1003374288413067,-0.15346186144074533,0.03625528403733571,0.03127878775279748,6455.137791150869,4841.5776560557615,8369.565568147696,6038.278627879117,-0.7792815007569516,613.9896355087021,66.00458831172489,870.0305573677747,80.61366351582615,1222.461596998048
2.2079999999999727,2.9204550725706695,-1894.9722213357616,-253.85288853154958,-0.14688146010961348,-0.15889362035938828,0.03515796560033549,0.031372533866595484,5804.522000340489,4357.328177500222,8058.311503002495,7786.007561937614,-1502.9733450550234,664.0638868338469,-1975.2207949906358,955.8299269929712,-2574.2982490007425,1339.8615345688518
2.219999999999973,2.9152611423833337,-2150.1481721595405,-489.9662043683046,0.09354126054309005,-0.16112011008059937,0.037876078406156075,0.032812343768831846,6709.33953490587,4914.511122969665,8192.627726857261,6008.645978214582,-44.53818247785125,628.4354596842625,0.5748781069127062,888.1467436189139,8.333401918055642,1244.332039702982
2.2319999999999736,2.946726085740736,-2077.1762010500215,-80.68853161871874,-0.15428316642400064,0.05938798013793543,0.01761878672192238,0.031114753887301266,6738.447029479754,4922.132789125454,8575.241418766933,8557.217825834265,-703.3539806514934,541.8597314880776,-998.5537818036535,797.1246357212096,-1268.3701793615473,1127.4497859824064
2.243999999999974,2.9545779743424823,-2123.9875619215813,108.8391801163433,-0.15272510586225077,-0.1722717991930922,0.030368762162695916,0.02331168777499193,7459.13242035026,4162.380012960623,8379.82302130311,6672.083854639014,-1801.70666766715,515.5087522922654,-2439.6629812198917,743.69117908448,-3160.493864705405,1056.1097613756733
2.2559999999999745,3.0061333597522935,-1955.8782691555816,-29.393281918251603,-0.1526407990375569,0.053575523184781884,0.021531309227209066,0.030800763823530856,6606.786531394813,4878.378012775243,7694.200612880053,7061.286825288206,-708.4473321121036,470.2518332547968,-997.9931464098187,679.3041827742336,-1267.7169752808695,969.0667641882518
2.267999999999975,3.1032478324794828,-2107.3614315229597,-225.45628069027896,-0.15959798909024578,-0.17784017622094223,0.028378076838642935,0.02342243686839072,7177.912151962262,4349.007684385144,8306.298956469123,6793.796093371536,-1821.291857316559,495.7691535845352,-2479.34916313138,717.6569706764376,-3192.0055387530388,1020.4804229657146
2.2799999999999754,3.0308606631107,-1810.6554743281777,63.200345728366756,-0.16388549041163183,-0.1822595378108404,0.02517421682859055,0.030187685931698446,6137.142415202179,5015.71757177039,7678.5410501323895,6162.55668992217,-1786.7180424004548,461.2935738487846,-2438.2219695448825,656.7436542165699,-3135.214384793668,936.4467911560666
2.291999999999976,3.1127593768311,-1948.178617662678,-269.44921399309726,-0.17069248594954908,-0.18550202234938995,0.022483837692820648,0.027247586249042513,6782.091669701978,3965.8042722896034,7486.5964543677255,7284.526129826748,-1732.067302883676,451.59653379406586,-2350.7882835735986,654.8499186818769,-3014.593648139478,936.4651449948631
2.3039999999999763,3.090280048412302,-2094.5662209054476,-133.58452513436657,-0.17393515249086894,-0.18559411150795094,0.023733804191214403,0.03228675723369841,7255.386264633385,4800.671435261612,7567.433433403098,6197.053698235275,-1987.8912441377365,460.3175838096031,-2759.0321575719836,654.4733447625115,-3524.7482043112636,932.2098155249578
2.3159999999999767,3.1477585823423655,-2185.440573063145,-391.0030731766418,-0.176235214422652,0.048572965913962006,0.019963683369161073,0.03232424601683413,7247.382938629499,4420.724911897978,7339.244981575164,7041.913348242242,-967.7972184944015,457.14119901587844,-1408.4698864377744,658.4055584017625,-1766.1652185318321,938.904893615067
2.327999999999977,3.135049218710351,-1791.781106628834,49.00713109545319,-0.17420911044450832,-0.19688266357315168,0.020593268844398493,0.029035618986856897,6456.118049142301,3904.535908951271,7536.919184898777,5517.5583222279465,-1693.0346232772472,378.09073279336934,-2296.6454526974326,535.9384286234183,-2937.3254290102536,771.7412429402981
2.3399999999999777,3.132520482192481,-1922.0118723139517,-458.7871047851909,0.08344184750407563,0.04537379403969158,0.019183852787639625,0.0495380421668306,6932.494386394806,4800.896030978301,7119.020109834021,6431.900358715829,911.0197568038069,543.818518480148,1253.5912845162716,766.0157446954677,1668.181189246244,1072.2660417414977
2.351999999999978,3.1222374620697075,-1791.7194362070095,-116.85344776712572,-0.17918860169563958,-0.2013743516616324,0.015553668433852908,0.024124180214163463,6148.98191192219,4779.777502168632,7469.220904492376,5918.559591591387,-1831.1526200028966,310.9967510779094,-2527.7954695037624,449.76261429519235,-3216.5884488750235,659.1280714373781
2.3639999999999786,3.0960164297458475,-1932.1559525470157,-426.8735746312153,0.08127098938182467,0.04562164523247057,0.0107405315046544,0.053146536734897165,7282.799810788134,4735.6168543207805,5800.6348574307685,6227.894961161899,933.6684029389706,460.80647211646516,1290.1370852244092,641.1683517811038,1719.2926678448407,900.2139050954431
2.375999999999979,3.188990780834755,-1870.9210652387314,284.910079066129,-0.18666837806108308,-0.20320888302946324,0.004332978638021221,0.02002819478762538,6287.641696861788,4417.616124837575,6372.12186907195,6313.576760349574,-1809.4098462039606,183.2451306072247,-2496.639828503551,275.07087304934663,-3166.8310886569234,424.8678474315327
2.3879999999999795,3.1616683202699885,-1834.7019922045365,173.4028457098558,0.07679155612173467,-0.20574726094290527,0.006435707900426451,0.024361852730076117,7023.915513890585,3824.3515917729915,8158.548360349363,5050.760658346975,-10.992659402405593,200.67289381140458,56.34488067471352,297.8611607205184,114.27793675892576,448.8905869700071
2.39999999999998,3.260218997373544,-1650.2025322679574,-497.2780670060597,-0.1950287359081877,-0.21087445246244585,0.010347911264678718,0.02210754227038439,6016.316183933202,4176.345692527891,6159.47822167503,5784.224486547761,-1746.1685848526283,226.24156488029422,-2405.332429942763,325.0180930055493,-3038.580403843416,489.18737546080814
2.4119999999999804,3.21819378081762,-1869.8680762760464,-505.34732342799765,-0.1991378815244115,-0.21034173358294234,-0.001563121066022054,0.022931058558515086,7034.701660185657,3781.4577438047636,6535.290612393714,5558.524976569056,-1864.22644048992,134.36367070769603,-2597.521355061819,203.7819183828644,-3275.368663947744,325.52269614754687
2.423999999999981,3.2961970431941254,-1845.3096796064156,-535.7854896362488,-0.20096372066987175,0.03448939458732619,-0.003978900650328131,0.06015644246394041,7371.316130390643,4221.023446379441,4209.431706935242,5795.093766319659,-1142.5931378559583,374.9850559620568,-1686.4430214738447,525.6688820034087,-2083.0468389529665,727.3079280493083
2.4359999999999813,3.2689298054504676,-1960.3579400927738,-280.08863972327873,-0.20141772603861471,-0.2145753836135369,-0.01081835652577848,0.017912271910677784,7530.352440565868,4212.853568874689,4556.915278805167,4901.1133963327775,-2063.0583071530373,33.59912276490034,-2917.5911210816303,67.90851360237193,-3660.578165601142,134.304117066409
2.4479999999999817,3.264137878280917,-1611.7930390806687,-439.3538737875682,-0.20369882526272723,0.02979345667608385,-0.015685580717005182,0.06717461388041082,6164.9403644044205,4535.228038547294,4218.331161847051,4988.430764245851,-926.480521908014,290.5769749252675,-1340.729946013243,404.38421819881165,-1651.884954270739,559.1242733102755
2.459999999999982,3.297720474147007,-1838.1841959843239,-371.6506745692848,0.06547315932726197,-0.21934572958206827,-0.021506582470845772,0.019399381310803734,7633.031362888397,4349.162518236731,4121.525533028965,5362.621430099743,-158.39965186201027,12.379364454042161,-177.00852755967526,52.038466248657585,-152.96742137536035,111.65812085996163
2.4719999999999827,3.323072663916242,-1682.9627033288757,-325.48817307538826,-0.20808652516257375,-0.22259573708189748,-0.02136569949006872,0.06514970704613109,6388.852843727102,4387.296671670213,3358.2285958571283,4609.932210680212,-1900.3975075335507,245.85976354457233,-2675.8230355178803,349.54451845169444,-3348.343242663307,473.71384771396794
2.483999999999983,3.3777443486174903,-1625.0086662457759,-481.32190493753797,0.06310773289094992,-0.22484633646749866,-0.026806577760088334,0.01614493328316876,6777.116961028854,4345.555135450663,3570.6431778395927,4778.2346217252725,-266.74030392468813,-26.235882117966582,-345.7916996228797,7.520373351994749,-370.09178597612447,41.720214906277505
2.4959999999999836,3.3180289918032693,-1841.0049149933025,-782.1746455386823,-0.21434738135171666,-0.22681574361603687,-0.026517708099825787,0.06688106772928272,7629.7902090975085,4045.5784461245926,3656.3784721255893,5100.486346677737,-2097.4857908272916,269.3043141561905,-2995.5088768667374,390.9901222760274,-3730.414097268825,534.0051839874812
2.507999999999984,3.3118264667546056,-1425.8318312588513,-624.6882281773726,-0.21550593884150765,-0.22780279596410638,-0.02851058272613396,0.007748883852475974,6280.829624744728,4010.7185224012355,2632.132747321928,4608.532843035364,-1826.4226189605588,-37.06124665073142,-2564.861563268694,-2.3393627232322842,-3203.514196148909,10.925878056005061
2.5199999999999845,3.423821705135037,-1602.4707912838373,-931.2140827159863,-0.22134107712483533,0.02199875244337767,-0.02758384135304094,0.059937995925192264,6988.561022952423,3233.3681058233637,2617.677003781985,5084.360463097782,-1196.6418098803938,275.06172386910634,-1762.4078983121644,399.8703418008787,-2169.030051671951,530.5917102613054
2.531999999999985,3.4078093634647346,-1541.3355043881354,-962.4942829638306,-0.22191843639586728,-0.22646118760558878,-0.029315441294267677,-0.00654915504715918,6926.778943146303,3133.3390149934935,2408.3862245126033,4638.300989041893,-1779.1379483607934,-103.0581594547477,-2511.2864206984245,-84.04411696163913,-3136.587792553234,-101.46369862959168
2.5439999999999854,3.510007378423559,-1511.9990820085482,-920.8281184110738,-0.22364818079527735,0.016370037110950395,-0.03869835877568666,0.06061702981532333,6900.378147782654,3067.3392689978054,1385.2054355693992,5014.46744155324,-1203.0219222926376,305.9949447201475,-1765.0852153586575,427.4063440233504,-2172.134490123002,544.6889262198861
2.555999999999986,3.3860423802049455,-1124.2012947233356,-314.7563522876589,0.04962777213456967,-0.2304445726993734,-0.01591734843895391,-0.01357300245235014,6160.203460480782,2880.33183890509,9219.46380199355,5472.916027246965,-123.36584815959156,-314.70316832251376,-116.09917393260781,-373.52530938592923,-114.71949073573217,-465.0668794759566
2.5679999999999863,3.4221710277165114,-1420.6703207124428,-8634.710379117405,0.04657913151654223,0.007931783035104481,0.048832641956389256,0.046824652284376475,6620.719521097423,2890.993076539249,16414.931392886527,4930.5573996819885,389.00204426108513,1425.2599419236903,560.4891210186204,1633.8535166694578,763.0343100405044,1601.958076551145
2.5799999999999867,3.513640345675902,-1430.8174115125876,-7767.153641301423,-0.21950649177773698,-0.22885073545590112,0.05957793904658493,-0.04812530679418012,6999.173986387218,3307.6337249533294,13875.535672285867,4978.629692142441,-1824.1864976873153,1352.614622586969,-2575.743968622186,1415.023709441914,-3210.475613245124,1355.1369864342346
2.591999999999987,3.41877718129618,-1941.5261250923384,-7235.182263583339,0.058903639357178926,-0.22755479360561198,0.02216209199317453,-0.05889038118931965,7842.296195279077,3362.247015964578,14409.11392560616,3227.8204612516397,-2.298979125803953,329.1707849609905,74.13161923260361,384.2339595192465,153.33880842302165,288.96813543748124
2.6039999999999877,3.3392130946420755,-2043.329216117906,-6348.229333407872,-0.21488076000985365,-0.22494055784150968,-0.013272315331894723,-0.07548537186164131,7026.101223178203,3352.64373062135,15478.322981805111,2111.779847252407,-1827.872139150039,-752.3838773356805,-2572.334111948642,-725.1929943318657,-3219.2451195234125,-801.4877535128669
2.615999999999988,3.4690328957433767,-2151.7630241899433,-4550.372569757706,-0.21177288625690055,0.010392513599996444,-0.039709320450437235,-0.08479181025278772,7149.696282989024,3299.306299507426,12636.026610712692,3850.7078083415536,-1246.9916374145484,-1499.4479932706358,-1813.199966194195,-1672.3042276059616,-2243.7744996338656,-2026.4091872064573
2.6279999999999886,3.523513632255713,-2287.249398224043,-2632.5838505249303,-0.20368141973047105,0.011079646028230614,-0.0627030961533893,-0.13183364402741904,7059.853299606082,3647.204917538747,16102.256174473314,10555.497873112125,-1203.862420522374,-3784.6012594767144,-1739.9596965104083,-4462.0795769676115,-2156.651121373538,-5005.201354958204
2.639999999999989,3.340158268098716,-2495.448271278865,1854.0443619142975,-0.19877280318547577,0.004904509435417596,-0.07147540810088966,-0.09432652742562163,7770.306318841902,4013.0803419045765,11203.2942987455,12146.342753768602,-1363.1004949129128,-3474.190193138172,-1975.6938266355169,-4214.6290221266645,-2455.541134069486,-5200.352220645808
2.6519999999999895,3.411593640752174,-2342.177526299109,768.0636418585877,-0.20060059001776326,-0.23335777045341896,-0.06397610469890326,-0.17549757553783757,7293.0369521619905,4005.9116090543616,13118.607842537078,10991.525750792465,-1991.7536822205504,-4171.150743621453,-2814.8808071451076,-5141.787703102757,-3519.251284490599,-6045.9545995852495
2.66399999999999,3.476478193790714,-2393.5943541572256,3639.737356327887,0.052836243893471045,-0.021465371948832072,-0.08369023931148259,-0.14107108044609115,7507.329576349877,5052.934106548309,13139.235428640084,9832.323646997158,355.7525097672709,-3916.3132305153777,536.9985206855918,-4779.65602573594,753.1107128194874,-5694.292521942734
2.6759999999999904,3.499824278240121,-2014.937930694091,1367.0260349860603,-0.20077994453275907,-0.254211633837764,-0.08461131429758907,-0.12591442220839275,6167.191117707799,5377.746611584262,14053.598039624027,10130.518865118309,-2071.7747216953076,-4104.9609982828515,-2991.714388729875,-4828.240387352808,-3704.9928661353615,-5551.690443906871
2.687999999999991,3.480137314457714,-2106.9966524632923,-2224.809567910493,0.04829525345249643,-0.049131210345330405,-0.0910259517603293,-0.11541263869375605,7237.464912227881,6279.648193168056,12036.170526700964,8993.36423161208,58.4262475319174,-3247.6325760679647,135.37490788752206,-4098.340663460137,214.578573732393,-5125.019906906449
2.6999999999999913,3.556629209596499,-1894.5667458277687,-1144.3468768276375,-0.20635935880778294,-0.26719671282069024,-0.09698595655760295,-0.11280376712477358,7941.675996623065,5352.820901123168,12157.5583768676,9313.49291197907,-2447.238343458025,-3441.291438497733,-3604.7130670099264,-4315.855190424706,-4435.73968456414,-5352.844236917113
2.7119999999999918,3.5582945941801154,-1952.8523509235195,-879.657149163681,-0.2013014683447761,-0.05364172170982153,-0.1005130043455054,-0.1001193939048264,8464.994953077234,6082.128260076884,8350.267439922529,8343.766230057323,-1931.5291140553115,-2011.5777503986583,-2752.302014903298,-2725.3415391533717,-3450.9059313003218,-3599.217441126686
2.723999999999992,3.500004107277505,-1399.4385520857004,-1232.7538972817636,-0.2027631337042525,-0.25820913646743077,-0.1091404846101346,-0.09367154242191976,6314.439064438227,6519.809004256266,8653.329691471241,9257.015327127054,-2322.4805585402137,-2269.4562761762927,-3419.2199021967053,-3079.9831959683092,-4210.575906257757,-4074.6669578183514
2.7359999999999927,3.603112331801262,-1217.4461465901973,243.57304509925075,-0.21375725785418878,-0.05194673769785435,-0.11890998852008465,-0.01050521129392752,6996.930780786506,6255.915779631985,7396.361631602525,7807.226648396994,-1632.535092502113,-1074.132990070692,-2313.477293131339,-1433.479252093784,-2894.738306366761,-1847.6778307708462
2.747999999999993,3.5928486306838363,-949.8444127023829,-553.5029042932592,-0.21952054419765263,-0.24370130852910585,-0.12517758965095957,-0.090948265730288,6625.229650077316,6229.2303345864675,7182.8970134916835,8830.978440859377,-2339.612016686065,-1984.5102230734915,-3443.8454122754674,-2688.318437346203,-4237.349178450344,-3534.0535980376826
2.7599999999999936,3.6351538581920737,-746.5109873143432,21.067012071418958,-0.2247889194891051,-0.039872664045359045,-0.04559628957865651,-0.007128316189564707,7070.6323448979,6390.491816880003,6049.986925795555,6669.992103966169,-1589.611067745382,-384.39403225805637,-2282.388545735151,-466.8049237230789,-2827.9615618298044,-571.9856773417731
2.771999999999994,3.5892101743564035,-393.8844199608704,437.81676040400066,-0.22868677167251,-0.23494776562730912,-0.14415215533857537,-0.09138355282656646,6934.723845910131,7362.952156858435,6498.097524038608,6910.16600455813,-2627.741215416522,-1665.341209765979,-3911.635997412023,-2242.371944093201,-4799.944259337309,-2917.260611286467
2.7839999999999945,3.4861469630490793,2.830968306354862,-7.3990549223372,-0.009270179258169128,-0.04989142569693708,-0.04612717727971454,-0.00799857226103855,6704.650272939776,6434.821078217574,5241.523788840727,6959.538411633831,-459.99282987689224,-352.7953767754835,-569.9678143876779,-417.4900556175578,-716.0828814367098,-508.58232251007405
2.795999999999995,3.590425034471573,395.6675004648629,-299.93108680275236,-0.015703134459368277,-0.2378186921091144,-0.1425107826812566,-0.09933561386665386,6288.928287399451,7156.67230070626,5269.046703198501,6467.212151718387,-1443.9018062750808,-1461.4100391536986,-2121.070353263824,-1923.0922823309902,-2582.7892978057876,-2502.9100162682525
2.8079999999999954,3.741191840847595,540.7033000655497,-72.08248230409868,-0.23489404505336736,-0.05546943330125513,-0.13679900621147292,0.003025689381163157,6143.208117861101,6960.949619123847,5713.048918963354,7646.05833406782,-1586.4902980483405,-764.0711956757248,-2247.158767035098,-989.9303942527392,-2803.076154129906,-1243.5988650172367
2.819999999999996,3.715764314150928,603.9005171223362,-89.15195973265577,-0.023854895274324606,-0.23455209206036207,-0.1414933845616393,-0.10209744141373545,6706.494576821981,6186.5413330543715,5021.937889179269,7262.029575396446,-1324.5654265133783,-1543.2718322846285,-1898.5786972640701,-2039.395277270962,-2329.7534916347236,-2652.322716461952
2.8319999999999963,3.677933665868203,808.0593443562806,197.09965785438953,-0.22930465225122043,-0.23292727646881056,-0.13944677275356854,0.0052651876248379255,6823.473338053737,7261.91159079243,5003.62909750432,6447.644567679366,-2580.4832925391893,-653.0316961988074,-3833.8828310819536,-827.1336925567506,-4703.216868777179,-1034.8818531004288
2.8439999999999968,3.7747760078527905,914.8037349748104,-148.50089452507098,-0.2296434300477027,-0.2312654216788926,-0.13748549575990007,-0.09851063967389045,6477.737915047412,5806.368781153296,4144.650469056328,6182.704915701083,-2229.747983197622,-1225.4375077671157,-3260.9187753365195,-1558.6592514092165,-4010.196041132862,-2023.629415598175
2.855999999999997,3.7757357630223667,1020.7539381799039,41.16032484452319,-0.22921848181772037,-0.22233279930637345,-0.13931723585367292,-0.09647208971348896,5746.623169181365,6083.769506508357,4325.119801220354,6285.174258156751,-2129.9286886537902,-1260.828817459911,-3086.5192788907852,-1613.6145535003145,-3808.8668632169197,-2094.0149326293863
2.8679999999999977,3.6686171983543376,885.9012520514734,284.3421713393924,-0.22768649802655783,-0.22323212506429635,-0.13944716350630276,-0.09821277261181148,6032.805749218997,5321.880017137955,6072.397865549917,5387.994686765989,-2044.1931500105065,-1434.2646062255571,-2942.745770929168,-1888.7255665107464,-3639.4843457443185,-2447.7532349716794
2.879999999999998,3.680154996873201,874.7567513517587,113.28488628140406,-0.22708078949117916,-0.2156703417395266,-0.12161920787447567,-0.10022824613661949,5718.681648009439,5058.502052542091,5415.223657472305,6427.804473513727,-1924.4014528851226,-1401.3223420371883,-2736.5515686641884,-1832.754825510969,-3394.8305522528944,-2388.7742078096553
2.8919999999999986,3.717515257381284,999.4776102649132,354.60062494204703,-0.04411869721552897,-0.2144799619903624,-0.12260675949366383,-0.1008670885121122,5639.835709151334,5102.9653536498145,6548.730566162628,5295.67129284835,-1189.9337066440537,-1430.4445194430548,-1615.9258712945093,-1879.3838442486945,-2022.040401939714,-2442.540933236549
2.903999999999999,3.8319106150895403,1105.8191256500313,297.44427831717877,-0.22066993261429627,-0.2124062078872497,-0.11864370329101764,-0.1034352126987295,5275.437225270978,5899.9887832493505,5509.5079831607945,6563.590033226835,-1977.3179991939082,-1435.3173750709161,-2815.481963374734,-1883.7078395232877,-3493.736689654719,-2447.5613486117486
2.9159999999999995,3.788574602849675,1163.1260210316868,520.1549192787368,-0.217423269561673,-0.20973154489038867,-0.018494642555389174,-0.10456538895937323,5860.1427345767,5147.46062152573,5908.989608132736,5187.68101712915,-1938.0856605432573,-711.9552352373012,-2746.086691267238,-891.100265686049,-3414.6300133442073,-1133.627504826191
2.928,3.6685962185336733,846.7303165332921,378.61843067313663,-0.04433511468826207,-0.20145445697985964,-0.015467044817864747,-0.10567967849189011,5039.862866103042,4602.689741962677,5531.397782414994,5919.925020871796,-1042.3597621460983,-781.7485889091704,-1367.668129159834,-1002.9272979105743,-1721.90390403457,-1285.4889694029184
2.9400000000000004,3.805694089957963,856.1690406348903,385.91129780389986,-0.21111882604339108,-0.07337873014941901,-0.11639071677698543,0.012536006416073416,5346.95250197487,4715.023029649661,5374.517418377359,5181.71225585005,-1321.5565207334434,-583.9501555684354,-1782.6059337118445,-742.1562443803083,-2239.4324111223164,-934.4922989976624
2.952000000000001,3.886017283975102,1014.084419829509,539.9566785527264,-0.20278133721587785,-0.19122237030939085,-0.1153582254224026,-0.10926711915532158,5387.866456533313,4477.9627292071045,5617.484997698247,3867.7543093869203,-1664.8892789064041,-1110.9639117142983,-2273.1767796768227,-1390.1458748031291,-2852.2435303154543,-1800.0245519426235
2.9640000000000013,3.795093493631799,988.9555331973459,260.2244750791053,-0.20327985879314353,-0.18897010044940196,-0.11156884067530584,0.01019159470717798,5253.52251119928,4691.205608828973,6431.280194568159,5704.818013858778,-1678.4263135454244,-707.6347110166754,-2293.8865537115125,-927.0384359135533,-2883.039929317756,-1176.2750775324798
2.9760000000000018,3.738727842217601,958.2031951125324,278.00958860485946,-0.046248889503234185,-0.18522068773649422,-0.00707699907326473,-0.11655787028871543,5512.556111070514,4898.570930360585,6106.14537652342,5374.432017973933,-1101.5503540610148,-710.8561423022389,-1449.2952337199074,-901.9350234139519,-1835.5267792213829,-1143.5297513496093
2.988000000000002,3.751858518067928,981.3046591075326,122.50763459601882,-0.196341718465136,-0.1818658058678149,-0.11025325283522909,0.004637398717044207,5243.802431475232,4572.563124467259,6552.3670947830615,6062.910129322565,-1626.8690494478483,-752.3620811462961,-2202.155259125763,-985.1800122839,-2779.5083456791826,-1253.3633886956147
3.0000000000000027,3.694477242531077,828.050333226545,102.23863688723469,-0.19465031241199202,-0.17964460910992222,-0.11428057396637813,-0.12183396393119159,4364.015348403685,5071.502317104682,6228.080586470105,5334.516853973457,-1546.4452967789375,-1440.8025009923253,-2066.5675884571174,-1887.8767963741163,-2617.890604865699,-2455.0068221538754
3.012000000000003,3.876805876301545,1026.409040955241,228.68897312828688,-0.18861431472592208,-0.17813618222383493,-0.11433545124770614,-0.11729225745403318,5093.346345363308,4670.485599836486,5351.946315410108,5596.142729409879,-1590.6753839380217,-1337.2700064403793,-2137.7500800793523,-1732.1416670111953,-2701.2713363811918,-2242.191319534725
