true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
dirt,factored_v1_resnet_h32_b2_sim,2.003999999999965,3.0105826741160913,-0.17313598740068875,-0.07972870330950393,-0.5139496387312703,-2532.7550361131844,-148.6793659805153,-0.04970718227384184,-0.05236225538709706,0.03337636226331524,0.03794103086128634,-1733.124756254522,-799.6302798586624,39.11102808751369,-187.790394068029,6924.617674748341,4508.159741630219,7949.026830214307,6018.01475605183,0.13686869713603766,0.48461947575596936,0.0882623251613596,0.17697622497385632,0.0,-612.3458171689297,489.48502661634507,-829.1860340804944,759.3783707194533,-972.4672007062206,1047.753493425334
dirt,factored_v1_resnet_h32_b2_sim,2.0159999999999654,3.08990448168218,-0.09253385209278774,-0.08359672035780676,-0.7046098386722143,-2288.427889079714,-244.8758827587899,-0.05553774838335018,0.10214148956262666,-0.0016297552092946943,0.007856632265008044,-1496.5488384066339,-791.8790506730802,1.7953305382282665,-246.67121329701817,6568.702515679702,4811.873426625039,9593.14273010693,6045.136887451036,0.15474054430300752,0.49942211538830167,0.0724544109428894,0.18323287280384792,-0.26446380162188105,-153.07594106731187,-69.73610889151013,-106.28170605059927,-6.42504581035675,-118.65386691447634,43.80164834530475
dirt,factored_v1_resnet_h32_b2_sim,2.027999999999966,3.024191858876853,-0.17789255918196364,-0.09153975935458848,-1.4281523387524164,-2809.5676346987602,-185.75927823226925,-0.06231611047464439,-0.06566477339657108,0.041009353056081936,0.031135532208845174,-2002.9896752274085,-806.577959471352,-16.279384944871893,-169.47989328739735,7988.1114249460725,4221.305052845131,7815.154510896085,5938.736307674674,0.15352567592754793,0.4690202475534338,0.07725722991921555,0.1687001534185435,-0.2779210833853718,-885.2407113109143,521.1409957035997,-1237.1264117688556,796.5605096629806,-1332.6706577498244,1102.1210568858385
dirt,factored_v1_resnet_h32_b2_sim,2.0399999999999663,3.0894204074774163,-0.2467400380282181,-0.09347004330259145,-1.6191240678425882,-2664.5595958079634,-397.4248907860472,-0.06181060679166367,-0.06419625772776204,0.00019723514468858696,0.009831040029193085,-1840.5377783121164,-824.0218174958471,-167.70206671192648,-229.72282407412067,7153.015974183567,4640.193559864472,10286.553337021302,5558.72638448806,0.14362328086701026,0.4712335656095035,0.079739795284113,0.1808581323184194,-0.1840603894650826,-800.9344000290248,-49.69230024775344,-1119.4455052140024,25.626885086428388,-1230.4277981294917,76.20656528909707
dirt,factored_v1_resnet_h32_b2_sim,2.0519999999999667,3.2119726360544196,-0.1320282573832388,-0.10117714603420164,-1.0223784320948615,-2771.1578210694165,-248.6309656652117,-0.06198446690932418,-0.06972062533955978,0.035223499149481925,0.035861479617141166,-1766.2567497966681,-1004.9010712727485,-23.108535370545912,-225.52243029466578,7462.6966519424805,5474.905808889828,7314.537579624378,6864.428849365019,0.14232992607957054,0.468854604779666,0.08072129387748406,0.17909205226804562,-0.19840405873141886,-888.092010637696,497.0860742143439,-1273.6074422656272,770.9959384148017,-1394.7678680078047,1059.2967737694642
dirt,factored_v1_resnet_h32_b2_sim,2.063999999999967,3.1964428665461266,-0.15995996256317946,-0.10312029207331012,-0.5495161457686936,-2217.3899336569802,-127.33738782054287,-0.06663073386266541,-0.0789266031766704,-0.009036249215718105,0.03052541650106677,-1311.3364950396283,-906.0534386173522,70.55486715334622,-197.8922549738891,5781.867374580028,4996.579479126886,9374.32212417832,5290.117360527721,0.1459596711687859,0.45673039035605206,0.09927271409741571,0.15797697611601436,-0.18868169836186421,-781.5597650794841,-38.15285622203959,-1097.5736250097389,27.50509483418307,-1177.6224818969895,71.5226676793747
dirt,factored_v1_resnet_h32_b2_sim,2.0759999999999676,3.172196373194566,-0.09598434825856533,-0.10326743236108826,-1.1899207189612582,-2279.61143781852,-247.99652834675803,-0.07297012801868973,-0.08071974932305281,0.03586290350979816,0.0317392023146454,-1482.9888408432878,-796.6225969752319,-21.13578876427522,-226.8607395824828,5983.9604189561205,4028.713336246631,7338.103901901263,5958.843906274707,0.14344567456590396,0.4418820093171312,0.08612862757405136,0.1657250543589096,-0.22660141128105143,-797.4642626243411,451.0873236569653,-1089.1582285423576,694.2328114997615,-1174.0855159992238,958.1166551554456
dirt,factored_v1_resnet_h32_b2_sim,2.087999999999968,3.233549852323061,-0.20664520549855542,-0.11185113506394316,-1.0201795989752651,-2435.7462393866635,-123.4761856080965,-0.08266513378817676,-0.08940770062770984,-0.012340662066333828,0.028165750785094767,-1301.4981780737785,-1134.2480613128848,59.26290313900473,-182.73908874710122,6321.108157801785,5766.732942914145,8522.390433523879,5169.2821746260015,0.158957119100688,0.40558483180630805,0.11073796052930195,0.1476691815792784,-0.196728506939268,-1017.2927978348806,-56.18434838054901,-1467.984457340357,-9.378653807511284,-1613.9438900592468,32.721430764355716
dirt,factored_v1_resnet_h32_b2_sim,2.0999999999999686,3.1448348527010235,-0.1402177168378049,-0.11805321206492461,-1.3623135909932151,-1953.194789128911,-290.38870648215516,-0.08307021330240842,-0.0984395455131204,0.03199834273877006,0.032750271365888706,-1234.5582637603113,-718.6365253685998,-36.6435344560036,-253.74517202615155,5584.61701019196,3951.6733607321466,6568.591335208499,6801.48653389156,0.17552638411858584,0.3914387309686533,0.09212715815152417,0.1690915958073116,-0.14306354614669534,-842.6987746555933,415.7303237005802,-1152.5588691782566,646.4509743012036,-1267.4249789946095,892.88769102101
dirt,factored_v1_resnet_h32_b2_sim,2.111999999999969,3.295741281223893,-0.1775492628952464,-0.12133534543522698,-0.6693005455523857,-2381.594392350766,-100.87701179391425,-0.09398754137133859,-0.10159983380031622,0.018604944451183623,0.03323434428392168,-1183.5220416834973,-1198.072350667269,169.43310201805096,-270.3101138119652,5662.34780029428,5990.2854697190005,7905.365350151734,5678.309348885926,0.165292108835859,0.3639656312762233,0.11430374088117003,0.16208060403248944,-0.21764926616604885,-1097.4741464697822,300.54096567557366,-1581.9411423266029,493.52641816169904,-1735.5769762751959,695.8634267765486
