variant,n_runs,n_ok,collisions_mean,collisions_std,near_misses_mean,near_misses_std,min_clearance_m_mean,min_clearance_m_std,intervention_rate_pct_mean,intervention_rate_pct_std,mean_abs_dsteer_mean,mean_abs_dsteer_std,mean_abs_dthrottle_mean,mean_abs_dthrottle_std,rt_factor_mean,rt_factor_std,rms_cte_m_mean,rms_cte_m_std
none_blind,405,405,2.9876543209876543,1.2216470293700459,4.009876543209876,1.2407683800127656,-1.8105236907730673,0.3589065688481395,,,,,,,0.9913216957605985,0.011810959026142051,0.23512517661881002,0.32559878269313747
none_aware,405,405,0.5185185185185185,0.8661841764329054,1.2123456790123457,1.1999775901423773,0.4082199598997494,1.0811841185400985,,,,,,,0.9968170426065164,0.005549603659684806,2.495752496839634,0.9630432381057608
dob_cbf_blind,405,404,0.6592592592592592,0.7495506538041716,1.6765432098765432,1.1417235109604122,0.39853773750000004,2.0289351402482216,56.374750000000006,18.15885313850421,0.2898889498700284,0.14096844072186945,0.36476969377379254,0.291692404154333,0.9712000000000001,0.026764731965648023,1.2605013957435933,1.1538113302623825
dob_cbf_aware,405,404,0.12839506172839507,0.44310855337553906,0.35802469135802467,0.7563042301202197,2.004778426065163,1.638011683694034,39.73533834586466,20.26331510435546,0.1423918681726285,0.06584322809247865,0.30968357153595133,0.23810616595384254,0.988922305764411,0.013074639947068013,1.9527024787519056,1.3263344474472183
