experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,distribution,case_label,true_n,true_phi_deg,terrain_config,n_est_final,n_est_mean_tail,n_abs_err_final,n_abs_err_tail,phi_est_final_deg,phi_est_mean_tail_deg,phi_abs_err_final_deg,phi_abs_err_tail_deg,terrain_update_count,first_update_time_s,estimator_backend,estimator_mode,speed_weight,ay_safety,sine_amplitude,sine_wavelength,excitation_source
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,4,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0008_id_clay_sinusoidal_v5_b4_s713,ok,0,23.84343791007996,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0008_id_clay_sinusoidal_v5_b4_s713/20260610_012902_731394_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1287,0.1004658011732896,0.288531,0.0735206090425531,4.03628125,4.581049999999999,0.80725625,13.464048174048171,14.564200000000003,63.93290392967232,63.003434,-0.958341,0,0,,,,,,id,clay,0.5,13.0,,0.716139,0.7095178297872342,0.2161389999999999,0.2095178297872342,,,,,100,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,4,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0009_id_clay_sinusoidal_v5_b4_s714,ok,0,23.876636028289795,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0009_id_clay_sinusoidal_v5_b4_s714/20260610_012902_844518_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1296,0.0825887160711612,0.223631,0.0640491828947368,3.713912368421053,4.530515,0.7427824736842106,13.346751543209876,14.522999999999996,58.93041473928752,58.144692,-2.076381,0,0,,,,,,id,clay,0.5,13.0,,0.625688,0.5598961184210526,0.125688,0.0598961184210525,,,,,101,4.236,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,5.0,4,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0007_id_clay_sinusoidal_v5_b4_s712,ok,0,23.883786916732788,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0007_id_clay_sinusoidal_v5_b4_s712/20260610_012902_691980_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1235,0.0905241165285889,0.258741,0.0693730124826629,3.757471012482663,4.5391,0.7514942024965325,14.03318218623482,15.083000000000004,59.781530655246,59.01664,-2.000543,0,0,,,,,,id,clay,0.5,13.0,,0.614429,0.5688951220527045,0.114429,0.0688951220527045,,,,,96,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,0,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0013_id_clay_sinusoidal_v7_b0_s713,ok,0,23.240211248397827,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0013_id_clay_sinusoidal_v7_b0_s713/20260610_012926_094446_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1139,0.0717003154557312,0.167217,0.0585510775075987,3.6801533434650455,4.5322,0.5257361919235779,15.17484635645303,16.0962,58.26010179559341,57.489217,-2.082719,0,0,,,,,,id,clay,0.5,13.0,,0.608682,0.5716620638297873,0.1086819999999999,0.0716620638297873,,,,,87,4.26,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,0,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0014_id_clay_sinusoidal_v7_b0_s714,ok,0,23.233031511306763,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0014_id_clay_sinusoidal_v7_b0_s714/20260610_012926_301903_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1304,0.0703598286650299,0.196887,0.0570336881578947,3.548903289473684,4.430665,0.5069861842105262,13.275230061349694,14.16,55.87019682402403,55.165968,-1.791886,0,0,,,,,,id,clay,0.5,13.0,,0.724831,0.5745445342105263,0.224831,0.0745445342105263,,,,,101,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,4,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0015_id_clay_sinusoidal_v7_b4_s710,ok,0,23.93798232078552,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0015_id_clay_sinusoidal_v7_b4_s710/20260610_012926_597821_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1245,0.102725733194012,0.313052,0.0752314281914893,3.8433066489361702,4.535080000000001,0.5490438069908815,13.905309236947792,15.2268,60.99831460276868,60.195952,-1.844987,0,0,,,,,,id,clay,0.5,13.0,,0.66546,0.5651841715425532,0.16546,0.0651841715425531,,,,,98,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,4,711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0016_id_clay_sinusoidal_v7_b4_s711,ok,0,23.93290615081787,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0016_id_clay_sinusoidal_v7_b4_s711/20260610_012926_510976_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1284,0.0759338207041089,0.182482,0.062802567065073,3.679288579017265,4.5361,0.5256126541453235,13.503084112149532,14.515100000000002,57.88263205941474,57.146349,-2.068656,0,0,,,,,,id,clay,0.5,13.0,,0.587999,0.5477915630810093,0.087999,0.0477915630810092,,,,,100,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,4,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0017_id_clay_sinusoidal_v7_b4_s712,ok,0,23.93096137046814,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0017_id_clay_sinusoidal_v7_b4_s712/20260610_012926_667086_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1230,0.1899417212836815,0.925465,0.1152555650969529,4.039428670360111,5.630879999999999,0.577061238622873,14.115398373983744,15.216800000000005,62.8522655701826,62.010698,-2.091176,0,0,,,,,,id,clay,0.5,13.0,,0.623731,0.599392515235457,0.123731,0.099392515235457,,,,,96,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,4,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0018_id_clay_sinusoidal_v7_b4_s713,ok,0,23.939750909805294,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0018_id_clay_sinusoidal_v7_b4_s713/20260610_012926_631453_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1234,0.0937532813511352,0.240082,0.0741090179806362,3.8238190871369295,4.54561,0.5462598695909899,14.058111831442464,15.143400000000002,59.71043723687427,58.92222,-2.032644,0,0,,,,,,id,clay,0.5,13.0,,0.639532,0.5559323181189488,0.139532,0.0559323181189488,,,,,96,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,4,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0019_id_clay_sinusoidal_v7_b4_s714,ok,0,23.644164323806763,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0019_id_clay_sinusoidal_v7_b4_s714/20260610_012949_239898_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1660,0.0656709227121105,0.162501,0.054955152,3.6967565,4.545245,0.5281080714285714,8.771753012048192,10.342000000000017,58.35439976651736,57.602439,-2.075454,0,0,,,,,,id,clay,0.5,13.0,,0.519085,0.5658070339999999,0.019085,0.0658070339999998,,,,,132,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0024_id_dirt_sinusoidal_v5_b0_s714,ok,0,71.23985242843628,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0024_id_dirt_sinusoidal_v5_b0_s714/20260610_013038_796622_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1236,0.1148830772521423,0.356053,0.0810039848901098,4.7391815934065935,6.13502,0.9478363186813188,13.944765372168284,14.66,76.03693773115792,74.503327,2.101335,0,0,,,,,,id,dirt,0.7,29.0,,0.576474,0.5706364917582417,0.1235259999999999,0.1293635082417582,,,,,96,4.308,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0020_id_dirt_sinusoidal_v5_b0_s710,ok,0,72.14512133598328,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0020_id_dirt_sinusoidal_v5_b0_s710/20260610_013038_771190_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1231,0.0891105043382382,0.283079,0.0637604220689655,4.598984,5.75256,0.9197968,14.041868399675062,14.55,74.9011030590687,73.425053,2.149137,0,0,,,,,,id,dirt,0.7,29.0,,0.55008,0.633889795862069,0.1499199999999999,0.066110204137931,,,,,96,4.308,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0021_id_dirt_sinusoidal_v5_b0_s711,ok,0,71.39789342880249,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0021_id_dirt_sinusoidal_v5_b0_s711/20260610_013038_781543_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1182,0.1441742376026622,0.432788,0.1018979899425287,4.882360201149425,6.2294,0.9764720402298852,14.6194923857868,15.195700000000002,79.03868910129229,77.405833,1.431869,0,0,,,,,,id,dirt,0.7,29.0,,0.562002,0.5970501666666667,0.1379979999999999,0.1029498333333333,,,,,92,4.308,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0025_id_dirt_sinusoidal_v5_b4_s710,ok,0,48.81322693824768,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0025_id_dirt_sinusoidal_v5_b4_s710/20260610_013038_822511_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1306,0.0916552375123966,0.267333,0.0675732249674902,4.804588686605982,6.12904,0.9609177373211965,13.21168453292496,13.828500000000002,77.52794488607448,75.984271,1.698632,0,0,,,,,,id,dirt,0.7,29.0,,0.575799,0.6061517373211963,0.124201,0.0938482626788036,,,,,101,4.296,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0023_id_dirt_sinusoidal_v5_b0_s713,ok,0,71.54573726654053,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0023_id_dirt_sinusoidal_v5_b0_s713/20260610_013038_808906_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1129,0.1256954234247447,0.385401,0.0908994750378214,4.709182904689865,5.8968,0.941836580937973,15.423790965456158,16.536400000000004,76.6570113176636,75.099457,2.000766,0,0,,,,,,id,dirt,0.7,29.0,,0.572935,0.5451886429652042,0.1270649999999999,0.1548113570347957,,,,,88,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0022_id_dirt_sinusoidal_v5_b0_s712,ok,0,71.58539271354675,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260610_012730/raw/0022_id_dirt_sinusoidal_v5_b0_s712/20260610_013038_815818_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1320,0.1149204981872531,0.34276,0.0822620993548387,4.720551225806452,5.89587,0.9441102451612904,13.148083333333334,13.7981,76.64965436907461,75.129631,2.019742,0,0,,,,,,id,dirt,0.7,29.0,,0.547999,0.5786988606451613,0.1520009999999999,0.1213011393548386,,,,,103,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
