variant,n_runs,n_ok,collisions_mean,collisions_std,near_misses_mean,near_misses_std,min_clearance_m_mean,min_clearance_m_std,intervention_rate_pct_mean,intervention_rate_pct_std,mean_abs_dsteer_mean,mean_abs_dsteer_std,mean_abs_dthrottle_mean,mean_abs_dthrottle_std,rt_factor_mean,rt_factor_std,rms_cte_m_mean,rms_cte_m_std
none_blind,405,405,3.0469135802469136,1.187922558456307,4.0962962962962965,1.1659828264580736,-1.8319214814814813,0.3116074713414613,,,,,,,0.9863703703703705,0.01657300414670329,0.2482476909226549,0.390449612609238
dob_cbf_blind,405,405,0.4567901234567901,0.6458048688381685,1.2592592592592593,0.9771875406230656,0.2558777209876544,1.0814313968266336,52.40864197530864,19.507943276367616,0.6816955387327124,0.21303564456855917,0.27247419395938854,0.29013115089936503,0.9568641975308642,0.02711898657457853,2.2856546019293584,1.912922466239225
mppi_blind,405,405,0.0962962962962963,0.2953620217163799,0.5802469135802469,0.8093543070425476,2.1734679432098765,2.096799464698018,88.40864197530864,8.103846378202222,0.5261986232448721,0.31708795740844453,0.6558304287690473,0.09934606828062446,0.2770864197530864,0.03812310619573763,1.1330413655803926,1.0300317111696113
nmpc_blind,405,405,0.45185185185185184,0.6899402885468972,1.165432098765432,1.0967052924428102,1.1298142049382718,2.0286464532790385,83.88000000000001,10.589634853791415,0.884226561120261,0.3398546144884911,0.4239001973921373,0.20762479140097184,0.2647407407407407,0.10019656149336419,7.258880948534555,6.610590050149055
