idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
3,0.6502523732664953,1088330.0659837238,5001.299751935611,16027.97694869514,12.80207674920702,0.02052332192497177,Learned MLP,0.8234369456875487,26.633439498432477
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,Bekker-UKF,1.1679196784211976,66.88403321316267
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,NN-UKF,0.5662197850536091,19.09285958553869
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,Learned MLP,0.47104496719932387,32.69238852345522
4,0.9498347125904214,2913502.4575272375,11867.318909022524,2273.3916335551094,34.58680320881883,0.011740558904705035,Bekker-UKF,1.3509723629009112,42.23236369373084
4,0.9498347125904214,2913502.4575272375,11867.318909022524,2273.3916335551094,34.58680320881883,0.011740558904705035,NN-UKF,0.9667829320230977,1.7843335485659992
4,0.9498347125904214,2913502.4575272375,11867.318909022524,2273.3916335551094,34.58680320881883,0.011740558904705035,Learned MLP,0.5102459161354632,46.28055709357018
0,1.050475263865322,2727379.937946026,4205.002151044533,5105.7537529988385,14.836021051198856,0.018201504923113437,Bekker-UKF,1.1261842325286666,7.207115794879957
0,1.050475263865322,2727379.937946026,4205.002151044533,5105.7537529988385,14.836021051198856,0.018201504923113437,NN-UKF,1.0314211611208284,1.8138554423816085
0,1.050475263865322,2727379.937946026,4205.002151044533,5105.7537529988385,14.836021051198856,0.018201504923113437,Learned MLP,0.9288400516017249,11.579064871649528
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,Bekker-UKF,0.6284311829121011,26.83965117890583
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,NN-UKF,1.1215235967692483,30.564904768901126
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,Learned MLP,0.8738168643680025,1.7275213917249799
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,Bekker-UKF,0.5661675900904711,7.922663662135559
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,NN-UKF,0.5979127747745846,2.7598601063904233
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,Learned MLP,0.9826705009886829,59.814309071231236
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,Bekker-UKF,0.9339559053821712,54.87145723970749
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,NN-UKF,0.8321056166029899,37.98232730047091
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,Learned MLP,0.6609361165459032,9.598471321760956
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,Bekker-UKF,0.7627953324685831,35.84018778385661
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,NN-UKF,1.3580212612927096,14.225120948362711
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,Learned MLP,1.0664936952807909,10.295681808285543
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,Bekker-UKF,0.8016660947966924,20.698451219401516
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,NN-UKF,0.4652609692792462,53.97595621109096
21,1.0109084969004085,1270681.6859835042,585.8197232529234,2220.2489386369166,7.067818479237037,0.020058688774974128,Learned MLP,0.7789257587860244,22.947946211321465
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,Bekker-UKF,0.6771965634938453,0.0100201354849784
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,NN-UKF,0.886666919033911,30.945106939922923
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,Learned MLP,0.481919428022461,28.828977732038112
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,Bekker-UKF,1.3525159747514415,46.735132145215424
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,NN-UKF,0.8611176394041149,6.576918151550949
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,Learned MLP,0.6044727555383704,34.42044950455713
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,Bekker-UKF,0.7000568363991743,37.59766182545484
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,NN-UKF,0.6337080635407507,24.556669243673017
22,0.5087708810686109,2840730.3359721415,11789.389889059597,11373.94108789498,9.217981609697,0.014764090324788585,Learned MLP,0.5830051574464458,14.590905089126734
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,Bekker-UKF,0.500221246375662,55.50731665852906
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,NN-UKF,1.1022090277484666,1.9629062079177066
23,1.1242775414028885,841804.2050257446,3025.678292899953,3366.7356204957364,16.59406464193945,0.011630864956162789,Learned MLP,1.2999999999999645,15.629811334468819
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,Bekker-UKF,1.3160968784148168,140.74091359507784
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,NN-UKF,0.5915782034593582,8.211697405798951
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,Learned MLP,0.6027630828040152,10.257639551886745
27,1.289736718602284,2783012.9624333903,9581.084002601225,18909.706898652676,31.53106642153133,0.01775034666674444,Bekker-UKF,0.7680611512724691,40.44822170335401
27,1.289736718602284,2783012.9624333903,9581.084002601225,18909.706898652676,31.53106642153133,0.01775034666674444,NN-UKF,1.3571798694878459,5.229218484114463
27,1.289736718602284,2783012.9624333903,9581.084002601225,18909.706898652676,31.53106642153133,0.01775034666674444,Learned MLP,1.0283085272493175,20.26988823240466
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,Bekker-UKF,1.0859775052034293,30.83945919071998
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,NN-UKF,0.7139083657492289,13.98773543761165
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,Learned MLP,0.4931841607526364,40.58076841820361
25,0.7549429007552306,3334830.227483131,19729.97561152789,2959.2739561276358,32.7658275728554,0.014083704600554733,Bekker-UKF,1.3624559563863268,80.4713912831489
25,0.7549429007552306,3334830.227483131,19729.97561152789,2959.2739561276358,32.7658275728554,0.014083704600554733,NN-UKF,0.821537301210551,8.821117516132757
25,0.7549429007552306,3334830.227483131,19729.97561152789,2959.2739561276358,32.7658275728554,0.014083704600554733,Learned MLP,0.5732499701314583,24.067108974998
24,0.7108536647990151,3174809.8279070314,10242.359641088417,10019.351179352541,35.97122936456992,0.020396757443695138,Bekker-UKF,0.9203292268121774,29.4681693836929
24,0.7108536647990151,3174809.8279070314,10242.359641088417,10019.351179352541,35.97122936456992,0.020396757443695138,NN-UKF,0.89374130984311,25.7278894518753
24,0.7108536647990151,3174809.8279070314,10242.359641088417,10019.351179352541,35.97122936456992,0.020396757443695138,Learned MLP,0.578883087428484,18.56508363192361
28,1.2724196281652262,2747498.2882579654,14826.462369745004,12593.994140211718,28.74376417073083,0.017617692913643613,Bekker-UKF,0.802545173754392,36.92763330666101
28,1.2724196281652262,2747498.2882579654,14826.462369745004,12593.994140211718,28.74376417073083,0.017617692913643613,NN-UKF,1.3572292471448113,6.665224042627889
28,1.2724196281652262,2747498.2882579654,14826.462369745004,12593.994140211718,28.74376417073083,0.017617692913643613,Learned MLP,1.055832353240838,17.021686095545196
29,1.0758723773280594,1473262.3949218327,17038.081982872376,16776.42576207248,24.276271131857314,0.013670053700205503,Bekker-UKF,0.6286095617663776,41.572106969830735
29,1.0758723773280594,1473262.3949218327,17038.081982872376,16776.42576207248,24.276271131857314,0.013670053700205503,NN-UKF,1.3557459923863109,26.013644457841796
29,1.0758723773280594,1473262.3949218327,17038.081982872376,16776.42576207248,24.276271131857314,0.013670053700205503,Learned MLP,1.0811736861741512,0.49274513946139875
30,1.2548574869022937,1225517.6547310948,14734.67290945866,10093.232783165968,33.1733710103169,0.013950895390809246,Bekker-UKF,0.4840056137340926,61.42943570995496
30,1.2548574869022937,1225517.6547310948,14734.67290945866,10093.232783165968,33.1733710103169,0.013950895390809246,NN-UKF,1.3608267532707106,8.44472519584751
30,1.2548574869022937,1225517.6547310948,14734.67290945866,10093.232783165968,33.1733710103169,0.013950895390809246,Learned MLP,1.2455095525793256,0.7449399171251031
26,1.149071032593369,2226832.994675161,1717.6617436914464,13726.653585582539,10.80850569666399,0.012794665443590515,Bekker-UKF,0.9400228820150129,18.192796149995164
26,1.149071032593369,2226832.994675161,1717.6617436914464,13726.653585582539,10.80850569666399,0.012794665443590515,NN-UKF,1.0184978527257942,11.363368857439632
26,1.149071032593369,2226832.994675161,1717.6617436914464,13726.653585582539,10.80850569666399,0.012794665443590515,Learned MLP,1.1002885855635016,4.24538132510129
32,1.087988176705481,2013743.2256758735,12384.653119855202,14055.700495504745,33.85632280034785,0.023657588249428735,Bekker-UKF,0.7141699794910068,34.35866356070403
32,1.087988176705481,2013743.2256758735,12384.653119855202,14055.700495504745,33.85632280034785,0.023657588249428735,NN-UKF,1.352949642922218,24.35334058675733
32,1.087988176705481,2013743.2256758735,12384.653119855202,14055.700495504745,33.85632280034785,0.023657588249428735,Learned MLP,1.0181158786851177,6.422156004667493
37,0.6615144874561674,3248976.8320480995,749.595112075813,6180.6276076890235,9.673866374053752,0.010277907983807243,Bekker-UKF,0.7775112389910697,17.535028141403835
37,0.6615144874561674,3248976.8320480995,749.595112075813,6180.6276076890235,9.673866374053752,0.010277907983807243,NN-UKF,0.30728743551152843,53.547890282313794
37,0.6615144874561674,3248976.8320480995,749.595112075813,6180.6276076890235,9.673866374053752,0.010277907983807243,Learned MLP,0.49545328322886384,25.103184794317436
31,1.2747118801759674,1790158.5387723476,13449.731266784056,20388.947016340542,11.556068453594923,0.02414178177170004,Bekker-UKF,0.9686917647981518,24.007002691115666
31,1.2747118801759674,1790158.5387723476,13449.731266784056,20388.947016340542,11.556068453594923,0.02414178177170004,NN-UKF,1.3439928383297879,5.435028827397187
31,1.2747118801759674,1790158.5387723476,13449.731266784056,20388.947016340542,11.556068453594923,0.02414178177170004,Learned MLP,1.2709581259384537,0.29447864226349624
36,0.8423931714274666,799451.8913191967,19143.681655059267,1912.48991901166,10.139997182385724,0.01683687704362244,Bekker-UKF,0.7201435265136027,14.512183747490182
36,0.8423931714274666,799451.8913191967,19143.681655059267,1912.48991901166,10.139997182385724,0.01683687704362244,NN-UKF,1.0067737569635953,19.51352303314373
36,0.8423931714274666,799451.8913191967,19143.681655059267,1912.48991901166,10.139997182385724,0.01683687704362244,Learned MLP,1.111305049725015,31.922371574055756
40,0.44970504443978765,3909672.8720367556,3516.7344578582447,14471.408604676153,11.804857927028545,0.024657428770118416,Bekker-UKF,0.7253921255800111,61.303977918160975
40,0.44970504443978765,3909672.8720367556,3516.7344578582447,14471.408604676153,11.804857927028545,0.024657428770118416,NN-UKF,0.3576801740062544,20.463384071702297
40,0.44970504443978765,3909672.8720367556,3516.7344578582447,14471.408604676153,11.804857927028545,0.024657428770118416,Learned MLP,0.624831876473404,38.94259897657532
35,0.48509507530605234,3869282.1070360253,3956.814120389714,7952.813000941027,35.893692390185564,0.013299313403423907,Bekker-UKF,0.8852421931919423,82.48839006115087
35,0.48509507530605234,3869282.1070360253,3956.814120389714,7952.813000941027,35.893692390185564,0.013299313403423907,NN-UKF,0.6646518444542918,37.01475819661845
35,0.48509507530605234,3869282.1070360253,3956.814120389714,7952.813000941027,35.893692390185564,0.013299313403423907,Learned MLP,0.5428321703797612,11.90222247407517
33,0.9847209663155629,639974.8863944454,18767.20551701599,2840.7365800931298,23.775471639625486,0.023224946666590588,Bekker-UKF,0.5379073525455774,45.37464206147511
33,0.9847209663155629,639974.8863944454,18767.20551701599,2840.7365800931298,23.775471639625486,0.023224946666590588,NN-UKF,1.3313419866959135,35.19992284487144
33,0.9847209663155629,639974.8863944454,18767.20551701599,2840.7365800931298,23.775471639625486,0.023224946666590588,Learned MLP,1.2999999999999645,32.017093620343154
42,0.89498608996769,992539.0090072606,8291.657104523718,3857.2173377949466,34.022611855246225,0.019781973146840055,Bekker-UKF,0.4975479226944441,44.40718931034938
42,0.89498608996769,992539.0090072606,8291.657104523718,3857.2173377949466,34.022611855246225,0.019781973146840055,NN-UKF,1.346986114774276,50.50358099117538
42,0.89498608996769,992539.0090072606,8291.657104523718,3857.2173377949466,34.022611855246225,0.019781973146840055,Learned MLP,1.0925763623467661,22.077468532076217
39,1.2990125858271648,1173232.1363250327,18223.977322789426,3506.366177231619,36.41430867991752,0.022092907226549816,Bekker-UKF,0.5425574309266955,58.233088974945204
39,1.2990125858271648,1173232.1363250327,18223.977322789426,3506.366177231619,36.41430867991752,0.022092907226549816,NN-UKF,1.3242360465254044,1.9417410557402839
39,1.2990125858271648,1173232.1363250327,18223.977322789426,3506.366177231619,36.41430867991752,0.022092907226549816,Learned MLP,1.299596600135106,0.04495832560154255
41,0.6400452120066398,1313354.0083415546,19879.157169358252,17151.14941449965,7.706556415393522,0.01116277967386216,Bekker-UKF,0.88392562974001,38.10362348759203
41,0.6400452120066398,1313354.0083415546,19879.157169358252,17151.14941449965,7.706556415393522,0.01116277967386216,NN-UKF,0.782877201323391,22.315921850106662
41,0.6400452120066398,1313354.0083415546,19879.157169358252,17151.14941449965,7.706556415393522,0.01116277967386216,Learned MLP,0.5043721879876262,21.197412538038975
34,0.8806093626329451,3561997.439390775,18442.749459839837,6275.756397694421,16.948280702470168,0.02004779632656696,Bekker-UKF,1.3602057101579659,54.461872411970454
34,0.8806093626329451,3561997.439390775,18442.749459839837,6275.756397694421,16.948280702470168,0.02004779632656696,NN-UKF,0.7764978702275542,11.822664716408031
34,0.8806093626329451,3561997.439390775,18442.749459839837,6275.756397694421,16.948280702470168,0.02004779632656696,Learned MLP,0.664578775668046,24.531943008076418
45,0.5769704984346947,738598.6447290411,16459.875750439995,1239.2554657873843,37.53992634548543,0.024267314300562868,Bekker-UKF,0.40649557759942356,29.546557631241978
45,0.5769704984346947,738598.6447290411,16459.875750439995,1239.2554657873843,37.53992634548543,0.024267314300562868,NN-UKF,0.6530776266696077,13.190817977936396
45,0.5769704984346947,738598.6447290411,16459.875750439995,1239.2554657873843,37.53992634548543,0.024267314300562868,Learned MLP,0.8708976004508899,50.94317695854666
43,1.046927777563178,3414282.0145162637,17386.65187559874,16665.793683618147,13.447369605151348,0.019173662024853586,Bekker-UKF,1.0070491802524582,3.8091068137996116
43,1.046927777563178,3414282.0145162637,17386.65187559874,16665.793683618147,13.447369605151348,0.019173662024853586,NN-UKF,0.9877131969139926,5.6560330061174655
43,1.046927777563178,3414282.0145162637,17386.65187559874,16665.793683618147,13.447369605151348,0.019173662024853586,Learned MLP,0.8520096837505348,18.618103176738064
44,1.1165050998915333,2489181.073412393,6940.707985017473,13078.440229258118,29.755392455026698,0.013751173466072825,Bekker-UKF,0.6932166767665038,37.911911299478284
44,1.1165050998915333,2489181.073412393,6940.707985017473,13078.440229258118,29.755392455026698,0.013751173466072825,NN-UKF,1.0184363140446553,8.78355019214917
44,1.1165050998915333,2489181.073412393,6940.707985017473,13078.440229258118,29.755392455026698,0.013751173466072825,Learned MLP,0.9305387439440758,16.656113435175882
46,0.49245113391083334,1133746.2592198295,16310.644728176962,15006.76838031956,26.595712362479123,0.013330539596849118,Bekker-UKF,0.6465389497498482,31.289970766300446
46,0.49245113391083334,1133746.2592198295,16310.644728176962,15006.76838031956,26.595712362479123,0.013330539596849118,NN-UKF,0.5803394796560593,17.847120189825695
46,0.49245113391083334,1133746.2592198295,16310.644728176962,15006.76838031956,26.595712362479123,0.013330539596849118,Learned MLP,0.5164156889194048,4.8663823389450585
48,0.5350319112017901,1669825.1520397302,8455.33604479445,9827.109404215435,30.38601333462013,0.015139293289365151,Bekker-UKF,0.7779706459589304,45.40640093998332
48,0.5350319112017901,1669825.1520397302,8455.33604479445,9827.109404215435,30.38601333462013,0.015139293289365151,NN-UKF,0.6384629978571961,19.331760309974566
48,0.5350319112017901,1669825.1520397302,8455.33604479445,9827.109404215435,30.38601333462013,0.015139293289365151,Learned MLP,0.5597307292762355,4.61632615874572
51,0.4161651007439924,2120789.0422475548,13779.796297748519,19469.07086769118,36.829098635585716,0.010931511480750963,Bekker-UKF,0.6279677203280742,50.89389264151059
51,0.4161651007439924,2120789.0422475548,13779.796297748519,19469.07086769118,36.829098635585716,0.010931511480750963,NN-UKF,0.6238858905074935,49.91307281464777
51,0.4161651007439924,2120789.0422475548,13779.796297748519,19469.07086769118,36.829098635585716,0.010931511480750963,Learned MLP,0.46087580148932006,10.743500756165488
49,0.7458491822708261,2590943.0817921776,13110.336084225279,17694.43877477147,19.0776383907471,0.02168246595899502,Bekker-UKF,0.9888730760358454,32.58351682106888
49,0.7458491822708261,2590943.0817921776,13110.336084225279,17694.43877477147,19.0776383907471,0.02168246595899502,NN-UKF,0.8863711384672242,18.840532313592185
49,0.7458491822708261,2590943.0817921776,13110.336084225279,17694.43877477147,19.0776383907471,0.02168246595899502,Learned MLP,0.636090075980892,14.715992039538012
53,0.6867814512659798,3760409.3668416273,3385.9762031387345,9467.229309602657,8.817808036495867,0.012382212430699499,Bekker-UKF,0.8327406120920339,21.252635835898015
53,0.6867814512659798,3760409.3668416273,3385.9762031387345,9467.229309602657,8.817808036495867,0.012382212430699499,NN-UKF,0.46018174864844713,32.99444127383314
53,0.6867814512659798,3760409.3668416273,3385.9762031387345,9467.229309602657,8.817808036495867,0.012382212430699499,Learned MLP,0.5097933254389514,25.770661904274938
50,1.1005113551789742,3506637.500004596,8109.118057841104,4776.7931680812035,22.598711392661688,0.016469116827892323,Bekker-UKF,0.9069957203338488,17.58415612291927
50,1.1005113551789742,3506637.500004596,8109.118057841104,4776.7931680812035,22.598711392661688,0.016469116827892323,NN-UKF,1.0426170738069611,5.260670968960414
50,1.1005113551789742,3506637.500004596,8109.118057841104,4776.7931680812035,22.598711392661688,0.016469116827892323,Learned MLP,0.8970872450267661,18.484508060266737
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,Bekker-UKF,0.5345974961750352,18.888097215121274
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,NN-UKF,0.5889613414526574,10.639732857412177
55,0.6590863705822192,983376.2260801035,8653.361141918895,13102.673173093794,25.37289311682078,0.02362878898770067,Learned MLP,0.8840298807088205,34.12959517398186
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,Bekker-UKF,0.8456599264491944,31.801050650129124
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,NN-UKF,1.2313758274108595,0.6946704488381444
54,1.2399896692115178,2635867.5226664366,2947.3128943510164,18881.628585152688,23.12471440903876,0.018379609604256292,Learned MLP,1.0793067136794519,12.958410825651528
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,Bekker-UKF,0.7729385542558798,62.739543695410276
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,NN-UKF,0.5874587116124309,23.687403275851494
57,0.4749543575607794,3510828.2552145505,12638.625957665541,18066.30276487707,32.71682027187634,0.013491868748908281,Learned MLP,0.5290771997523818,11.395377541025361
47,0.8093967866693444,1852198.328560978,16052.796780326082,7047.019966461404,12.326950652030064,0.02381384477015691,Bekker-UKF,1.3140615986164839,62.35073084782403
47,0.8093967866693444,1852198.328560978,16052.796780326082,7047.019966461404,12.326950652030064,0.02381384477015691,NN-UKF,0.9053550553873829,11.855528746649131
47,0.8093967866693444,1852198.328560978,16052.796780326082,7047.019966461404,12.326950652030064,0.02381384477015691,Learned MLP,0.6108112059599947,24.53500977271313
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,Bekker-UKF,0.9870380935726558,134.7846679061187
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,NN-UKF,0.6578680569872299,56.48568610631922
17,0.4204014267095729,558859.8629159301,7307.394066081758,8397.51284061525,8.27747053447807,0.02116521478760037,Learned MLP,0.5773424987923528,37.331241549567785
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,Bekker-UKF,0.7520257940150499,32.8332512888512
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,NN-UKF,0.5762927814895514,1.792843368907943
56,0.5661427291121105,927785.1801140982,12963.317321119386,11538.19076890139,19.62461622234996,0.02488413932311117,Learned MLP,0.6620958745132127,16.948578594586365
60,1.1974558796797554,2940499.0771228448,12462.735462838999,9574.54032346373,19.81218353270267,0.020886488206524494,Bekker-UKF,0.9599263888660008,19.836178922707273
60,1.1974558796797554,2940499.0771228448,12462.735462838999,9574.54032346373,19.81218353270267,0.020886488206524494,NN-UKF,1.2705358235859008,6.102934157848861
60,1.1974558796797554,2940499.0771228448,12462.735462838999,9574.54032346373,19.81218353270267,0.020886488206524494,Learned MLP,1.0262174250606646,14.300189052884887
58,0.7238303471847845,3147451.860851267,11079.935676872012,19604.511254361983,20.942338857332675,0.016617301262777714,Bekker-UKF,0.971282067012162,34.186425146417136
58,0.7238303471847845,3147451.860851267,11079.935676872012,19604.511254361983,20.942338857332675,0.016617301262777714,NN-UKF,0.8029603204451294,10.932116008690105
58,0.7238303471847845,3147451.860851267,11079.935676872012,19604.511254361983,20.942338857332675,0.016617301262777714,Learned MLP,0.512560603279446,29.187743333370367
61,0.4270152215039677,3273915.28771485,9141.757056766834,8655.077820682567,11.275145268951487,0.019707914499871727,Bekker-UKF,0.7405182393908029,73.41729336548303
61,0.4270152215039677,3273915.28771485,9141.757056766834,8655.077820682567,11.275145268951487,0.019707914499871727,NN-UKF,0.5395391722116717,26.351273922130773
61,0.4270152215039677,3273915.28771485,9141.757056766834,8655.077820682567,11.275145268951487,0.019707914499871727,Learned MLP,0.6181566597691505,44.76220720937619
64,1.1571455901915324,1354084.0135470205,859.1310405051894,17576.29948992147,15.218848711155132,0.019401597691790912,Bekker-UKF,0.7744244790546831,33.074585806743706
64,1.1571455901915324,1354084.0135470205,859.1310405051894,17576.29948992147,15.218848711155132,0.019401597691790912,NN-UKF,1.0924540077014016,5.590617381121679
