t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.193,0.600,0.0000,-0.0076,0.0817,-0.0007,-0.6524,0.0161,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.193,0.600,0.0176,0.0194,0.0562,0.0003,-0.6215,0.0002,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,1.193,0.600,0.0352,0.0362,-0.0613,-0.0059,-0.7572,-0.1131,-0.0047,-0.0047,-0.0047,-0.0047,0.0104
0.0360,sand,1.193,0.600,0.0527,0.1006,-0.0189,-0.0053,-0.0722,0.1319,0.0150,0.0150,0.0150,0.0150,0.0215
0.0480,sand,1.193,0.600,0.0703,0.0128,0.0757,-0.0041,0.4152,-0.0558,0.0227,0.0227,0.0227,0.0227,0.0295
0.0600,sand,1.193,0.600,0.0877,0.0615,-0.0816,-0.0042,0.3786,0.0181,-0.0174,-0.0174,-0.0174,-0.0174,0.0371
0.0720,sand,1.193,0.600,0.1052,0.0250,0.0354,-0.0044,-0.4097,-0.0559,-0.0196,-0.0196,-0.0196,-0.0196,0.0488
0.0840,sand,1.193,0.600,0.1225,0.0758,0.1048,-0.0058,-0.0371,-0.1871,-0.0105,-0.0105,-0.0105,-0.0105,0.0576
0.0960,sand,1.193,0.600,0.1398,0.0433,0.0382,-0.0042,-0.2507,0.3199,-0.0112,-0.0112,-0.0112,-0.0112,0.0636
0.1080,sand,1.193,0.600,0.1570,-0.0321,0.0205,-0.0020,0.3480,-0.1076,-0.0160,-0.0160,-0.0160,-0.0160,0.0719
0.1200,sand,1.193,0.600,0.1741,0.0149,-0.0039,-0.0048,-0.0334,-0.5257,-0.0253,-0.0253,-0.0253,-0.0253,0.0808
0.1320,sand,1.193,0.600,0.1911,-0.0164,-0.0259,-0.0042,0.0974,0.7444,-0.0369,-0.0369,-0.0369,-0.0369,0.0887
0.1440,sand,1.193,0.600,0.2079,-0.0204,0.0548,-0.0016,-0.2188,0.8202,-0.0523,-0.0523,-0.0523,-0.0523,0.0980
0.1560,sand,1.193,0.600,0.2247,-0.0567,-0.0073,-0.0030,-0.0197,0.0692,-0.0706,-0.0707,-0.0706,-0.0706,0.1069
0.1680,sand,1.193,0.600,0.2413,0.0549,0.0183,-0.0058,-0.0496,0.2338,-0.0975,-0.0975,-0.0975,-0.0975,0.1179
0.1800,sand,1.193,0.600,0.2577,0.0115,-0.0762,-0.0054,0.0343,-0.0306,-0.1202,-0.1203,-0.1203,-0.1203,0.1274
0.1920,sand,1.193,0.600,0.2740,0.0411,0.0494,-0.0038,0.1041,-0.0103,-0.1467,-0.1467,-0.1467,-0.1467,0.1333
0.2040,sand,1.193,0.600,0.2901,0.0145,-0.0209,-0.0019,-0.1433,0.3354,-0.1810,-0.1810,-0.1810,-0.1810,0.1376
0.2160,sand,1.193,0.600,0.3060,0.1049,0.0222,-0.0056,0.2561,0.6727,-0.2068,-0.2069,-0.2069,-0.2069,0.1521
0.2280,sand,1.193,0.600,0.3217,-0.0373,-0.0460,-0.0005,0.7929,-0.7207,-0.2598,-0.2598,-0.2598,-0.2598,0.1608
0.2400,sand,1.193,0.600,0.3372,0.0066,0.0902,-0.0016,0.9637,0.1632,-0.3105,-0.3105,-0.3105,-0.3105,0.1649
0.2520,sand,1.193,0.600,0.3525,0.0635,0.0085,-0.0045,0.2985,0.1555,-0.3606,-0.3607,-0.3606,-0.3606,0.1732
0.2640,sand,1.193,0.600,0.3676,0.0065,-0.0076,-0.0045,-0.3960,0.2344,-0.4158,-0.4159,-0.4158,-0.4158,0.1827
0.2760,sand,1.193,0.600,0.3825,0.0334,-0.0267,-0.0023,-0.0552,0.2158,-0.4825,-0.4825,-0.4825,-0.4825,0.1907
0.2880,sand,1.193,0.600,0.3971,0.0454,0.1233,-0.0014,0.1828,0.1769,-0.5564,-0.5565,-0.5565,-0.5565,0.1967
0.3000,sand,1.193,0.600,0.4114,0.0410,0.0950,-0.0044,0.0063,-0.3746,-0.6255,-0.6256,-0.6255,-0.6255,0.2061
0.3120,sand,1.193,0.600,0.4256,-0.0467,-0.0147,-0.0034,-0.0067,0.0359,-0.6950,-0.6951,-0.6950,-0.6950,0.2148
0.3240,sand,1.193,0.600,0.4394,0.0875,0.1260,-0.0011,-0.0074,-0.0245,-0.7980,-0.7981,-0.7981,-0.7981,0.2201
0.3360,sand,1.193,0.600,0.4529,0.0700,-0.0210,-0.0042,-0.0957,0.3943,-0.8972,-0.8973,-0.8972,-0.8972,0.2279
0.3480,sand,1.193,0.600,0.4662,0.0517,-0.0028,-0.0029,0.0543,-0.0896,-1.0020,-1.0021,-1.0020,-1.0020,0.2346
0.3600,sand,1.193,0.600,0.4792,-0.0272,0.0278,-0.0029,-0.0619,0.1208,-1.1324,-1.1325,-1.1324,-1.1324,0.2400
0.3720,sand,1.193,0.600,0.4919,0.0328,0.1103,-0.0041,0.1537,0.0190,-1.2676,-1.2677,-1.2676,-1.2676,0.2470
0.3840,sand,1.193,0.600,0.5042,0.0263,0.0714,-0.0032,0.1284,0.0630,-1.4180,-1.4181,-1.4181,-1.4181,0.2544
0.3960,sand,1.193,0.600,0.5163,-0.0351,-0.0057,-0.0027,-0.0652,0.3211,-1.6020,-1.6021,-1.6020,-1.6020,0.2608
0.4080,sand,1.193,0.600,0.5280,0.0664,0.0674,-0.0014,-0.0099,0.0846,-1.7732,-1.7733,-1.7732,-1.7732,0.2659
0.4200,sand,1.193,0.600,0.5394,-0.1047,0.0658,-0.0042,-0.1453,0.0937,-1.9546,-1.9803,-1.9586,-1.9790,0.2704
0.4320,sand,1.193,0.600,0.5504,0.0299,0.0919,-0.0005,0.9023,-0.9562,-1.7553,-2.1965,-1.7470,-2.2434,0.2764
0.4440,sand,1.193,0.600,0.5611,-0.0283,0.0407,0.0036,3.2823,-0.9390,-1.2487,-1.8476,-1.3402,-2.1790,0.2813
0.4560,sand,1.193,0.600,0.5714,0.0811,-0.0062,0.0110,5.3901,0.3766,-1.4895,-1.1539,-1.5247,-2.1187,0.2843
0.4680,sand,1.193,0.600,0.5814,0.1986,0.0981,0.0229,4.4557,1.0399,-1.8108,-0.8149,-1.5615,-1.8018,0.2834
0.4800,sand,1.193,0.600,0.5910,0.2067,0.0734,0.0231,4.3466,-0.6488,-1.7099,-0.9963,-1.3020,-1.6155,0.2787
0.4920,sand,1.193,0.600,0.6003,0.2472,0.0541,0.0210,4.9412,-0.7635,-1.4430,-1.2137,-1.1290,-1.4441,0.2807
0.5040,sand,1.193,0.600,0.6091,0.3743,-0.0220,0.0235,5.8858,-0.7252,-1.1406,-1.2897,-1.0955,-1.2332,0.2846
0.5160,sand,1.193,0.600,0.6176,0.3090,0.0018,0.0296,6.3384,-1.2283,-1.0682,-1.1769,-1.3507,-0.8239,0.2880
0.5280,sand,1.193,0.600,0.6257,0.4263,0.1122,0.0247,0.1668,-1.4536,-1.9936,-0.6387,-1.8547,-1.0269,0.2915
0.5400,sand,1.193,0.600,0.6334,0.3847,0.1159,0.0136,4.2456,4.1711,-1.4780,-1.3099,-2.5131,-0.4111,0.2931
0.5520,sand,1.193,0.600,0.6407,0.5417,-0.0193,0.0203,0.9378,0.7163,-2.8036,-1.1218,-2.4615,-0.2391,0.2945
0.5640,sand,1.193,0.600,0.6476,0.5684,0.0312,0.0379,4.2265,1.3100,-2.0558,-1.0853,-1.7604,-0.4041,0.2951
0.5760,sand,1.193,0.600,0.6540,0.5969,0.0287,0.0207,-0.1392,-0.1266,-1.5488,-1.0234,-1.1620,-0.9369,0.2980
0.5880,sand,1.193,0.600,0.6601,0.6159,0.0883,0.0430,-0.8336,-0.8969,-1.2074,-1.2317,-1.0617,-1.2336,0.3010
0.6000,sand,1.193,0.600,0.6657,0.5736,0.0953,0.0485,-1.8227,-0.1185,-0.9714,-1.5688,-0.8730,-1.3497,0.3084
0.6120,sand,1.193,0.600,0.6710,0.5059,-0.0330,0.0590,-0.9213,-0.0594,-0.9751,-1.7065,-1.1755,-1.3369,0.3129
0.6240,sand,1.193,0.600,0.6758,0.5442,0.1168,0.0649,-0.7318,0.0034,-0.8927,-2.0673,-1.0561,-1.4795,0.3173
0.6360,sand,1.193,0.600,0.6801,0.4350,0.0612,0.0723,0.1737,0.2711,-1.0865,-2.3654,-1.4496,-1.5744,0.3215
0.6480,sand,1.193,0.600,0.6841,0.5875,0.0271,0.0794,0.8989,0.5759,-1.6198,-2.5379,-1.5118,-2.0220,0.3255
0.6600,sand,1.193,0.600,0.6876,0.5281,0.0992,0.0828,0.5868,0.4873,-1.9523,-3.0280,-1.6329,-2.1734,0.3286
0.6720,sand,1.193,0.600,0.6907,0.5082,0.0475,0.0815,0.7754,0.4761,-2.5807,-3.5513,-1.6605,-2.3807,0.3320
0.6840,sand,1.193,0.600,0.6933,0.5075,0.0350,0.0823,0.8113,0.4719,-3.1823,-4.1595,-2.3424,-2.4381,0.3354
0.6960,sand,1.193,0.600,0.6955,0.5471,0.0044,0.0849,1.1745,1.7105,-3.7025,-5.1112,-2.4641,-2.5994,0.3394
0.7080,sand,1.193,0.600,0.6973,0.5962,0.0564,0.0798,0.5599,0.3566,-4.4787,-6.0865,-2.0824,-2.9976,0.3411
0.7200,sand,1.193,0.600,0.6986,0.6376,0.0149,0.0779,0.4173,0.5000,-5.3857,-6.8563,-1.6671,-3.3610,0.3407
0.7320,sand,1.193,0.600,0.6995,0.6224,0.0843,0.0745,0.1800,1.0034,-6.1489,-7.6509,-1.5165,-3.6117,0.3411
0.7440,sand,1.193,0.600,0.6999,0.5708,0.0307,0.0712,-0.0388,0.4446,-6.8603,-8.3622,-1.1719,-4.3372,0.3432
0.7560,sand,1.193,0.600,0.6999,0.5838,0.0582,0.0699,-0.1069,0.4863,-7.3745,-9.0490,-0.8836,-4.8483,0.3448
0.7680,sand,1.193,0.600,0.6995,0.4824,0.1312,0.0713,-0.1843,0.2467,-7.6909,-9.6876,-0.8879,-5.1329,0.3449
0.7800,sand,1.193,0.600,0.6986,0.5777,0.0811,0.0714,-0.1060,0.5086,-7.9105,-10.1936,-0.8909,-5.6465,0.3445
0.7920,sand,1.193,0.600,0.6973,0.5795,0.0859,0.0762,-0.0722,0.6096,-8.3510,-10.5930,-1.0046,-5.5367,0.3445
0.8040,sand,1.193,0.600,0.6955,0.5837,0.1359,0.0763,-0.0222,0.6628,-8.5568,-11.1025,-1.1963,-5.2247,0.3446
0.8160,sand,1.193,0.600,0.6933,0.5171,0.1523,0.0776,0.5950,0.7718,-8.4047,-11.5110,-1.2032,-4.9863,0.3436
0.8280,sand,1.193,0.600,0.6907,0.5774,0.1874,0.0809,0.5268,0.6377,-8.4078,-11.6822,-1.3115,-4.9128,0.3420
0.8400,sand,1.193,0.600,0.6876,0.6135,0.1083,0.0854,1.2929,0.8805,-8.2126,-11.8583,-1.3626,-4.6052,0.3400
0.8520,sand,1.193,0.600,0.6841,0.6179,0.1856,0.0856,2.1051,1.0911,-7.5280,-11.9728,-1.4221,-4.1724,0.3378
0.8640,sand,1.193,0.600,0.6801,0.6295,0.1474,0.0888,1.6981,0.7899,-7.0964,-12.0770,-1.4756,-4.2831,0.3377
0.8760,sand,1.193,0.600,0.6758,0.6443,0.0559,0.0929,1.7855,0.6181,-6.8190,-12.0237,-1.5193,-4.4018,0.3365
0.8880,sand,1.193,0.600,0.6710,0.7559,0.0838,0.1090,3.4283,0.2819,-6.7076,-12.1619,-1.3851,-4.3962,0.3326
0.9000,sand,1.193,0.600,0.6657,0.7053,0.1419,0.1175,1.0929,0.8496,-6.6128,-12.2841,-1.4724,-4.3818,0.3291
0.9120,sand,1.193,0.600,0.6601,0.7365,0.2083,0.1285,1.1556,0.2235,-6.3836,-12.4610,-1.4243,-4.1506,0.3255
0.9240,sand,1.193,0.600,0.6540,0.7450,0.1828,0.1361,2.2624,0.4600,-6.1514,-12.6555,-1.5427,-3.9194,0.3230
0.9360,sand,1.193,0.600,0.6476,0.8526,0.0961,0.1447,2.4744,0.5463,-5.9909,-13.0703,-1.8411,-3.5274,0.3198
0.9480,sand,1.193,0.600,0.6407,0.8273,0.1796,0.1475,2.3200,-0.4640,-5.3227,-13.6048,-1.6582,-3.2736,0.3160
0.9600,sand,1.193,0.600,0.6334,0.7994,0.2078,0.1543,1.1992,0.6330,-4.8490,-14.0306,-1.5976,-3.1617,0.3121
0.9720,sand,1.193,0.600,0.6257,0.9535,0.2251,0.1567,2.2069,0.1107,-4.7711,-14.1994,-1.8550,-3.0781,0.3089
0.9840,sand,1.193,0.600,0.6176,0.9092,0.2675,0.1627,1.9622,1.9824,-4.5190,-14.4914,-1.7601,-3.0531,0.3047
0.9960,sand,1.193,0.600,0.6091,1.0284,0.1535,0.1623,2.2196,1.5261,-4.1579,-14.8768,-1.8872,-2.8961,0.2999
1.0080,sand,1.193,0.600,0.6003,1.0212,0.1999,0.1630,1.5552,0.6158,-3.7899,-14.9819,-2.1113,-2.9460,0.2966
1.0200,sand,1.193,0.600,0.5910,1.0588,0.2829,0.1674,2.9130,0.7465,-3.6387,-15.2454,-2.0571,-2.9354,0.2934
1.0320,sand,1.193,0.600,0.5814,1.1028,0.1942,0.1658,2.5356,0.8867,-3.4183,-15.4216,-2.1310,-2.8424,0.2879
1.0440,sand,1.193,0.600,0.5714,1.0640,0.2563,0.1632,2.3972,0.9434,-3.3561,-15.5896,-2.3247,-2.9027,0.2816
1.0560,sand,1.193,0.600,0.5611,1.1303,0.2165,0.1619,2.5536,0.1534,-3.3650,-15.5795,-2.2776,-3.1277,0.2783
1.0680,sand,1.193,0.600,0.5504,1.0759,0.2613,0.1662,2.2347,0.8854,-3.3559,-15.9242,-2.2752,-3.1648,0.2767
