t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.810,0.400,0.0000,-0.0056,-0.0731,-0.0005,-0.6683,-0.0301,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.810,0.400,0.0176,-0.0601,-0.0858,0.0005,-0.6541,-0.0072,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.810,0.400,0.0352,0.0596,-0.0123,-0.0062,1.3706,-0.0766,-0.0033,-0.0033,-0.0033,-0.0033,0.0100
0.0360,dirt,0.810,0.400,0.0527,-0.0099,0.0204,-0.0049,0.1576,0.1296,0.0156,0.0155,0.0155,0.0155,0.0197
0.0480,dirt,0.810,0.400,0.0703,0.0649,-0.0318,-0.0026,0.4570,-0.0979,0.0236,0.0236,0.0235,0.0235,0.0285
0.0600,dirt,0.810,0.400,0.0877,-0.0671,-0.0627,-0.0047,0.7284,-0.0427,-0.0163,-0.0164,-0.0164,-0.0164,0.0376
0.0720,dirt,0.810,0.400,0.1052,0.0030,-0.0116,-0.0058,0.1489,-0.0821,-0.0181,-0.0181,-0.0181,-0.0181,0.0463
0.0840,dirt,0.810,0.400,0.1225,-0.0949,-0.0919,-0.0032,-0.3301,0.5596,-0.0055,-0.0055,-0.0055,-0.0055,0.0538
0.0960,dirt,0.810,0.400,0.1398,0.0443,0.0087,-0.0046,-0.0040,0.1499,-0.0029,-0.0029,-0.0029,-0.0029,0.0634
0.1080,dirt,0.810,0.400,0.1570,0.0171,-0.0113,-0.0046,0.1103,-0.0793,-0.0041,-0.0041,-0.0042,-0.0042,0.0724
0.1200,dirt,0.810,0.400,0.1741,0.0231,-0.0366,-0.0038,-0.0110,0.1059,-0.0078,-0.0078,-0.0079,-0.0079,0.0807
0.1320,dirt,0.810,0.400,0.1911,-0.0462,-0.0258,-0.0023,0.0021,0.0973,-0.0155,-0.0155,-0.0155,-0.0155,0.0890
0.1440,dirt,0.810,0.400,0.2079,-0.0346,0.0508,-0.0014,-0.1006,1.4826,-0.0160,-0.0161,-0.0161,-0.0161,0.0982
0.1560,dirt,0.810,0.400,0.2247,-0.0095,0.0114,-0.0044,-0.0184,0.0277,-0.0234,-0.0234,-0.0234,-0.0234,0.1072
0.1680,dirt,0.810,0.400,0.2413,-0.0418,0.0036,-0.0035,0.0936,-0.1830,-0.0273,-0.0274,-0.0274,-0.0274,0.1156
0.1800,dirt,0.810,0.400,0.2577,0.0363,-0.0028,-0.0030,0.0955,-0.1036,-0.0385,-0.0386,-0.0386,-0.0386,0.1239
0.1920,dirt,0.810,0.400,0.2740,-0.0279,0.0090,-0.0045,-0.0724,0.1813,-0.0509,-0.0510,-0.0510,-0.0510,0.1319
0.2040,dirt,0.810,0.400,0.2901,0.1057,0.0084,-0.0025,0.0567,0.5517,-0.0631,-0.0632,-0.0632,-0.0632,0.1411
0.2160,dirt,0.810,0.400,0.3060,-0.0306,-0.0386,-0.0044,-0.0161,0.0463,-0.0774,-0.0775,-0.0774,-0.0774,0.1500
0.2280,dirt,0.810,0.400,0.3217,0.0271,-0.0176,-0.0033,0.0035,0.0562,-0.0895,-0.0896,-0.0895,-0.0895,0.1599
0.2400,dirt,0.810,0.400,0.3372,0.0037,-0.0173,-0.0047,0.0454,-0.2087,-0.1109,-0.1110,-0.1110,-0.1110,0.1656
0.2520,dirt,0.810,0.400,0.3525,-0.0657,-0.0094,-0.0030,0.0187,1.4937,-0.1347,-0.1348,-0.1348,-0.1348,0.1709
0.2640,dirt,0.810,0.400,0.3676,-0.0126,-0.0043,-0.0072,-0.5822,-0.3517,-0.1455,-0.1457,-0.1456,-0.1456,0.1860
0.2760,dirt,0.810,0.400,0.3825,-0.0800,0.0257,-0.0061,0.2878,0.5896,-0.1818,-0.1821,-0.1819,-0.1819,0.1974
0.2880,dirt,0.810,0.400,0.3971,-0.0737,-0.0173,0.0023,0.0317,-0.0735,-0.2016,-0.2019,-0.2018,-0.2018,0.1971
0.3000,dirt,0.810,0.400,0.4114,0.0053,0.0383,-0.0010,0.0667,1.7076,-0.2273,-0.2276,-0.2274,-0.2274,0.1976
0.3120,dirt,0.810,0.400,0.4256,0.0132,-0.0670,-0.0038,0.0163,-0.4039,-0.2634,-0.2637,-0.2635,-0.2635,0.2096
0.3240,dirt,0.810,0.400,0.4394,-0.0181,0.0708,-0.0071,-0.0225,-0.2003,-0.3065,-0.3068,-0.3066,-0.3066,0.2230
0.3360,dirt,0.810,0.400,0.4529,0.0119,0.0999,-0.0028,-0.0798,0.6480,-0.3147,-0.3150,-0.3148,-0.3148,0.2300
0.3480,dirt,0.810,0.400,0.4662,-0.0117,0.0284,-0.0021,0.2712,-0.0722,-0.3517,-0.3519,-0.3517,-0.3518,0.2350
0.3600,dirt,0.810,0.400,0.4792,0.0395,-0.0072,-0.0020,0.0353,-0.0548,-0.3981,-0.3984,-0.3982,-0.3983,0.2393
0.3720,dirt,0.810,0.400,0.4919,-0.0035,0.0445,-0.0038,-0.0975,0.4629,-0.4336,-0.4339,-0.4337,-0.4337,0.2443
0.3840,dirt,0.810,0.400,0.5042,0.0461,0.0526,-0.0033,0.1027,0.0383,-0.4806,-0.4809,-0.4807,-0.4807,0.2520
0.3960,dirt,0.810,0.400,0.5163,0.0406,0.0695,-0.0041,-0.0382,0.0943,-0.5265,-0.5267,-0.5265,-0.5266,0.2603
0.4080,dirt,0.810,0.400,0.5280,0.0119,-0.0511,-0.0032,0.0126,0.0759,-0.5745,-0.5748,-0.5746,-0.5746,0.2673
0.4200,dirt,0.810,0.400,0.5394,0.0357,0.0520,-0.0031,0.0300,-0.0319,-0.6231,-0.6247,-0.6242,-0.6242,0.2727
0.4320,dirt,0.810,0.400,0.5504,-0.1408,0.0307,0.0012,1.0371,-1.5448,-0.4766,-0.5554,-0.4297,-0.5709,0.2762
0.4440,dirt,0.810,0.400,0.5611,-0.0253,0.0172,0.0042,1.9254,-0.9671,-0.5012,0.4716,-0.4523,-0.6695,0.2794
0.4560,dirt,0.810,0.400,0.5714,0.1428,0.0306,0.0111,1.6533,2.0461,-0.8203,0.9333,-0.5202,-0.6113,0.2819
0.4680,dirt,0.810,0.400,0.5814,0.0650,0.0634,0.0150,2.7306,-1.1922,-0.6376,0.4850,-0.4483,-0.5487,0.2776
0.4800,dirt,0.810,0.400,0.5910,0.1460,0.0138,0.0126,2.3598,-0.3546,-0.5427,0.3845,-0.3222,-0.2910,0.2748
0.4920,dirt,0.810,0.400,0.6003,0.1268,-0.0275,-0.0055,2.5069,-2.0023,-0.4548,0.1543,0.1724,-0.5878,0.2848
0.5040,dirt,0.810,0.400,0.6091,0.1013,0.0399,-0.0199,-0.7721,0.8912,-1.8087,1.4685,1.3796,-2.2776,0.2891
0.5160,dirt,0.810,0.400,0.6176,0.2868,-0.0620,0.0059,0.5565,-1.0046,-2.4758,1.5409,1.7190,-2.7297,0.2854
0.5280,dirt,0.810,0.400,0.6257,0.1954,-0.0035,0.0053,-0.2848,-2.3377,-2.8099,1.8841,2.0747,-2.6793,0.2858
0.5400,dirt,0.810,0.400,0.6334,0.1749,0.0851,0.0121,0.5472,0.4776,-2.1900,1.2329,2.5230,-2.0132,0.2899
0.5520,dirt,0.810,0.400,0.6407,0.1955,-0.0521,0.0044,4.4942,3.0767,-1.2881,1.6065,0.8809,-1.0631,0.2941
0.5640,dirt,0.810,0.400,0.6476,0.0706,-0.0420,0.0063,-3.5318,0.5767,-0.6868,1.1368,0.4674,-0.5258,0.2957
0.5760,dirt,0.810,0.400,0.6540,0.1117,-0.0297,0.0224,-3.4467,-0.0805,-0.1491,0.1195,0.0710,-0.1035,0.2950
0.5880,dirt,0.810,0.400,0.6601,0.0453,-0.0419,0.0225,-4.2400,-0.4895,0.0992,-0.1731,-0.0192,-0.0558,0.2998
0.6000,dirt,0.810,0.400,0.6657,-0.0551,-0.0503,0.0281,-4.1660,-0.4179,0.1294,-0.1615,-0.0626,-0.1832,0.3020
0.6120,dirt,0.810,0.400,0.6710,-0.0064,-0.0001,0.0287,-0.0025,-0.3479,-0.1528,-0.0340,-0.1448,-0.0728,0.3055
0.6240,dirt,0.810,0.400,0.6758,-0.0333,-0.0278,0.0237,-1.2943,-0.4681,-0.3841,-0.0004,-0.0782,-0.1174,0.3139
0.6360,dirt,0.810,0.400,0.6801,-0.0884,-0.0276,0.0181,0.2889,-0.1873,-0.5153,-0.2131,-0.1527,-0.0978,0.3229
0.6480,dirt,0.810,0.400,0.6841,0.0752,-0.0397,0.0162,0.1269,-0.2216,-0.5793,-0.4782,-0.3184,-0.0890,0.3290
0.6600,dirt,0.810,0.400,0.6876,0.1014,0.0016,0.0139,0.3185,0.2259,-0.4650,-0.8406,-0.2264,-0.2593,0.3323
