t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.651,0.600,0.0000,0.0103,0.0321,-0.0017,-0.6897,-0.0023,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.651,0.600,0.0101,0.0743,-0.0767,-0.0010,-0.6068,0.0114,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.651,0.600,0.0201,-0.0272,0.0508,-0.0021,-0.3054,-0.0429,-0.0056,-0.0056,-0.0056,-0.0056,0.0038
0.0360,dirt,0.651,0.600,0.0301,-0.0612,-0.0058,-0.0047,0.0056,0.0677,0.0154,0.0154,0.0154,0.0154,0.0129
0.0480,dirt,0.651,0.600,0.0401,0.0651,0.0239,-0.0004,-0.0142,-0.1352,0.0223,0.0223,0.0223,0.0223,0.0177
0.0600,dirt,0.651,0.600,0.0501,0.0159,0.0091,-0.0012,0.6427,0.0218,-0.0171,-0.0171,-0.0171,-0.0171,0.0192
0.0720,dirt,0.651,0.600,0.0601,-0.0018,0.0550,-0.0042,-0.0642,0.0332,-0.0191,-0.0191,-0.0191,-0.0191,0.0258
0.0840,dirt,0.651,0.600,0.0700,-0.0826,-0.0585,-0.0044,-0.0756,-0.0998,-0.0040,-0.0040,-0.0040,-0.0040,0.0329
0.0960,dirt,0.651,0.600,0.0799,0.0441,0.0019,-0.0029,0.0736,0.2017,-0.0108,-0.0108,-0.0108,-0.0108,0.0365
0.1080,dirt,0.651,0.600,0.0897,-0.0113,-0.0180,-0.0039,0.0843,-0.0358,-0.0168,-0.0168,-0.0168,-0.0168,0.0416
0.1200,dirt,0.651,0.600,0.0995,-0.0065,0.0492,-0.0020,0.1362,-0.0400,-0.0260,-0.0260,-0.0260,-0.0260,0.0470
0.1320,dirt,0.651,0.600,0.1092,-0.0185,-0.0572,-0.0024,0.1817,-0.0031,-0.0367,-0.0367,-0.0366,-0.0366,0.0517
0.1440,dirt,0.651,0.600,0.1188,-0.0182,0.0518,-0.0005,0.0284,-0.1956,-0.0537,-0.0537,-0.0537,-0.0537,0.0559
0.1560,dirt,0.651,0.600,0.1284,0.0228,0.0084,-0.0052,0.2092,0.2847,-0.0715,-0.0715,-0.0715,-0.0715,0.0624
0.1680,dirt,0.651,0.600,0.1379,0.0710,0.0455,-0.0005,0.0145,-0.0269,-0.0869,-0.0869,-0.0869,-0.0869,0.0634
0.1800,dirt,0.651,0.600,0.1472,-0.0048,0.0686,-0.0028,0.0932,0.4265,-0.1157,-0.1157,-0.1157,-0.1157,0.0677
0.1920,dirt,0.651,0.600,0.1565,0.0195,0.0008,-0.0040,0.0470,-0.0344,-0.1422,-0.1422,-0.1422,-0.1422,0.0779
0.2040,dirt,0.651,0.600,0.1658,0.0411,-0.0017,-0.0040,-0.0209,-0.2267,-0.1808,-0.1808,-0.1808,-0.1808,0.0827
0.2160,dirt,0.651,0.600,0.1748,0.0261,0.0274,-0.0014,-0.0872,0.2435,-0.2191,-0.2191,-0.2191,-0.2191,0.0854
0.2280,dirt,0.651,0.600,0.1838,-0.0023,0.0056,-0.0024,-0.1605,0.0740,-0.2594,-0.2594,-0.2594,-0.2594,0.0881
0.2400,dirt,0.651,0.600,0.1927,-0.0409,-0.0197,-0.0036,-0.3379,-0.6573,-0.2919,-0.2919,-0.2919,-0.2919,0.0973
0.2520,dirt,0.651,0.600,0.2014,-0.0475,-0.0638,-0.0014,0.3451,-0.6179,-0.3646,-0.3646,-0.3646,-0.3646,0.1007
0.2640,dirt,0.651,0.600,0.2101,-0.0315,0.1271,0.0016,0.6037,0.0106,-0.4210,-0.4211,-0.4211,-0.4210,0.0984
0.2760,dirt,0.651,0.600,0.2186,0.0291,0.0563,0.0005,-0.0403,0.1933,-0.4795,-0.4797,-0.4794,-0.4797,0.1054
0.2880,dirt,0.651,0.600,0.2269,-0.0259,0.0079,-0.0052,-0.0415,-0.2233,-0.5557,-0.5559,-0.5556,-0.5559,0.1166
0.3000,dirt,0.651,0.600,0.2351,-0.0222,-0.0452,-0.0011,-0.0760,-0.7472,-0.6300,-0.6302,-0.6299,-0.6302,0.1205
0.3120,dirt,0.651,0.600,0.2432,-0.0567,0.1176,-0.0011,0.0884,0.1099,-0.7060,-0.7061,-0.7058,-0.7062,0.1212
0.3240,dirt,0.651,0.600,0.2511,-0.0142,0.0913,-0.0001,0.0056,0.2265,-0.7893,-0.7895,-0.7891,-0.7895,0.1246
0.3360,dirt,0.651,0.600,0.2588,0.0008,0.0846,-0.0028,-0.0356,0.0272,-0.8925,-0.8926,-0.8923,-0.8926,0.1295
0.3480,dirt,0.651,0.600,0.2664,-0.0281,-0.0114,-0.0036,0.0979,0.0376,-1.0072,-1.0074,-1.0071,-1.0074,0.1354
0.3600,dirt,0.651,0.600,0.2738,-0.0163,0.0286,-0.0002,-0.0725,-0.2271,-1.1270,-1.1271,-1.1268,-1.1271,0.1395
0.3720,dirt,0.651,0.600,0.2811,-0.0267,0.0102,-0.0021,0.0922,0.0768,-1.2679,-1.2680,-1.2677,-1.2681,0.1424
0.3840,dirt,0.651,0.600,0.2881,0.0121,0.0759,-0.0007,-0.0853,0.3511,-1.4217,-1.4219,-1.4216,-1.4219,0.1452
0.3960,dirt,0.651,0.600,0.2950,0.0384,-0.0823,-0.0010,-0.0111,0.1418,-1.5718,-1.5720,-1.5717,-1.5720,0.1492
0.4080,dirt,0.651,0.600,0.3017,-0.0143,0.0718,-0.0015,-0.0139,0.1304,-1.7692,-1.7693,-1.7690,-1.7694,0.1537
0.4200,dirt,0.651,0.600,0.3082,0.0073,0.0715,-0.0024,0.0177,0.1455,-1.9214,-1.9849,-1.9458,-1.9778,0.1579
0.4320,dirt,0.651,0.600,0.3145,-0.0641,0.0410,-0.0070,2.5234,-4.2548,-0.9998,-2.2207,-1.2245,-2.2456,0.1603
0.4440,dirt,0.651,0.600,0.3206,0.1481,0.0305,0.0086,7.2494,-3.7080,-0.7329,-0.4123,-1.1630,-1.4768,0.1653
0.4560,dirt,0.651,0.600,0.3265,0.1624,0.0879,0.0148,5.6288,4.2074,-1.0769,0.0619,-1.3188,-1.4568,0.1702
0.4680,dirt,0.651,0.600,0.3322,0.2082,-0.0120,0.0240,5.0985,-2.8922,-0.9814,-1.2226,-1.0407,-1.4185,0.1642
0.4800,dirt,0.651,0.600,0.3377,0.3397,-0.0883,0.0252,6.9021,-2.2367,-0.9726,-0.9194,-1.0038,-1.2478,0.1576
0.4920,dirt,0.651,0.600,0.3430,0.3514,-0.0665,0.0240,8.2401,-1.5050,-0.7668,-0.9770,-2.0528,-0.3713,0.1600
0.5040,dirt,0.651,0.600,0.3481,0.5193,-0.0239,0.0107,0.4247,-0.9933,-0.9313,-0.8321,-2.8622,0.2512,0.1667
0.5160,dirt,0.651,0.600,0.3529,0.4153,-0.0214,-0.0205,6.2461,1.5696,-3.0766,-0.2537,-3.2102,0.7637,0.1693
0.5280,dirt,0.651,0.600,0.3575,0.4418,-0.0041,0.0280,-1.0690,-0.5698,-3.4416,-0.3374,-3.1951,1.1938,0.1674
0.5400,dirt,0.651,0.600,0.3619,0.4784,0.0196,0.0068,1.4250,2.6653,-3.6868,-0.1599,-1.3636,0.0934,0.1673
0.5520,dirt,0.651,0.600,0.3661,0.3901,0.0318,0.0139,-1.8456,-0.6403,-2.2373,-0.5238,-1.3881,-0.0998,0.1689
0.5640,dirt,0.651,0.600,0.3700,0.5280,0.0021,0.0391,-2.1697,-0.7933,-1.4590,-0.8718,-1.0630,-0.8827,0.1717
0.5760,dirt,0.651,0.600,0.3737,0.3930,0.0121,0.0325,-0.1676,0.4330,-1.1674,-1.2040,-0.8970,-1.0978,0.1750
0.5880,dirt,0.651,0.600,0.3772,0.4102,0.0978,0.0526,-0.2406,0.2808,-0.9992,-1.5599,-1.0560,-1.2589,0.1777
0.6000,dirt,0.651,0.600,0.3804,0.4917,0.1042,0.0586,0.3281,0.3836,-1.1092,-1.8852,-1.1980,-1.4929,0.1814
0.6120,dirt,0.651,0.600,0.3834,0.4036,0.0058,0.0639,0.6361,0.0945,-1.1266,-2.3780,-1.3477,-1.5509,0.1853
0.6240,dirt,0.651,0.600,0.3862,0.5288,-0.0079,0.0700,0.9275,0.1195,-1.4944,-2.8663,-1.6489,-1.8231,0.1877
0.6360,dirt,0.651,0.600,0.3887,0.5844,-0.0151,0.0729,1.7002,0.5317,-2.1094,-3.3532,-1.5255,-2.0569,0.1889
0.6480,dirt,0.651,0.600,0.3909,0.4755,-0.0314,0.0726,0.9576,0.5294,-3.0946,-4.2674,-2.0339,-2.2009,0.1910
0.6600,dirt,0.651,0.600,0.3929,0.5349,-0.0551,0.0766,1.7520,2.4892,-3.9495,-4.6065,-2.3312,-2.3032,0.1941
0.6720,dirt,0.651,0.600,0.3947,0.5379,-0.0238,0.0743,0.9478,0.2450,-4.8344,-5.4914,-2.2737,-2.4939,0.1968
0.6840,dirt,0.651,0.600,0.3962,0.5884,0.0242,0.0714,0.7575,0.3129,-5.5743,-6.2684,-2.1892,-2.9009,0.1971
0.6960,dirt,0.651,0.600,0.3974,0.5893,0.0628,0.0699,0.5184,0.4349,-6.2616,-6.9556,-2.2353,-3.2268,0.1966
0.7080,dirt,0.651,0.600,0.3985,0.5461,0.0353,0.0612,0.2016,0.3140,-6.8657,-7.5597,-2.1718,-3.8015,0.1976
0.7200,dirt,0.651,0.600,0.3992,0.5541,-0.0029,0.0624,0.1236,0.0079,-7.4472,-8.1412,-1.4263,-4.5872,0.1995
0.7320,dirt,0.651,0.600,0.3997,0.6147,0.0853,0.0581,0.0826,0.5263,-8.0162,-8.7102,-1.3268,-5.1207,0.2008
0.7440,dirt,0.651,0.600,0.4000,0.5175,-0.0254,0.0588,-0.0028,0.5371,-8.5495,-9.2435,-1.2735,-5.4305,0.2008
0.7560,dirt,0.651,0.600,0.4000,0.5081,0.0719,0.0556,0.1733,0.6981,-9.0987,-9.7928,-1.2029,-5.4997,0.2007
0.7680,dirt,0.651,0.600,0.3997,0.6099,0.0386,0.0521,0.9496,0.2920,-9.6754,-10.3695,-1.2051,-5.4286,0.2009
0.7800,dirt,0.651,0.600,0.3992,0.5537,0.1245,0.0482,0.4154,0.8009,-10.2646,-10.9586,-1.1807,-5.2534,0.2015
0.7920,dirt,0.651,0.600,0.3985,0.5525,0.0986,0.0508,-0.3790,0.0390,-10.8883,-11.5823,-0.9883,-5.0630,0.2017
0.8040,dirt,0.651,0.600,0.3974,0.5794,0.0497,0.0526,1.6033,0.1583,-11.3116,-12.3044,-1.0027,-4.5351,0.2013
0.8160,dirt,0.651,0.600,0.3962,0.6646,0.0983,0.0552,0.6514,0.3729,-10.8589,-13.4517,-1.2794,-3.4168,0.1999
0.8280,dirt,0.651,0.600,0.3947,0.5013,0.1574,0.0564,0.3756,0.1138,-10.3964,-14.7517,-1.5718,-2.7426,0.1982
0.8400,dirt,0.651,0.600,0.3929,0.6816,-0.0227,0.0582,2.8766,0.0447,-9.8079,-15.9481,-1.5716,-2.5175,0.1968
