t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.042,0.600,0.0000,0.0755,0.0065,0.0008,-0.6845,-0.0144,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.042,0.600,0.0101,-0.0020,-0.0333,-0.0003,-0.6178,-0.0145,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,1.042,0.600,0.0201,-0.1155,0.0586,-0.0003,-0.2872,-0.0569,-0.0056,-0.0056,-0.0056,-0.0056,0.0038
0.0360,sand,1.042,0.600,0.0301,-0.0096,0.1727,-0.0067,-0.0072,0.0690,0.0154,0.0154,0.0154,0.0154,0.0129
0.0480,sand,1.042,0.600,0.0401,-0.0725,-0.0184,0.0001,-0.0316,-0.1523,0.0223,0.0223,0.0223,0.0223,0.0177
0.0600,sand,1.042,0.600,0.0501,-0.0458,0.0294,-0.0016,0.6198,0.0369,-0.0171,-0.0171,-0.0171,-0.0171,0.0192
0.0720,sand,1.042,0.600,0.0601,-0.0178,0.0100,-0.0041,-0.0342,-0.0006,-0.0191,-0.0191,-0.0191,-0.0191,0.0258
0.0840,sand,1.042,0.600,0.0700,-0.0348,-0.0007,-0.0046,-0.0652,-0.1075,-0.0040,-0.0040,-0.0040,-0.0040,0.0329
0.0960,sand,1.042,0.600,0.0799,-0.0735,-0.0668,-0.0022,0.0525,0.1887,-0.0108,-0.0108,-0.0108,-0.0108,0.0365
0.1080,sand,1.042,0.600,0.0897,-0.0103,-0.0667,-0.0031,0.0694,-0.0289,-0.0168,-0.0168,-0.0168,-0.0168,0.0416
0.1200,sand,1.042,0.600,0.0995,0.0892,0.0265,-0.0028,0.1421,-0.0373,-0.0260,-0.0260,-0.0260,-0.0260,0.0470
0.1320,sand,1.042,0.600,0.1092,-0.0155,0.0362,-0.0020,0.1420,0.0249,-0.0367,-0.0367,-0.0366,-0.0366,0.0517
0.1440,sand,1.042,0.600,0.1188,0.0133,-0.0620,-0.0005,0.0501,-0.2185,-0.0537,-0.0537,-0.0537,-0.0537,0.0559
0.1560,sand,1.042,0.600,0.1284,-0.0103,-0.0478,-0.0039,0.2047,0.2666,-0.0715,-0.0715,-0.0715,-0.0715,0.0624
0.1680,sand,1.042,0.600,0.1379,0.0628,-0.0043,0.0012,0.0214,-0.0251,-0.0869,-0.0869,-0.0869,-0.0869,0.0634
0.1800,sand,1.042,0.600,0.1472,-0.0206,-0.0228,-0.0018,0.0643,0.4130,-0.1157,-0.1157,-0.1157,-0.1157,0.0677
0.1920,sand,1.042,0.600,0.1565,0.0071,-0.0494,-0.0038,0.0409,-0.0619,-0.1422,-0.1422,-0.1422,-0.1422,0.0779
0.2040,sand,1.042,0.600,0.1658,0.0509,0.0350,-0.0032,-0.0139,-0.2319,-0.1808,-0.1808,-0.1808,-0.1808,0.0827
0.2160,sand,1.042,0.600,0.1748,-0.0420,-0.0109,-0.0012,-0.0987,0.2207,-0.2191,-0.2191,-0.2191,-0.2191,0.0854
0.2280,sand,1.042,0.600,0.1838,-0.0054,-0.0407,-0.0027,-0.1943,0.0423,-0.2594,-0.2594,-0.2594,-0.2594,0.0881
0.2400,sand,1.042,0.600,0.1927,-0.0536,0.0498,-0.0024,-0.3406,-0.6641,-0.2919,-0.2919,-0.2919,-0.2919,0.0973
0.2520,sand,1.042,0.600,0.2014,0.0232,0.0131,-0.0010,0.2937,-0.6408,-0.3646,-0.3646,-0.3646,-0.3646,0.1007
0.2640,sand,1.042,0.600,0.2101,0.0064,0.0653,-0.0004,0.5979,0.0106,-0.4210,-0.4211,-0.4211,-0.4210,0.0984
0.2760,sand,1.042,0.600,0.2186,0.0418,-0.0298,0.0012,-0.0151,0.1917,-0.4795,-0.4797,-0.4794,-0.4797,0.1054
0.2880,sand,1.042,0.600,0.2269,0.0210,0.0316,-0.0036,-0.0334,-0.2008,-0.5557,-0.5559,-0.5556,-0.5559,0.1166
0.3000,sand,1.042,0.600,0.2351,-0.0475,0.0580,-0.0011,-0.1142,-0.7370,-0.6300,-0.6302,-0.6299,-0.6302,0.1205
0.3120,sand,1.042,0.600,0.2432,0.0215,-0.0100,-0.0009,0.0854,0.0968,-0.7060,-0.7061,-0.7058,-0.7062,0.1212
0.3240,sand,1.042,0.600,0.2511,0.0562,0.0126,-0.0002,-0.0123,0.2514,-0.7893,-0.7895,-0.7891,-0.7895,0.1246
0.3360,sand,1.042,0.600,0.2588,-0.0115,-0.0538,0.0006,-0.0159,0.0312,-0.8925,-0.8926,-0.8923,-0.8926,0.1295
0.3480,sand,1.042,0.600,0.2664,-0.0374,0.0311,-0.0033,0.0968,0.0331,-1.0072,-1.0074,-1.0071,-1.0074,0.1354
0.3600,sand,1.042,0.600,0.2738,0.0057,0.0184,-0.0019,-0.0593,-0.2231,-1.1270,-1.1271,-1.1268,-1.1271,0.1395
0.3720,sand,1.042,0.600,0.2811,0.0552,0.0590,-0.0024,0.0528,0.0813,-1.2679,-1.2680,-1.2677,-1.2681,0.1424
0.3840,sand,1.042,0.600,0.2881,0.0799,-0.0006,-0.0026,-0.0876,0.3521,-1.4217,-1.4219,-1.4216,-1.4219,0.1452
0.3960,sand,1.042,0.600,0.2950,-0.0120,0.0356,-0.0033,-0.0407,0.1675,-1.5718,-1.5720,-1.5717,-1.5720,0.1492
0.4080,sand,1.042,0.600,0.3017,0.0185,0.1438,-0.0011,-0.0545,0.1233,-1.7692,-1.7693,-1.7690,-1.7694,0.1537
0.4200,sand,1.042,0.600,0.3082,-0.0316,0.1053,-0.0033,0.0027,0.1290,-1.9362,-1.9849,-1.9520,-1.9799,0.1578
0.4320,sand,1.042,0.600,0.3145,0.0626,0.0010,-0.0077,2.3066,-2.5689,-1.2535,-2.2376,-1.4024,-2.2643,0.1607
0.4440,sand,1.042,0.600,0.3206,0.0494,-0.0578,0.0007,4.0935,-1.9731,-0.8074,-1.3640,-1.1654,-1.8525,0.1637
0.4560,sand,1.042,0.600,0.3265,0.2326,-0.0414,0.0121,5.7203,0.5422,-1.0193,-0.4157,-1.4038,-1.6953,0.1679
0.4680,sand,1.042,0.600,0.3322,0.2052,0.0825,0.0299,4.7919,1.0255,-1.3347,-0.3149,-1.2166,-1.4605,0.1647
0.4800,sand,1.042,0.600,0.3377,0.2691,0.0068,0.0291,5.5466,-1.8194,-1.2498,-0.7019,-0.9621,-1.3521,0.1602
0.4920,sand,1.042,0.600,0.3430,0.2618,-0.0146,0.0268,5.6679,-2.1994,-0.9264,-1.0208,-0.8845,-1.1446,0.1615
0.5040,sand,1.042,0.600,0.3481,0.4090,0.0090,0.0250,6.3085,-1.8875,-0.7540,-1.1401,-0.1343,-1.6760,0.1663
0.5160,sand,1.042,0.600,0.3529,0.4393,-0.0535,0.0249,0.8999,-1.2243,0.1998,-2.1408,-0.1296,-2.7541,0.1689
0.5280,sand,1.042,0.600,0.3575,0.4773,0.0112,-0.0039,4.4923,3.5814,-0.4556,-2.7993,-0.1017,-2.3018,0.1682
0.5400,sand,1.042,0.600,0.3619,0.5143,0.0169,0.0275,-0.7556,-2.2159,-0.6954,-3.4912,0.0363,-2.1129,0.1683
0.5520,sand,1.042,0.600,0.3661,0.5229,0.0572,0.0290,0.5592,-1.8394,-0.6501,-3.7622,0.1156,-1.4616,0.1694
0.5640,sand,1.042,0.600,0.3700,0.5062,-0.0682,0.0086,2.0481,-0.2225,-1.1445,-2.7057,-0.2224,-1.5539,0.1706
0.5760,sand,1.042,0.600,0.3737,0.5266,-0.0335,0.0422,2.0571,4.3556,0.0405,-2.5287,-0.4753,-1.7306,0.1715
0.5880,sand,1.042,0.600,0.3772,0.4639,-0.0885,0.0371,-0.4312,0.1104,-0.4246,-2.0001,-0.8875,-1.2513,0.1754
0.6000,sand,1.042,0.600,0.3804,0.5436,-0.0099,0.0431,-1.2039,-0.9328,-0.7672,-1.6599,-1.1143,-1.2348,0.1804
0.6120,sand,1.042,0.600,0.3834,0.5200,-0.0135,0.0548,-0.7027,0.4192,-0.9797,-1.8700,-1.3167,-1.2810,0.1844
0.6240,sand,1.042,0.600,0.3862,0.4291,-0.0638,0.0627,0.4741,0.1406,-1.0528,-2.1110,-1.1599,-1.4908,0.1862
0.6360,sand,1.042,0.600,0.3887,0.3942,0.0292,0.0700,0.5278,0.2736,-1.2758,-2.7071,-1.4746,-1.5465,0.1884
0.6480,sand,1.042,0.600,0.3909,0.5317,-0.0038,0.0812,0.9254,1.0356,-1.4780,-3.0455,-1.2398,-2.1688,0.1909
0.6600,sand,1.042,0.600,0.3929,0.4685,0.0218,0.0824,0.9095,0.8723,-2.2468,-3.2855,-1.5183,-2.2817,0.1924
0.6720,sand,1.042,0.600,0.3947,0.5705,0.0243,0.0870,1.4095,0.4302,-2.7822,-3.7566,-2.4573,-1.8811,0.1930
0.6840,sand,1.042,0.600,0.3962,0.5799,-0.0224,0.0871,1.0874,0.2363,-3.5284,-4.2705,-2.4225,-1.9778,0.1948
0.6960,sand,1.042,0.600,0.3974,0.5637,0.0649,0.0896,1.7137,-1.0433,-4.3237,-5.4659,-2.0157,-2.3612,0.1973
0.7080,sand,1.042,0.600,0.3985,0.5920,0.0315,0.0835,0.7361,0.6937,-5.3094,-6.4516,-1.6364,-2.4032,0.1984
0.7200,sand,1.042,0.600,0.3992,0.5470,0.0984,0.0809,0.2611,0.6780,-6.1543,-7.3227,-1.5730,-2.7086,0.1984
0.7320,sand,1.042,0.600,0.3997,0.5341,0.0760,0.0801,0.2933,1.1954,-6.9013,-8.1141,-1.4588,-2.6591,0.1985
0.7440,sand,1.042,0.600,0.4000,0.6884,0.0870,0.0736,0.4192,0.6288,-7.3751,-8.9688,-1.3636,-2.7626,0.1993
0.7560,sand,1.042,0.600,0.4000,0.6654,0.0384,0.0712,0.3303,0.6337,-7.5628,-9.8880,-1.4155,-2.7871,0.2000
