t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.712,0.600,0.0000,0.0531,-0.0840,0.0012,-0.6927,0.0134,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.712,0.600,0.0176,0.0040,0.0243,0.0011,-0.6060,-0.0129,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.712,0.600,0.0352,-0.0167,0.0026,-0.0043,-0.7926,-0.0958,-0.0047,-0.0047,-0.0047,-0.0047,0.0104
0.0360,dirt,0.712,0.600,0.0527,-0.0705,0.0813,-0.0043,-0.1098,0.1073,0.0150,0.0150,0.0150,0.0150,0.0215
0.0480,dirt,0.712,0.600,0.0703,-0.0849,0.0152,0.0004,0.4092,-0.0458,0.0227,0.0227,0.0227,0.0227,0.0295
0.0600,dirt,0.712,0.600,0.0877,-0.0669,0.0284,-0.0031,0.4257,0.0106,-0.0174,-0.0174,-0.0174,-0.0174,0.0371
0.0720,dirt,0.712,0.600,0.1052,-0.0695,-0.0770,-0.0052,-0.3653,-0.0681,-0.0196,-0.0196,-0.0196,-0.0196,0.0488
0.0840,dirt,0.712,0.600,0.1225,0.0130,-0.0264,-0.0056,-0.0166,-0.1962,-0.0105,-0.0105,-0.0105,-0.0105,0.0576
0.0960,dirt,0.712,0.600,0.1398,-0.0633,0.0235,-0.0027,-0.2559,0.2929,-0.0112,-0.0112,-0.0112,-0.0112,0.0636
0.1080,dirt,0.712,0.600,0.1570,0.0592,0.0349,-0.0030,0.3180,-0.0969,-0.0160,-0.0160,-0.0160,-0.0160,0.0719
0.1200,dirt,0.712,0.600,0.1741,-0.0504,-0.0363,-0.0051,-0.0120,-0.5426,-0.0253,-0.0253,-0.0253,-0.0253,0.0808
0.1320,dirt,0.712,0.600,0.1911,0.1038,0.0295,-0.0046,0.0813,0.7553,-0.0369,-0.0369,-0.0369,-0.0369,0.0887
0.1440,dirt,0.712,0.600,0.2079,-0.0452,0.0509,-0.0053,-0.2082,0.8055,-0.0523,-0.0523,-0.0523,-0.0523,0.0980
0.1560,dirt,0.712,0.600,0.2247,0.0568,-0.0569,-0.0029,-0.0073,0.0888,-0.0706,-0.0707,-0.0706,-0.0706,0.1069
0.1680,dirt,0.712,0.600,0.2413,-0.0523,0.0515,-0.0042,-0.0168,0.2366,-0.0975,-0.0975,-0.0975,-0.0975,0.1179
