t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.832,0.400,0.0000,0.0678,-0.0342,0.0005,-0.6742,0.0121,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.832,0.400,0.0176,0.0481,-0.0340,0.0005,-0.6478,0.0105,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.832,0.400,0.0352,0.0062,-0.0512,-0.0069,1.3756,-0.0705,-0.0033,-0.0033,-0.0033,-0.0033,0.0100
0.0360,dirt,0.832,0.400,0.0527,0.0257,-0.0079,-0.0044,0.1708,0.1155,0.0156,0.0155,0.0155,0.0155,0.0197
0.0480,dirt,0.832,0.400,0.0703,0.1032,0.0561,-0.0026,0.4814,-0.0737,0.0236,0.0236,0.0235,0.0235,0.0285
0.0600,dirt,0.832,0.400,0.0877,0.0114,-0.0142,-0.0049,0.7362,-0.0598,-0.0163,-0.0164,-0.0164,-0.0164,0.0376
0.0720,dirt,0.832,0.400,0.1052,-0.1080,-0.0599,-0.0057,0.1209,-0.0188,-0.0181,-0.0181,-0.0181,-0.0181,0.0463
0.0840,dirt,0.832,0.400,0.1225,-0.0268,-0.0094,-0.0033,-0.2859,0.5385,-0.0055,-0.0055,-0.0055,-0.0055,0.0538
0.0960,dirt,0.832,0.400,0.1398,0.0392,0.0780,-0.0051,-0.0457,0.1486,-0.0029,-0.0029,-0.0029,-0.0029,0.0634
0.1080,dirt,0.832,0.400,0.1570,-0.0707,-0.0275,-0.0048,0.1307,-0.0676,-0.0041,-0.0041,-0.0042,-0.0042,0.0724
0.1200,dirt,0.832,0.400,0.1741,-0.0435,-0.0146,-0.0039,-0.0431,0.0689,-0.0078,-0.0078,-0.0079,-0.0079,0.0807
0.1320,dirt,0.832,0.400,0.1911,-0.0434,0.0414,-0.0021,0.0091,0.0959,-0.0155,-0.0155,-0.0155,-0.0155,0.0890
0.1440,dirt,0.832,0.400,0.2079,-0.0767,0.1414,-0.0021,-0.1045,1.4742,-0.0160,-0.0161,-0.0161,-0.0161,0.0982
0.1560,dirt,0.832,0.400,0.2247,-0.0006,0.0091,-0.0044,-0.0047,0.0446,-0.0234,-0.0234,-0.0234,-0.0234,0.1072
0.1680,dirt,0.832,0.400,0.2413,-0.0099,-0.0166,-0.0031,0.0745,-0.1771,-0.0273,-0.0274,-0.0274,-0.0274,0.1156
0.1800,dirt,0.832,0.400,0.2577,-0.0115,-0.0018,-0.0041,0.0708,-0.0898,-0.0385,-0.0386,-0.0386,-0.0386,0.1239
0.1920,dirt,0.832,0.400,0.2740,-0.0004,-0.0710,-0.0051,-0.1009,0.1752,-0.0509,-0.0510,-0.0510,-0.0510,0.1319
0.2040,dirt,0.832,0.400,0.2901,-0.0131,-0.0253,-0.0024,0.0609,0.5533,-0.0631,-0.0632,-0.0632,-0.0632,0.1411
0.2160,dirt,0.832,0.400,0.3060,-0.0188,0.0181,-0.0026,-0.0173,0.0526,-0.0774,-0.0775,-0.0774,-0.0774,0.1500
0.2280,dirt,0.832,0.400,0.3217,-0.1248,-0.0682,-0.0051,0.0106,0.0619,-0.0895,-0.0896,-0.0895,-0.0895,0.1599
0.2400,dirt,0.832,0.400,0.3372,-0.0750,0.0032,-0.0030,0.0429,-0.2120,-0.1109,-0.1110,-0.1110,-0.1110,0.1656
0.2520,dirt,0.832,0.400,0.3525,-0.0395,-0.0718,-0.0039,0.0275,1.5072,-0.1347,-0.1348,-0.1348,-0.1348,0.1709
0.2640,dirt,0.832,0.400,0.3676,0.0232,-0.0033,-0.0069,-0.5921,-0.3023,-0.1455,-0.1457,-0.1456,-0.1456,0.1860
0.2760,dirt,0.832,0.400,0.3825,-0.0359,0.0880,-0.0045,0.2748,0.5689,-0.1818,-0.1821,-0.1819,-0.1819,0.1974
0.2880,dirt,0.832,0.400,0.3971,0.0353,-0.0410,0.0018,-0.0007,-0.0841,-0.2016,-0.2019,-0.2018,-0.2018,0.1971
0.3000,dirt,0.832,0.400,0.4114,-0.0449,-0.0056,-0.0017,0.0503,1.7192,-0.2273,-0.2276,-0.2274,-0.2274,0.1976
0.3120,dirt,0.832,0.400,0.4256,0.0995,0.0007,-0.0051,-0.0200,-0.4062,-0.2634,-0.2637,-0.2635,-0.2635,0.2096
0.3240,dirt,0.832,0.400,0.4394,-0.0534,-0.0671,-0.0070,-0.0164,-0.2241,-0.3065,-0.3068,-0.3066,-0.3066,0.2230
0.3360,dirt,0.832,0.400,0.4529,0.0030,-0.0116,-0.0034,-0.0548,0.6472,-0.3147,-0.3150,-0.3148,-0.3148,0.2300
0.3480,dirt,0.832,0.400,0.4662,-0.0429,0.0248,0.0000,0.2514,-0.0621,-0.3517,-0.3519,-0.3517,-0.3518,0.2350
0.3600,dirt,0.832,0.400,0.4792,-0.0427,0.0400,-0.0016,-0.0027,-0.0699,-0.3981,-0.3984,-0.3982,-0.3983,0.2393
0.3720,dirt,0.832,0.400,0.4919,0.0359,-0.0409,-0.0029,-0.0924,0.4925,-0.4336,-0.4339,-0.4337,-0.4337,0.2443
0.3840,dirt,0.832,0.400,0.5042,-0.0502,0.0725,-0.0046,0.1280,0.0418,-0.4806,-0.4809,-0.4807,-0.4807,0.2520
0.3960,dirt,0.832,0.400,0.5163,0.0168,0.0193,-0.0027,-0.0114,0.0867,-0.5265,-0.5267,-0.5265,-0.5266,0.2603
0.4080,dirt,0.832,0.400,0.5280,-0.0380,0.0639,-0.0047,0.0195,0.0474,-0.5745,-0.5748,-0.5746,-0.5746,0.2673
0.4200,dirt,0.832,0.400,0.5394,0.0682,0.0408,-0.0024,0.0412,-0.0521,-0.6225,-0.6226,-0.6224,-0.6224,0.2729
0.4320,dirt,0.832,0.400,0.5504,0.0054,-0.0046,-0.0004,1.0862,-1.3831,-0.4694,-0.6024,-0.5036,-0.6060,0.2766
0.4440,dirt,0.832,0.400,0.5611,0.1436,-0.0212,0.0021,1.4053,-0.8888,-0.5366,0.1130,-0.4169,-0.6760,0.2788
0.4560,dirt,0.832,0.400,0.5714,0.0899,0.0160,0.0083,1.9454,2.0212,-0.8664,0.7292,-0.5612,-0.6636,0.2792
