t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.686,0.400,0.0000,0.0277,0.0749,0.0004,-0.6817,0.0045,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.686,0.400,0.0101,0.0060,0.0468,-0.0004,-0.6313,0.0095,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.686,0.400,0.0201,-0.0600,0.0460,-0.0024,-0.2272,-0.0478,-0.0078,-0.0078,-0.0078,-0.0078,0.0047
0.0360,dirt,0.686,0.400,0.0301,0.0126,-0.0325,-0.0044,-0.5197,0.0827,0.0153,0.0153,0.0153,0.0153,0.0122
0.0480,dirt,0.686,0.400,0.0401,-0.0497,-0.0003,-0.0024,0.1561,-0.0522,0.0227,0.0227,0.0227,0.0227,0.0177
0.0600,dirt,0.686,0.400,0.0501,-0.0510,0.0251,-0.0026,0.4620,0.0067,-0.0148,-0.0148,-0.0148,-0.0148,0.0222
0.0720,dirt,0.686,0.400,0.0601,-0.0215,0.0095,-0.0034,-0.1973,-0.0292,-0.0193,-0.0193,-0.0193,-0.0193,0.0265
0.0840,dirt,0.686,0.400,0.0700,-0.0008,-0.0483,-0.0019,-0.2498,-0.0850,-0.0068,-0.0068,-0.0068,-0.0068,0.0313
0.0960,dirt,0.686,0.400,0.0799,0.1053,0.0376,-0.0035,0.0568,0.2221,-0.0039,-0.0039,-0.0039,-0.0039,0.0364
0.1080,dirt,0.686,0.400,0.0897,-0.0315,0.0580,-0.0012,-0.0590,0.0002,-0.0043,-0.0043,-0.0043,-0.0043,0.0407
0.1200,dirt,0.686,0.400,0.0995,0.0701,0.0721,-0.0028,0.0716,-0.1403,-0.0083,-0.0083,-0.0083,-0.0083,0.0466
0.1320,dirt,0.686,0.400,0.1092,0.0241,0.0610,-0.0030,0.0278,-0.0202,-0.0269,-0.0269,-0.0269,-0.0269,0.0524
0.1440,dirt,0.686,0.400,0.1188,0.0212,-0.0023,-0.0027,0.1693,-0.2859,-0.0184,-0.0184,-0.0184,-0.0184,0.0582
0.1560,dirt,0.686,0.400,0.1284,0.0225,0.0251,-0.0016,-0.1951,0.2309,-0.0245,-0.0245,-0.0245,-0.0245,0.0613
0.1680,dirt,0.686,0.400,0.1379,0.0465,-0.0097,-0.0047,0.1132,-0.0137,-0.0318,-0.0318,-0.0318,-0.0318,0.0647
0.1800,dirt,0.686,0.400,0.1472,0.1027,-0.0446,-0.0053,0.1257,-0.3999,-0.0406,-0.0406,-0.0406,-0.0406,0.0729
0.1920,dirt,0.686,0.400,0.1565,-0.0203,-0.0584,-0.0052,0.0107,-0.2415,-0.0486,-0.0486,-0.0486,-0.0486,0.0802
0.2040,dirt,0.686,0.400,0.1658,0.0349,0.0531,0.0004,0.1774,0.6953,-0.0633,-0.0633,-0.0633,-0.0633,0.0820
0.2160,dirt,0.686,0.400,0.1748,0.0343,0.0028,0.0024,0.0089,0.1972,-0.0784,-0.0784,-0.0784,-0.0784,0.0829
0.2280,dirt,0.686,0.400,0.1838,0.0281,0.0700,-0.0024,0.2671,0.2818,-0.0890,-0.0890,-0.0890,-0.0890,0.0871
0.2400,dirt,0.686,0.400,0.1927,-0.1374,0.0799,-0.0045,0.1562,-0.8202,-0.1088,-0.1088,-0.1088,-0.1088,0.0964
0.2520,dirt,0.686,0.400,0.2014,0.0032,-0.0656,-0.0059,-0.0143,0.0644,-0.1254,-0.1254,-0.1254,-0.1254,0.1052
0.2640,dirt,0.686,0.400,0.2101,0.0107,-0.0053,-0.0027,0.6287,-0.6224,-0.1553,-0.1551,-0.1552,-0.1552,0.1096
0.2760,dirt,0.686,0.400,0.2186,-0.1119,-0.0100,-0.0001,0.0565,0.2677,-0.1726,-0.1724,-0.1725,-0.1725,0.1098
0.2880,dirt,0.686,0.400,0.2269,-0.0690,0.0087,0.0009,-0.2573,0.0761,-0.2108,-0.2106,-0.2107,-0.2107,0.1112
0.3000,dirt,0.686,0.400,0.2351,0.0006,0.0174,-0.0014,-0.2570,-0.4350,-0.2276,-0.2274,-0.2275,-0.2276,0.1157
0.3120,dirt,0.686,0.400,0.2432,0.0074,0.0114,-0.0061,-0.0104,0.0320,-0.2521,-0.2519,-0.2520,-0.2520,0.1276
0.3240,dirt,0.686,0.400,0.2511,-0.1011,-0.0563,0.0060,0.0169,-0.1599,-0.2809,-0.2807,-0.2809,-0.2809,0.1237
0.3360,dirt,0.686,0.400,0.2588,0.0162,0.0136,-0.0034,-0.1205,1.6033,-0.3236,-0.3233,-0.3236,-0.3236,0.1317
0.3480,dirt,0.686,0.400,0.2664,0.1121,0.1122,-0.0023,0.0079,0.1201,-0.3587,-0.3584,-0.3587,-0.3587,0.1340
