t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.835,0.600,0.0000,0.0199,0.1137,-0.0002,-0.6606,0.0104,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.835,0.600,0.0176,-0.0967,-0.0181,-0.0002,-0.6179,0.0226,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.835,0.600,0.0352,-0.0874,0.0549,-0.0058,-0.7927,-0.1367,-0.0047,-0.0047,-0.0047,-0.0047,0.0104
0.0360,dirt,0.835,0.600,0.0527,-0.0358,-0.0738,-0.0050,-0.0941,0.1292,0.0150,0.0150,0.0150,0.0150,0.0215
0.0480,dirt,0.835,0.600,0.0703,-0.1290,0.1268,-0.0032,0.3898,-0.0317,0.0227,0.0227,0.0227,0.0227,0.0295
0.0600,dirt,0.835,0.600,0.0877,-0.0180,0.1060,-0.0027,0.4155,0.0013,-0.0174,-0.0174,-0.0174,-0.0174,0.0371
0.0720,dirt,0.835,0.600,0.1052,0.0044,0.0500,-0.0067,-0.3576,-0.0481,-0.0196,-0.0196,-0.0196,-0.0196,0.0488
0.0840,dirt,0.835,0.600,0.1225,-0.0195,0.0567,-0.0055,0.0138,-0.1907,-0.0105,-0.0105,-0.0105,-0.0105,0.0576
0.0960,dirt,0.835,0.600,0.1398,0.0364,0.0528,-0.0043,-0.2473,0.3461,-0.0112,-0.0112,-0.0112,-0.0112,0.0636
0.1080,dirt,0.835,0.600,0.1570,0.0170,-0.0060,-0.0035,0.3279,-0.1071,-0.0160,-0.0160,-0.0160,-0.0160,0.0719
0.1200,dirt,0.835,0.600,0.1741,-0.0801,0.0156,-0.0038,-0.0239,-0.5431,-0.0253,-0.0253,-0.0253,-0.0253,0.0808
0.1320,dirt,0.835,0.600,0.1911,0.0264,-0.0344,-0.0034,0.1011,0.7492,-0.0369,-0.0369,-0.0369,-0.0369,0.0887
0.1440,dirt,0.835,0.600,0.2079,-0.0134,0.0389,-0.0053,-0.1981,0.8100,-0.0523,-0.0523,-0.0523,-0.0523,0.0980
0.1560,dirt,0.835,0.600,0.2247,-0.0519,-0.0208,-0.0046,-0.0217,0.0932,-0.0706,-0.0707,-0.0706,-0.0706,0.1069
0.1680,dirt,0.835,0.600,0.2413,0.0229,-0.0523,-0.0033,-0.0692,0.2401,-0.0975,-0.0975,-0.0975,-0.0975,0.1179
0.1800,dirt,0.835,0.600,0.2577,-0.1044,-0.0797,-0.0031,0.0006,-0.0533,-0.1202,-0.1203,-0.1203,-0.1203,0.1274
0.1920,dirt,0.835,0.600,0.2740,0.0731,0.0237,-0.0015,0.0755,-0.0386,-0.1467,-0.1467,-0.1467,-0.1467,0.1333
0.2040,dirt,0.835,0.600,0.2901,-0.0146,-0.0244,-0.0011,-0.1412,0.3313,-0.1810,-0.1810,-0.1810,-0.1810,0.1376
0.2160,dirt,0.835,0.600,0.3060,0.0083,0.0143,-0.0061,0.2287,0.6674,-0.2068,-0.2069,-0.2069,-0.2069,0.1521
0.2280,dirt,0.835,0.600,0.3217,-0.0174,-0.0170,-0.0004,0.7920,-0.6973,-0.2598,-0.2598,-0.2598,-0.2598,0.1608
0.2400,dirt,0.835,0.600,0.3372,-0.0719,0.0667,-0.0007,0.9550,0.1228,-0.3105,-0.3105,-0.3105,-0.3105,0.1649
0.2520,dirt,0.835,0.600,0.3525,0.0336,0.0010,-0.0054,0.2819,0.1701,-0.3606,-0.3607,-0.3606,-0.3606,0.1732
0.2640,dirt,0.835,0.600,0.3676,-0.0259,0.0002,-0.0056,-0.3493,0.2184,-0.4158,-0.4159,-0.4158,-0.4158,0.1827
0.2760,dirt,0.835,0.600,0.3825,-0.0705,0.0284,-0.0028,-0.0683,0.2162,-0.4825,-0.4825,-0.4825,-0.4825,0.1907
0.2880,dirt,0.835,0.600,0.3971,-0.0523,0.0600,-0.0036,0.2117,0.1907,-0.5564,-0.5565,-0.5565,-0.5565,0.1967
0.3000,dirt,0.835,0.600,0.4114,-0.0423,0.0322,-0.0054,0.0268,-0.3892,-0.6255,-0.6256,-0.6255,-0.6255,0.2061
0.3120,dirt,0.835,0.600,0.4256,0.0067,0.0400,-0.0048,-0.0115,-0.0098,-0.6950,-0.6951,-0.6950,-0.6950,0.2148
0.3240,dirt,0.835,0.600,0.4394,0.0107,0.0384,-0.0008,-0.0336,-0.0018,-0.7980,-0.7981,-0.7981,-0.7981,0.2201
0.3360,dirt,0.835,0.600,0.4529,-0.0485,-0.0040,-0.0033,-0.0613,0.4317,-0.8972,-0.8973,-0.8972,-0.8972,0.2279
0.3480,dirt,0.835,0.600,0.4662,-0.0858,0.1057,-0.0031,0.0317,-0.1090,-1.0020,-1.0021,-1.0020,-1.0020,0.2346
