t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,0.976,0.600,0.0000,0.0203,0.0397,-0.0002,-0.6785,0.0164,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,0.976,0.600,0.0176,-0.1026,-0.0124,0.0004,-0.6297,-0.0132,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,0.976,0.600,0.0352,-0.0633,-0.0023,-0.0064,-0.7840,-0.1189,-0.0047,-0.0047,-0.0047,-0.0047,0.0104
0.0360,sand,0.976,0.600,0.0527,0.0392,-0.0439,-0.0078,-0.0951,0.1068,0.0150,0.0150,0.0150,0.0150,0.0215
0.0480,sand,0.976,0.600,0.0703,-0.0142,-0.0386,-0.0027,0.3960,-0.0685,0.0227,0.0227,0.0227,0.0227,0.0295
0.0600,sand,0.976,0.600,0.0877,-0.0395,0.1560,-0.0038,0.4056,0.0198,-0.0174,-0.0174,-0.0174,-0.0174,0.0371
0.0720,sand,0.976,0.600,0.1052,-0.0198,-0.0236,-0.0052,-0.3913,-0.0430,-0.0196,-0.0196,-0.0196,-0.0196,0.0488
0.0840,sand,0.976,0.600,0.1225,-0.0265,-0.0663,-0.0042,-0.0186,-0.1632,-0.0105,-0.0105,-0.0105,-0.0105,0.0576
0.0960,sand,0.976,0.600,0.1398,-0.0257,-0.0493,-0.0042,-0.2250,0.3283,-0.0112,-0.0112,-0.0112,-0.0112,0.0636
0.1080,sand,0.976,0.600,0.1570,-0.0120,0.0148,-0.0042,0.3380,-0.1023,-0.0160,-0.0160,-0.0160,-0.0160,0.0719
0.1200,sand,0.976,0.600,0.1741,0.0017,-0.0865,-0.0036,-0.0285,-0.5277,-0.0253,-0.0253,-0.0253,-0.0253,0.0808
0.1320,sand,0.976,0.600,0.1911,0.0419,-0.0317,-0.0044,0.0881,0.7726,-0.0369,-0.0369,-0.0369,-0.0369,0.0887
0.1440,sand,0.976,0.600,0.2079,0.0589,-0.0944,-0.0033,-0.2160,0.8010,-0.0523,-0.0523,-0.0523,-0.0523,0.0980
