t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.587,0.600,0.0000,0.0351,0.0213,-0.0010,-0.6481,-0.0039,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.587,0.600,0.0101,-0.0904,-0.0226,0.0010,-0.6332,-0.0084,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.587,0.600,0.0201,-0.0389,-0.0174,-0.0025,-0.3302,-0.0261,-0.0056,-0.0056,-0.0056,-0.0056,0.0038
0.0360,clay,0.587,0.600,0.0301,0.0238,0.0992,-0.0043,0.0168,0.1013,0.0154,0.0154,0.0154,0.0154,0.0129
0.0480,clay,0.587,0.600,0.0401,0.0115,0.0145,0.0014,-0.0176,-0.1212,0.0223,0.0223,0.0223,0.0223,0.0177
0.0600,clay,0.587,0.600,0.0501,0.0294,0.0164,0.0008,0.6229,0.0278,-0.0171,-0.0171,-0.0171,-0.0171,0.0192
0.0720,clay,0.587,0.600,0.0601,0.0147,0.0260,-0.0046,-0.0665,0.0188,-0.0191,-0.0191,-0.0191,-0.0191,0.0258
0.0840,clay,0.587,0.600,0.0700,-0.0164,-0.0943,-0.0056,-0.0272,-0.1313,-0.0040,-0.0040,-0.0040,-0.0040,0.0329
0.0960,clay,0.587,0.600,0.0799,0.0044,-0.0317,-0.0018,0.0489,0.1913,-0.0108,-0.0108,-0.0108,-0.0108,0.0365
0.1080,clay,0.587,0.600,0.0897,-0.0231,0.0642,-0.0012,0.0922,-0.0127,-0.0168,-0.0168,-0.0168,-0.0168,0.0416
0.1200,clay,0.587,0.600,0.0995,-0.0149,-0.0069,-0.0015,0.1338,-0.0300,-0.0260,-0.0260,-0.0260,-0.0260,0.0470
0.1320,clay,0.587,0.600,0.1092,-0.0119,-0.0107,-0.0013,0.1591,-0.0103,-0.0367,-0.0367,-0.0366,-0.0366,0.0517
0.1440,clay,0.587,0.600,0.1188,-0.1001,-0.0043,0.0003,0.0528,-0.2278,-0.0537,-0.0537,-0.0537,-0.0537,0.0559
0.1560,clay,0.587,0.600,0.1284,0.0464,-0.0042,-0.0034,0.1804,0.2789,-0.0715,-0.0715,-0.0715,-0.0715,0.0624
0.1680,clay,0.587,0.600,0.1379,-0.0329,-0.0209,-0.0009,0.0145,-0.0177,-0.0869,-0.0869,-0.0869,-0.0869,0.0634
0.1800,clay,0.587,0.600,0.1472,0.0281,0.0134,-0.0012,0.0935,0.4120,-0.1157,-0.1157,-0.1157,-0.1157,0.0677
0.1920,clay,0.587,0.600,0.1565,-0.0256,-0.0384,-0.0055,0.0255,-0.0650,-0.1422,-0.1422,-0.1422,-0.1422,0.0779
0.2040,clay,0.587,0.600,0.1658,-0.0104,-0.0461,-0.0022,-0.0298,-0.2150,-0.1808,-0.1808,-0.1808,-0.1808,0.0827
0.2160,clay,0.587,0.600,0.1748,0.0031,0.0248,-0.0004,-0.0817,0.2480,-0.2191,-0.2191,-0.2191,-0.2191,0.0854
0.2280,clay,0.587,0.600,0.1838,0.0041,0.0208,-0.0017,-0.1680,0.0678,-0.2594,-0.2594,-0.2594,-0.2594,0.0881
0.2400,clay,0.587,0.600,0.1927,0.0774,0.0582,-0.0038,-0.3723,-0.6747,-0.2919,-0.2919,-0.2919,-0.2919,0.0973
