time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0611,-0.0502,0.0076,-0.0413,0.0175,-0.0006,0.0000,0.0791,-0.0502,5.0000,0.0437,0.3000,5.0000,0.0828,0.1200,0.0000,3.136,337085.0160
0.0240,0.0388,-0.0392,-0.0020,0.0818,-0.0416,0.0012,0.0000,0.0552,-0.0392,5.0000,0.0487,0.3360,5.0000,0.0922,0.1344,0.0000,1.317,349708.7592
0.0360,0.0845,0.0107,0.0145,-0.0316,0.0465,-0.0134,0.0000,0.0852,0.0107,5.0000,0.0367,0.3720,5.0000,0.0695,0.1488,0.0000,1.007,355246.9343
0.0480,0.0675,-0.0711,-0.0029,-0.0266,0.0372,-0.0010,0.0000,0.0981,-0.0711,5.0000,0.0487,0.4080,5.0000,0.0922,0.1632,0.0000,1.048,351640.3301
0.0600,0.0178,-0.0141,-0.0013,-0.0859,-0.0117,0.0018,0.0000,0.0227,-0.0141,5.0000,0.0367,0.4440,5.0000,0.0695,0.1776,0.0000,1.251,354797.2017
0.0720,0.1297,0.0562,-0.0037,0.0062,0.0375,0.0096,0.2500,0.1328,0.0562,5.0000,0.0401,0.4800,5.0000,0.0760,0.1920,0.0000,1.067,335123.2714
0.0840,-0.0328,0.0231,0.0014,-0.0185,0.0967,0.0051,0.0000,0.0401,0.0231,5.0000,0.0521,0.5160,5.0000,0.0987,0.2064,0.0000,1.246,383480.1765
0.0960,0.0625,-0.0428,0.0013,0.0418,0.0362,-0.0004,0.0000,0.0757,-0.0428,5.0000,0.0401,0.5520,5.0000,0.0760,0.2208,0.0000,1.109,332318.1098
0.1080,0.0079,0.0428,-0.0073,0.0200,0.0011,-0.0060,0.0000,0.0435,0.0428,5.0000,0.0521,0.5880,5.0000,0.0987,0.2352,0.0000,1.179,339322.5277
0.1200,0.1124,0.0290,0.0035,0.0464,-0.0500,-0.0050,0.0000,0.1160,0.0290,5.0000,0.0401,0.6240,5.0000,0.0760,0.2496,0.0000,1.066,316156.3683
0.1320,0.0573,0.0036,0.0000,0.0428,-0.0215,0.0069,0.0000,0.0574,0.0036,5.0000,0.0521,0.6600,5.0000,0.0987,0.2640,0.0000,1.320,318226.1153
0.1440,0.1038,-0.1081,-0.0017,0.0169,-0.0048,0.0082,0.0000,0.1499,-0.1081,5.0000,0.0401,0.6960,5.0000,0.0760,0.2784,0.0000,1.298,315582.0234
0.1560,0.0992,0.0338,0.0001,-0.0034,0.1245,0.0025,0.0000,0.1048,0.0338,5.0000,0.0499,0.7320,5.0000,0.0945,0.2928,0.0000,1.310,313923.8425
0.1680,0.0703,0.0311,0.0034,0.0148,-0.1013,-0.0035,0.0000,0.0769,0.0311,5.0000,0.0619,0.7680,5.0000,0.1173,0.3072,0.0000,1.472,314001.5073
0.1800,0.1022,0.0236,-0.0023,-0.0087,-0.0092,-0.0067,0.0000,0.1049,0.0236,5.0000,0.0499,0.8040,5.0000,0.0945,0.3216,0.0000,1.381,311626.7219
0.1920,-0.0529,0.0054,-0.0037,-0.0938,0.0232,-0.0063,0.0000,0.0532,0.0054,5.0000,0.0619,0.8400,5.0000,0.1173,0.3360,0.0000,1.198,327704.9296
0.2040,0.0892,-0.0359,0.0045,-0.0855,-0.0254,-0.0059,0.0000,0.0962,-0.0359,5.0000,0.0499,0.8760,5.0000,0.0945,0.3504,0.0000,1.044,308447.4431
0.2160,0.0098,-0.0656,0.0067,0.0358,-0.0509,0.0085,0.0000,0.0663,-0.0656,5.0000,0.0619,0.9120,5.0000,0.1173,0.3648,0.0000,1.140,307934.5110
0.2280,0.0559,0.0511,0.0002,-0.0470,0.0008,0.0093,0.0000,0.0758,0.0511,5.0000,0.0499,0.9480,5.0000,0.0945,0.3792,0.0000,1.252,305624.2580
0.2400,0.0224,-0.0169,-0.0023,0.0325,-0.0093,-0.0022,0.0000,0.0281,-0.0169,5.0000,0.0619,0.9840,5.0000,0.1173,0.3936,0.0000,1.160,300124.5007
0.2520,0.0991,0.0140,0.0031,-0.0064,0.0048,-0.0146,0.0000,0.1001,0.0140,5.0000,0.0499,1.0200,5.0000,0.0945,0.4080,0.0000,1.277,295992.9425
0.2640,0.0584,-0.0235,0.0042,0.1128,0.0679,-0.0041,0.0000,0.0629,-0.0235,5.0000,0.0569,1.0560,5.0000,0.1077,0.4224,0.0000,1.355,278547.6548
0.2760,0.0237,-0.0440,0.0032,0.0821,0.1214,-0.0027,0.0000,0.0500,-0.0440,5.0000,0.0586,1.0920,5.0000,0.1109,0.4368,0.0000,1.497,284938.5178
0.2880,0.1347,-0.0495,0.0026,0.0379,0.0467,0.0031,0.2500,0.1255,-0.0495,5.0000,0.0466,1.1280,5.0000,0.0882,0.4512,0.0000,1.324,277146.1665
0.3000,0.1072,0.0386,-0.0020,-0.0541,0.0447,0.0036,0.0000,0.1139,0.0386,5.0000,0.0586,1.1640,5.0000,0.1109,0.4656,0.0000,1.109,312704.4415
0.3120,0.0691,-0.0290,-0.0058,0.0152,-0.0093,-0.0001,0.0000,0.0749,-0.0290,5.0000,0.0466,1.2000,5.0000,0.0882,0.4800,0.0000,1.136,284041.0970
0.3240,0.0284,-0.0356,-0.0066,0.0262,-0.0177,-0.0011,0.0000,0.0455,-0.0356,5.0000,0.0586,1.2360,5.0000,0.1109,0.4944,0.0000,1.026,284090.9811
0.3360,-0.0404,-0.0492,-0.0042,0.0053,-0.0018,-0.0026,0.0000,0.0637,-0.0492,5.0000,0.0511,1.2720,5.0000,0.0968,0.5088,0.0000,1.238,292951.2840
0.3480,0.0450,-0.0185,-0.0088,-0.0636,-0.1670,0.0048,0.0000,0.0487,-0.0185,5.0000,0.0600,1.3080,5.0000,0.1137,0.5232,0.0000,1.244,282031.3467
0.3600,0.1335,0.0366,0.0021,0.0114,0.0693,-0.0064,0.2500,0.1221,0.0366,5.0000,0.0693,1.3440,5.0000,0.1313,0.5376,0.0000,1.198,268978.8535
0.3720,0.0447,-0.0263,0.0077,0.0920,0.1166,-0.0152,0.0000,0.0518,-0.0263,5.0000,0.0573,1.3800,5.0000,0.1086,0.5520,0.0000,1.386,289821.9163
0.3840,0.0049,-0.0002,-0.0016,0.0119,0.0039,-0.0132,0.0000,0.0049,-0.0002,5.0000,0.0693,1.4160,5.0000,0.1313,0.5664,0.0000,1.233,278612.8819
0.3960,0.1025,-0.0461,-0.0032,-0.0576,0.0620,-0.0074,0.0000,0.1124,-0.0461,5.0000,0.0573,1.4520,5.0000,0.1086,0.5808,0.0000,1.166,268887.1341
0.4080,0.0641,-0.0337,0.0081,0.0054,0.0588,0.0151,0.0000,0.0724,-0.0337,5.0000,0.0693,1.4880,5.0000,0.1313,0.5952,0.0000,1.152,269719.9247
0.4200,0.0036,-0.0110,-0.0113,0.0763,0.0401,0.0101,0.0000,0.0116,-0.0110,5.0000,0.0573,1.5240,5.0000,0.1086,0.6096,0.0000,1.077,262909.1667
0.4320,0.0930,0.0139,-0.0052,0.0632,-0.0178,0.0163,0.0000,0.0940,0.0139,5.0000,0.0693,1.5600,5.0000,0.1313,0.6240,0.0000,0.968,253955.4737
0.4440,0.0798,0.0313,-0.0117,0.1020,0.0371,-0.0014,0.0000,0.0857,0.0313,5.0000,0.0683,1.5960,5.0000,0.1293,0.6384,0.0000,1.089,247735.2405
0.4560,0.0056,-0.0060,-0.0071,0.2030,0.0265,-0.0060,0.0000,0.0082,-0.0060,5.0000,0.0563,1.6320,5.0000,0.1066,0.6528,0.0000,1.284,236251.9902
0.4680,0.0962,-0.0287,0.0032,0.0577,-0.0110,0.0168,0.0000,0.1004,-0.0287,5.0000,0.0683,1.6680,5.0000,0.1293,0.6672,0.0000,1.207,248641.1346
0.4800,0.0448,-0.0274,-0.0045,0.0982,0.0668,0.0040,0.0000,0.0525,-0.0274,5.0000,0.0563,1.7040,5.0000,0.1066,0.6816,0.0000,1.288,247124.7187
0.4920,0.0025,0.0424,0.0032,0.0838,0.0314,0.0030,0.0000,0.0424,0.0424,5.0000,0.0683,1.7400,5.0000,0.1293,0.6960,0.0000,1.273,252129.8243
0.5040,0.0989,0.0579,-0.0052,0.0704,0.0255,0.0050,0.0000,0.1146,0.0579,5.0000,0.0563,1.7760,5.0000,0.1066,0.7104,0.0000,1.073,243265.8155
0.5160,0.1128,0.0008,0.0005,0.0707,0.0325,-0.0079,0.0000,0.1128,0.0008,5.0000,0.0669,1.8120,5.0000,0.1266,0.7248,0.0000,0.999,240765.6127
0.5280,0.1308,0.0173,0.0069,0.0595,-0.0003,-0.0086,0.2500,0.1204,0.0173,5.0000,0.0642,1.8480,5.0000,0.1216,0.7392,0.0000,1.006,239641.8255
0.5400,0.0676,-0.0385,0.0035,-0.0023,0.0015,-0.0075,0.0000,0.0778,-0.0385,5.0000,0.0522,1.8840,5.0000,0.0989,0.7536,0.0000,1.018,278927.9882
0.5520,0.0216,0.0976,-0.0037,0.0867,-0.0043,0.0037,0.0000,0.1000,0.0976,5.0000,0.0642,1.9200,5.0000,0.1216,0.7680,0.0000,1.041,242359.6504
0.5640,0.0453,-0.0536,0.0016,-0.0274,-0.0534,-0.0023,0.0000,0.0702,-0.0536,5.0000,0.0522,1.9560,5.0000,0.0989,0.7824,0.0000,1.286,252981.4475
0.5760,0.0966,0.0202,-0.0041,-0.0467,-0.0271,-0.0047,0.0000,0.0987,0.0202,5.0000,0.0642,1.9920,5.0000,0.1216,0.7968,0.0000,1.341,246593.7322
0.5880,0.0734,-0.0292,0.0018,-0.0234,0.0035,-0.0028,0.0000,0.0790,-0.0292,5.0000,0.0545,2.0280,5.0000,0.1032,0.8112,0.0000,1.177,248374.8896
0.6000,0.2269,0.0037,0.0015,-0.0327,0.0420,0.0020,0.2500,0.0234,0.0037,5.0000,0.0558,2.0640,5.0000,0.1057,0.8256,0.0000,0.948,232004.8043
0.6120,0.1517,0.0249,-0.0100,0.0140,0.0138,0.0009,0.2500,0.1014,0.0249,5.0000,0.0678,2.1000,5.0000,0.1284,0.8400,0.0000,1.051,262477.0644
0.6240,0.1025,-0.0033,0.0036,0.0388,0.0384,-0.0035,0.0000,0.1025,-0.0033,5.0000,0.0558,2.1360,5.0000,0.1057,0.8544,0.0000,1.166,262625.3349
0.6360,0.0722,-0.0564,0.0059,0.0322,-0.0018,-0.0037,0.0000,0.0917,-0.0564,5.0000,0.0678,2.1720,5.0000,0.1284,0.8688,0.0000,1.024,241399.8575
0.6480,0.0437,0.0059,-0.0012,-0.0676,0.0364,-0.0104,0.0000,0.0441,0.0059,5.0000,0.0558,2.2080,5.0000,0.1057,0.8832,0.0000,1.054,248483.6874
0.6600,0.2066,-0.0963,0.0101,-0.0591,-0.0139,-0.0045,0.2500,0.1057,-0.0963,5.0000,0.0678,2.2430,5.0000,0.1284,0.8972,0.0000,1.090,231297.1550
0.6720,0.0150,0.0228,-0.0036,-0.0633,-0.0051,-0.0072,0.0000,0.0273,0.0228,5.0000,0.0649,2.2739,5.0000,0.1229,0.9096,0.0000,1.172,276399.7463
