step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
15,0.403,0.020,0.83,1.079,0.00,2,18,10.00,5.63,+0.000,0.991,0.000,-0.001,0.993,0.000,1,13.374,46.60,0.000
16,0.518,0.027,0.98,1.257,0.00,2,18,10.00,5.63,+0.000,0.995,0.000,-0.000,0.999,0.000,1,12.438,46.64,0.000
17,0.651,0.032,1.12,1.426,0.00,2,18,10.00,5.63,+0.000,0.996,0.000,-0.000,1.000,0.000,1,12.595,46.67,0.000
18,0.800,0.037,1.24,1.565,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.001,0.999,0.000,1,12.097,47.14,0.000
19,0.962,0.041,1.34,1.706,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.001,1.000,0.000,1,11.752,46.67,0.000
20,1.139,0.046,1.40,1.856,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,+0.007,0.998,0.000,1,11.646,46.71,0.000
21,1.329,0.052,1.47,1.995,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,+0.003,0.997,0.000,1,10.953,46.69,0.000
22,1.534,0.059,1.55,2.139,0.00,2,18,10.00,5.63,+0.000,1.000,0.000,-0.018,0.996,0.000,1,10.435,46.97,0.000
23,1.753,0.067,1.64,2.277,0.00,2,18,10.00,5.63,+0.000,1.000,0.000,-0.012,0.987,0.000,1,10.022,46.79,0.000
24,1.985,0.076,1.70,2.407,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.024,0.993,0.000,1,10.083,46.70,0.000
25,2.230,0.084,1.78,2.544,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.130,0.966,0.000,1,9.356,46.82,0.005
26,2.489,0.094,1.93,2.684,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.032,0.894,0.000,1,9.103,47.10,0.006
27,2.761,0.107,2.22,2.828,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.021,0.912,0.000,1,9.074,48.04,0.030
28,3.049,0.121,2.46,3.001,0.00,2,18,10.00,5.61,+0.000,1.000,0.000,-0.054,0.910,0.000,1,8.155,46.69,0.032
29,3.352,0.136,2.63,3.151,0.00,2,18,10.00,5.61,+0.000,1.000,0.000,-0.083,0.915,0.000,1,8.072,46.72,0.036
30,3.665,0.151,2.66,3.174,-4.47,2,18,10.00,5.61,-0.159,1.000,0.000,-0.169,0.938,0.000,1,7.062,47.29,0.043
31,3.985,0.165,2.59,3.267,-9.57,2,18,10.00,5.21,-0.341,1.000,0.000,-0.567,0.778,0.000,1,7.210,46.70,0.050
32,4.318,0.174,2.46,3.417,-11.11,2,18,10.00,5.05,-0.396,1.000,0.000,-0.275,0.758,0.000,1,7.176,46.63,0.239
33,4.662,0.178,1.93,3.552,-8.73,2,18,10.00,5.29,-0.311,1.000,0.000,-0.559,0.777,0.000,1,5.951,46.58,0.330
34,5.018,0.178,1.46,3.650,-9.94,2,18,10.00,5.17,-0.354,1.000,0.000,-0.304,0.871,0.000,1,5.813,50.73,0.085
35,5.385,0.170,0.76,3.760,-8.31,2,18,10.00,5.33,-0.296,0.996,0.000,-0.299,0.812,0.000,1,5.091,46.82,0.375
36,5.766,0.164,0.54,3.908,-6.17,2,18,10.00,5.51,-0.220,0.970,0.000,-0.187,0.842,0.000,1,4.523,46.55,0.341
37,6.159,0.156,0.26,4.037,-4.54,2,18,10.00,5.60,-0.162,0.930,0.000,-0.112,0.535,0.000,1,3.953,46.70,0.839
38,6.564,0.146,-0.15,4.127,-4.19,2,18,10.00,5.60,-0.149,0.878,0.000,-0.201,0.667,0.000,1,3.677,47.24,0.347
39,6.976,0.134,-0.56,4.199,-3.46,2,18,10.00,5.60,-0.123,0.821,0.000,-0.373,0.667,0.000,1,2.787,46.94,0.400
40,7.395,0.119,-1.12,4.260,-2.34,2,18,10.00,5.59,-0.083,0.758,0.000,-0.174,0.569,0.000,1,2.872,46.68,0.143
