t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0960,clay,0.500,0.042,0.1894,-0.0824,-0.0290,0.0012,-0.2827,0.4255,0.0186,0.0180,0.0180,0.0180,0.0389
0.1080,clay,0.500,0.087,0.3485,0.0327,-0.1012,-0.0606,2.6440,-1.1248,0.0203,0.0199,0.0198,0.0199,0.1487
0.1200,clay,0.500,0.093,0.3712,0.0198,-0.0643,-0.0423,-0.4722,2.7619,0.0222,0.0226,0.0216,0.0215,0.2371
0.1320,clay,0.500,0.099,0.3939,-0.0751,-0.0214,-0.0235,0.3187,-0.0108,0.0127,0.0135,0.0123,0.0122,0.2563
0.1440,clay,0.500,0.106,0.4167,-0.0213,0.0218,-0.0140,-0.8554,0.6959,0.0082,0.0090,0.0077,0.0076,0.2501
0.1560,clay,0.500,0.112,0.4394,0.1036,0.0926,-0.0113,-0.1214,0.1115,0.0053,0.0061,0.0049,0.0048,0.2380
0.1680,clay,0.500,0.119,0.4621,0.0241,-0.0483,-0.0176,0.0927,0.0185,0.0039,0.0048,0.0035,0.0034,0.2415
0.1800,clay,0.500,0.126,0.4848,-0.0031,-0.0694,-0.0166,-0.2728,1.0795,0.0041,0.0050,0.0037,0.0036,0.2496
0.1920,clay,0.500,0.134,0.5076,0.0309,-0.0272,-0.0184,-0.0457,0.0582,0.0049,0.0058,0.0045,0.0044,0.2594
0.2040,clay,0.500,0.150,0.5530,0.0356,-0.0184,-0.0197,0.0984,0.5546,0.0044,0.0053,0.0040,0.0039,0.2701
0.2160,clay,0.500,0.150,0.5530,-0.0440,0.0495,-0.0213,0.4156,0.0319,0.0040,0.0049,0.0036,0.0035,0.2881
0.2280,clay,0.500,0.158,0.5758,0.0554,0.0034,-0.0217,0.0143,0.0473,0.0057,0.0066,0.0053,0.0052,0.3070
0.2400,clay,0.500,0.166,0.5985,-0.0059,0.0240,-0.0198,0.2989,-0.3190,0.0096,0.0106,0.0092,0.0091,0.3231
0.2520,clay,0.500,0.175,0.6212,-0.0256,0.0816,-0.0169,-0.0597,-0.1018,0.0055,0.0064,0.0050,0.0049,0.3283
0.2640,clay,0.500,0.184,0.6439,-0.0606,-0.0268,-0.0155,0.1451,-0.1132,0.0020,0.0029,0.0016,0.0015,0.3289
0.2760,clay,0.500,0.192,0.6667,0.0057,-0.0197,-0.0178,0.1290,-0.6201,0.0022,0.0031,0.0018,0.0017,0.3389
0.2880,clay,0.500,0.202,0.6894,0.0526,0.0004,-0.0190,0.1969,0.0023,0.0025,0.0030,0.0019,0.0018,0.3568
0.3000,clay,0.500,0.211,0.7121,-0.0012,-0.0064,-0.0207,-0.2542,-0.4704,0.0026,0.0032,0.0021,0.0020,0.3764
0.3120,clay,0.500,0.220,0.7348,0.0157,-0.0438,-0.0193,0.0146,-0.0870,0.0022,0.0028,0.0016,0.0016,0.3851
0.3240,clay,0.500,0.230,0.7576,0.0019,-0.0454,-0.0172,0.0715,0.6992,0.0007,0.0013,0.0002,0.0001,0.3919
0.3360,clay,0.500,0.240,0.7803,0.0465,-0.0150,-0.0179,-0.7596,-0.2216,-0.0020,-0.0014,-0.0025,-0.0026,0.3990
0.3480,clay,0.500,0.250,0.8030,-0.0102,0.0641,-0.0183,0.1453,0.0286,-0.0034,-0.0029,-0.0040,-0.0041,0.4093
0.3600,clay,0.500,0.260,0.8258,0.0341,0.0336,-0.0183,-0.0283,0.0583,-0.0049,-0.0043,-0.0054,-0.0055,0.4226
0.3720,clay,0.500,0.270,0.8485,-0.0181,-0.0125,-0.0187,-0.0494,0.1013,-0.0074,-0.0068,-0.0079,-0.0080,0.4359
0.3840,clay,0.500,0.280,0.8712,0.0084,-0.0093,-0.0174,0.2556,0.0426,-0.0089,-0.0084,-0.0095,-0.0095,0.4510
0.3960,clay,0.500,0.291,0.8939,-0.0305,0.0407,-0.0184,-0.3714,-0.0155,-0.0131,-0.0125,-0.0137,-0.0137,0.4617
0.4080,clay,0.500,0.312,0.9394,0.0263,0.1415,-0.0167,0.0986,0.0473,-0.0163,-0.0158,-0.0169,-0.0170,0.4722
0.4200,clay,0.500,0.312,0.9394,0.0313,0.0353,-0.0180,-0.0802,-0.1603,-0.0357,-0.0146,-0.0204,-0.0204,0.4825
0.4320,clay,0.500,0.322,0.9621,0.0154,-0.0466,-0.0101,0.0003,-1.4519,-0.0507,-0.0054,-0.1448,0.1149,0.4912
0.4440,clay,0.500,0.333,0.9848,-0.0689,0.0031,-0.0132,-0.9049,0.1774,-1.1729,1.2287,-0.1505,0.0186,0.4892
0.4560,clay,0.500,0.344,0.9979,-0.0084,0.0135,-0.0192,0.4487,2.0510,-1.4521,1.3560,-0.1134,-0.0346,0.4758
0.4680,clay,0.500,0.355,1.0000,0.0517,0.1136,-0.0087,2.1436,-0.5671,-0.5762,0.4922,-0.1884,0.0190,0.4584
0.4800,clay,0.500,0.366,1.0000,0.1252,0.0327,-0.0146,-0.8869,-0.6452,0.0005,-0.0030,-0.3763,-0.1568,0.4619
0.4920,clay,0.500,0.377,1.0000,0.0447,0.1033,-0.0130,1.3575,-0.4137,-0.3588,0.2138,-0.2248,-0.0881,0.4616
0.5040,clay,0.500,0.388,1.0000,0.1125,0.0037,-0.0133,1.3743,-0.0792,-0.3189,0.4916,0.3287,-0.6678,0.4553
0.5160,clay,0.500,0.400,1.0000,0.1413,0.0123,-0.0123,1.8148,-2.1057,-0.5754,0.4454,0.8738,-0.9723,0.4520
0.5280,clay,0.500,0.411,1.0000,0.0427,-0.0536,-0.0212,-0.1326,-1.8080,-1.0267,0.9059,0.8825,-0.9072,0.4527
0.5400,clay,0.500,0.422,1.0000,0.0130,-0.0018,-0.0151,-3.0372,-1.4096,-0.4358,0.6026,-0.1132,-0.3417,0.4487
0.5520,clay,0.500,0.434,1.0000,0.0447,-0.0855,-0.0161,-2.3759,0.0384,-1.0704,0.6137,0.3492,0.0305,0.4507
0.5640,clay,0.500,0.445,1.0000,0.0288,-0.0300,-0.0112,-1.8414,-1.3607,-0.2383,0.2532,0.0380,-0.0143,0.4497
0.5760,clay,0.500,0.457,1.0000,0.0297,-0.0376,-0.0110,-1.1601,-0.5552,-0.0462,0.0079,-0.0906,0.1148,0.4547
0.5880,clay,0.500,0.468,1.0000,0.0586,-0.0388,-0.0041,-1.1326,-0.0993,-0.4587,0.5340,0.5614,-0.1844,0.4569
0.6000,clay,0.500,0.480,1.0000,-0.0727,-0.1129,-0.0050,-1.1651,-0.5474,-0.9279,0.9025,0.6177,-0.2134,0.4558
0.6120,clay,0.500,0.492,0.9984,0.0608,-0.0675,-0.0131,-0.6701,-0.0675,-1.0154,1.1156,0.4960,-0.0109,0.4642
0.6240,clay,0.500,0.504,0.9975,-0.0029,0.0017,-0.0151,-0.5732,-0.2399,-1.3212,1.4486,0.2943,0.0537,0.4660
0.6360,clay,0.500,0.515,0.9962,-0.0049,-0.0189,-0.0146,-0.2177,0.0264,-1.4461,1.4988,0.2063,0.0870,0.4669
0.6480,clay,0.500,0.527,0.9950,0.0271,-0.0932,-0.0235,0.1782,0.2295,-1.7680,1.5838,0.3825,-0.4364,0.4710
