t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0960,dirt,0.700,0.082,0.3258,0.0372,0.0915,-0.0478,3.3124,-9.9487,0.0128,0.0123,0.0114,0.0120,0.1106
0.1080,dirt,0.700,0.087,0.3485,-0.0513,0.0531,-0.0546,0.4195,-0.7367,0.0166,0.0161,0.0153,0.0159,0.2099
0.1200,dirt,0.700,0.093,0.3712,-0.1163,-0.0857,-0.0340,0.2302,0.3715,0.0134,0.0108,0.0108,0.0119,0.2679
0.1320,dirt,0.700,0.099,0.3939,0.0248,-0.0043,-0.0137,-3.5961,-0.3556,0.0122,0.0104,0.0096,0.0115,0.2727
0.1440,dirt,0.700,0.106,0.4167,0.0382,0.0533,-0.0077,0.0303,1.7602,0.0054,0.0035,0.0030,0.0049,0.2589
0.1560,dirt,0.700,0.112,0.4394,0.0052,-0.0318,-0.0102,0.6665,0.0674,0.0046,0.0027,0.0022,0.0041,0.2451
0.1680,dirt,0.700,0.119,0.4621,0.1011,0.0235,-0.0144,-0.0146,-1.2626,0.0035,0.0015,0.0010,0.0029,0.2409
0.1800,dirt,0.700,0.126,0.4848,0.0476,0.0052,-0.0145,0.1040,0.4670,0.0053,0.0033,0.0029,0.0047,0.2427
0.1920,dirt,0.700,0.134,0.5076,-0.0531,0.0478,-0.0302,0.7512,-1.5870,0.0083,0.0063,0.0058,0.0077,0.2855
0.2040,dirt,0.700,0.150,0.5530,-0.0650,0.0501,-0.0265,0.3027,-0.2218,0.0107,0.0084,0.0080,0.0099,0.2971
0.2160,dirt,0.700,0.150,0.5530,-0.0402,-0.0048,-0.0090,-1.6612,0.0566,0.0067,0.0044,0.0039,0.0058,0.2723
0.2280,dirt,0.700,0.158,0.5758,0.0397,0.0360,-0.0197,-0.6229,0.7952,0.0023,0.0007,0.0001,0.0020,0.2764
0.2400,dirt,0.700,0.166,0.5985,0.0553,-0.0008,-0.0205,-0.4499,1.9114,0.0038,0.0022,0.0016,0.0035,0.2985
0.2520,dirt,0.700,0.175,0.6212,0.0094,-0.0175,-0.0257,0.0594,-0.8460,0.0063,0.0048,0.0042,0.0061,0.3265
