t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0960,dirt,0.700,0.082,0.3258,-0.0672,-0.0169,-0.0184,-0.1197,-0.2363,-0.0055,-0.0049,-0.0046,-0.0045,0.0487
0.1080,dirt,0.700,0.087,0.3485,-0.0130,0.0247,-0.0451,0.3705,-0.0146,0.0013,0.0019,0.0021,0.0022,0.1225
0.1200,dirt,0.700,0.093,0.3712,0.0155,0.0433,-0.0411,0.0610,-0.5103,0.0114,0.0119,0.0121,0.0122,0.2000
0.1320,dirt,0.700,0.099,0.3939,-0.0660,-0.0234,-0.0118,-1.7109,-1.8263,0.0107,0.0107,0.0110,0.0111,0.2177
0.1440,dirt,0.700,0.106,0.4167,0.0092,-0.0258,-0.0093,0.1497,1.2200,0.0058,0.0058,0.0060,0.0062,0.2208
0.1560,dirt,0.700,0.112,0.4394,-0.0032,-0.0606,-0.0106,-0.0000,0.0016,0.0045,0.0045,0.0048,0.0049,0.2278
0.1680,dirt,0.700,0.119,0.4621,-0.0052,-0.0019,-0.0146,0.3003,-0.0947,0.0047,0.0047,0.0050,0.0051,0.2431
0.1800,dirt,0.700,0.126,0.4848,-0.0207,-0.0136,-0.0152,-0.3209,-0.1191,0.0050,0.0051,0.0053,0.0054,0.2598
0.1920,dirt,0.700,0.134,0.5076,0.0830,0.0115,-0.0102,-0.2559,-0.3064,0.0041,0.0041,0.0044,0.0045,0.2638
0.2040,dirt,0.700,0.150,0.5530,0.1225,0.0030,-0.0119,-0.0940,0.1631,0.0032,0.0031,0.0034,0.0036,0.2748
0.2160,dirt,0.700,0.150,0.5530,-0.1159,-0.0465,-0.0130,0.3757,-0.0765,0.0019,0.0019,0.0022,0.0023,0.2938
0.2280,dirt,0.700,0.158,0.5758,0.0238,-0.0138,-0.0121,-0.0219,0.0791,0.0039,0.0039,0.0042,0.0043,0.3074
0.2400,dirt,0.700,0.166,0.5985,0.0003,-0.0246,-0.0134,0.0185,-0.8614,0.0038,0.0037,0.0040,0.0042,0.3199
0.2520,dirt,0.700,0.175,0.6212,0.0219,0.0206,-0.0113,0.0401,0.0487,0.0031,0.0031,0.0034,0.0035,0.3309
0.2640,dirt,0.700,0.184,0.6439,0.0055,-0.0280,-0.0134,-0.0125,0.2294,0.0027,0.0026,0.0029,0.0030,0.3414
0.2760,dirt,0.700,0.192,0.6667,0.1134,0.1062,-0.0125,0.0077,0.1322,0.0019,0.0019,0.0022,0.0023,0.3491
0.2880,dirt,0.700,0.202,0.6894,0.0137,-0.0483,-0.0109,-0.1839,-0.0309,0.0007,0.0007,0.0009,0.0011,0.3557
0.3000,dirt,0.700,0.211,0.7121,-0.0119,-0.0339,-0.0095,0.1696,1.3765,-0.0002,-0.0002,0.0001,0.0002,0.3633
0.3120,dirt,0.700,0.220,0.7348,0.0468,0.0413,-0.0129,-3.8644,-0.9298,-0.0006,-0.0006,-0.0004,-0.0002,0.3791
0.3240,dirt,0.700,0.230,0.7576,0.0394,-0.0126,-0.0133,-0.1411,0.4296,0.0046,0.0046,0.0048,0.0050,0.3944
