t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.1800,sand,1.100,0.000,0.1894,0.0735,-0.1066,-0.0538,4.0995,-1.3426,0.0042,0.0047,0.0047,0.0047,0.0859
0.1920,sand,1.100,0.016,0.3258,0.1008,-0.0751,-0.0504,0.6454,-1.6570,0.0141,0.0143,0.0145,0.0144,0.1831
0.2040,sand,1.100,0.023,0.3712,-0.0320,-0.0565,-0.0442,-0.8290,2.9130,0.0133,0.0131,0.0132,0.0133,0.2460
0.2160,sand,1.100,0.023,0.3712,0.0904,0.0969,-0.0206,-2.4925,-2.6564,0.0110,0.0098,0.0103,0.0104,0.2356
0.2280,sand,1.100,0.027,0.3939,0.0116,0.0357,-0.0100,-0.1796,1.8387,0.0035,0.0023,0.0027,0.0029,0.2240
0.2400,sand,1.100,0.031,0.4167,-0.0594,0.0462,-0.0163,1.0436,-1.1007,0.0036,0.0024,0.0028,0.0030,0.2353
0.2520,sand,1.100,0.036,0.4394,-0.0200,-0.0787,-0.0177,0.0849,-0.1614,0.0025,0.0014,0.0018,0.0020,0.2474
0.2640,sand,1.100,0.041,0.4621,0.0049,0.0322,-0.0156,0.3094,0.2567,0.0060,0.0049,0.0053,0.0055,0.2518
0.2760,sand,1.100,0.047,0.4848,0.0133,0.0125,-0.0143,0.1505,-0.1518,0.0057,0.0045,0.0050,0.0052,0.2531
0.2880,sand,1.100,0.053,0.5076,-0.1234,-0.0276,-0.0231,1.1922,-0.5693,0.0055,0.0042,0.0048,0.0050,0.2711
0.3000,sand,1.100,0.059,0.5303,-0.0663,-0.0312,-0.0220,0.4587,-2.9857,0.0069,0.0056,0.0062,0.0064,0.2893
0.3120,sand,1.100,0.065,0.5530,-0.0151,0.0629,-0.0176,0.2435,-1.4387,0.0067,0.0054,0.0060,0.0062,0.2977
